flight id:c01
flight code:F-16A
origin:US
date:2011-06-01
from:tbilissi-lochini
to:krasnodar pashkovsky
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893631.74,7.6328502,5.5126582,1416.7651372,-1.0,6.4,-1.0,2493927.8685196,-410495.91208599997,-1.0,34668.914406710916,295.4985061657964,0.07540852459529054,3.454939061377287,92.10000000000001,0.28782715297134087
1306893632.16,7.6331888,5.5127846,1416.830754,-1.0,7.4,-1.0,2494011.7267899998,-410438.2021104,-1.0,3771.875853779939,293.3449757255798,0.075029066512303,3.539470590229845,94.7,0.2911407465846392
1306893632.58,7.6335234,5.5129096,1416.8963708,-1.0,8.0,-1.0,2494094.7648504004,-410381.14830279996,-1.0,4086.411366641154,291.84088180244726,0.07488113864577584,3.5820988519163963,96.80000000000001,0.29114266040791126
1306893633.01,7.6338784,5.5130422,1416.9619876,-1.0,8.4,-1.0,2494182.7569792,-410320.6496132,-1.0,4720.9559257738165,292.950190859915,0.07407280044566324,3.644378509312358,99.5,0.29114472733704516
1306893634.5,7.6351697,5.5135244,1418.9633,-1.0,9.7,-1.0,2494502.6388792,-410100.4724408,-1.0,5521.763415093849,293.4784353372935,0.07395423386346794,3.555765883636109,97.69999999999999,0.2911514639949629
1306893634.92,7.6355449,5.5136647,1421.1942712,-1.0,9.9,-1.0,2494595.5194595996,-410036.4632524,-1.0,6435.441415625448,294.8290165520179,0.07349876020323493,3.669834116568376,97.2,0.2911634062521808
1306893635.36,7.6359497,5.5138162,1424.7703867999999,-1.0,10.1,-1.0,2494695.78193,-409967.3031452,-1.0,7321.7543059571235,295.28390537564525,0.07138125338666226,3.659332323354372,95.7,0.29118323346127967
1306893639.24,7.6398505,5.5152964,1519.7835132,0.3,10.1,-1.0,2495661.1691,-409293.648268,-1.0,8168.912599692902,296.53435032623327,0.07185249886355705,3.6360913579075453,95.2,0.291424451746494
1306893640.51,7.6413142,5.5158665,1581.0367959999999,0.3,10.1,-1.0,2496022.6848596,-409035.51177680003,-1.0,9157.5048444412,297.9706210393886,0.06958236373832806,3.7191328858069754,92.7,0.29180828814194454
1306893640.95,7.6418431,5.5160751,1606.0696051999998,0.7,10.1,-1.0,2496153.2950999998,-408941.286052,-1.0,10286.464130304737,297.96571167367335,0.06992390935690493,3.8005428247636437,94.60000000000001,0.2922503047648667
1306893641.37,7.6423562,5.5162788,1631.6273488,0.7,10.2,63.1,2496279.8042904004,-408849.422532,-1.0,12028.894580311315,300.18337083803266,0.07265609171259993,3.8483756387013868,94.7,0.29275164990922364
1306893641.79,7.6428882,5.5164914,1659.28483,1.0,10.2,63.1,2496411.0378904003,-408753.622004,-1.0,14612.893705614366,301.1203537507108,0.07086752028365159,3.73723143892485,93.4,0.2933173760684537
1306893642.22,7.6434345,5.516711,1688.81239,1.2,10.3,63.1,2496545.5523304003,-408654.8031032,-1.0,17775.38849118455,301.0602273613777,0.07315790016519803,3.7799326117392438,92.9,0.2939518467596173
1306893642.64,7.6439808,5.516932,1719.1273516,1.4,10.2,63.1,2496680.0667704004,-408555.459268,-1.0,21547.568711879554,300.36043768697493,0.07431820850163928,3.705700988576269,91.80000000000001,0.29465689925305566
1306893643.06,7.644539,5.5171592,1750.2297148,1.6,10.1,63.1,2496817.6652,-408453.42514400004,-1.0,25654.043881190133,298.5376021414047,0.07416660815962926,3.814305752252036,93.30000000000001,0.2954298541961877
1306893643.48,7.6451043,5.5173906,1781.2664611999999,1.9,9.8,63.1,2496956.7071992,-408349.6193664,-1.0,29392.57587195852,299.1263270716689,0.07397428967899425,3.6796141365433526,92.4,0.2962700226126357
1306893643.9,7.6456854,5.5176298,1812.0735488000003,2.2,9.3,63.1,2497099.6205896,-408242.43432359997,-1.0,32863.0051573984,299.2897318138881,0.07580969272689264,3.688248314901997,93.10000000000001,0.2971737299617171
1306893644.33,7.6462861,5.5178782,1842.0932348000001,2.5,8.7,63.4,2497247.2583895996,-408131.2138476,-1.0,35836.20965054215,298.45420278189204,0.0745725518946777,3.751123680259016,91.9,0.29792578595471797
1306893644.75,7.6468945,5.5181309,1870.1444167999998,2.8,8.3,63.4,2497396.73346,-408018.1889096,-1.0,38366.045513595134,297.62214864657386,0.07644467256563749,3.750273717562968,93.10000000000001,0.29860037038166454
1306893645.18,7.6475349,5.5183977,1896.7848376,3.2,7.9,63.5,2497554.0169296,-407898.8975672,-1.0,40485.198759250685,297.77185770790317,0.07516000142849237,3.7449383250102914,93.4,0.2992787059022245
1306893645.62,7.6481955,5.5186731,1921.0630535999999,3.7,7.7,63.5,2497716.4185095998,-407775.767642,-1.0,42656.246066798856,296.58355871682954,0.0759252318578229,3.800422125865258,92.2,0.29995405585847995
1306893646.04,7.6488451,5.5189426,1941.8307708,4.1,7.5,63.6,2497876.1626092,-407655.1639636,-1.0,45079.24249633704,295.9026428806145,0.07854105323447644,3.8211111934343203,93.3,0.30061332969924986
1306893646.47,7.649527,5.5192241,1960.7940259999998,4.4,7.6,63.6,2498043.6822996,-407529.1140908,-1.0,47831.001401475856,296.81277566975285,0.07528125842558323,3.760153207714909,92.6,0.3012479534962752
1306893646.89,7.6502209,5.5195086,1978.1824780000002,4.4,7.9,63.6,2498214.48283,-407401.4894148,-1.0,50915.22681417473,296.14080610265495,0.07633003833394927,3.8535161568796243,91.80000000000001,0.3018524154385325
1306893647.31,7.6509145,5.5197911,1994.75072,4.7,8.3,63.6,2498385.08651,-407274.65214039996,-1.0,54281.24462478575,297.6074290113163,0.07776612443737131,3.8647257359469593,89.50000000000001,0.3024229644324082
1306893647.73,7.6516324,5.5200812,2012.0407467999999,4.8,8.7,64.0,2498561.8581692,-407144.20594200003,-1.0,58636.00373028761,297.0457253638044,0.07572759108146229,3.943158437542845,88.40000000000002,0.30296143774824374
1306893648.15,7.6523609,5.5203731,2030.3150256000001,4.8,9.1,64.1,2498741.4841592,-407012.7098748,-1.0,62763.87575438187,297.5140517060044,0.07415528737701678,3.8333073119404966,89.60000000000002,0.3034706678444817
1306893648.58,7.6531318,5.5206794,2050.9187008,4.8,9.4,64.1,2498931.5432204003,-406874.520894,-1.0,67920.22649796726,297.7433400319583,0.07547785703359104,3.7636015268165384,88.20000000000002,0.30395792724955606
1306893649.0,7.6538824,5.5209751,2072.4410112,5.5,11.9,64.4,2499116.71383,-406740.9250892,-1.0,73320.7357643219,296.014528476978,0.07564290175261101,3.7400308264274034,88.5,0.30442995262138456
1306893649.44,7.6546939,5.5212903,2100.3609596,20.8,14.0,65.0,2499317.2715792,-406598.0773156,-1.0,79429.00359114341,295.497762307211,0.07926727309063829,3.7374277032305914,86.6,0.3049049635575176
1306893649.86,7.6554773,5.5215813,2133.0053176,38.0,15.7,66.5,2499511.23484,-406465.0064452,-1.0,85392.25142226164,294.46635874825654,0.07809383074662896,3.619031951423806,87.6,0.30539949549102585
1306893650.29,7.656306,5.5218648,2171.8504632,42.4,15.6,68.4,2499717.7309096,-406333.1494856,-1.0,91826.64904568692,294.9094692747394,0.07748054108427331,3.5819516223893437,84.9,0.3059362080894511
1306893650.71,7.6571064,5.5221163,2211.3517768,46.0,13.6,69.8,2499918.2558504003,-406213.89095160004,-1.0,98079.35452897886,294.8294541755127,0.0780437701724058,3.5827349713960976,86.4,0.30652084282260944
1306893651.15,7.6579488,5.5223642,2251.9685759999998,52.0,12.1,71.0,2500130.0996892,-406094.5668008,-1.0,104573.71186067554,295.1045735251858,0.07782060296725139,3.5307716568148084,85.90000000000002,0.3071596770308334
1306893651.58,7.6587706,5.5225929,2288.9108343999997,54.4,10.8,72.0,2500337.3831604,-405982.9198156,-1.0,111671.14669391286,294.43772505014545,0.07841564665649409,3.5396629110221465,89.50000000000001,0.30784605060913617
1306893652.0,7.6595821,5.5228083,2322.01451,55.5,9.7,72.7,2500542.4356604,-405876.4237492,-1.0,118616.532840945,293.40019230419244,0.0805787295816523,3.488484207378946,89.20000000000002,0.30856932270012477
1306893652.43,7.6604156,5.5230199,2352.2966632000002,57.2,9.1,73.5,2500753.6561395996,-405770.6166592,-1.0,125311.44431331186,291.47530169566727,0.08099378479428875,3.59221880142169,88.6,0.30932061316381676
1306893652.85,7.6612418,5.5232193,2378.6746168,58.2,8.7,74.4,2500963.4330492,-405669.468362,-1.0,130698.30644894077,292.3260353804607,0.08015137573189283,3.626706215834876,91.6,0.31008537694334437
1306893653.28,7.6620783,5.5234092,2401.8701556,58.6,8.3,75.5,2501176.4579904,-405571.4368628,-1.0,134798.05458392124,293.35208932842977,0.08088901509095875,3.5734842260368977,93.10000000000001,0.3108540449223469
1306893653.72,7.6629485,5.523593,2422.6378728,59.2,8.0,76.7,2501398.7349004,-405474.5208492,-1.0,138047.06436231302,293.0972198073682,0.07995933677573393,3.503897752206044,92.9,0.311606024362417
1306893654.14,7.6637739,5.5237525,2439.468582,59.5,8.0,78.0,2501610.15223,-405387.90667319996,-1.0,140626.81770987238,294.6835236917184,0.08117700383865004,3.5280329214700643,91.5,0.31232110528980106
1306893654.56,7.6646051,5.5238973,2454.0027032000003,59.7,7.7,79.4,2501823.8333392,-405306.54184119997,-1.0,142976.68496092182,296.78202944007825,0.0798987791406484,3.544135236886478,92.10000000000001,0.31297946049540043
1306893654.99,7.6654459,5.524026,2466.4698952,59.9,7.7,81.0,2502040.76248,-405230.656012,-1.0,146074.6011849211,297.5182591694323,0.08246041566567634,3.6415893682153193,89.2,0.31357473608595154
1306893655.41,7.6662833,5.5241353,2477.0013916,60.0,7.7,82.7,2502257.9212796,-405161.98803079996,-1.0,149304.55126765487,299.07753875787245,0.08148868203118668,3.6305432018710193,90.3,0.3140998126388824
1306893655.84,7.6671137,5.524224,2485.8596596,60.1,7.7,84.6,2502474.0302104,-405101.062832,-1.0,151823.9183430453,297.77644639414893,0.07833853652396028,3.5013989888844788,88.60000000000001,0.3145593598829769
1306893656.26,7.667941,5.5242916,2493.3399748,60.1,7.7,86.5,2502690.3688,-405047.9460324,-1.0,155013.74374555357,299.6767636005154,0.07614100222727868,3.6079318094440636,88.60000000000001,0.31495911928805126
1306893656.68,7.6687652,5.5243374,2499.6391876,60.1,7.9,88.5,2502906.90424,-405002.8672908,-1.0,156877.43522861967,301.32610063973954,0.07826311086932028,3.5639938859911693,89.3,0.3153029185006497
1306893656.89,7.6691766,5.5243519,2502.4279016,60.1,7.9,89.5,2503015.3688104004,-404983.444718,-1.0,158167.87583666554,301.61696165226,0.0767452557270727,3.4723535676160404,86.4,0.31559167615594275
1306893657.32,7.6699987,5.5243632,2507.3491616,60.1,8.1,91.8,2503232.9541192,-404950.9972104,-1.0,160036.259729995,303.2272374291832,0.07494146076539618,3.496638604259666,85.0,0.31583779382873367
1306893657.74,7.670809,5.5243505,2511.48302,60.1,8.2,94.1,2503448.4396904004,-404927.7032464,-1.0,161494.68754958134,303.5039319906447,0.07258152134445407,3.5112364100613385,84.30000000000001,0.31604509916556656
1306893658.18,7.6716342,5.524312,2515.0591356,60.1,8.4,96.5,2503669.3058392,-404913.36597559997,-1.0,162304.33088675502,303.7092756160259,0.07160725887115522,3.4974034155172826,85.50000000000001,0.31622147711832244
1306893658.61,7.6724146,5.5242504,2517.9790832,60.1,8.6,98.9,2503879.2795992,-404908.9040332,-1.0,163889.06025757606,301.67688974814524,0.07444854634347924,3.590311416944665,84.9,0.31637075533354553
1306893659.05,7.6732149,5.5241604,2520.5709468,60.1,8.8,101.5,2504095.8150392,-404914.1861856,-1.0,165485.6233831731,301.2840476985689,0.07323374006071078,3.5274850084157623,85.7,0.31649699111657265
1306893659.48,7.6739752,5.524048,2522.7363011999996,60.1,9.0,104.1,2504302.90166,-404928.98277400003,-1.0,164231.82449697368,301.8923053983186,0.07147096742955095,3.5034459326503855,83.7,0.3166037059022245
1306893659.9,7.6747091,5.5239131,2524.5735716,60.1,9.2,106.7,2504504.0499604,-404952.9000976,-1.0,163352.05378518743,302.80777141472953,0.0727574736278837,3.528290120366894,82.3,0.31669403836066723
1306893660.33,7.6754339,5.5237524,2526.2468,60.1,9.4,109.3,2504703.98435,-404986.56151599996,-1.0,160347.25727412,302.21382424276953,0.07321508766078262,3.393676349447685,85.30000000000001,0.3167708209503435
1306893660.75,7.6761148,5.5235744,2527.6903696,60.1,9.7,112.0,2504893.0591592,-405027.9657168,-1.0,156005.07754803775,302.48221541625657,0.07194905709993728,3.451301267647525,84.50000000000001,0.31683627370624895
1306893661.17,7.6767791,5.5233736,2529.0027056,60.1,9.9,114.8,2505078.82032,-405078.3594192,-1.0,151471.022786799,302.3144436331715,0.07469563953584249,3.5546938749673926,87.60000000000001,0.31689828158026473
1306893661.6,7.6774366,5.5231455,2530.2166164,60.1,10.2,117.7,2505264.18778,-405138.8581088,-1.0,147089.7590617587,300.29466064959985,0.07452987983505717,3.5825044838822104,88.10000000000001,0.31695163897309064
1306893662.03,7.6780696,5.5228954,2531.3649103999996,60.1,10.4,120.5,2505444.0106204003,-405208.2150664,-1.0,141440.6877425182,302.031724071093,0.074048628499328,3.6817430365362287,88.3,0.3169980300492061
1306893662.5,7.6787296,5.5225987,2532.5460128,60.1,10.7,123.8,2505633.0854296,-405293.7137568,-1.0,135750.70275032945,301.64730521598915,0.07448943907538044,3.76575452314135,86.10000000000001,0.3170388327613671
1306893662.94,7.6793147,5.5223004,2533.5958816,60.1,11.0,126.8,2505802.4423904,-405382.29643680004,-1.0,129402.62072827891,300.9967651498273,0.074121164128722,3.7636808060585194,88.6,0.31707527195646773
1306893663.36,7.6798432,5.5219979,2534.5801336,60.1,11.2,129.8,2505957.0683795996,-405474.3896156,-1.0,122089.28051538538,301.34928052063236,0.07555984391376938,3.731915260884435,88.39999999999999,0.317107960057955
1306893663.79,7.6803567,5.5216691,2535.5315772,60.1,11.4,132.7,2506108.8072296,-405576.55497319996,-1.0,115181.43837592122,299.5934301371608,0.0771017647444236,3.7533161222670595,91.0,0.31713781570099964
1306893664.22,7.680838,5.5213241,2536.4830208,60.1,11.4,135.9,2506252.9673392,-405685.8069452,-1.0,107947.44200623629,300.38957865932275,0.0769309039659739,3.8429836447951455,93.70000000000002,0.31716560441491043
1306893664.65,7.6812957,5.5209567,2537.401656,60.1,11.4,138.9,2506391.7796795997,-405803.982802,-1.0,101244.76497352519,301.02397014984035,0.07936143731306329,3.9797687789019265,93.70000000000002,0.3171916324114109
1306893665.07,7.6817222,5.5205728,2538.3530996,60.1,11.4,141.9,2506523.21013,-405929.27808160003,-1.0,94983.46043875432,300.76086548154274,0.0779722089641661,3.8915680369015817,94.2,0.3172165121139481
1306893665.49,7.6821135,5.5201776,2539.2717348,60.1,11.3,144.8,2506645.6182704,-406059.888322,-1.0,89235.29886194362,300.4205367034864,0.07507555920528293,3.8272916675563087,90.80000000000001,0.3172404731813146
1306893665.91,7.6824735,5.5197688,2540.19037,60.1,11.2,147.8,2506760.6773292,-406196.56811640004,-1.0,84983.6085551019,300.88478697382544,0.07501456114057913,3.802587379766215,89.1,0.3172637452723032
1306893666.35,7.6828238,5.5193178,2541.174622,60.1,11.1,150.9,2506874.8833696,-406348.9631344,-1.0,82448.45338777099,299.85818069563356,0.07495664377360552,3.6747024469002376,90.6,0.3172866345986375
1306893666.77,7.6831252,5.5188741,2542.0932572,60.1,11.1,153.9,2506975.96605,-406500.341092,-1.0,81999.67414807164,299.8919631763311,0.07317082135643688,3.685817819108379,90.7,0.31730891150152457
1306893667.21,7.6834026,5.5184022,2543.0775092,60.1,11.1,156.9,2507071.9306199998,-406662.8739056,-1.0,83229.85327235893,302.52752002532486,0.07222264563671406,3.574274182430062,88.4,0.31733103529854995
1306893667.65,7.6836457,5.5179144,2544.0617611999996,60.1,11.1,160.0,2507159.4962396,-406832.36209999997,-1.0,85276.47346502496,303.06265690997793,0.07067308607869612,3.6150428247557627,88.5,0.31735315909557527
1306893705.11,7.6863616,5.4776163,2658.8255443999997,0.8,11.1,160.0,2509789.0894995998,-421433.5436696,-1.0,88599.72499525528,304.21832113622446,0.06833709777887059,3.642871805046513,87.5,0.317640845009836
1306893705.97,7.6870303,5.476727,2660.8268568,0.9,11.1,160.0,2510008.7089292,-421734.7903984,-1.0,91007.90217727933,303.82138460489136,0.06808877849022765,3.6400286045405665,84.1,0.317930980617885
1306893706.63,7.6875453,5.4760408,2662.3688516,0.9,11.1,150.6,2510178.06589,-421967.2707208,-1.0,88764.578134953,302.0067720546524,0.06667629714086705,3.6000738810026314,83.89999999999999,0.3182225707316208
1306893707.48,7.6882099,5.4751537,2664.370164,0.9,11.1,150.6,2510396.4386004,-422267.8284732,-1.0,85654.77948599431,300.62386679986633,0.06762274073563511,3.562077133039232,84.2,0.3185166105391449
1306893708.12,7.6887064,5.4744895,2665.8793504,1.0,11.1,150.7,2510559.8900492,-422492.8940972,-1.0,80440.99696401495,299.98383724385116,0.07056371357026027,3.5416355476328047,85.00000000000001,0.3188120282994248
1306893708.99,7.6893815,5.4735848,2667.9134712,1.0,11.1,150.7,2510781.9373004003,-422799.5214036,-1.0,73162.32701279542,301.0684274955813,0.07153712831235344,3.5513311551631395,86.1,0.31911004885935484
1306893709.63,7.6898821,5.4729127,2669.4226576,1.0,11.1,150.8,2510946.60266,-423027.3429332,-1.0,67877.40353115172,300.7816979059532,0.07546450425486678,3.6756936862411207,85.2,0.319409294266179
1306893709.84,7.6900393,5.4727014,2669.8819752,0.9,11.1,150.8,2510998.4727404,-423098.9636704,-1.0,65668.91894241802,299.8837438590753,0.0768056347191275,3.6121993951837594,86.4,0.31970746793197075
1306893710.48,7.6905382,5.4720299,2671.3911616,0.9,11.1,150.8,2511162.7443992,-423326.62115799997,-1.0,62788.05489801963,299.8229649435846,0.07666078939977279,3.6964759210269627,87.50000000000001,0.32000686644465665
1306893711.11,7.6910243,5.4713747,2672.8675396000003,0.9,11.1,150.9,2511322.8821996,-423548.7668344,-1.0,63243.360218167676,298.06232833389845,0.07739931868387322,3.683380002212915,88.20000000000002,0.32030741325130585
1306893712.18,7.6918452,5.4702658,2675.360978,0.9,11.1,150.9,2511593.3546492,-423924.81671519997,-1.0,64775.88045699114,297.7719129129319,0.07864349951054297,3.7186666517425335,87.9,0.32034599592847124
1306893712.61,7.6921827,5.4698091,2676.3780384,0.9,11.1,151.0,2511704.6735504,-424079.70517160004,-1.0,63341.25792642906,297.7263764901677,0.080847278507791,3.672718803813193,90.1,0.3203822820177101
1306893713.04,7.6925068,5.46937,2677.3622904,0.8,11.1,151.0,2511811.5305092,-424228.6553076,-1.0,64173.927314602726,299.05040620991207,0.08118384345475577,3.691671798007228,89.5,0.32041726670712395
1306893713.68,7.6930007,5.4687002,2678.8714768,0.8,11.1,151.0,2511974.5226404,-424455.88628599996,-1.0,65454.54275585475,300.89731392104534,0.0794215151586304,3.7649655443811127,88.2,0.3204511031025745
1306893714.32,7.6934979,5.4680248,2680.3806632,0.8,11.1,151.1,2512138.5646404,-424684.98734319996,-1.0,66537.37367911836,301.6184506130976,0.07952783073529333,3.8367369089084615,88.4,0.320484939498025
1306893715.18,7.6941542,5.467132,2682.3819756000003,0.7,11.1,151.1,2512355.1000804002,-424987.9401088,-1.0,68070.81202338265,299.8254073427214,0.07958415668422682,3.755027921729177,89.2,0.32051869934054467
1306893715.61,7.6944832,5.4666838,2683.3662276,0.7,11.1,151.1,2512463.7943096,-425140.0070428,-1.0,69058.35578606818,298.9248920922767,0.0777568730823482,3.684447842038359,87.8,0.3205512343361703
1306893716.24,7.6949653,5.4660265,2684.8426056000003,0.7,11.1,151.2,2512622.9150496,-425363.0713544,-1.0,68466.85083516763,298.8580327481218,0.07907937928074708,3.744987306522052,89.6,0.32058614247265316
1306893717.33,7.6958057,5.4648787,2687.4344692,0.6,11.1,151.2,2512900.5397304003,-425752.63829599996,-1.0,69053.69607572973,297.1894978025075,0.07733915469116057,3.784839903479421,89.8,0.3206235768558553
1306893717.54,7.6959618,5.4646653,2687.8937868,0.6,11.1,151.2,2512952.01611,-425825.0464348,-1.0,69101.66147078098,296.44475930081677,0.07731939091184058,3.7316275361842823,90.2,0.3206586380982001
1306893719.65,7.6975758,5.4624544,2692.8478551999997,0.5,11.1,151.2,2513485.5791192,-426575.57139319996,-1.0,67474.48603918853,295.5911922299624,0.0789778068093336,3.735791765635107,89.7,0.32069944081036106
1306893720.09,7.69791,5.4619959,2693.8649156,0.5,11.1,151.2,2513596.0778104,-426731.24725119997,-1.0,66792.86160230052,295.83212473402324,0.07556460500190483,3.773929633801798,89.8,0.32074024352252195
1306893720.74,7.6984033,5.4613184,2695.3741019999998,0.5,11.1,151.4,2513759.2996004,-426961.26694359997,-1.0,65055.62394435369,296.0739061448859,0.07476080609099017,3.7665638294296824,87.6,0.32078227108157703
1306893722.22,7.6995354,5.4597617,2698.8517924000002,0.4,11.1,151.4,2514133.7418696,-427489.8758844,-1.0,63494.413774422705,296.28180371599115,0.0760721778257321,3.7717590042182234,87.80000000000001,0.3208288918164853
1306893723.08,7.7001915,5.4588583,2700.8531048,0.4,11.1,151.4,2514350.9006692,-427796.6344244,-1.0,63605.593675611024,296.55814789978643,0.07647063653349152,3.754064844383198,86.50000000000001,0.32087666084535654
1306893723.93,7.7008344,5.4579725,2702.8544172,0.4,11.1,151.5,2514563.5319096,-428097.45464400004,-1.0,64925.74140779151,296.5977578213866,0.0761236811931959,3.8524313588512933,84.90000000000002,0.320924429874228
1306893725.4,7.7019497,5.456434,2706.2664908,0.3,11.1,151.5,2514932.82326,-428619.928414,-1.0,66194.2091914944,298.4132059390788,0.07768621524718593,3.933593222466318,84.8,0.32097786381998483
1306893726.91,7.7030955,5.4548519,2709.8097980000002,0.3,11.1,151.5,2515312.1867892,-429157.2971976,-1.0,67667.6976809657,298.8537678666772,0.07712347030803411,3.8288351705801627,81.40000000000002,0.3210361206003872
1306893728.18,7.7040606,5.453518,2712.762554,0.3,11.1,151.6,2515631.8390304004,-429610.41401,-1.0,69251.84146918693,300.4060512038655,0.07749717685134067,3.8407940193758794,80.9,0.3210952194630293
1306893730.09,7.7055156,5.4515053,2717.2573048,0.2,11.1,151.6,2516113.7288095998,-430294.10825760005,-1.0,69158.65287056199,300.4673041646525,0.07603650420580327,3.9297970532340836,80.6,0.3211637343361703
1306893732.4,7.7072689,5.4490778,2722.6378824,0.2,11.1,151.6,2516694.63434,-431118.71458320005,-1.0,69368.95014508243,301.81789768481906,0.07655705089591196,3.8232612153585745,82.7,0.3212332443974125
1306893734.08,7.7085408,5.4473156,2726.5748903999997,0.2,11.1,151.7,2517116.22228,-431717.4350748,-1.0,69563.66546054893,302.79909051678527,0.07892673782237529,3.7768635568505258,83.10000000000001,0.3213095676695035
1306893740.5,7.713409,5.4405646,2741.5683292,0.1,11.1,151.7,2518730.0018592,-434011.00470199995,-1.0,69693.89717909133,300.557113575282,0.07850781317932412,3.692298698998176,84.4,0.3214173541961878
1306893742.41,7.7148604,5.4385507,2746.06308,0.1,11.1,151.8,2519211.03862,-434695.1910756,-1.0,69901.52025523556,299.2695483514701,0.08067657273207361,3.6472367568588258,86.10000000000002,0.32152751386372935
1306893762.1,7.7298001,5.417808,2792.0276484,0.1,11.1,151.8,2524166.3537392,-441742.50101239997,-1.0,70079.8710744076,299.4313820275211,0.07840389149327667,3.65916801016999,86.30000000000001,0.32174025445865495
1306893763.37,7.7307721,5.416458,2795.0132128,0.1,11.1,152.0,2524488.8931195997,-442201.1624444,-1.0,70087.41400755694,299.6125628320317,0.07731832977812847,3.57349117600372,86.9,0.32195529164150705
1306893773.08,7.7381494,5.4062079,2817.6838172000002,0.1,5.8,152.0,2526937.2199696,-445683.4460204,-1.0,70279.74238395636,299.72007230654305,0.07451227845271405,3.4804899148483637,88.7,0.3222152653947879
1306893773.5,7.7384648,5.4057695,2818.6680692,0.1,5.8,152.0,2527042.0099992,-445832.4289648,-1.0,70495.00666050153,298.99774892539426,0.07133046165561162,3.5388348515768517,89.60000000000001,0.3224692680194598
1306893774.35,7.7391132,5.4048684,2820.7349983999998,0.1,5.8,152.1,2527257.1018696,-446138.5641452,-1.0,70381.60279700649,298.02167651701717,0.0730578802912169,3.4098024459686544,88.6,0.3227212037149979
1306893796.19,7.7557303,5.3817712,2871.8504856,0.1,5.8,152.1,2532774.6545396,-453985.2179396,-1.0,70481.41062818581,300.3028869408052,0.07540033576840714,3.406053629459356,89.99999999999999,0.32308192112532164
