flight id:701
flight code:F-14B
origin:US
date:2011-06-01
from:gelendzhik
to:maykop-khanskaya
motor(s):2
mass aircraft:44040
mass fuel:44040
lift coef:1.3582186375634022
drag coef:0.017830377164784177

timestamp,longitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893643.48,2.0021643,336.2204832,1.1,10.8,43.2,-1.0,256.22930894384353,1811.327929766428,1811.327929766428,298.6537996240348,0.07354194649583048,3.441944559212701,89.9,0.33019458848455485
1306893643.9,2.0025765,363.6483056,1.3,10.5,43.2,-1.0,261.7478836719407,1946.6879595830976,1946.6879595830976,298.57939082998337,0.07229639259035264,3.4842592807600874,87.9,0.33086266591237634
1306893644.33,2.0029981,391.56825399999997,1.6,10.2,43.4,-1.0,262.4542997137518,2125.699079502785,2125.699079502785,298.083205072081,0.07371929456860155,3.5721771132781837,88.8,0.33158800493249885
1306893644.75,2.0034207,418.8648428,1.8,9.9,43.4,-1.0,270.2472615194745,2824.296167759109,2824.296167759109,297.23889654183023,0.07140106604320785,3.566463258269093,86.3,0.33236624202786197
1306893645.18,2.0038608,446.1614316,2.1,9.5,43.5,-1.0,275.49559875459806,3419.0980819652973,3419.0980819652973,296.9466624379402,0.07307754865112448,3.547724776703121,90.0,0.33315527308647963
1306893645.62,2.0043101,472.44096,2.5,9.2,43.5,-1.0,275.4517249307659,3993.546928027695,3993.546928027695,296.7701815474978,0.07462691190474403,3.6006008489010224,90.69999999999999,0.33380145637606845
1306893646.04,2.0047471,496.19424160000005,2.8,9.0,43.6,-1.0,281.0007236478125,4408.018659567101,4408.018659567101,297.49525993446997,0.07210852112991872,3.6273301545285324,88.4,0.33445705567615597
1306893646.47,2.0052015,518.7992292,3.2,8.8,43.6,-1.0,285.5376247880353,4434.104859050109,4434.104859050109,298.60800533148466,0.07062235765674542,3.5496475739083806,87.5,0.3351151812229626
1306893646.89,2.0056601,539.370096,3.6,8.6,43.6,-1.0,295.2852898248254,4640.784541193433,4640.784541193433,299.06429319306204,0.07209485930560089,3.64354193952603,88.6,0.3357671825352985
1306893647.31,2.0061155,557.5459496,4.1,8.6,43.8,-1.0,293.15001151247094,4774.626823823517,4774.626823823517,299.43108647121824,0.07453032526467086,3.6270819811498174,87.7,0.33634553992812444
1306893647.73,2.0065848,574.4094672,4.4,8.7,43.9,-1.0,301.7150533268615,5066.460370967786,5066.460370967786,299.7749055827344,0.07178366707014316,3.665761195737238,87.5,0.3369013142063396
1306893648.15,2.00706,590.1903076,4.4,8.9,44.0,-1.0,304.4432850382768,4873.959366265339,4873.959366265339,298.78490263952585,0.07297094781584804,3.5645396444923643,90.3,0.3374299121940912
1306893648.58,2.007562,606.13519,4.7,9.2,44.1,-1.0,313.3544216320882,5098.029935854895,5098.029935854895,297.4241352310657,0.07412280059138487,3.5637833444614464,86.60000000000001,0.33793056836207014
1306893649.0,2.0080502,621.4239044,4.8,9.5,44.1,-1.0,310.69558193867397,5277.784966435127,5277.784966435127,298.5242234986527,0.07421263220373253,3.6274861897018673,85.9,0.3384032061573457
1306893649.44,2.0085801,638.287422,4.8,9.8,44.4,-1.0,321.1306453688218,5988.465469488619,5988.465469488619,297.73587231236894,0.07494394051874724,3.5896222595026233,82.3,0.3388515001206004
1306893649.86,2.0090954,655.2821732,4.8,10.0,44.4,-1.0,326.1197392068438,6535.395965758474,6535.395965758474,298.5739499341166,0.07527353822270703,3.629108524589661,84.6,0.33927812960441484
1306893650.29,2.0096437,674.21262,4.8,10.0,44.7,-1.0,338.2464115624141,7228.085552201389,7228.085552201389,299.76352299479805,0.07458763418934126,3.5103604781647983,84.39999999999999,0.33969350580738955
1306893650.71,2.0101775,693.8320431999999,7.7,14.4,44.9,-1.0,335.8659926871076,7508.911516426745,7508.911516426745,299.1622385847929,0.07598905979638541,3.5564490036076037,84.6,0.3401019156936538
1306893651.15,2.0107464,719.5538288,31.5,18.6,46.0,-1.0,339.1195782263977,7753.893093813287,7753.893093813287,298.9668107339362,0.07591996365809645,3.4667779708221094,85.0,0.3405223443900666
1306893651.58,2.0113206,750.9514676,50.0,21.7,48.7,-1.0,339.213616181612,8670.927898348227,8670.927898348227,298.69042106933637,0.07416541248438113,3.566170328107501,86.8,0.34097362391762576
1306893652.0,2.0119157,786.3517312,53.7,20.4,51.7,-1.0,343.41230650326213,10726.10256106625,10726.10256106625,297.0524346894243,0.075988393703624,3.5797295815004913,86.10000000000001,0.341468155851134
1306893652.43,2.0125559,825.4921524,59.9,23.1,54.8,-1.0,345.45638430914676,14609.003662101208,14609.003662101208,295.6280897261445,0.0758876723857926,3.5721200020632953,86.4,0.34201719347143145
1306893652.85,2.0132216,866.8307364,66.9,27.3,59.1,-1.0,350.5830233313234,19328.33605022187,19328.33605022187,296.1642917269383,0.07554924257668202,3.586720739397592,88.7,0.3426254830602329
1306893653.28,2.0139279,910.7283755999999,69.7,26.5,64.1,-1.0,344.8302602332043,25144.097129588998,25144.097129588998,294.1286370403545,0.07530741603867751,3.577037670264725,90.00000000000001,0.34330052680476486
1306893653.72,2.0146927,957.3819204,71.7,27.6,68.9,-1.0,348.9976485590593,31170.516389388053,31170.516389388053,296.1090041222204,0.07550611426646316,3.602613288270794,91.39999999999999,0.3440450806105392
1306893654.14,2.0154409,1002.0997696,74.2,30.7,74.3,-1.0,344.7871692246179,36113.25481210369,36113.25481210369,294.3076633168235,0.07488806204645396,3.57429595821169,90.9,0.34485432164291013
1306893654.56,2.0162087,1047.2769363999998,75.6,30.4,80.1,-1.0,343.5491669004807,39032.19746953402,39032.19746953402,293.90756668167285,0.07886122223080945,3.6805988147365496,92.6,0.345724805019988
1306893654.99,2.0169928,1092.51972,76.2,30.4,85.6,-1.0,336.093961329306,40256.724254515844,40256.724254515844,294.23669260012684,0.07880061188467212,3.646903573470113,92.2,0.3466550762360859
1306893655.41,2.0177746,1136.7782516,77.0,31.0,91.5,-1.0,340.14237772016224,38381.92892323711,38381.92892323711,294.81377544694624,0.07651109983342921,3.720239199722637,93.80000000000001,0.34762859985813305
1306893655.84,2.0185425,1179.8556808,77.5,31.0,97.4,-1.0,327.28561822304084,34564.18724901155,34564.18724901155,294.64611281846044,0.07803650317301278,3.7054415327096972,91.7,0.348629376323575
1306893656.26,2.0192937,1221.7848159999999,77.5,30.4,103.1,-1.0,332.35620647430875,30030.527367866325,30030.527367866325,296.6568716678946,0.07986810873970543,3.7543565496428073,94.10000000000001,0.34964538682226265
1306893656.68,2.0200231,1262.5000404,77.5,30.6,108.8,-1.0,330.91447504320354,26654.23509186778,26654.23509186778,297.3768420324102,0.08094387556377505,3.7658854847168217,94.4,0.35066507186163265
1306893656.89,2.0203783,1282.480356,77.8,30.8,111.5,-1.0,331.03241017467326,26758.483189248447,26758.483189248447,296.60372609355045,0.0795197556436069,3.770883388328576,94.8,0.35163492094299753
1306893657.32,2.0210646,1321.6535855999998,77.7,30.8,117.6,-1.0,323.9570816113345,32702.452645144946,32702.452645144946,298.2003917869805,0.08090726786037981,3.78539702496212,95.30000000000001,0.3525937464023151
1306893657.74,2.0217049,1359.3504372,77.4,29.9,123.4,-1.0,328.31952921299154,40916.12423711528,40916.12423711528,296.21512988435194,0.08151739048304282,3.8045579468475004,96.90000000000002,0.35353167291150145
1306893658.18,2.0223184,1396.9160551999998,69.0,24.6,128.5,-1.0,323.0040909811674,49195.606171803585,49195.606171803585,298.2823183130773,0.08243475019324535,3.7741148960014015,95.40000000000002,0.3544529108817552
1306893658.61,2.0228751,1432.9724867999998,49.4,18.7,131.6,-1.0,320.01053367088815,57699.88815513511,57699.88815513511,298.25313073005236,0.08101894639297867,3.7366197736298545,95.40000000000002,0.3553528671372233
1306893659.05,2.0234426,1471.3255064,29.5,14.1,132.9,-1.0,330.400022986268,63932.156047838325,63932.156047838325,298.35973873909825,0.07749303588240125,3.836592909816086,96.0,0.3562367472772058
1306893659.48,2.0239928,1508.4318068,16.1,14.5,133.5,-1.0,332.6953187582201,65018.40538439041,65018.40538439041,298.5074733466479,0.07794527094399656,3.821942278478454,95.30000000000001,0.3571039388782557
1306893659.9,2.0245389,1545.7349576,5.4,15.0,133.8,-1.0,340.89273413209213,63581.497665951196,63581.497665951196,298.21791333845937,0.07843478008584162,3.8410272225941413,97.20000000000002,0.35795765716347006
1306893660.33,2.0250976,1585.0066124,-3.4,15.4,133.8,-1.0,341.7623082080147,57456.19840580197,57456.19840580197,296.1354559583379,0.07688735333812946,3.750554600753224,95.00000000000001,0.35880517466128276
1306893660.75,2.0256452,1624.6063512,-9.2,15.4,133.6,-1.0,353.8460076341507,48363.259602008024,48363.259602008024,296.50034416166875,0.0776852781582181,3.7365217547524745,93.5,0.35965008935944554
1306893661.17,2.0262056,1666.010552,-12.6,15.4,133.3,-1.0,360.07442074663163,39489.69677487682,39489.69677487682,296.5067431280473,0.07772951958136513,3.6915720326794763,93.5,0.36054499312147525
1306893661.6,2.0267913,1709.8097659999999,-14.6,15.4,132.9,-1.0,364.841441212235,31512.97557531635,31512.97557531635,295.07553461526277,0.07749803461869796,3.646333749279028,94.69999999999999,0.3614506908467596
1306893662.03,2.0273898,1754.8556992,-15.1,15.2,132.5,-1.0,369.57657944599043,25421.61053385543,25421.61053385543,296.4906074119444,0.07660144586306761,3.644854088487143,94.0,0.36237353642856185
1306893662.5,2.0280572,1805.0853596000002,-14.4,15.0,132.0,-1.0,373.7608238670497,21637.13799992744,21637.13799992744,295.71177259072874,0.07707425226020538,3.6435259148640795,96.00000000000001,0.3633259314416852
1306893662.94,2.0286931,1852.8215816,-13.1,15.0,131.7,-1.0,377.2670509196892,19664.988316149895,19664.988316149895,296.4887264231804,0.07826240376187146,3.6315711861160613,94.30000000000001,0.3643055792982032
1306893663.36,2.0293095,1898.9173835999998,-11.6,14.7,131.4,-1.0,380.4878263228095,18741.743160751532,18741.743160751532,295.9214675195029,0.0817557937960898,3.54723231196212,91.5,0.3653032936464096
1306893663.79,2.0299528,1946.8176475999999,-9.8,14.6,131.1,-1.0,385.5365350968295,18247.496466887595,18247.496466887595,296.27544977193725,0.08343819608481315,3.5134165838799416,91.70000000000002,0.36632619390887683
1306893664.22,2.0306031,1994.8819535999999,-8.0,14.6,130.7,-1.0,387.0170131234212,18296.402899196328,18296.402899196328,296.0781632998102,0.08100390376326926,3.50459325580121,89.5,0.3673742035326738
1306893664.65,2.0312707,2043.8977032,-6.0,14.6,130.5,-1.0,394.6299281303557,18564.747383597052,18564.747383597052,296.1511684695311,0.08001145709167438,3.464744753294208,90.80000000000001,0.3684449493769433
1306893665.07,2.0319428,2093.17592,-4.1,14.3,130.5,-1.0,405.22561689155964,19066.41383430886,19066.41383430886,295.3584041309417,0.08017450051128325,3.54300577116493,92.0,0.36953827833582337
1306893665.49,2.0326103,2142.1588612,-2.9,14.3,130.5,-1.0,402.4916262084009,19911.113969873673,19911.113969873673,296.0394506452655,0.08036226751969075,3.579759192656342,93.0,0.3706492910217377
1306893665.91,2.0332794,2191.2074192,-2.2,14.3,130.5,-1.0,403.0484164062817,21011.19945894955,21011.19945894955,295.7441791715997,0.0814299787684352,3.538908109548705,90.30000000000001,0.37177255217659344
1306893666.35,2.0339973,2243.766476,-1.5,14.1,130.5,-1.0,411.95318550639524,22360.29747945087,22360.29747945087,295.4524385808202,0.08198696905212659,3.571933717712801,90.70000000000002,0.3729133439526213
1306893666.77,2.0346897,2294.4226456,-1.1,14.1,130.5,-1.0,415.69957764073484,23933.740491123324,23933.740491123324,295.56624913121965,0.08181214614065943,3.5327960574463564,89.50000000000001,0.3740551309167508
1306893667.21,2.0354157,2347.4082116,-0.8,14.1,130.5,-1.0,415.6071217299984,25642.713953653794,25642.713953653794,294.6253894922172,0.07919092753860638,3.611941812754043,91.60000000000001,0.3752091663498217
1306893667.65,2.0361579,2401.4436464,-0.6,13.9,130.5,-1.0,423.97739799520616,27296.516332542727,27296.516332542727,297.06976535038774,0.07677091047801393,3.636460467049599,94.30000000000001,0.3763817275921664
1306893707.26,2.128124,8143.7994732,-0.6,13.4,130.5,-1.0,502.3048838683212,28440.31231649765,28440.31231649765,296.9005852851266,0.07649835397432599,3.605745701181699,95.10000000000001,0.3908413513891918
1306893714.11,2.1449224,9153.2483244,-0.6,13.5,130.7,-1.0,525.970644496387,30246.242443435305,30246.242443435305,297.0586497664153,0.07729365198977231,3.5590330738770217,97.00000000000001,0.40754420571990047
1306893720.95,2.1616884,10161.3192228,-0.6,13.6,130.7,-1.0,525.9782312809602,33206.229257921834,33206.229257921834,296.85005606568507,0.0785678006667672,3.6924951659220584,97.10000000000001,0.4264848553261997
1306893727.33,2.1772853,11099.9675468,-0.6,13.7,130.7,-1.0,524.8388887267902,37419.75205897916,37419.75205897916,297.2340857827205,0.07759594793112591,3.6351168808906977,96.9,0.44750070178289264
1306893731.35,2.1871304,11693.3402692,0.8,13.7,130.7,-1.0,526.1784019699259,43969.92118967164,43969.92118967164,298.38743316350207,0.07865978995800968,3.586396406644057,94.7,0.4697867910217377
1306893731.56,2.1876237,11723.097488,4.2,13.7,130.7,-1.0,504.29166118960904,51784.13564698716,51784.13564698716,298.9150786707728,0.07977931776239928,3.6197106921578395,96.3,0.49202786713722335
1306893731.77,2.1881413,11754.3310848,9.4,13.7,130.8,-1.0,530.1530210550497,64106.10333343804,64106.10333343804,299.22708515623304,0.07936476337124844,3.591133007911499,93.60000000000001,0.5142191838476345
1306893731.98,2.1886588,11785.564681599999,15.4,13.7,130.9,-1.0,530.6760351830268,66544.7512233628,66544.7512233628,298.984758082791,0.07917594814298054,3.613988694448805,94.8,0.5363651812229626
1306893732.19,2.1891782,11816.9623204,23.1,13.8,131.1,-1.0,533.3711474494991,67156.13205153737,67156.13205153737,298.0628789989327,0.07983883478883719,3.601492610106097,93.80000000000001,0.5584608067697692
1306893732.4,2.1896919,11848.0646836,33.0,14.0,131.3,-1.0,528.7690496714754,64904.551657894845,64904.551657894845,296.4450344158867,0.07925174258569316,3.545963953700038,93.80000000000001,0.5805029218178882
1306893732.61,2.1901824,11877.789094,40.1,14.3,131.7,-1.0,505.56574779381856,58143.76497335849,58143.76497335849,295.3004980138974,0.07661184144489906,3.5213685991738317,92.7,0.589215563987617
1306893732.82,2.1906905,11908.6617984,45.7,14.6,132.1,-1.0,526.7098586194913,60028.3799853164,60028.3799853164,297.256930800221,0.07601014753744767,3.5013207453252067,91.19999999999999,0.5956448618878795
1306893733.03,2.1911986,11939.632927999999,50.1,15.0,132.6,-1.0,529.4500816429921,64214.0167021817,64214.0167021817,299.67612396043285,0.07737336091883773,3.49962582071683,91.49999999999999,0.5997942604005654
1306893733.24,2.1917035,11970.538440799999,54.3,15.4,133.3,-1.0,529.7750293273474,68911.42623576875,68911.42623576875,299.49474808229246,0.07811057220967049,3.578358158522056,91.2,0.6018255924215627
1306893733.45,2.1922071,12001.5751872,57.8,15.8,134.0,-1.0,532.7021336291782,73207.70752958441,73207.70752958441,298.7239942168784,0.07863911171487394,3.5606551597806813,92.7,0.6025448072072146
1306893733.66,2.192692,12031.693298400001,61.2,16.4,134.8,-1.0,516.7202612749917,75481.8580480821,75481.8580480821,300.3431346354858,0.07868813783351475,3.6028622922098985,94.2,0.6032648640751063
1306893733.87,2.1931995,12063.484638,64.1,16.9,135.7,-1.0,547.8008958845647,74650.09282909134,74650.09282909134,298.51318469735287,0.07778079664882004,3.587045823396642,96.9,0.6039862223428227
1306893734.08,2.1936751,12093.668366,67.0,17.6,136.7,-1.0,518.4935983759362,73677.03040556631,73677.03040556631,297.25936133623384,0.079112605516077,3.6167581407727223,95.50000000000001,0.6047051309167508
1306893734.29,2.1941433,12123.7536688,69.5,18.4,137.8,-1.0,517.8532267678606,79055.06926408174,79055.06926408174,299.0945732353631,0.07800710250496504,3.5535409880873043,96.00000000000001,0.6054209773734438
1306893734.51,2.1946446,12156.5292604,72.0,19.4,139.2,-1.0,539.6978033973097,86247.98570301806,86247.98570301806,299.8481747357511,0.07970923216977537,3.557342978169453,95.30000000000001,0.6061407280296117
1306893734.72,2.1950906,12186.2864792,74.4,20.6,140.8,-1.0,512.6544217704015,92695.5558128996,92695.5558128996,301.49904190145475,0.07930692998267802,3.5560899964886628,93.0,0.6068605552387105
1306893734.93,2.195541,12217.0935668,76.5,22.0,142.4,-1.0,531.5276254184815,101818.56477294212,101818.56477294212,300.62638519981186,0.08086223630578582,3.533685147606729,95.2,0.6075802293419477
1306893735.14,2.1959651,12247.0148276,78.6,24.0,144.5,-1.0,515.3863722230903,108883.97437055579,108883.97437055579,300.7029234363779,0.07847760084950982,3.497038980210924,95.99999999999999,0.6082974537513965
1306893735.35,2.1963648,12276.2799204,80.5,26.4,146.7,-1.0,503.8197900935752,113806.26140697258,113806.26140697258,300.05508691963905,0.07741345560384368,3.5001943904854826,95.29999999999998,0.6090108505143011
1306893735.56,2.1967469,12305.61063,82.6,29.5,149.6,-1.0,505.8981541541576,123271.25800621728,123271.25800621728,301.0746812786399,0.07717415496272118,3.4548394757800436,96.09999999999998,0.6097202665247999
1306893735.78,2.1971276,12336.77861,84.6,32.2,153.0,-1.0,514.1754989588379,136116.8524726963,136116.8524726963,300.8372687282799,0.07612549483769841,3.489074302640504,94.69999999999999,0.6104321322290869
1306893735.99,2.1974361,12363.9439652,85.4,32.3,156.3,-1.0,471.4483050455565,143877.56787270773,143877.56787270773,300.8346215349671,0.07420450272863531,3.5616050937034913,95.49999999999999,0.6111332039701193
1306893736.21,2.1977354,12392.5200816,84.5,31.2,159.8,-1.0,480.8216154676822,157414.72261957877,157414.72261957877,302.8180982276409,0.07124872798881547,3.5069226194129848,95.8,0.6118305246175383
1306893736.44,2.1980071,12421.1946232,82.4,30.8,163.4,-1.0,465.7629285663027,168240.10676625412,168240.10676625412,301.82172265468364,0.072456464715622,3.4691264225810587,93.8,0.6125245534889293
1306893736.66,2.1982334,12448.2615532,81.0,29.3,166.6,-1.0,460.86933999393386,172482.25233695825,172482.25233695825,301.4071415946208,0.07290903172427743,3.488957734948777,91.80000000000001,0.6132052621503467
1306893736.87,2.1984227,12474.1473808,80.6,27.1,169.2,-1.0,462.64284282991616,175317.7586730905,175317.7586730905,301.4182863220042,0.07315375747550651,3.6159332497161576,94.70000000000002,0.6138769375659198
1306893737.08,2.1985772,12498.35998,80.7,24.6,171.7,-1.0,431.4360749133132,171032.6029868956,171032.6029868956,300.851060720366,0.07361601071851957,3.658617667689405,93.70000000000002,0.6145332258423851
1306893737.3,2.198723,12524.508274799999,80.9,23.7,174.1,-1.0,452.4330050953959,158313.59744471207,158313.59744471207,298.56022008238546,0.0735288628876537,3.6858936788034216,92.10000000000001,0.615180710531799
1306893737.51,2.1988344,12547.8350472,80.5,23.2,176.1,-1.0,426.0938398584786,145191.57405738955,145191.57405738955,300.22011962385034,0.07117927555831771,3.688057851625182,92.60000000000001,0.6158143391407229
1306893737.72,2.1989273,12571.129011199999,78.6,21.6,178.2,-1.0,432.2280673223117,125912.90663439293,125912.90663439293,299.8088804193586,0.06959889947431082,3.6895325139102857,90.39999999999999,0.6164338820103642
1306893737.93,2.1990042,12594.8822928,74.6,19.3,179.9,-1.0,448.29477361894254,107243.06273043733,107243.06273043733,298.5845623324244,0.06909276154346176,3.577324505234865,91.6,0.6170361239176259
1306893738.14,2.1990617,12617.1591964,67.7,16.3,181.3,-1.0,421.56447736237124,96314.9256195188,96314.9256195188,299.2371357498219,0.0710372249213027,3.483329508627742,88.19999999999999,0.6176269594381858
1306893738.35,2.1991083,12639.3704832,60.1,13.4,182.2,-1.0,423.7056615546031,83870.05501711386,83870.05501711386,297.29549372066066,0.07425655862080252,3.527658150995083,88.7,0.6182029436901543
1306893738.57,2.1991509,12663.058148,51.7,10.0,182.7,-1.0,439.86013175529547,73144.57756695106,73144.57756695106,297.3856851445232,0.07475682661461072,3.576263506985856,91.4,0.6187672918966284
1306893738.78,2.1991866,12684.1211408,44.5,6.5,182.8,-1.0,423.04444565715323,73979.59917209031,73979.59917209031,296.4647454892111,0.0742743213019113,3.5952420685078046,94.7,0.6193176309167508
1306893739.0,2.199225,12705.380984,38.9,4.1,182.7,-1.0,438.4074757508235,65604.44090128386,65604.44090128386,295.93834937130856,0.074218437342568,3.590928084156863,93.5,0.6198571759736187
1306893739.22,2.1992645,12724.377047599999,34.5,2.7,182.5,-1.0,435.6802948644139,57624.778115081586,57624.778115081586,297.27285902968805,0.07418396073996573,3.6486819219863325,92.5,0.6203845491144762
1306893739.44,2.1993063,12741.174948400001,31.1,1.7,182.3,-1.0,439.95627340402064,65104.98996290769,65104.98996290769,299.8642268196655,0.0733033123086574,3.6469881132265725,94.20000000000002,0.6208901046700317
1306893739.65,2.1993471,12754.7248176,28.5,1.1,182.1,-1.0,432.5079309779872,61668.71541459207,61668.71541459207,298.0775141736041,0.07502415824154224,3.550298327830495,92.80000000000001,0.6213728474521839
1306893739.86,2.1993913,12766.6342668,26.0,0.6,182.0,-1.0,455.79831604615384,59405.97826610978,59405.97826610978,297.73257084510215,0.07439454021756335,3.611511823519467,91.80000000000001,0.6218290263673195
1306893740.08,2.199437,12776.3783616,24.1,0.2,181.9,-1.0,436.78719789215194,74244.35984887072,74244.35984887072,297.0868666635595,0.07476409503278907,3.629284222625312,91.50000000000001,0.6222525171809679
