flight id:601
flight code:F-14A
origin:US
date:2011-06-01
from:tbilissi-lochini
to:sochi-adler
motor(s):2
mass aircraft:41780
mass fuel:41780
lift coef:1.9650056483374456
drag coef:0.010121101720646569

timestamp,longitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893642.22,1.3513625,372.5065736,1.0,10.3,-1.0,798529.4546868,-16741.404735199998,-1.0,249.62686142451486,3931.547991290007,3931.547991290007,295.95269676884965,0.08148575555718816,3.536489439363799,88.0,0.27358751838917056
1306893642.64,1.3517805,394.356968,1.2,10.1,-1.0,798631.259152,-16619.455912399997,-1.0,254.96780066157436,4510.472734800762,4510.472734800762,295.3711766445443,0.08025110126296071,3.5206108369590443,84.89999999999999,0.27411986747053535
1306893643.06,1.3522054,416.5682548,1.4,9.9,44.9,798734.7040372,-16494.9808428,-1.0,259.83156158995274,5207.1253829226125,5207.1253829226125,295.0121487818035,0.08127049890643379,3.6125776223231165,85.80000000000001,0.2746434895177794
1306893643.48,1.3526333,438.5826912,1.6,9.7,44.9,798838.8707071999,-16369.095012,-1.0,262.2511400368231,5741.974617398787,5741.974617398787,295.4822886016403,0.07767107386020695,3.6745819705679783,87.60000000000002,0.27513381104008916
1306893643.9,1.3530706,460.4330856,1.8,9.5,44.9,798945.3339652,-16239.9283412,-1.0,268.6135228846606,6551.609209675088,6551.609209675088,294.0661549376067,0.07779281476626915,3.6253461065652264,90.20000000000002,0.2756050708826088
1306893644.33,1.3535198,481.9882044,2.0,9.3,44.9,799054.6187456,-16106.791854000001,-1.0,269.7974471637372,7242.840947383656,7242.840947383656,295.5836220208346,0.0767861066855643,3.6886066075913155,91.80000000000001,0.2760881964294155
1306893644.75,1.3539718,502.6574964,2.3,9.3,45.1,799164.5925023999,-15972.3758392,-1.0,278.44890920006134,7776.988400257247,7776.988400257247,295.9083072416494,0.07680263559888048,3.740421345926534,91.9,0.27657928348103406
1306893645.18,1.3544442,523.0643212,2.6,9.3,45.1,799279.4875192,-15831.529378,-1.0,284.52365556956596,8157.410964195225,8157.410964195225,294.1064835641246,0.07682151896861106,3.7277615425160637,93.5,0.2770732795440262
1306893645.62,1.3549279,542.7821696,2.9,9.3,45.1,799397.1056332,-15687.0411844,-1.0,284.8008340856497,8441.48103230571,8441.48103230571,294.1058531020405,0.07649767430067884,3.75069567841911,93.3,0.27756857700684334
1306893646.04,1.3553995,560.8924064,3.2,9.3,45.3,799511.8037996,-15545.932255999998,-1.0,291.1348610903845,8824.466234643949,8824.466234643949,293.4873589239959,0.07640552076510543,3.738127892737925,93.7,0.2780584392115678
1306893646.47,1.3558906,578.740176,3.5,9.1,45.4,799631.2263756,-15398.9178156,-1.0,296.12215819352394,9308.673659006374,9308.673659006374,292.51694117252566,0.07356819805119985,3.8163839316950003,93.8,0.27853965093510225
1306893646.89,1.3563866,596.29267,3.8,9.3,45.5,799751.7972456,-15250.4598056,-1.0,306.2339364285638,9841.882420004706,9841.882420004706,293.5006546413861,0.07366440137786012,3.7645251694931274,96.70000000000002,0.2790108342246911
1306893647.31,1.3568788,613.7467388,4.1,9.5,45.6,799871.5150971999,-15103.182898,-1.0,303.8737653444564,10389.781418513436,10389.781418513436,292.6100464334107,0.07165184585601614,3.6682743449958886,95.60000000000001,0.27947091733930174
1306893647.73,1.3573849,632.1522512,4.3,9.7,45.7,799994.5794056,-14951.903365600001,-1.0,312.44991698549666,11501.730775160177,11501.730775160177,292.28298633630396,0.07223904621153675,3.6280971886339386,93.4,0.2799225796315152
1306893648.15,1.3578957,651.3779736,4.6,9.9,45.9,800118.7920080001,-14799.672389599998,-1.0,314.95696006404097,12012.955521222353,12012.955521222353,293.8967874651606,0.07292658217575035,3.6432040908110404,92.5,0.280368117689258
1306893648.58,1.3584342,672.4737748,4.7,10.1,46.0,800249.8287576,-14640.092332,-1.0,323.62140773402564,13199.050637027529,13199.050637027529,293.5773294620369,0.0734221823735749,3.578619328186493,91.60000000000001,0.2808125840059684
1306893649.0,1.3589568,693.7664264,4.8,10.1,46.2,800377.0269244,-14486.155319200001,-1.0,320.5524892055308,14269.602987484779,14269.602987484779,294.69948439772406,0.07463938720604216,3.500222122381048,91.2,0.2812585048283656
1306893649.44,1.3595232,717.6509416,4.9,10.1,46.3,800514.9206296,-14320.276048799999,-1.0,330.87458907740125,15806.27306534077,15806.27306534077,297.28890108209754,0.07510510126376911,3.5435368011825426,90.10000000000001,0.2817125402614365
1306893649.86,1.3600731,741.5026484,4.9,10.1,46.5,800648.8773267999,-14160.2038652,-1.0,335.6545790854057,16961.964257331147,16961.964257331147,297.1816189522972,0.07371576328659897,3.4619333566467976,88.30000000000001,0.28217622136379866
1306893650.29,1.3606576,767.388476,4.9,10.1,46.6,800791.2657828,-13990.978137999999,-1.0,347.6993840912568,18130.08096424238,18130.08096424238,297.39431247645473,0.0750940537470314,3.453001307384523,85.50000000000001,0.28265804551078033
1306893650.71,1.3612262,792.979028,4.8,10.1,46.6,800929.8812728,-13827.329838799998,-1.0,345.29090985798126,18775.342780277595,18775.342780277595,297.79085405582384,0.07597417707475083,3.4591970233081755,84.7,0.28315793614945045
1306893651.15,1.3618296,821.194252,8.5,13.3,47.0,801076.96133,-13654.527995999999,-1.0,349.0318607031667,19328.98822423375,19328.98822423375,298.05379671146835,0.07479278727126465,3.4213524116981984,84.00000000000001,0.2836827064906578
1306893651.58,1.3624252,853.3136755999999,28.7,14.7,47.8,801222.3353504,-13486.647413199998,-1.0,350.58384382155504,20406.592820245816,20406.592820245816,299.27111929430833,0.0757972099235015,3.4790879405027044,83.9,0.28424169599197013
1306893652.0,1.3630285,889.4685324000001,40.8,15.6,49.5,801369.9731504,-13323.983366,-1.0,356.45512254584594,22006.677936368003,22006.677936368003,301.3042181238763,0.07647379246119618,3.447618354424812,84.10000000000001,0.28484210062889054
1306893652.43,1.3636695,930.0197148000001,43.3,15.4,51.3,801527.420662,-13161.6145944,-1.0,359.7376570720147,24501.09137167426,24501.09137167426,300.78432757373537,0.07633346988509808,3.508965855395396,84.40000000000002,0.2854922646708853
1306893652.85,1.364326,972.3753591999999,48.5,16.1,53.2,801689.1332656,-13005.1841432,-1.0,367.3991838387783,26965.416923057102,26965.416923057102,299.297553620073,0.07379899812993526,3.5280053646899914,86.0,0.28619203501209267
1306893653.28,1.3650138,1017.2900588,53.6,16.8,55.5,801859.2448196,-12852.5594664,-1.0,365.4575393459499,29290.083716566347,29290.083716566347,300.68086088243297,0.07338763834120716,3.5322771669125137,86.20000000000002,0.2869469234635363
1306893653.72,1.3657552,1065.7152572,55.3,16.5,57.9,802043.2671352,-12701.0174668,-1.0,373.54629649043443,31537.357476249435,31537.357476249435,299.9257509004398,0.07344897241430998,3.4912528082727463,86.60000000000001,0.28775907350728075
1306893654.14,1.3664818,1112.6312692,56.8,16.6,60.1,802224.2382696,-12563.976779999999,-1.0,373.3437227148995,33316.21858899748,33316.21858899748,299.4319004112463,0.07576098666126231,3.525508870661375,87.7,0.28862504026143654
1306893654.56,1.3672361,1160.6299583999999,58.5,16.9,62.4,802412.7225276,-12432.9400304,-1.0,378.2065657291155,34360.26145562939,34360.26145562939,298.4018687525262,0.0748115790042592,3.577835898123385,88.0,0.2895426036910078
1306893654.99,1.3680217,1209.9081752,59.3,16.7,64.7,802609.6385444,-12308.07126,-1.0,375.84477502831834,35511.48847015077,35511.48847015077,297.7821422703095,0.07658673909143571,3.497748611605004,90.5,0.2905154383366771
1306893655.41,1.3688268,1259.4816676,59.8,16.7,67.1,802812.0663723999,-12191.4045896,-1.0,386.1570041110239,36318.906877701615,36318.906877701615,296.9003988759218,0.07652581986853649,3.572310132577442,88.8,0.2915381089403517
1306893655.84,1.3696479,1309.1863936,60.3,16.7,69.3,803019.054568,-12083.3009116,-1.0,377.46107681670924,36424.207226012535,36424.207226012535,296.55726730059206,0.07856927509192792,3.5248802801775376,89.50000000000001,0.29260181191497986
1306893656.26,1.3704896,1359.3176288,60.7,16.5,71.6,803231.8498504,-11983.3009084,-1.0,389.6309012595083,37375.5570596102,37375.5570596102,296.0249368495195,0.07825229847999536,3.5898948776105497,90.50000000000001,0.29369812643816445
1306893656.68,1.3713529,1409.9081816,60.9,16.5,73.9,803450.7146867999,-11891.437388400002,-1.0,393.8146434624471,37997.23951613578,37997.23951613578,297.3298682988009,0.0775457571920451,3.6149283223994093,90.60000000000001,0.29481786615819944
1306893656.89,1.3717936,1435.4331167999999,60.9,16.5,75.0,803562.6569476001,-11848.5240012,-1.0,398.14706558708167,38462.3881791154,38462.3881791154,299.32282601206595,0.07804727362625993,3.6069053091563053,90.7,0.29589833422469103
1306893657.32,1.3726946,1487.1063468,61.1,16.5,77.3,803791.9220467999,-11768.8323976,-1.0,394.0275807261981,39737.05445236822,39737.05445236822,296.8191221431441,0.07847473780770992,3.640807456091076,92.2,0.2969945721949448
1306893657.74,1.3736103,1539.0092356,61.1,16.5,79.6,804025.452238,-11698.491188,-1.0,405.8033268015761,41540.97241475635,41540.97241475635,297.60676998132305,0.07864291592697346,3.59635046447722,90.9,0.29809892477587213
1306893658.18,1.3745721,1592.9134368,61.1,16.5,81.9,804271.4168128,-11635.6959104,-1.0,403.62186523084733,43061.13265640178,43061.13265640178,299.92539572610303,0.07558194203633226,3.6266430317334546,91.60000000000001,0.29921958313107777
1306893658.61,1.3755108,1645.0459844000002,61.1,16.5,84.1,804512.0664268,-11584.974124,-1.0,403.0858541208936,46722.18260079124,46722.18260079124,299.8997392952301,0.0767028252509184,3.63911205285216,93.2,0.30034988715557476
1306893659.05,1.3765047,1699.8688208,61.1,15.9,86.5,804767.3813956,-11542.2575872,-1.0,415.4316610277192,53198.388368298496,53198.388368298496,301.4755168695067,0.0764929616628161,3.7057105333994294,91.50000000000001,0.30149312862539096
1306893659.48,1.3774808,1753.4121296,61.1,15.8,88.7,805018.726548,-11511.0567988,-1.0,416.8372381740864,58182.94444800694,58182.94444800694,303.0056347366979,0.07627528079135242,3.6756679478280168,93.00000000000001,0.3026456329998442
1306893659.9,1.378455,1806.6273543999998,61.1,15.8,90.9,805270.1701256,-11490.2234648,-1.0,425.86656354714785,65415.51365547845,65415.51365547845,303.33631676030933,0.07421463969595096,3.739143462615133,90.50000000000001,0.30380632853790196
1306893660.33,1.3794511,1860.9908732000001,61.1,15.8,93.1,805527.8472992,-11479.4623096,-1.0,426.09855609192715,71546.262768115,71546.262768115,303.2483703489968,0.07511654042534328,3.77889861437347,92.10000000000001,0.3049768994040437
1306893660.75,1.3804212,1913.8452056,60.4,15.2,95.2,805779.3236852,-11478.9701836,-1.0,426.2073474825479,76843.37565985307,76843.37565985307,301.2946307907953,0.07309223161561987,3.7955678490254674,92.00000000000001,0.30615275242241635
1306893661.17,1.3814048,1966.9948135999998,54.9,13.6,96.7,806034.7370792,-11487.172283599999,-1.0,433.4961872485981,81921.45972178632,81921.45972178632,301.19851999967256,0.0740264599324154,3.7688819627477375,89.30000000000001,0.3073930630085931
1306893661.6,1.3824228,2020.3740804,46.5,12.7,97.8,806299.4352504,-11501.7064048,-1.0,439.04176286005514,88067.07496331417,88067.07496331417,300.7741436798703,0.07591465407114034,3.7871855303178825,88.2,0.3086373543471758
1306893662.03,1.3834527,2072.7690952,40.1,12.7,98.6,806567.5126868,-11520.997744,-1.0,444.814898667599,92662.43224121674,92662.43224121674,300.7213712855093,0.07273620779535692,3.758379343366029,89.30000000000001,0.30988279397972174
1306893662.5,1.3845883,2129.6588608,33.2,12.7,99.5,806863.2804128,-11547.244464,-1.0,449.55701849684095,97298.18808749762,97298.18808749762,300.19329783958364,0.07430245936391502,3.701150665687092,87.30000000000001,0.3111351999289781
1306893662.94,1.3856585,2183.1365527999997,26.5,12.7,100.2,807142.3158548,-11576.1486644,-1.0,453.80631652657246,101079.76838749407,101079.76838749407,300.4794351313845,0.07398609313980155,3.6625146774648534,88.30000000000001,0.31239074454840066
1306893663.36,1.386686,2234.7113576,20.8,12.7,100.8,807410.3604828,-11606.955752,-1.0,457.43344603882605,103328.37661000715,103328.37661000715,299.56388958516254,0.07351772174598428,3.600617115298371,88.39999999999999,0.3136387104276657
1306893663.79,1.3877494,2288.5171336,16.0,12.7,101.2,807687.9195468,-11641.2733384,-1.0,463.2558690011712,106609.73253431467,106609.73253431467,297.7226830986945,0.07710451173447376,3.700599232345892,87.39999999999999,0.31488728873037786
1306893664.22,1.3888148,2343.0446944,11.4,12.7,101.5,807966.069162,-11677.5266204,-1.0,464.89347102651317,109298.16417934833,109298.16417934833,297.04948066326625,0.07711893254665171,3.6937637961868464,86.6,0.3161389291503254
1306893664.65,1.3899,2399.2454835999997,7.7,12.7,101.5,808249.5009296,-11715.6499812,-1.0,474.0029925936443,113185.9877877141,113185.9877877141,297.2629618870593,0.07515492294336001,3.678468262548819,85.8,0.31739485653440236
1306893665.07,1.3909889,2456.2664827999997,5.0,12.7,101.4,808533.8513324,-11753.6093,-1.0,486.64294234039625,116702.89952434739,116702.89952434739,296.5469343705302,0.0745681741024629,3.5433799869806415,84.4,0.3186605061407015
1306893665.49,1.3920687,2513.3530988,3.5,12.7,101.4,808815.8395304,-11790.617175200001,-1.0,482.6913352711103,118257.24356204561,118257.24356204561,296.95004808590676,0.07470374422897062,3.645256840551552,86.5,0.31993534209870683
1306893665.91,1.3931493,2570.866224,2.7,12.7,101.4,809097.9917704,-11827.461008400001,-1.0,483.0365479242308,121252.0264263559,121252.0264263559,299.3847868468971,0.07505380237256015,3.600708326794847,86.19999999999999,0.32121982372600344
1306893666.35,1.3943071,2632.710058,1.9,12.7,101.4,809400.2883680001,-11866.9295136,-1.0,493.78849132202805,124461.73799832727,124461.73799832727,297.52300392062784,0.07833966230510604,3.678142068795475,87.20000000000002,0.3225263525973945
1306893666.77,1.3954217,2692.4541544,1.3,12.7,101.4,809691.3316844,-11904.8888324,-1.0,497.9927307650305,127160.84610023453,127160.84610023453,296.36608087395234,0.07987027907810805,3.7291162648290244,87.00000000000001,0.3238395415737725
1306893667.21,1.3965883,2755.0525816,1.0,13.0,101.4,809995.92487,-11944.554188,-1.0,497.5058583681242,132197.63998614275,132197.63998614275,295.07644347386275,0.07654403570163545,3.7259618005158175,83.9,0.32517401226493603
1306893667.65,1.397777,2818.8321112,0.7,13.0,101.4,810306.2595256,-11984.908519999999,-1.0,506.63931716059176,137930.29872254588,137930.29872254588,294.7814770059673,0.07728504964744655,3.7226545640297473,81.9,0.3265369606463884
1306893708.34,1.5205378,8818.241752,0.7,13.0,101.6,842351.56895,-15817.3233408,-1.0,553.2488421937435,140619.61840621947,140619.61840621947,295.6119689146777,0.07416331818110103,3.6821850894886103,81.19999999999999,0.3417729842684356
1306893715.61,1.5429107,9890.1249884,0.7,13.5,101.6,848193.3998456,-16508.399478400002,-1.0,563.9904199227093,145495.38879936276,145495.38879936276,294.2408710391284,0.07307550583590106,3.6071651975715224,84.8,0.35938283772425367
1306893722.22,1.5632535,10865.1250196,0.7,13.5,101.6,853505.8672071999,-17138.123907999998,-1.0,564.0998379985087,151748.2324155177,151748.2324155177,295.01957510051614,0.07337383104606429,3.618133281245818,84.5,0.3791365560094681
1306893726.26,1.5756419,11459.317952000001,0.7,13.6,101.6,856741.33319,-17522.3430804,-1.0,562.1388234669811,156686.5628687915,156686.5628687915,296.32515598456257,0.07562996417942179,3.729633506790563,85.5,0.4001436754320402
1306893732.4,1.5944976,12365.3875348,0.7,13.6,101.7,861666.3989643999,-18108.6619968,-1.0,563.0542397431033,163544.96870241026,163544.96870241026,294.4132854537376,0.0759129085095119,3.720554952386581,85.80000000000001,0.42313175504708833
1306893736.44,1.606818,12959.5476588,0.7,13.7,101.7,864884.8045792,-18493.2092532,-1.0,559.3059935702662,170372.10451994883,170372.10451994883,292.7912019543331,0.07457848409304856,3.7981118185297316,86.10000000000001,0.4473720109526001
1306893745.84,1.6352359,14344.4230312,0.7,13.8,101.7,872309.3454992,-19387.9927464,-1.0,554.7840837496796,173117.62625171966,173117.62625171966,293.34427442590356,0.07196729127710898,3.775376085199229,83.6,0.4746993403489256
1306893747.38,1.639828,14571.227500400002,0.7,13.7,101.7,873509.3127292,-19534.088551599998,-1.0,547.6384160375604,172550.1372856763,172550.1372856763,292.69261214640625,0.06932706367215673,3.7762474042692533,85.9,0.5024164772693106
1306893748.46,1.6430404,14730.5122824,0.7,12.8,101.7,874348.78126,-19636.64761,-1.0,546.3831815228577,170037.49944275155,170037.49944275155,294.5970684450374,0.0716592206674494,3.806399338919808,87.89999999999999,0.5303592156770096
1306893748.89,1.6443125,14791.6999484,0.7,11.3,101.7,874681.1631604,-19677.330026,-1.0,542.8519607915487,164335.35128225942,164335.35128225942,295.9061644197976,0.06898759218784284,3.9319919378209414,90.5,0.5582959064031688
1306893749.33,1.6456131,14849.8692416,0.7,10.3,101.7,875021.0581844,-19718.996694,-1.0,541.3342441439327,158648.93006860773,158648.93006860773,296.2707024677228,0.0696807066547388,3.9322608246101143,94.10000000000001,0.5723697034285407
1306893749.76,1.6469069,14902.9204244,0.7,9.5,101.7,875359.1815547999,-19760.532128400002,-1.0,549.7091250204171,153437.88570480747,153437.88570480747,297.75958573735164,0.06966524469325211,4.0422348118904745,91.30000000000001,0.5840662257382518
1306893750.2,1.6481967,14951.2143892,0.7,8.8,101.7,875696.2878648,-19802.001946,-1.0,534.7139686417972,147293.1851907921,147293.1851907921,297.4229495179097,0.07202927405710222,3.9757834537519963,90.2,0.593600433962224
1306893750.63,1.6494913,14995.374495600001,0.7,8.2,101.7,876034.6080856001,-19843.668614000002,-1.0,548.0417953103483,144810.3125439132,144810.3125439132,297.1603574578229,0.06974095439479704,3.9873884653420975,89.3,0.6018512322999316
1306893751.06,1.6507846,15035.433552,0.7,7.6,101.7,876372.5346056,-19885.368090400003,-1.0,546.6301109069732,140166.82174822368,140166.82174822368,298.43271180741647,0.06919617266916943,3.8990909888651557,87.69999999999999,0.6080813394740351
1306893751.49,1.6520554,15071.161899599998,0.7,7.1,101.7,876704.7196556,-19926.3785904,-1.0,536.8044149924008,136517.1163071161,136517.1163071161,299.8986420419983,0.07082644474132567,3.851072565468194,89.39999999999999,0.6130084392115678
1306893751.91,1.6533063,15103.1172812,0.7,6.7,101.7,877031.68817,-19966.7985392,-1.0,540.3835987061747,137090.26205618132,137090.26205618132,300.89154583690146,0.07269128110223354,3.7989206550462815,88.4,0.6147787257382519
1306893752.34,1.6545941,15132.8745,0.7,6.2,101.7,877368.1711204,-20008.4652072,-1.0,542.6925193827209,136530.1914842534,136530.1914842534,300.9101551598233,0.07431033694475668,3.7039289280069534,86.7,0.616089235362049
1306893752.77,1.6558856,15159.8101964,0.7,5.8,101.7,877705.8023647999,-20050.263108799998,-1.0,544.1399336422039,135873.53419178023,135873.53419178023,300.9825790159367,0.07467161974172774,3.739585646964375,87.60000000000001,0.6170909304626613
1306893753.2,1.6571716,15183.924370400002,0.7,5.4,101.7,878041.8916144,-20091.9297768,-1.0,541.3649008386138,138082.0589292665,138082.0589292665,301.75478266265816,0.07665006705554206,3.6921240013682906,85.5,0.6180061207513754
1306893753.63,1.6584639,15205.709148,0.7,5.1,101.7,878379.5884756001,-20133.8261036,-1.0,543.6662964968073,138689.8328212747,138689.8328212747,302.81861962231926,0.0752928174679255,3.703580612157535,85.1,0.6188364138397394
1306893754.06,1.6597533,15225.1973376,0.7,4.8,101.7,878716.6947856001,-20175.6568136,-1.0,542.5108242179516,136136.23243884204,136136.23243884204,301.3201280315093,0.07559787924301578,3.6735778979397,86.4,0.6195883932798093
1306893754.48,1.6610368,15242.5529812,0.7,4.5,101.7,879052.1606756,-20217.3234816,-1.0,552.4347708999366,137972.43382622369,137972.43382622369,299.69655466827965,0.07674781751470175,3.6141840135786953,87.30000000000001,0.6202681833060559
1306893754.91,1.6623172,15258.0057376,0.7,4.2,101.7,879386.8063556001,-20258.8917244,-1.0,538.2795556741783,135863.93981652646,135863.93981652646,299.7805709631837,0.0789722324933591,3.501603550564834,89.60000000000002,0.6208809895177796
1306893755.34,1.6635974,15271.7852656,0.7,4.0,101.7,879721.4520356001,-20300.4927756,-1.0,538.1664554286989,136782.10968156677,136782.10968156677,299.40595910554435,0.07897014347888368,3.5330958407536435,92.70000000000002,0.6214324768318653
1306893755.76,1.6648745,15283.989990400001,0.7,3.8,101.7,880055.1790804,-20341.995401599997,-1.0,549.2458733367044,139308.19245179108,139308.19245179108,297.5905088285805,0.07640655581667169,3.5653732012878803,93.40000000000002,0.6219290756945075
1306893756.19,1.6661363,15294.685528799999,0.7,3.6,101.7,880385.0019256001,-20383.03871,-1.0,530.3332681362252,138830.17257681914,138830.17257681914,297.4657010119736,0.07572664392294176,3.5830235914836868,93.80000000000003,0.622376068257937
1306893757.03,1.6686772,15312.6317236,0.7,3.3,101.7,881049.1751752001,-20465.6830696,-1.0,546.414694335728,143080.68837516333,143080.68837516333,298.9059081496766,0.07364556197223852,3.62851532197028,95.2,0.6227955017662485
1306893759.98,1.6774995,15348.064795600001,0.7,2.6,101.7,883355.3104196,-20752.9862284,-1.0,540.1746589844665,144306.36013939866,144306.36013939866,299.4274674953944,0.07319456017170164,3.563211481211153,95.1,0.6232347624836588
1306893761.68,1.6825924,15356.594979599999,0.7,2.4,101.7,884686.6096748,-20919.0295408,-1.0,541.0650909479492,143374.61555293726,143374.61555293726,297.168625346444,0.07283122263382648,3.58339246118819,97.50000000000001,0.6236376605588994
1306893762.95,1.686386,15359.8102028,0.7,2.3,101.7,885678.34199,-21042.7500172,-1.0,539.5367526971779,144266.72464393367,144266.72464393367,295.4010537828867,0.07515831261895303,3.5700980270374862,95.80000000000001,0.6239972296752597
1306893765.91,1.695266,15361.647473199999,0.7,2.2,101.7,887999.8315656001,-21332.5794228,-1.0,541.8548685385716,144037.39444983544,144037.39444983544,298.39424708845905,0.07569984964755055,3.610267875324836,97.5,0.6243156133148049
1306893776.5,1.7269454,15356.004428400001,0.7,2.2,101.7,896282.6402296,-22368.176568799998,-1.0,540.3861609824742,139841.9656903351,139841.9656903351,298.29674263579966,0.07557880530727515,3.701138364925612,97.7,0.6245803333498006
1306893831.46,1.8914021,15356.004428400001,0.7,2.2,101.7,939305.7387192,-27789.141309199997,-1.0,540.8550321514484,140079.61931241702,140079.61931241702,299.5937885601864,0.07361654429906468,3.724633171482351,94.50000000000003,0.6248089969543499
1306893852.64,1.9547107,15354.396816800001,1.1,2.7,101.7,955879.0004043999,-29897.146625999998,-1.0,540.6543527690044,140094.35634192658,140094.35634192658,300.3957057643364,0.07232192570115212,3.8074572678657645,91.20000000000002,0.625001757234315
1306893853.29,1.9566406,15356.8574468,28.7,4.0,102.6,956384.4466147999,-29962.894659600002,-1.0,537.3529595879247,137856.27446159243,137856.27446159243,302.16375310102677,0.0734325695601056,3.8153875992100974,88.4,0.6251717812938075
1306893853.93,1.9585609,15363.714402399999,40.5,4.8,104.1,956887.8587043999,-30037.4353444,-1.0,543.8396385249836,139629.74380815277,139629.74380815277,301.3122385551299,0.07187270623279547,3.8745504964734407,90.80000000000001,0.6253328486603866
