flight id:901
flight code:F-15C
origin:US
date:2011-06-01
from:novorossiysk
to:krasnodar pashkovsky
motor(s):2
mass aircraft:29498
mass fuel:29498
lift coef:1.408162940600709
drag coef:0.016385370250972982

timestamp,longitude,latitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893639.24,6.4833337,4.1778852,0.1,10.5,-1.0,2244173.9235195997,-934509.54434,-1.0,225.7161178437133,3422.140827142619,3422.140827142619,298.7988483681246,0.07872606573076753,3.5595400867386786,91.8,0.28830514021170867
1306893640.09,6.4844059,4.1780283,0.3,10.4,-1.0,2244458.9300904004,-934424.6690092001,-1.0,241.9767730098737,3945.730851043502,3945.730851043502,298.3740809585891,0.07853038796050758,3.521608432306889,91.0,0.28865246085912777
1306893640.51,6.4849556,4.1781027,0.3,10.4,-1.0,2244604.9274704,-934380.8697952001,-1.0,251.45547462613632,4419.532978900504,4419.532978900504,296.84371709618114,0.07836477254580329,3.4601196520086894,89.00000000000001,0.28905405753454333
1306893640.95,6.4855435,4.1781833,0.3,10.3,-1.0,2244761.1938795997,-934333.4944656001,-1.0,257.41887090741943,5141.89718286595,5141.89718286595,297.0639580681996,0.07822200154202746,3.483436341119705,89.7,0.28951735587225114
1306893641.37,6.4861146,4.1782624,0.3,10.2,-1.0,2244912.9327296,-934287.26743,-1.0,262.2633904636833,5812.161261140746,5812.161261140746,298.912488614926,0.07639580572542355,3.5302382378875277,89.60000000000001,0.29004358071914527
1306893641.79,6.4867081,4.1783456,0.3,10.0,-1.0,2245070.6099,-934238.87504,-1.0,272.7887335141105,6753.481716229675,6753.481716229675,297.2311293887669,0.07740563467646752,3.496868951770028,91.10000000000001,0.2906314306754007
1306893642.22,6.4873195,4.1784323,0.8,9.6,-1.0,2245232.8146296,-934188.6453796,-1.0,274.2487010212896,7611.893357042005,7611.893357042005,295.2428706971713,0.07636098976309592,3.455783170930378,91.20000000000002,0.29128228369377346
1306893642.64,6.4879335,4.1785203,0.9,9.2,-1.0,2245395.8395692,-934137.8907847999,-1.0,282.0726459027381,9095.72821434238,9095.72821434238,296.9975940090689,0.07821522820819646,3.5311389748836306,92.19999999999999,0.2919914700454795
1306893643.06,6.4885637,4.1786115,1.1,8.8,-1.0,2245563.1624092,-934085.3973448,-1.0,289.2723946531708,10601.325887078707,10601.325887078707,297.58256244748867,0.07591629167027782,3.4964942971173993,93.80000000000001,0.2927545496605276
1306893643.48,6.4892046,4.1787051,1.3,8.4,80.7,2245733.1427296,-934031.7884192,-1.0,293.5210470269512,11993.362542826837,11993.362542826837,298.6916043793002,0.07260114078182807,3.624966478221652,96.3,0.2934714678582529
1306893643.9,6.4898662,4.1788024,1.5,8.1,80.7,2245908.6676696,-933976.1125644,-1.0,302.67342233599254,13615.72256103937,13615.72256103937,298.29513610657943,0.0743328452010536,3.6864095314634606,96.3,0.2941370955922861
1306893644.33,6.4905527,4.178904,1.7,7.9,80.7,2246090.7542895996,-933918.17293,-1.0,306.2342528660674,14868.476022668157,14868.476022668157,297.3960943362019,0.07719495456583784,3.720259191356398,93.60000000000001,0.2947622268258819
1306893644.75,6.4912504,4.1790077,2.0,7.7,80.7,2246275.6952404003,-933859.11781,-1.0,317.99110857529087,15983.07970692955,15983.07970692955,298.39690980757996,0.07680283805384809,3.8079214724572537,94.7,0.29538337730707176
1306893645.18,6.491987,4.1791175,2.3,7.7,80.8,2246471.1348792,-933796.5849996,-1.0,327.7954061247394,17015.41265223309,17015.41265223309,298.74022175708376,0.07555932040300402,3.830217890985969,97.10000000000002,0.29598975307260106
1306893645.62,6.4927483,4.179231,2.6,7.9,80.8,2246672.9065392,-933731.98526,-1.0,330.40935273520176,17994.99744203231,17994.99744203231,297.32049326163116,0.07502817590439789,3.812243218644019,96.70000000000002,0.2965764547348933
1306893646.04,6.4934965,4.1793424,2.9,8.2,80.9,2246871.3973592,-933668.6322396,-1.0,340.23574215015924,19305.01048261259,19305.01048261259,298.3157937890941,0.07523560888879002,3.889406446331866,95.20000000000002,0.2971361332125836
1306893646.47,6.494281,4.179458,3.1,8.6,81.0,2247079.5010404,-933602.4905052001,-1.0,348.2506538100005,20892.284276477185,20892.284276477185,298.77298326597423,0.07319334096673735,3.883363850906542,95.80000000000001,0.2976685588468793
1306893646.89,6.4950781,4.1795742,3.4,9.0,81.1,2247290.91837,-933535.8566447999,-1.0,362.00739478023513,22705.517475170425,22705.517475170425,297.10782098057723,0.07392606798805754,3.8217832953800923,94.60000000000001,0.2981770999667393
1306893647.31,6.4958737,4.1796888,3.5,9.3,81.2,2247502.1388492,-933469.8133356001,-1.0,361.5900576827767,24737.506260047932,24737.506260047932,295.839762143295,0.07367490061870799,3.8454586444768264,95.9,0.2986657373245696
1306893647.73,6.4966956,4.1798056,3.5,9.5,81.3,2247720.3147092,-933402.1624147999,-1.0,373.42597377231624,27674.256634485737,27674.256634485737,295.9155606683383,0.0757023521888571,3.7046945135037395,93.4,0.299142432425182
1306893648.15,6.4975283,4.1799223,3.5,9.7,81.4,2247941.3449,-933334.1834099999,-1.0,378.2932247321351,30011.470051145247,30011.470051145247,295.62965148278636,0.07381390131507366,3.6201461641660657,90.2,0.2996145343499414
1306893648.58,6.4984081,4.1800441,3.5,9.7,81.5,2248175.10475,-933263.0219904,-1.0,390.67548001563523,33301.7910422347,33301.7910422347,296.0487337987728,0.07238068926280017,3.5834029140085923,90.7,0.3000922246386553
1306893649.0,6.4992633,4.1801609,3.5,9.7,81.6,2248402.30292,-933194.3540092,-1.0,388.7758352821662,36474.23543248024,36474.23543248024,297.43199271559985,0.07419312637164872,3.4772037235087554,88.2,0.3005820102904489
1306893649.44,6.5001866,4.1802856,3.3,12.8,81.7,2248647.7425604,-933120.6335343999,-1.0,400.97926356189987,40274.1708146527,40274.1708146527,296.9349905763895,0.07425260838782027,3.405817781501002,85.70000000000002,0.30109636943305607
1306893649.86,6.5010667,4.1804032,2.1,9.8,81.7,2248881.7320692,-933051.0141096,-1.0,401.0581372633478,43769.26520899318,43769.26520899318,295.94638312535,0.07577128466781784,3.4294745965555,86.20000000000002,0.30164540705335346
1306893650.29,6.5019877,4.1805257,-3.6,8.7,81.7,2249126.54835,-932978.21227,-1.0,409.6055063074067,47966.38611877345,47966.38611877345,296.23437787620674,0.07439829110195896,3.37282855168334,87.4,0.302233869433056
1306893650.71,6.5028745,4.1806455,-24.9,12.3,81.4,2249362.1454704003,-932907.4773596,-1.0,403.5633950000233,52070.10627270035,52070.10627270035,297.61799057590974,0.07608685084587789,3.4196369422270068,87.20000000000002,0.3028538716202826
1306893651.15,6.5038057,4.180784,-37.7,14.1,79.9,2249609.0286804,-932828.5403492,-1.0,406.43615324089893,56255.04882788818,56255.04882788818,299.0074728673487,0.07569585789666519,3.434300707278402,86.20000000000002,0.3035157482607026
1306893651.58,6.5047129,4.1809395,-41.5,14.3,78.3,2249848.9565096,-932744.1571444,-1.0,408.6811959607754,60976.123619827136,60976.123619827136,299.4910850994323,0.0790040071242353,3.4343086014252626,85.5,0.304224704953616
1306893652.0,6.5056092,4.1811144,-47.9,15.3,76.5,2250084.7504804004,-932653.0154092,-1.0,416.291468058168,65269.06127416294,65269.06127416294,298.2379071127595,0.07999016631467973,3.56024694107828,86.20000000000002,0.3049822727576405
1306893652.43,6.5065295,4.18132,-52.5,15.7,74.4,2250326.1218792,-932549.9642247999,-1.0,422.4649833560735,68984.44366341212,68984.44366341212,299.3830124979483,0.08041958136475698,3.5989545276950765,86.2,0.30579434624845414
1306893652.85,6.5074404,4.1815519,-54.3,15.5,72.4,2250563.7531204,-932437.5954548,-1.0,433.3420038626676,71205.94443542804,71205.94443542804,301.2260973580536,0.07847865230153167,3.6888732926780197,86.6,0.30665908815571574
1306893653.28,6.5083609,4.1818147,-56.3,15.8,70.3,2250802.6638892,-932313.6453196,-1.0,433.35694522167034,72371.3547776991,72371.3547776991,301.66792211922404,0.07693382568714979,3.70619505240802,89.1,0.3075809385494165
1306893653.72,6.5093152,4.1821189,-58.0,15.8,68.1,2251049.12059,-932173.58626,-1.0,445.9608402885215,72742.80136418843,72742.80136418843,301.59681774170593,0.07779591299065705,3.7969541661837667,89.8,0.3085598208766256
1306893654.14,6.5102158,4.1824368,-58.8,15.7,66.0,2251280.2229596,-932030.04951,-1.0,448.1738291302565,72845.8672094376,72845.8672094376,303.2072166567745,0.0762737880828056,3.8051503070596344,87.5,0.3095859363621899
1306893654.56,6.5111175,4.1827856,-59.5,15.7,64.0,2251510.7019696,-931875.3250956001,-1.0,457.0886916712125,72954.22054374764,72954.22054374764,303.78521129681513,0.07672612704404658,3.848010469936744,87.4,0.310661505041105
1306893654.99,6.5120231,4.1831676,-60.0,15.7,62.0,2251740.55762,-931708.4287648,-1.0,456.56158945570485,73808.88369756893,73808.88369756893,303.20303507468986,0.07600977757510573,3.8423159690249196,87.8,0.3117967850061094
1306893655.41,6.5129188,4.1835774,-58.8,14.9,60.0,2251966.7387296,-931531.5586804,-1.0,472.20971449511364,74704.30874370967,74704.30874370967,302.96425636569876,0.07343547833689491,3.8553449161684217,89.19999999999999,0.3129810588468793
1306893655.84,6.5138047,4.1840098,-53.0,13.5,58.6,2252189.4093404002,-931346.81458,-1.0,464.26291832797256,74720.84778430876,74720.84778430876,302.4761958796888,0.07180010864681123,3.7936119579386833,89.4,0.31420659471739554
1306893656.26,6.5146923,4.1844616,-46.0,12.9,57.7,2252411.6862504003,-931154.88544,-1.0,481.9220471444685,74840.54841080365,74840.54841080365,304.12606261988304,0.07217638546291756,3.7691030750220493,90.1,0.31546573732456956
1306893656.68,6.5155857,4.184931,-40.1,12.9,56.9,2252634.58652,-930956.39462,-1.0,485.3059020525561,73077.65757577833,73077.65757577833,303.1522139525389,0.07103308904407374,3.7616451220328386,91.89999999999999,0.31674761615221614
1306893656.89,6.5160354,4.1851726,-37.4,12.7,56.5,2252746.7584396,-930854.5901547999,-1.0,492.312568464278,70046.85504602821,70046.85504602821,301.1874149821358,0.07081063047083454,3.6993740589868587,93.39999999999998,0.3179817259509913
1306893657.32,6.5169408,4.1856687,-31.0,12.6,55.8,2252971.8896804,-930645.9615392,-1.0,486.8023405822285,67039.97229002946,67039.97229002946,300.7627865436567,0.06988173862813549,3.7943309303529755,93.6,0.31922984493611817
1306893657.74,6.5178384,4.1861722,-25.3,12.6,55.2,2253194.78995,-930434.8394852001,-1.0,498.44652816481175,64080.21203550916,64080.21203550916,301.33815032791006,0.06995821370351635,3.7218326944017828,91.9,0.32048301641468335
1306893658.18,6.5187593,4.1866989,-20.1,12.6,54.7,2253423.0051804003,-930214.6295044,-1.0,491.24649453715006,61613.538484234894,61613.538484234894,300.55168426481606,0.07169681609455121,3.7643451360285973,91.90000000000002,0.32174981431494587
1306893658.61,6.51964,4.1872103,-15.6,12.6,54.4,2253640.7873396,-930001.1452456,-1.0,483.20941188816636,61704.56124656859,61704.56124656859,300.83662769941884,0.07084203960585146,3.7384652671087424,90.80000000000003,0.32302243023795546
1306893659.05,6.5205566,4.1877484,-11.5,12.6,54.1,2253867.36215,-929776.93264,-1.0,493.8493111230285,64572.96028312717,64572.96028312717,301.7267142194434,0.07148192052772676,3.767078981050541,92.60000000000002,0.32430453872439463
1306893659.48,6.5214433,4.1882731,-8.1,12.6,53.9,2254086.35822,-929558.4615043999,-1.0,490.4353081310985,66095.2400166039,66095.2400166039,300.73143747690744,0.07376605193156763,3.6844922529749025,93.00000000000001,0.32559177625720304
1306893659.9,6.5223187,4.1887913,-5.6,12.6,54.0,2254302.4999592,-929342.7462743999,-1.0,495.9705591533306,69141.63834707547,69141.63834707547,300.2136069927029,0.07442262318349231,3.6664099321672112,93.0,0.3268839897305188
1306893660.33,6.5232066,4.1893153,-3.9,12.6,54.0,2254521.88973,-929124.4719892,-1.0,491.0887267950625,70251.28172499327,70251.28172499327,299.1089977564529,0.0739972072287646,3.6272005682075408,92.30000000000001,0.32818577232019513
1306893660.75,6.5240655,4.1898211,-2.9,13.3,54.0,2254734.1272695996,-928913.6780192,-1.0,486.05185559600244,69826.79669984116,69826.79669984116,300.13679320980845,0.07562388949662234,3.650879396697686,92.3,0.3294942915677892
1306893661.17,6.5249307,4.1903296,-2.1,13.3,54.0,2254947.7755704,-928701.7357552,-1.0,489.17513820240316,68977.19448659883,68977.19448659883,301.2055028337639,0.0785091570985948,3.6699934077849656,90.5,0.3308769906054095
1306893661.6,6.5258191,4.1908508,-1.4,13.3,54.0,2255167.395,-928484.4785304,-1.0,490.6135599229607,69072.28642467872,69072.28642467872,300.41956719596755,0.07879162691054473,3.652077640221018,90.10000000000001,0.33227071326507696
1306893662.03,6.5267107,4.1913726,-1.0,13.3,54.0,2255387.8346396,-928266.92603,-1.0,491.98176526813245,68236.05556964526,68236.05556964526,299.13214180530707,0.07731410453429124,3.64752433721071,91.5,0.3336763781819624
1306893662.5,6.5276871,4.1919423,-0.7,13.3,54.0,2255629.17323,-928029.2619804,-1.0,492.345188842993,68114.17177688291,68114.17177688291,299.3196057157135,0.07876954195295689,3.592101590306001,92.39999999999999,0.33510294204897906
1306893662.94,6.5286018,4.1924742,-0.5,13.3,54.0,2255855.3543395996,-927807.3131543999,-1.0,492.09414463539105,67809.91342406099,67809.91342406099,296.8860599320099,0.08034971166935856,3.5544796235351894,91.5,0.3365446633963106
1306893663.79,6.5303755,4.1935,-0.5,13.5,54.0,2256294.36354,-927378.8354504,-1.0,493.20592617995413,66539.68788411141,66539.68788411141,295.89558335834624,0.08062160524533661,3.5379263828389518,88.19999999999999,0.33813413190024766
1306893664.65,6.5321824,4.1945364,-0.1,13.5,54.0,2256741.8044992,-926945.56772,-1.0,495.02966283294614,66139.96712793273,66139.96712793273,296.23496267047244,0.07987769483120767,3.6181214233005714,86.20000000000002,0.3398783138775005
1306893665.91,6.5348741,4.1960615,-0.0,13.5,54.0,2257409.02893,-926306.9194056,-1.0,501.2086671254517,65533.93375513462,65533.93375513462,295.8782071600097,0.07983457479595814,3.700294689833087,85.0,0.34191806672089514
1306893709.42,6.6401801,4.2472353,-0.0,14.0,54.0,2283840.29618,-904400.2585996,-1.0,589.82392699929,65525.6345156697,65525.6345156697,296.85075880095667,0.07927154652453232,3.6553367871262603,87.70000000000002,0.35881391099036136
1306893711.54,6.6453928,4.2497116,-0.0,14.0,54.0,2285149.7778492,-903335.6260196,-1.0,594.1531581564744,66906.00043768845,66906.00043768845,296.7778362226245,0.07845171517321262,3.6607417950053467,86.5,0.3762991362747008
1306893717.96,6.6612379,4.2572425,-0.0,14.1,54.0,2289129.4367692,-900097.5353647999,-1.0,596.3081393778339,68907.35948313758,68907.35948313758,295.1885355358329,0.07568243373044216,3.690889769449911,88.80000000000001,0.3958576445861619
1306893726.26,6.6816655,4.2669703,-0.0,14.2,54.0,2294257.3896892,-895914.9892992,-1.0,595.0619252162795,71808.06178756845,71808.06178756845,294.8960395070312,0.07662370782406148,3.6614247208007513,88.80000000000003,0.4181288060034848
1306893733.45,6.6993031,4.2754187,-0.0,14.2,54.0,2298681.6024292,-892284.4117552001,-1.0,594.3293256304258,75466.80158295952,75466.80158295952,295.37569059901466,0.07671749989276869,3.6491218926583127,87.30000000000001,0.4427323821189703
1306893733.87,6.700338,4.2759171,-0.0,14.3,54.0,2298940.9856395996,-892070.4353704,-1.0,597.6679083926671,78784.58287873503,78784.58287873503,295.33480283290356,0.07673482804777267,3.724507214656256,85.8,0.4673223318127586
1306893741.34,6.718423,4.2847126,-0.0,14.4,54.0,2303470.1852595997,-888298.2895804,-1.0,589.9266781981335,80412.456105159,80412.456105159,295.83954501520077,0.07532437746669303,3.842921349146201,87.9,0.49433411002798167
1306893743.91,6.7245592,4.2877481,-0.0,14.4,53.8,2305004.6013192,-886999.5034496,-1.0,585.6166579185424,80439.14731482959,80439.14731482959,295.3367108100789,0.07581808309639179,3.8030982302223815,91.3,0.521940474857378
1306893753.2,6.7461783,4.2987828,-0.0,13.8,53.8,2310394.3980795997,-882298.5518556001,-1.0,577.8447427632874,78963.08161363125,78963.08161363125,295.25423456701094,0.0766972878920297,3.740701858987191,93.50000000000001,0.5524489612965732
1306893753.63,6.7471572,4.2992985,-0.0,11.7,53.8,2310637.8035992,-882079.7854443999,-1.0,572.1310664751563,75984.2322885057,75984.2322885057,297.4838991436478,0.0768395846258285,3.7090589691711484,91.80000000000003,0.5826676183394428
1306893754.06,6.748134,4.2998146,-0.0,10.6,53.8,2310880.5857592,-881860.9862247999,-1.0,570.3888817188149,73680.09396362981,73680.09396362981,297.8913076795974,0.07440756709162165,3.763910940315859,91.60000000000002,0.5980229114278067
1306893754.48,6.7491069,4.3003301,-0.0,9.8,53.8,2311122.1212,-881642.3838556,-1.0,580.0515874641746,71590.53939891743,71590.53939891743,297.590707560191,0.07333303106294957,3.737968166527246,94.30000000000001,0.6127738956797752
1306893754.91,6.7500782,4.3008462,-0.0,9.2,53.8,2311363.4597904,-881423.8142947999,-1.0,566.3327100546682,68416.31740883173,68416.31740883173,299.68163732626743,0.0750212143191469,3.7099412330523895,92.20000000000002,0.6254242675082966
1306893755.34,6.7510503,4.3013639,-0.0,8.6,53.8,2311604.8311892,-881204.5229492,-1.0,566.3150139529599,67050.82155622731,67050.82155622731,299.261654024654,0.07655575965993557,3.7114942053941493,92.7,0.6353204179894865
1306893755.76,6.7520207,4.3018818,-0.0,8.1,53.8,2311845.7432704,-880985.1987952001,-1.0,577.4655777700557,65520.40214732803,65520.40214732803,300.76314802290864,0.07552873358769639,3.760932386439055,94.5,0.6428324039912363
1306893756.19,6.7529802,4.302395,-0.0,7.6,53.8,2312083.8338292,-880767.9415704,-1.0,558.9793518544099,62358.41908469828,62358.41908469828,299.63023790570855,0.07315331950765565,3.6685536101403273,97.3,0.6502827648836247
1306893756.61,6.7539355,4.3029068,-0.0,7.1,53.8,2312320.8745192,-880551.3077052,-1.0,568.7375455953792,62876.04536116482,62876.04536116482,301.2185182290158,0.07480618711257496,3.655563296440533,94.5,0.655237882993861
1306893757.03,6.7549139,4.3034319,-0.0,6.7,53.8,2312563.6566792,-880329.1292204,-1.0,581.2975371102444,62371.30944131535,62371.30944131535,302.1000756744064,0.074281475077947,3.665201474666696,93.80000000000001,0.6593793965546658
1306893757.45,6.7558558,4.3039382,-0.0,6.3,53.8,2312797.4165292,-880114.9559852001,-1.0,561.3293177769417,59293.4376814152,59293.4376814152,300.8249189639803,0.07239542426970279,3.6702971564077784,91.60000000000001,0.6603863738075093
1306893757.87,6.7568252,4.3044598,-0.0,6.0,53.8,2313037.9349096,-879894.3194952001,-1.0,576.2348632732712,60612.685814419485,60612.685814419485,298.87321233750185,0.07081167077407065,3.69874273014671,91.5,0.6613057745074218
1306893758.29,6.7577738,4.304971,-0.0,5.7,53.8,2313273.1383292,-879678.1121392,-1.0,564.7882178724393,59631.58654321213,59631.58654321213,297.8376563573429,0.07137165198677546,3.7073386242096724,90.30000000000001,0.662140507665777
1306893758.71,6.7587337,4.3054887,-0.0,5.4,53.8,2313511.1960795997,-879459.2144944,-1.0,570.9501039368788,58107.078736814015,58107.078736814015,297.5689285478521,0.07353815678899892,3.6425411581257947,88.8,0.6628973864934236
1306893759.13,6.7596932,4.3060067,-0.0,5.1,53.8,2313749.0569796,-879240.2184244,-1.0,570.6700608837995,59987.14752719316,59987.14752719316,297.3828974440698,0.07392254493849575,3.568394423008601,90.2,0.6635823821189704
1306893759.55,6.7606456,4.3065213,-0.0,4.9,53.8,2313985.2774596,-879022.6331156001,-1.0,567.0296628675894,60923.93140032619,60923.93140032619,298.6335302455217,0.07089471838880737,3.510668896010693,90.5,0.6642008532475794
1306893759.98,6.7616294,4.3070534,-0.0,4.7,53.8,2314229.07668,-878797.6987252001,-1.0,571.5410215244248,60432.57734085052,60432.57734085052,297.0703189057543,0.07142740863929446,3.566706652702784,90.7,0.6647591537725137
1306893760.4,6.7625764,4.3075658,-0.0,4.5,53.8,2314463.8535904,-878581.06486,-1.0,564.0785201182724,61842.414207582966,61842.414207582966,298.6612989697465,0.07167728984721382,3.5261711925566055,87.89999999999999,0.6652618768696265
1306893760.83,6.7635617,4.3080993,-0.0,4.3,53.8,2314708.07932,-878355.6055352001,-1.0,572.4399790441265,62258.833519763204,62258.833519763204,298.42853777874865,0.07197402368417687,3.4596003730023206,90.0,0.6657150702204576
1306893761.25,6.7645285,4.3086231,-0.0,4.2,53.8,2314947.58064,-878134.2472604,-1.0,574.7891658751396,60977.69849110204,60977.69849110204,299.0995055258633,0.07034628414709002,3.479841925278862,89.7,0.6661205710953483
1306893761.68,6.7654995,4.3091494,-0.0,4.0,53.8,2315188.3286792,-877911.7735,-1.0,565.0922236335704,61310.34765363241,61310.34765363241,300.21416499033006,0.07178986800890239,3.4723522259691304,92.6,0.6664848864934235
1306893762.1,6.7664429,4.309661,-0.0,3.9,53.8,2315422.0885292,-877695.5333356,-1.0,562.2537414957368,61076.55439249415,61076.55439249415,302.3831675382243,0.07182373675380722,3.5166221035224807,95.80000000000001,0.66680947092037
1306893762.52,6.7674021,4.3101812,-0.0,3.8,53.8,2315659.7197704003,-877475.7170556,-1.0,570.7627033592772,62078.18556819505,62078.18556819505,303.539909418048,0.07397628123829514,3.5054115609824334,94.89999999999999,0.6670993003166956
1306893762.95,6.7683792,4.3107114,-0.0,3.7,53.8,2315901.9113792,-877251.7013004,-1.0,568.3496293028193,61425.18088050358,61425.18088050358,304.5821163492515,0.07289676141329929,3.595342886174042,93.39999999999999,0.6673571305879116
1306893763.37,6.7693495,4.311238,-0.0,3.6,53.8,2316142.4297595997,-877029.1291147999,-1.0,577.1908773847099,62275.87403858188,62275.87403858188,305.26091077586574,0.07071783129918371,3.585059200423749,93.4,0.667585794192461
1306893764.64,6.7722234,4.3127984,-0.0,3.4,53.8,2316854.3720396,-876369.7787,-1.0,566.1730739525099,61649.19621698261,61649.19621698261,304.6843325680511,0.07122507508313339,3.683915381401014,91.10000000000001,0.6678045824689266
1306893874.78,7.022944,4.4483943,-0.0,3.4,54.1,2378840.29922,-818934.737492,-1.0,568.3130462214998,59562.45982249319,59562.45982249319,303.63994858052047,0.07279147257393778,3.6688307042016164,91.60000000000001,0.6679896874558032
1306894046.29,7.415478,4.6582077,-0.0,3.4,54.4,2475369.99391,-729495.2989344,-1.0,568.3319046683009,59095.64143323196,59095.64143323196,303.1957485274894,0.07266400889223712,3.6962651890311555,94.0,0.6681459319877366
1306894102.92,7.5456524,4.7271251,-0.0,3.4,54.5,2507243.7810192,-699962.6536324,-1.0,568.3510072111426,58400.36416988685,58400.36416988685,302.50941280442953,0.0727425442755285,3.7175503298562416,92.2,0.6682754595467918
1306894159.51,7.6760069,4.7958088,-0.0,3.4,54.6,2539093.3555292,-670452.5148928,-1.0,568.3225300665586,58190.03086050547,58190.03086050547,300.37497699329117,0.07505347620466651,3.638133263549614,90.3,0.66838186812072
1306894306.87,8.0165903,4.9737151,-0.0,3.3,54.6,2621988.27288,-593646.4100728,-1.0,568.0635089373985,59653.2646135813,59653.2646135813,300.17192136811883,0.07398832269597548,3.621918587763783,86.8,0.6684678370621023
1306894328.3,8.0645805,4.998604,-0.0,3.3,54.9,2633631.7771896,-582858.2535596,-1.0,550.247924341167,60945.42573395834,60945.42573395834,299.7776393762367,0.07524901285108129,3.557616052678158,86.80000000000001,0.6685362753823122
1306894386.0,8.1940495,5.0655297,-0.0,3.3,55.0,2664998.44486,-553795.5557792,-1.0,550.5183573182112,60973.54177910939,60973.54177910939,298.3668399247997,0.07568163441060673,3.554026401590291,86.2,0.6685890203516911
1306894410.62,8.2493571,5.094022,-0.0,3.1,55.0,2678377.9072304,-541398.8362224,-1.0,550.3539251186835,61013.84109147432,61013.84109147432,296.44912855396217,0.07635702495985627,3.476203336443104,88.00000000000001,0.6686278326876491
1306894410.83,8.2498381,5.0942695,-0.0,1.4,55.0,2678494.1802,-541291.0934368,-1.0,560.2781036831518,59799.26573514944,59799.26573514944,294.95460668334505,0.07760362668670397,3.5819321032228233,85.7,0.6686698602467043
1306894411.04,8.2503034,5.094509,-0.0,-1.2,55.0,2678606.7458204003,-541186.7955332,-1.0,543.4898260272888,56536.499967185504,56536.499967185504,293.423860801043,0.07694851868880177,3.469305744934739,86.2,0.6686828742449545
1306894411.67,8.2517371,5.0952465,-0.0,-4.2,55.0,2678953.4978,-540865.7653392,-1.0,556.8178425703513,57032.56135773179,57032.56135773179,294.8925983325867,0.07682797446492091,3.472103974260524,83.80000000000001,0.6686632001417173
1306894411.88,8.2521976,5.0954832,-0.0,-4.7,55.0,2679064.8495095996,-540762.6485380001,-1.0,538.688799777656,56800.55848985763,56800.55848985763,296.26592393040397,0.07876582110406817,3.5846866871593965,82.10000000000001,0.6686237753823123
1306894412.09,8.2526646,5.0957232,-0.0,-5.0,55.0,2679177.8416392,-540658.1865924,-1.0,545.8578620761497,61055.19903993617,61055.19903993617,296.23506225933,0.07819892288566492,3.5994972338767166,82.8,0.668560159896748
