flight id:601
flight code:F-14A
origin:US
date:2011-06-01
from:novorossiysk
to:krymsk
motor(s):2
mass aircraft:41780
mass fuel:41780
lift coef:1.9650056483374456
drag coef:0.010121101720646569

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893649.0,1.3589568,7.0134981,693.7664264,4.8,10.1,46.2,-1.0,320.5524892055308,14269.602987484779,14269.602987484779,0.07203686379242241,3.613479693671286,91.7,0.3377448084286199
1306893649.44,1.3595232,7.0139315,717.6509416,4.9,10.1,46.3,-1.0,330.87458907740125,15806.27306534077,15806.27306534077,0.07557426842221852,3.5726042124498716,91.30000000000003,0.33819884386169086
1306893649.86,1.3600731,7.0143498,741.5026484,4.9,10.1,46.5,-1.0,335.6545790854057,16961.964257331147,16961.964257331147,0.07432149155031242,3.629367643710782,87.6,0.338662524964053
1306893650.29,1.3606576,7.0147917,767.388476,4.9,10.1,46.6,-1.0,347.6993840912568,18130.08096424238,18130.08096424238,0.07572863074370811,3.6050359762232214,85.1,0.3391443491110347
1306893650.71,1.3612262,7.015219,792.979028,4.8,10.1,46.6,-1.0,345.29090985798126,18775.342780277595,18775.342780277595,0.0777946678319248,3.6851638066226773,84.7,0.33964423974970487
1306893651.15,1.3618296,7.0156701,821.194252,8.5,13.3,47.0,-1.0,349.0318607031667,19328.98822423375,19328.98822423375,0.07866824971470782,3.702080763907813,85.20000000000002,0.34016901009091227
1306893651.58,1.3624252,7.0161078,853.3136755999999,28.7,14.7,47.8,-1.0,350.58384382155504,20406.592820245816,20406.592820245816,0.07673064763403857,3.6698988047069685,85.30000000000001,0.34072799959222455
1306893652.0,1.3630285,7.016531,889.4685324000001,40.8,15.6,49.5,-1.0,356.45512254584594,22006.677936368003,22006.677936368003,0.07596321608471414,3.645855464373296,87.40000000000002,0.34132840422914495
1306893652.43,1.3636695,7.0169521,930.0197148000001,43.3,15.4,51.3,-1.0,359.7376570720147,24501.09137167426,24501.09137167426,0.07422668499819612,3.5803014389672185,87.60000000000002,0.34197856827113965
1306893652.85,1.364326,7.0173561,972.3753591999999,48.5,16.1,53.2,-1.0,367.3991838387783,26965.416923057102,26965.416923057102,0.07490352302732994,3.6025675182075645,86.80000000000001,0.342678338612347
1306893653.28,1.3650138,7.0177485,1017.2900588,53.6,16.8,55.5,-1.0,365.4575393459499,29290.083716566347,29290.083716566347,0.0735659947308401,3.5732377771993216,85.2,0.34343322706379054
1306893653.72,1.3657552,7.018136,1065.7152572,55.3,16.5,57.9,-1.0,373.54629649043443,31537.357476249435,31537.357476249435,0.0735877631000702,3.6570361646027263,85.8,0.3442453771075351
1306893654.14,1.3664818,7.0184841,1112.6312692,56.8,16.6,60.1,-1.0,373.3437227148995,33316.21858899748,33316.21858899748,0.07609766186827305,3.6989509257974467,85.8,0.34511134386169084
1306893654.56,1.3672361,7.0188148,1160.6299583999999,58.5,16.9,62.4,-1.0,378.2065657291155,34360.26145562939,34360.26145562939,0.07764380226423127,3.734151782333642,84.9,0.3460289072912622
1306893654.99,1.3680217,7.0191273,1209.9081752,59.3,16.7,64.7,-1.0,375.84477502831834,35511.48847015077,35511.48847015077,0.07824000871537891,3.758422203627569,86.3,0.34700174193693145
1306893655.41,1.3688268,7.0194165,1259.4816676,59.8,16.7,67.1,-1.0,386.1570041110239,36318.906877701615,36318.906877701615,0.0784292699775472,3.7694481724522597,86.0,0.34802441254060595
1306893655.84,1.3696479,7.0196817,1309.1863936,60.3,16.7,69.3,-1.0,377.46107681670924,36424.207226012535,36424.207226012535,0.07999594398456,3.752309544335982,83.2,0.3490881155152342
1306893656.26,1.3704896,7.0199238,1359.3176288,60.7,16.5,71.6,-1.0,389.6309012595083,37375.5570596102,37375.5570596102,0.08302429275354078,3.7684472508823563,83.7,0.35018443003841876
1306893656.68,1.3713529,7.0201427,1409.9081816,60.9,16.5,73.9,-1.0,393.8146434624471,37997.23951613578,37997.23951613578,0.0861735032218175,3.8451280912731876,83.0,0.3513041697584537
1306893656.89,1.3717936,7.0202436,1435.4331167999999,60.9,16.5,75.0,-1.0,398.14706558708167,38462.3881791154,38462.3881791154,0.08416993844270886,3.739338913579109,82.89999999999999,0.3523846378249454
1306893657.32,1.3726946,7.0204277,1487.1063468,61.1,16.5,77.3,-1.0,394.0275807261981,39737.05445236822,39737.05445236822,0.08525837593667697,3.7213335994246144,84.6,0.3534808757951992
1306893657.74,1.3736103,7.0205855,1539.0092356,61.1,16.5,79.6,-1.0,405.8033268015761,41540.97241475635,41540.97241475635,0.08159530331139858,3.6460558738491082,85.4,0.35458522837612655
1306893658.18,1.3745721,7.0207209,1592.9134368,61.1,16.5,81.9,-1.0,403.62186523084733,43061.13265640178,43061.13265640178,0.08061345810394827,3.6171055796362848,87.10000000000001,0.3557058867313321
1306893658.61,1.3755108,7.020824,1645.0459844000002,61.1,16.5,84.1,-1.0,403.0858541208936,46722.18260079124,46722.18260079124,0.08090807351512284,3.7111441424293137,86.8,0.35683619075582906
1306893659.05,1.3765047,7.0209031,1699.8688208,61.1,15.9,86.5,-1.0,415.4316610277192,53198.388368298496,53198.388368298496,0.08072601908732528,3.6723038134426838,87.7,0.3579794322256453
1306893659.48,1.3774808,7.0209512,1753.4121296,61.1,15.8,88.7,-1.0,416.8372381740864,58182.94444800694,58182.94444800694,0.07924604164025802,3.6561777473574466,87.0,0.3591319366000986
1306893659.9,1.378455,7.0209709,1806.6273543999998,61.1,15.8,90.9,-1.0,425.86656354714785,65415.51365547845,65415.51365547845,0.07973963423100283,3.7795155081036085,89.2,0.3602926321381563
1306893660.33,1.3794511,7.0209623,1860.9908732000001,61.1,15.8,93.1,-1.0,426.09855609192715,71546.262768115,71546.262768115,0.0798784892844962,3.7023918276774808,89.9,0.361463203004298
1306893660.75,1.3804212,7.0209263,1913.8452056,60.4,15.2,95.2,-1.0,426.2073474825479,76843.37565985307,76843.37565985307,0.07677599350933727,3.606808661292923,91.60000000000001,0.3626390560226707
1306893661.17,1.3814048,7.020866,1966.9948135999998,54.9,13.6,96.7,-1.0,433.4961872485981,81921.45972178632,81921.45972178632,0.07725697873691154,3.611450517799808,91.80000000000001,0.36387936660884745
1306893661.6,1.3824228,7.020787,2020.3740804,46.5,12.7,97.8,-1.0,439.04176286005514,88067.07496331417,88067.07496331417,0.07778799969689722,3.5938036213408684,92.4,0.3651236579474301
1306893662.03,1.3834527,7.0206945,2072.7690952,40.1,12.7,98.6,-1.0,444.814898667599,92662.43224121674,92662.43224121674,0.08100768966886548,3.668853470274472,90.00000000000001,0.36636909757997604
1306893662.5,1.3845883,7.0205787,2129.6588608,33.2,12.7,99.5,-1.0,449.55701849684095,97298.18808749762,97298.18808749762,0.08224208912485398,3.651332083386796,90.60000000000001,0.36762150352923245
1306893662.94,1.3856585,7.0204583,2183.1365527999997,26.5,12.7,100.2,-1.0,453.80631652657246,101079.76838749407,101079.76838749407,0.07909018098238643,3.6272808600941038,92.80000000000001,0.36887704814865496
1306893663.36,1.386686,7.0203342,2234.7113576,20.8,12.7,100.8,-1.0,457.43344603882605,103328.37661000715,103328.37661000715,0.07575863395564862,3.625031122056881,92.70000000000002,0.37012501402792014
1306893663.79,1.3877494,7.0201992,2288.5171336,16.0,12.7,101.2,-1.0,463.2558690011712,106609.73253431467,106609.73253431467,0.07772928431271287,3.7121939024563186,94.40000000000002,0.3713735923306322
1306893664.22,1.3888148,7.0200587,2343.0446944,11.4,12.7,101.5,-1.0,464.89347102651317,109298.16417934833,109298.16417934833,0.07574354381770335,3.611190125082093,94.9,0.37262523275057974
1306893664.65,1.3899,7.0199122,2399.2454835999997,7.7,12.7,101.5,-1.0,474.0029925936443,113185.9877877141,113185.9877877141,0.0728095163296283,3.6285720931394656,94.2,0.3738811601346567
1306893665.07,1.3909889,7.0197662,2456.2664827999997,5.0,12.7,101.4,-1.0,486.64294234039625,116702.89952434739,116702.89952434739,0.0750576159964157,3.7059766302404293,96.0,0.375146809740956
1306893665.49,1.3920687,7.019623,2513.3530988,3.5,12.7,101.4,-1.0,482.6913352711103,118257.24356204561,118257.24356204561,0.07770304057523944,3.7948386006458836,97.4,0.37642164569896125
1306893665.91,1.3931493,7.0194802,2570.866224,2.7,12.7,101.4,-1.0,483.0365479242308,121252.0264263559,121252.0264263559,0.07722538790871358,3.854459939885112,94.80000000000001,0.3777061273262578
1306893666.35,1.3943071,7.0193274,2632.710058,1.9,12.7,101.4,-1.0,493.78849132202805,124461.73799832727,124461.73799832727,0.07397817242532918,3.789524619769017,94.60000000000001,0.37901265619764885
1306893666.77,1.3954217,7.0191802,2692.4541544,1.3,12.7,101.4,-1.0,497.9927307650305,127160.84610023453,127160.84610023453,0.0729375513441143,3.7501805620489943,95.0,0.38032584517402684
1306893667.21,1.3965883,7.0190264,2755.0525816,1.0,13.0,101.4,-1.0,497.5058583681242,132197.63998614275,132197.63998614275,0.07494832769095053,3.7059674566949723,94.7,0.3816603158651904
1306893667.65,1.397777,7.0188698,2818.8321112,0.7,13.0,101.4,-1.0,506.63931716059176,137930.29872254588,137930.29872254588,0.07590306692625998,3.6395694466585415,94.70000000000002,0.3830232642466428
1306893708.34,1.5205378,7.0035516,8818.241752,0.7,13.0,101.6,-1.0,553.2488421937435,140619.61840621947,140619.61840621947,0.07385022603690841,3.574778604259864,95.00000000000001,0.39825928786868997
1306893715.61,1.5429107,7.0007658,9890.1249884,0.7,13.5,101.6,-1.0,563.9904199227093,145495.38879936276,145495.38879936276,0.075763109407838,3.571535873128075,93.00000000000001,0.41586914132450803
1306893722.22,1.5632535,6.9982253,10865.1250196,0.7,13.5,101.6,-1.0,564.0998379985087,151748.2324155177,151748.2324155177,0.07640496345472546,3.561216218605407,91.6,0.4356228596097224
1306893726.26,1.5756419,6.9966743,11459.317952000001,0.7,13.6,101.6,-1.0,562.1388234669811,156686.5628687915,156686.5628687915,0.07387696016061267,3.5003823285064035,88.5,0.4566299790322946
1306893732.4,1.5944976,6.994307,12365.3875348,0.7,13.6,101.7,-1.0,563.0542397431033,163544.96870241026,163544.96870241026,0.07197327935236154,3.493995088334375,86.30000000000001,0.4796180586473426
1306893736.44,1.606818,6.9927545,12959.5476588,0.7,13.7,101.7,-1.0,559.3059935702662,170372.10451994883,170372.10451994883,0.07339295359348255,3.5302675909017105,86.80000000000001,0.5038583145528546
1306893745.84,1.6352359,6.989147,14344.4230312,0.7,13.8,101.7,-1.0,554.7840837496796,173117.62625171966,173117.62625171966,0.07552385497087062,3.6422279422509827,89.9,0.5311856439491799
1306893747.38,1.639828,6.9885592,14571.227500400002,0.7,13.7,101.7,-1.0,547.6384160375604,172550.1372856763,172550.1372856763,0.07622888752963469,3.6404501282707904,88.5,0.5589027808695649
1306893748.46,1.6430404,6.988147,14730.5122824,0.7,12.8,101.7,-1.0,546.3831815228577,170037.49944275155,170037.49944275155,0.07550564060454938,3.62130486892441,87.7,0.586845519277264
1306893748.89,1.6443125,6.9879835,14791.6999484,0.7,11.3,101.7,-1.0,542.8519607915487,164335.35128225942,164335.35128225942,0.07460734841516697,3.632470075601615,88.6,0.6147822100034231
1306893749.33,1.6456131,6.9878162,14849.8692416,0.7,10.3,101.7,-1.0,541.3342441439327,158648.93006860773,158648.93006860773,0.07360792355706434,3.608996208516697,85.99999999999999,0.628856007028795
1306893749.76,1.6469069,6.9876495,14902.9204244,0.7,9.5,101.7,-1.0,549.7091250204171,153437.88570480747,153437.88570480747,0.07334115195866749,3.5958738977076528,86.80000000000001,0.6405525293385063
1306893750.2,1.6481967,6.9874831,14951.2143892,0.7,8.8,101.7,-1.0,534.7139686417972,147293.1851907921,147293.1851907921,0.07434410829696855,3.573136502690503,86.2,0.6500867375624783
1306893750.63,1.6494913,6.9873159,14995.374495600001,0.7,8.2,101.7,-1.0,548.0417953103483,144810.3125439132,144810.3125439132,0.07542774651823979,3.618905815580031,88.00000000000001,0.6583375359001861
1306893751.06,1.6507846,6.9871488,15035.433552,0.7,7.6,101.7,-1.0,546.6301109069732,140166.82174822368,140166.82174822368,0.07679542579219045,3.5383471812171736,90.10000000000002,0.6645676430742893
1306893751.49,1.6520554,6.9869843,15071.161899599998,0.7,7.1,101.7,-1.0,536.8044149924008,136517.1163071161,136517.1163071161,0.07404782340666408,3.4174450827810965,89.60000000000002,0.6694947428118221
1306893751.91,1.6533063,6.9868224,15103.1172812,0.7,6.7,101.7,-1.0,540.3835987061747,137090.26205618132,137090.26205618132,0.07223885844423311,3.2900812795302476,87.0,0.6712650293385063
1306893752.34,1.6545941,6.9866555,15132.8745,0.7,6.2,101.7,-1.0,542.6925193827209,136530.1914842534,136530.1914842534,0.07134480212837832,3.3502037806492306,89.10000000000001,0.6725755389623034
1306893752.77,1.6558856,6.986488,15159.8101964,0.7,5.8,101.7,-1.0,544.1399336422039,135873.53419178023,135873.53419178023,0.07272566240300417,3.349628894480954,90.6,0.6735772340629158
1306893753.2,1.6571716,6.9863212,15183.924370400002,0.7,5.4,101.7,-1.0,541.3649008386138,138082.0589292665,138082.0589292665,0.07288586789193435,3.4014390543557096,90.9,0.6744924243516296
1306893753.63,1.6584639,6.9861534,15205.709148,0.7,5.1,101.7,-1.0,543.6662964968073,138689.8328212747,138689.8328212747,0.0727079245104303,3.4339683391720714,90.4,0.6753227174399936
1306893754.06,1.6597533,6.9859859,15225.1973376,0.7,4.8,101.7,-1.0,542.5108242179516,136136.23243884204,136136.23243884204,0.07031709130540144,3.5322122060909233,91.4,0.6760746968800636
1306893754.48,1.6610368,6.9858191,15242.5529812,0.7,4.5,101.7,-1.0,552.4347708999366,137972.43382622369,137972.43382622369,0.0712110220110977,3.538028857372615,93.6,0.6767544869063102
1306893754.91,1.6623172,6.9856526,15258.0057376,0.7,4.2,101.7,-1.0,538.2795556741783,135863.93981652646,135863.93981652646,0.07020747127369424,3.548179823528915,94.5,0.677367293118034
1306893755.34,1.6635974,6.9854861,15271.7852656,0.7,4.0,101.7,-1.0,538.1664554286989,136782.10968156677,136782.10968156677,0.07006968849535924,3.5807447591710853,94.80000000000001,0.6779187804321196
1306893755.76,1.6648745,6.9853199,15283.989990400001,0.7,3.8,101.7,-1.0,549.2458733367044,139308.19245179108,139308.19245179108,0.07218492498838573,3.693586802348294,94.00000000000001,0.6784153792947617
1306893756.19,1.6661363,6.9851557,15294.685528799999,0.7,3.6,101.7,-1.0,530.3332681362252,138830.17257681914,138830.17257681914,0.07476266256582133,3.7921247994808396,95.80000000000001,0.6788623718581914
1306893757.03,1.6686772,6.9848248,15312.6317236,0.7,3.3,101.7,-1.0,546.414694335728,143080.68837516333,143080.68837516333,0.0731674441008048,3.7248998971279987,95.4,0.6792818053665027
1306893759.98,1.6774995,6.9836747,15348.064795600001,0.7,2.6,101.7,-1.0,540.1746589844665,144306.36013939866,144306.36013939866,0.07068420914430762,3.7155516482659,93.20000000000002,0.6797210660839131
1306893761.68,1.6825924,6.98301,15356.594979599999,0.7,2.4,101.7,-1.0,541.0650909479492,143374.61555293726,143374.61555293726,0.07180240976167754,3.6341629843512244,92.00000000000003,0.6801239641591538
1306893762.95,1.686386,6.9825146,15359.8102028,0.7,2.3,101.7,-1.0,539.5367526971779,144266.72464393367,144266.72464393367,0.07308979072744837,3.5645257125364362,95.10000000000001,0.6804835332755141
1306893765.91,1.695266,6.9813538,15361.647473199999,0.7,2.2,101.7,-1.0,541.8548685385716,144037.39444983544,144037.39444983544,0.07188043528135862,3.5280906221555113,93.30000000000001,0.6808019169150593
1306893776.5,1.7269454,6.9772026,15356.004428400001,0.7,2.2,101.7,-1.0,540.3861609824742,139841.9656903351,139841.9656903351,0.06925227887729911,3.572046898212203,93.4,0.6810666369500548
1306893831.46,1.8914021,6.955387,15356.004428400001,0.7,2.2,101.7,-1.0,540.8550321514484,140079.61931241702,140079.61931241702,0.06962988367119223,3.5570993365769885,90.89999999999999,0.6812953005546042
1306893852.64,1.9547107,6.9468673,15354.396816800001,1.1,2.7,101.7,-1.0,540.6543527690044,140094.35634192658,140094.35634192658,0.06793168023381733,3.6303766786964733,89.2,0.6814880608345691
1306893853.29,1.9566406,6.9466029,15356.8574468,28.7,4.0,102.6,-1.0,537.3529595879247,137856.27446159243,137856.27446159243,0.06889414422205695,3.621685035572765,91.1,0.6816580848940619
1306893853.93,1.9585609,6.9463148,15363.714402399999,40.5,4.8,104.1,-1.0,543.8396385249836,139629.74380815277,139629.74380815277,0.06894512060578484,3.6371244774411142,92.2,0.6818191522606409
1306893854.14,1.9591867,6.9462124,15366.7655836,42.1,5.0,104.7,-1.0,541.2983085523737,139002.8808206364,139002.8808206364,0.07260681092055858,3.713424406197416,89.50000000000001,0.681945464596599
1306893854.79,1.9610906,6.945871,15378.1829068,51.0,5.6,106.7,-1.0,533.7190050064659,139918.4344750435,139918.4344750435,0.07431394175966974,3.7647939913421054,91.60000000000002,0.68201574018715
1306893855.86,1.9642136,6.9451887,15402.2970808,55.8,6.5,110.9,-1.0,536.603708419025,141657.27853028945,141657.27853028945,0.07315164055123119,3.825167663639355,90.70000000000002,0.682122378419871
1306893856.07,1.9648107,6.9450382,15407.64485,56.7,6.6,111.7,-1.0,527.7683177241108,142780.67967236065,142780.67967236065,0.07441558727624596,3.8288395723369044,91.0,0.6822339925930995
1306893856.51,1.9660545,6.9447017,15419.5214908,57.8,6.9,113.6,-1.0,527.7864523366208,148858.41610339895,148858.41610339895,0.07567455377223142,3.7890618514445156,92.2,0.6823690319631782
1306893856.72,1.9666494,6.9445292,15425.5582364,58.1,7.0,114.6,-1.0,532.9509309240437,154013.73268591106,154013.73268591106,0.07745866039332884,3.7545267603356534,91.49999999999999,0.6825313241766515
1306893857.39,1.9685114,6.9439379,15445.9322528,59.0,7.0,117.6,-1.0,528.1696316510131,155268.1984503754,155268.1984503754,0.07741065333353304,3.7626890040746703,94.0,0.6827411557602037
1306893857.81,1.9696584,6.9435325,15459.646164000002,59.4,7.4,119.5,-1.0,526.924087531074,156160.78511958942,156160.78511958942,0.07688523513637217,3.7345573290961975,95.10000000000001,0.6829867375624784
1306893858.24,1.9708098,6.9430916,15474.3443272,59.6,7.5,121.5,-1.0,523.6545545270192,153502.49366986245,153502.49366986245,0.07524573636929478,3.6375613201431616,95.39999999999999,0.6832608736079726
1306893858.87,1.9724647,6.942394,15497.1461652,59.6,7.5,124.3,-1.0,523.5997126876118,146057.59239025647,146057.59239025647,0.0725671853927245,3.5966818396282574,94.00000000000001,0.6835722143778764
1306893859.08,1.9729898,6.942156,15504.856139200001,58.4,7.5,125.3,-1.0,506.46335518041286,141337.12555081287,141337.12555081287,0.0718571042653773,3.4932163039438677,97.20000000000002,0.6838944256639655
1306893859.73,1.974628,6.9413618,15530.67635,48.1,7.1,127.8,-1.0,519.7849860298209,145036.45056860024,145036.45056860024,0.0733197417721904,3.516908477988343,96.40000000000002,0.6842502436867127
1306893860.15,1.9756514,6.9408315,15548.6225448,40.0,6.7,129.0,-1.0,511.92799922805085,145180.77432754583,145180.77432754583,0.074791404022683,3.5232936305999734,95.19999999999999,0.6845916697584538
1306893860.57,1.976679,6.9402789,15568.0123092,32.3,6.5,129.9,-1.0,520.4827265520925,149496.04703261313,149496.04703261313,0.07473073655878328,3.5848536723360174,92.10000000000001,0.6849658604846129
1306893861.43,1.9787383,6.9391297,15609.8758276,18.1,6.2,131.0,-1.0,515.3523148182182,150922.61742517634,150922.61742517634,0.07367054224449272,3.674417758287782,90.80000000000001,0.6854100205895999
1306893861.85,1.9797394,6.9385578,15631.2669044,12.7,6.2,131.3,-1.0,517.3694152728018,143383.30864829864,143383.30864829864,0.07477690918331825,3.7463156142033345,88.90000000000002,0.6858900074662404
1306893862.28,1.9807502,6.9379748,15653.3141492,8.1,6.2,131.5,-1.0,511.6070736323674,130121.66251572437,130121.66251572437,0.07708677621444365,3.7003852555172623,89.20000000000002,0.686373898542356
1306893862.49,1.9812624,6.9376779,15664.633047199999,6.3,6.2,131.6,-1.0,532.7054168029969,117771.80046666853,117771.80046666853,0.0794389706990278,3.608584873398375,85.9,0.6868522012545167
1306893862.7,1.9817626,6.9373872,15675.7222864,4.5,6.2,131.6,-1.0,520.2851666474864,100473.85238798129,100473.85238798129,0.07794981748670696,3.664092192847743,84.40000000000002,0.6873220831442807
1306893863.12,1.9827561,6.9368083,15697.933573199998,1.7,6.2,131.6,-1.0,517.030247999507,87894.32671892813,87894.32671892813,0.07963661059427732,3.674559661900631,84.10000000000001,0.6877905870812885
1306893863.96,1.9847343,6.9356526,15742.6842308,-2.0,6.2,131.6,-1.0,515.1880559180156,83173.32358548821,83173.32358548821,0.07743942493560421,3.7003312387512564,82.7,0.6883455192772641
