flight id:b01
flight code:F-15E
origin:US
date:2011-06-01
from:nalchik
to:tbilissi-lochini
motor(s):2
mass aircraft:37637
mass fuel:37637
lift coef:1.6723900635573576
drag coef:0.01254232652701665

timestamp,longitude,latitude,altitude,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893709.84,3.1652908,7.0198016,3040.1575776,29.3,217.1,-1.0,486.2795532524465,112764.3673856973,112764.3673856973,299.23902911650794,0.07317763496400405,3.6080554647311778,89.6,0.3951192544033914
1306893710.06,3.1649189,7.0194558,3041.2074464,29.3,216.2,-1.0,507.2916878595214,117894.96911841356,117894.96911841356,297.4114550868129,0.07229853848860598,3.6926880845488954,89.9,0.39514313891782715
1306893710.27,3.1645718,7.0191215,3042.1916984,29.3,215.3,-1.0,507.52674130353773,123819.43074203606,123819.43074203606,297.45925173523267,0.07324777957564814,3.717101489667836,92.9,0.39516694687933196
1306893710.48,3.1642341,7.0187849,3043.1759503999997,4.9,214.3,-1.0,505.5596803417629,124551.740249052,124551.740249052,296.4327810658155,0.07340005466702976,3.779283247470277,96.5,0.395190601734975
1306893710.69,3.163904,7.0184446,3044.127394,4.7,213.5,-1.0,505.78193089036097,125991.29484158197,125991.29484158197,296.72631264554974,0.07501756081226818,3.7488288001353385,97.6,0.3952139503788945
1306893710.9,3.1635842,7.0181042,3045.0788376,4.4,212.7,-1.0,501.2617108357783,129293.95190898432,129293.95190898432,297.7365256149605,0.0772010050566819,3.8187018977108327,97.39999999999998,0.39523722246988313
1306893711.11,3.1632709,7.0177608,3045.9646644,4.1,212.0,-1.0,501.23336204738905,132892.2349411824,132892.2349411824,298.72033650426624,0.07520705329954082,3.800361572014656,96.29999999999998,0.39526011179621734
1306893711.32,3.1629667,7.0174181,3046.7848744,3.8,211.3,-1.0,496.9487189938682,128805.32886263738,128805.32886263738,299.1660841930678,0.07780932194067565,3.809613346349843,93.69999999999999,0.39528254180496625
1306893711.54,3.1626549,7.0170581,3047.6050843999997,3.6,210.7,-1.0,495.1685703400752,129278.77062198728,129278.77062198728,300.6528791600837,0.07773812020525839,3.880997753871612,93.30000000000001,0.3953045124961298
1306893711.76,3.1623345,7.0166789,3048.3924859999997,3.5,210.1,-1.0,517.2910725087253,126917.45595281046,126917.45595281046,301.3805005656853,0.07985187665865923,3.9584410219388935,93.50000000000001,0.39532594731677717
1306893711.97,3.1620376,7.0163195,3049.0814624,3.3,209.6,-1.0,511.29254760146,126450.66859028365,126450.66859028365,299.90635645017824,0.08065389399966387,3.9630172346962933,93.60000000000001,0.3953467697139776
1306893712.18,3.1617601,7.015977,3049.6392052,3.2,209.1,-1.0,485.6681918239857,131470.63485700035,131470.63485700035,301.67236999395186,0.08006802988746324,3.966841314165169,92.10000000000001,0.39536644381721464
1306893712.39,3.1614689,7.0156108,3050.2297564,3.1,208.7,-1.0,516.0595440043106,129050.28773173418,129050.28773173418,301.5778154744679,0.07811654091526334,3.9614926988454866,91.69999999999999,0.39538519928528126
1306893712.61,3.1611709,7.0152295,3050.7546908,3.0,208.3,-1.0,511.08588031509356,140358.21048503197,140358.21048503197,303.3207417721144,0.07735213302520626,3.9553804441276808,88.4,0.39540288301231535
1306893712.82,3.1608938,7.014869,3051.2140084,2.9,207.9,-1.0,504.68030999031424,143178.03446071106,143178.03446071106,300.94931196019354,0.07856643971070784,3.888381113141201,87.7,0.3954194184453862
1306893713.04,3.1606186,7.0145056,3051.6405176,2.8,207.6,-1.0,484.6436911451064,135893.62519513306,135893.62519513306,300.50257353276737,0.07897770434688664,3.7748567320374358,87.4,0.395434729031563
1306893713.26,3.1603283,7.014117,3052.0670268,2.8,207.2,-1.0,515.8372040939211,132507.72536443546,132507.72536443546,300.43118383800754,0.07833230142255433,3.7924415883213203,85.50000000000001,0.3954489678767073
1306893713.47,3.160055,7.0137463,3052.4607276,2.7,207.0,-1.0,513.9357715202036,136958.79581589453,136958.79581589453,300.541058812826,0.07652657658172654,3.741202788710162,86.50000000000001,0.39546221153375016
1306893713.68,3.1597982,7.0133938,3052.82162,2.7,206.7,-1.0,488.56787039442366,129977.21214645408,129977.21214645408,299.69935777067667,0.07512665749840657,3.704134520124048,84.5,0.3954743834497606
1306893713.89,3.1595285,7.0130196,3053.1825124,2.7,206.5,-1.0,516.4246465208253,125260.27587827171,125260.27587827171,299.09559692098725,0.07301473947829423,3.670503922816105,82.89999999999999,0.39548556017766967
1306893714.11,3.1592523,7.0126325,3053.5762132,2.6,206.3,-1.0,509.33438602485097,139726.63788020902,139726.63788020902,301.19436148697093,0.07407140672581294,3.6297553433431453,84.7,0.39549604792920073
1306893714.32,3.1589931,7.0122656,3053.9699140000002,2.6,206.1,-1.0,504.97571889046355,138024.39267436677,138024.39267436677,299.5715227293781,0.07635063875244734,3.5389483257206753,82.4,0.3955061529160773
1306893714.53,3.158738,7.0119016,3054.3636148,2.6,205.9,-1.0,500.4075915444207,134992.75405554826,134992.75405554826,300.32213872312116,0.07928003943812788,3.4514114873170536,81.2,0.3955157985853688
1306893714.75,3.1584723,7.0115196,3054.8229324,2.6,205.7,-1.0,500.56263341832704,138704.4585235285,138704.4585235285,298.88723276641673,0.07953712827092813,3.3653418043081262,83.2,0.39552529114879825
1306893714.97,3.1582117,7.0111422,3055.28225,2.6,205.6,-1.0,493.8931694758282,138599.56732434194,138599.56732434194,300.7283056211221,0.07727177949010644,3.4474619448367054,82.89999999999999,0.39553478371222783
1306893715.18,3.1579538,7.0107662,3055.774376,2.6,205.4,-1.0,514.3601269044503,119333.11129696653,119333.11129696653,300.60768150607925,0.07344144379213682,3.5564377893310573,83.89999999999999,0.3955444293815191
1306893715.39,3.157697,7.0103898,3056.2993103999997,2.6,205.3,-1.0,514.2661656880357,124258.3602149068,124258.3602149068,300.0250929513729,0.07624785513688814,3.5021412219867987,84.3,0.3955543047096032
1306893715.61,3.1574402,7.0100113,3056.8570532,2.6,205.2,-1.0,494.08762284980423,132772.31817588906,132772.31817588906,299.400096612167,0.07879638321082348,3.5675165650607275,83.6,0.3955645628023416
1306893715.82,3.1571878,7.0096378,3057.4476044,2.6,205.1,-1.0,509.7139960276328,125692.40836570274,125692.40836570274,300.0146640517617,0.07727970776894429,3.550037463501767,86.7,0.3955753567655962
1306893716.03,3.1569363,7.0092639,3058.070964,2.6,205.0,-1.0,509.76855819702337,139070.12602075934,139070.12602075934,300.06173048136094,0.07715920505566302,3.5455295042515727,88.89999999999999,0.3955867631522978
1306893716.24,3.1566938,7.0089023,3058.6943235999997,2.6,205.0,-1.0,493.61677617486174,144596.23330170117,144596.23330170117,297.37157921849104,0.07498384211336714,3.6361900353239207,89.6,0.3955987054095157
1306893716.46,3.1564295,7.0085068,3059.4161083999998,2.6,204.9,-1.0,513.8966311923105,133186.5719352214,133186.5719352214,299.56615491726524,0.07515893559047143,3.6868323931621827,91.0,0.39561141319604237
1306893716.67,3.1561857,7.0081413,3060.1050848,2.6,204.9,-1.0,498.18521323814645,135238.5669265761,135238.5669265761,299.12425448514597,0.072286141351883,3.6763982608371704,90.10000000000001,0.3956248099589471
1306893716.9,3.1559188,7.0077402,3060.9252948,2.6,204.8,-1.0,498.8125473192455,132324.2033513828,132324.2033513828,301.61373946164736,0.07306177825150723,3.792591666319037,88.9,0.3956390488040914
1306893717.11,3.1556723,7.0073691,3061.679888,2.7,204.8,-1.0,505.1559357508282,120045.24663422398,120045.24663422398,301.998332723444,0.07379911886253934,3.7347700870855056,88.4,0.3956539766256137
1306893717.33,3.1554026,7.0069626,3062.5329064000002,2.7,204.8,-1.0,527.1651172171876,125008.39032225241,125008.39032225241,302.4978049116069,0.07393420713673488,3.694527691631647,86.6,0.3956697465293757
