flight id:901
flight code:F-15C
origin:US
date:2011-06-01
from:krasnodar pashkovsky
to:mozdok
motor(s):2
mass aircraft:29498
mass fuel:29498
lift coef:1.408162940600709
drag coef:0.016385370250972982

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,heart_rate,oxygen_mask
1306893645.62,6.4927483,4.179231,632.9396528,2.6,7.9,80.8,-1.0,330.40935273520176,17994.99744203231,17994.99744203231,304.22201069242834,0.07061572370199437,89.39999999999999,0.26965187180199657
1306893646.04,6.4934965,4.1793424,650.0000208,2.9,8.2,80.9,-1.0,340.23574215015924,19305.01048261259,19305.01048261259,301.9283376176378,0.07152574492799489,87.1,0.2702115502796869
1306893646.47,6.494281,4.179458,667.7165568,3.1,8.6,81.0,-1.0,348.2506538100005,20892.284276477185,20892.284276477185,299.2677148953341,0.07201758258943354,88.10000000000002,0.2707439759139826
1306893646.89,6.4950781,4.1795742,686.2861112,3.4,9.0,81.1,-1.0,362.00739478023513,22705.517475170425,22705.517475170425,296.9945993887785,0.07006662164866266,90.10000000000002,0.2712525170338426
1306893647.31,6.4958737,4.1796888,705.9055344,3.5,9.3,81.2,-1.0,361.5900576827767,24737.506260047932,24737.506260047932,294.5524372944505,0.06975586476830839,90.69999999999999,0.27174115439167285
1306893647.73,6.4966956,4.1798056,727.5918868,3.5,9.5,81.3,-1.0,373.42597377231624,27674.256634485737,27674.256634485737,294.2189709045808,0.0690429313490196,89.7,0.2722178494922853
1306893648.15,6.4975283,4.1799223,751.0498928,3.5,9.7,81.4,-1.0,378.2932247321351,30011.470051145247,30011.470051145247,292.0029348489817,0.0660414677590679,87.99999999999999,0.27268995141704466
1306893648.58,6.4984081,4.1800441,777.3294212000001,3.5,9.7,81.5,-1.0,390.67548001563523,33301.7910422347,33301.7910422347,292.54083306706104,0.06873132125148916,87.3,0.2731676417057586
1306893649.0,6.4992633,4.1801609,804.1666924,3.5,9.7,81.6,-1.0,388.7758352821662,36474.23543248024,36474.23543248024,293.5283522083652,0.06700600497592463,87.49999999999999,0.27365742735755205
1306893649.44,6.5001866,4.1802856,834.8425464000001,3.3,12.8,81.7,-1.0,400.97926356189987,40274.1708146527,40274.1708146527,293.23801598918214,0.07055122265485374,87.9,0.2741717865001593
1306893649.86,6.5010667,4.1804032,868.2414976,2.1,9.8,81.7,-1.0,401.0581372633478,43769.26520899318,43769.26520899318,291.564527064165,0.06993439931699715,86.39999999999999,0.2747208241204567
1306893650.29,6.5019877,4.1805257,902.1981916,-3.6,8.7,81.7,-1.0,409.6055063074067,47966.38611877345,47966.38611877345,293.46991543297503,0.07125628207282883,89.2,0.2753092865001593
1306893650.71,6.5028745,4.1806455,933.4317884,-24.9,12.3,81.4,-1.0,403.5633950000233,52070.10627270035,52070.10627270035,293.93726187979416,0.07113713169109447,88.80000000000001,0.27592928868738587
1306893651.15,6.5038057,4.180784,969.9475375999999,-37.7,14.1,79.9,-1.0,406.43615324089893,56255.04882788818,56255.04882788818,294.64523201408633,0.07233996140381943,87.80000000000001,0.2765911653278058
1306893651.58,6.5047129,4.1809395,1009.7441267999999,-41.5,14.3,78.3,-1.0,408.6811959607754,60976.123619827136,60976.123619827136,294.95669450404847,0.07539442575241562,89.9,0.27730012202071924
1306893652.0,6.5056092,4.1811144,1052.2638132,-47.9,15.3,76.5,-1.0,416.291468058168,65269.06127416294,65269.06127416294,294.80846622043975,0.07784149986414746,88.10000000000001,0.2780576898247437
1306893652.43,6.5065295,4.18132,1099.0814,-52.5,15.7,74.4,-1.0,422.4649833560735,68984.44366341212,68984.44366341212,294.46304661033525,0.08065895978370272,88.8,0.27886976331555735
1306893652.85,6.5074404,4.1815519,1147.9331075999999,-54.3,15.5,72.4,-1.0,433.3420038626676,71205.94443542804,71205.94443542804,294.42647901425363,0.08172657385529841,92.10000000000001,0.27973450522281895
1306893653.28,6.5083609,4.1818147,1199.2454452,-56.3,15.8,70.3,-1.0,433.35694522167034,72371.3547776991,72371.3547776991,294.39661552851396,0.08324116978244352,90.80000000000001,0.28065635561651975
1306893653.72,6.5093152,4.1821189,1254.3635571999998,-58.0,15.8,68.1,-1.0,445.9608402885215,72742.80136418843,72742.80136418843,295.2400100316322,0.08152408379947444,93.00000000000001,0.2816352379437288
1306893654.14,6.5102158,4.1824368,1308.0052912,-58.8,15.7,66.0,-1.0,448.1738291302565,72845.8672094376,72845.8672094376,296.2967539288495,0.08353746346223469,93.4,0.28266135342929316
1306893654.56,6.5111175,4.1827856,1363.1562116,-59.5,15.7,64.0,-1.0,457.0886916712125,72954.22054374764,72954.22054374764,293.8878816442761,0.08085328903150957,94.10000000000001,0.2837369221082083
1306893654.99,6.5120231,4.1831676,1419.9803604,-60.0,15.7,62.0,-1.0,456.56158945570485,73808.88369756893,73808.88369756893,293.5044171023691,0.08365168969660262,92.9,0.2848722020732127
1306893655.41,6.5129188,4.1835774,1477.4934856,-58.8,14.9,60.0,-1.0,472.20971449511364,74704.30874370967,74704.30874370967,294.2900633623418,0.08324449627869474,92.60000000000001,0.2860564759139826
1306893655.84,6.5138047,4.1840098,1534.9738024,-53.0,13.5,58.6,-1.0,464.26291832797256,74720.84778430876,74720.84778430876,294.36827522646604,0.08083724460705477,90.10000000000001,0.28728201178449875
1306893656.26,6.5146923,4.1844616,1591.8963764,-46.0,12.9,57.7,-1.0,481.9220471444685,74840.54841080365,74840.54841080365,295.3691572567822,0.08105413665743058,90.1,0.2885411543916729
1306893656.68,6.5155857,4.184931,1648.458058,-40.1,12.9,56.9,-1.0,485.3059020525561,73077.65757577833,73077.65757577833,296.048447935704,0.07839737917970345,88.89999999999999,0.28982303321931935
1306893656.89,6.5160354,4.1851726,1676.837324,-37.4,12.7,56.5,-1.0,492.312568464278,70046.85504602821,70046.85504602821,295.467641695418,0.07595210987708305,86.5,0.29105714301809454
1306893657.32,6.5169408,4.1856687,1734.1535988,-31.0,12.6,55.8,-1.0,486.8023405822285,67039.97229002946,67039.97229002946,296.05237119866547,0.07619098720104824,89.3,0.29230526200322143
1306893657.74,6.5178384,4.1861722,1791.4370652,-25.3,12.6,55.2,-1.0,498.44652816481175,64080.21203550916,64080.21203550916,294.6084652399414,0.07496605061363207,87.60000000000001,0.2935584334817866
1306893658.18,6.5187593,4.1866989,1850.9186943999998,-20.1,12.6,54.7,-1.0,491.24649453715006,61613.538484234894,61613.538484234894,293.77216764715496,0.07337670137166709,87.3,0.2948252313820491
1306893658.61,6.51964,4.1872103,1908.5630532,-15.6,12.6,54.4,-1.0,483.20941188816636,61704.56124656859,61704.56124656859,294.2458175765042,0.07486552419207905,84.9,0.29609784730505867
1306893659.05,6.5205566,4.1877484,1969.4554435999999,-11.5,12.6,54.1,-1.0,493.8493111230285,64572.96028312717,64572.96028312717,295.4685629830593,0.07230450487930952,85.30000000000001,0.2973799557914979
1306893659.48,6.5214433,4.1882731,2029.1667316,-8.1,12.6,53.9,-1.0,490.4353081310985,66095.2400166039,66095.2400166039,293.7283876456361,0.07240002531156135,85.8,0.29866719332430625
1306893659.9,6.5223187,4.1887913,2088.7795944,-5.6,12.6,54.0,-1.0,495.9705591533306,69141.63834707547,69141.63834707547,295.2071817719683,0.0732498857396847,86.7,0.2999594067976221
1306893660.33,6.5232066,4.1893153,2149.8032184,-3.9,12.6,54.0,-1.0,491.0887267950625,70251.28172499327,70251.28172499327,294.88131782825263,0.0704534876348315,87.1,0.3012611893872984
1306893660.75,6.5240655,4.1898211,2209.2520392,-2.9,13.3,54.0,-1.0,486.05185559600244,69826.79669984116,69826.79669984116,294.22602878907657,0.0712349507704486,87.0,0.3025697086348924
1306893661.17,6.5249307,4.1903296,2269.4226448,-2.1,13.3,54.0,-1.0,489.17513820240316,68977.19448659883,68977.19448659883,295.42020907672526,0.06988660128673357,86.9,0.30395240767251275
1306893661.6,6.5258191,4.1908508,2331.4633292,-1.4,13.3,54.0,-1.0,490.6135599229607,69072.28642467872,69072.28642467872,295.17375997288696,0.06900675483472649,85.10000000000001,0.30534613033218033
1306893662.03,6.5267107,4.1913726,2393.864906,-1.0,13.3,54.0,-1.0,491.98176526813245,68236.05556964526,68236.05556964526,297.0490874993065,0.07080858040869814,84.8,0.3067517952490657
1306893662.5,6.5276871,4.1919423,2462.3032284,-0.7,13.3,54.0,-1.0,492.345188842993,68114.17177688291,68114.17177688291,298.20061396364775,0.06870447004950905,85.69999999999999,0.3081783591160823
1306893662.94,6.5286018,4.1924742,2526.4436504,-0.5,13.3,54.0,-1.0,492.09414463539105,67809.91342406099,67809.91342406099,300.28024494540693,0.068147074452603,87.30000000000001,0.3096200804634139
1306893663.79,6.5303755,4.1935,2650.6562528,-0.5,13.5,54.0,-1.0,493.20592617995413,66539.68788411141,66539.68788411141,301.22206302203097,0.07055972845150504,86.4,0.31120954896735087
1306893664.65,6.5321824,4.1945364,2776.6733172,-0.1,13.5,54.0,-1.0,495.02966283294614,66139.96712793273,66139.96712793273,303.3980032544032,0.07292555204822256,84.3,0.31295373094460377
1306893665.91,6.5348741,4.1960615,2962.9594124,-0.0,13.5,54.0,-1.0,501.2086671254517,65533.93375513462,65533.93375513462,302.5249614488734,0.07165675275876564,85.3,0.31499348378799835
1306893709.42,6.6401801,4.2472353,9390.8795656,-0.0,14.0,54.0,-1.0,589.82392699929,65525.6345156697,65525.6345156697,302.2866289663772,0.0729967648834124,86.19999999999999,0.3318893280574646
1306893711.54,6.6453928,4.2497116,9702.920258,-0.0,14.0,54.0,-1.0,594.1531581564744,66906.00043768845,66906.00043768845,302.83301530441275,0.07442809970519702,88.30000000000001,0.3493745533418041
1306893717.96,6.6612379,4.2572425,10651.640760799999,-0.0,14.1,54.0,-1.0,596.3081393778339,68907.35948313758,68907.35948313758,300.40600195674045,0.0772686048576955,90.60000000000001,0.3689330616532651
1306893726.26,6.6816655,4.2669703,11876.2470992,-0.0,14.2,54.0,-1.0,595.0619252162795,71808.06178756845,71808.06178756845,300.8039811965452,0.07792521743999851,90.60000000000001,0.39120422307058805
1306893733.45,6.6993031,4.2754187,12938.2550072,-0.0,14.2,54.0,-1.0,594.3293256304258,75466.80158295952,75466.80158295952,300.40085122560004,0.07780006708361428,91.5,0.4158077991860736
1306893733.87,6.700338,4.2759171,13000.8534344,-0.0,14.3,54.0,-1.0,597.6679083926671,78784.58287873503,78784.58287873503,299.71093017361875,0.07838902279073959,90.5,0.44039774887986183
1306893741.34,6.718423,4.2847126,14102.920398799999,-0.0,14.4,54.0,-1.0,589.9266781981335,80412.456105159,80412.456105159,299.4132758567565,0.0795580349395116,89.69999999999999,0.46740952709508493
1306893743.91,6.7245592,4.2877481,14481.955844000002,-0.0,14.4,53.8,-1.0,585.6166579185424,80439.14731482959,80439.14731482959,297.95442394778485,0.07868772763691059,90.7,0.4950158919244812
1306893753.2,6.7461783,4.2987828,15851.739352399998,-0.0,13.8,53.8,-1.0,577.8447427632874,78963.08161363125,78963.08161363125,297.69111705218194,0.07572097168238208,90.7,0.5255243783636765
1306893753.63,6.7471572,4.2992985,15913.812845199998,-0.0,11.7,53.8,-1.0,572.1310664751563,75984.2322885057,75984.2322885057,297.82972290705635,0.07615103707764344,91.20000000000002,0.555743035406546
1306893754.06,6.748134,4.2998146,15971.7196712,-0.0,10.6,53.8,-1.0,570.3888817188149,73680.09396362981,73680.09396362981,299.6766164804834,0.07482320990892752,90.7,0.57109832849491
1306893754.48,6.7491069,4.3003301,16024.770854,-0.0,9.8,53.8,-1.0,580.0515874641746,71590.53939891743,71590.53939891743,299.168748653408,0.0728993273981147,87.60000000000001,0.5858493127468786
1306893754.91,6.7500782,4.3008462,16073.2288608,-0.0,9.2,53.8,-1.0,566.3327100546682,68416.31740883173,68416.31740883173,299.5731184714514,0.07349689274078686,85.10000000000001,0.5984996845753999
1306893755.34,6.7510503,4.3013639,16117.454584000001,-0.0,8.6,53.8,-1.0,566.3150139529599,67050.82155622731,67050.82155622731,299.88992681764756,0.07302259576568008,86.70000000000002,0.6083958350565898
1306893755.76,6.7520207,4.3018818,16157.677682399999,-0.0,8.1,53.8,-1.0,577.4655777700557,65520.40214732803,65520.40214732803,297.9017933767456,0.07258005520700414,87.5,0.6159078210583395
1306893756.19,6.7529802,4.302395,16193.865347600002,-0.0,7.6,53.8,-1.0,558.9793518544099,62358.41908469828,62358.41908469828,297.08304945482297,0.07351974893738487,87.10000000000002,0.623358181950728
1306893756.61,6.7539355,4.3029068,16226.542514,-0.0,7.1,53.8,-1.0,568.7375455953792,62876.04536116482,62876.04536116482,297.3703449785349,0.07321217001093767,86.20000000000002,0.6283133000609643
1306893757.03,6.7549139,4.3034319,16256.890284000001,-0.0,6.7,53.8,-1.0,581.2975371102444,62371.30944131535,62371.30944131535,296.78872638659584,0.07318237370156758,85.00000000000001,0.6324548136217691
1306893757.45,6.7558558,4.3039382,16283.301045999999,-0.0,6.3,53.8,-1.0,561.3293177769417,59293.4376814152,59293.4376814152,297.7731419464733,0.0734028683859882,85.7,0.6334617908746126
1306893757.87,6.7568252,4.3044598,16307.8417292,-0.0,6.0,53.8,-1.0,576.2348632732712,60612.685814419485,60612.685814419485,298.09678916093145,0.07293191080161582,85.60000000000001,0.6343811915745251
1306893758.29,6.7577738,4.304971,16329.4624648,-0.0,5.7,53.8,-1.0,564.7882178724393,59631.58654321213,59631.58654321213,296.5824280455461,0.07498808428386074,86.0,0.6352159247328804
1306893758.71,6.7587337,4.3054887,16349.147504800001,-0.0,5.4,53.8,-1.0,570.9501039368788,58107.078736814015,58107.078736814015,298.37569763218886,0.07793815246071445,89.00000000000001,0.6359728035605269
1306893759.13,6.7596932,4.3060067,16366.798424,-0.0,5.1,53.8,-1.0,570.6700608837995,59987.14752719316,59987.14752719316,300.27013201844386,0.07700432541078724,91.3,0.6366577991860737
1306893759.55,6.7606456,4.3065213,16382.5136476,-0.0,4.9,53.8,-1.0,567.0296628675894,60923.93140032619,60923.93140032619,299.38136619382794,0.07924055934322992,90.49999999999999,0.6372762703146826
1306893759.98,6.7616294,4.3070534,16396.9493436,-0.0,4.7,53.8,-1.0,571.5410215244248,60432.57734085052,60432.57734085052,302.0022172661943,0.08050785387561517,89.7,0.6378345708396169
1306893760.4,6.7625764,4.3075658,16409.3181104,-0.0,4.5,53.8,-1.0,564.0785201182724,61842.414207582966,61842.414207582966,301.88574478886875,0.08143311202901783,90.30000000000001,0.6383372939367298
1306893760.83,6.7635617,4.3080993,16420.768242000002,-0.0,4.3,53.8,-1.0,572.4399790441265,62258.833519763204,62258.833519763204,301.8890749543055,0.0807856033085077,89.2,0.6387904872875609
1306893761.25,6.7645285,4.3086231,16430.6763788,-0.0,4.2,53.8,-1.0,574.7891658751396,60977.69849110204,60977.69849110204,304.04576888555914,0.0786046802220168,91.10000000000001,0.6391959881624514
1306893761.68,6.7654995,4.3091494,16439.4362216,-0.0,4.0,53.8,-1.0,565.0922236335704,61310.34765363241,61310.34765363241,302.440252438989,0.0787587701218941,90.2,0.6395603035605266
1306893762.1,6.7664429,4.309661,16446.9493452,-0.0,3.9,53.8,-1.0,562.2537414957368,61076.55439249415,61076.55439249415,301.4941874592255,0.08097885127398627,89.7,0.6398848879874733
1306893762.52,6.7674021,4.3101812,16453.675067199998,-0.0,3.8,53.8,-1.0,570.7627033592772,62078.18556819505,62078.18556819505,301.2176419231965,0.08139091411585897,90.6,0.6401747173837988
1306893762.95,6.7683792,4.3107114,16459.646195999998,-0.0,3.7,53.8,-1.0,568.3496293028193,61425.18088050358,61425.18088050358,300.57296069368107,0.08040830097684175,89.6,0.6404325476550149
1306893763.37,6.7693495,4.311238,16464.7971148,-0.0,3.6,53.8,-1.0,577.1908773847099,62275.87403858188,62275.87403858188,300.4369167389613,0.07990403872051799,89.0,0.6406612112595643
1306893764.64,6.7722234,4.3127984,16476.2800548,-0.0,3.4,53.8,-1.0,566.1730739525099,61649.19621698261,61649.19621698261,299.4717806184895,0.07637491054794782,88.10000000000002,0.6408799995360297
1306893874.78,7.022944,4.4483943,16476.2800548,-0.0,3.4,54.1,-1.0,568.3130462214998,59562.45982249319,59562.45982249319,296.69086726694195,0.07610114638246132,86.4,0.6410651045229063
1306894046.29,7.415478,4.6582077,16476.2800548,-0.0,3.4,54.4,-1.0,568.3319046683009,59095.64143323196,59095.64143323196,296.2753668154929,0.0760524140057012,86.60000000000001,0.6412213490548399
1306894102.92,7.5456524,4.7271251,16476.2800548,-0.0,3.4,54.5,-1.0,568.3510072111426,58400.36416988685,58400.36416988685,296.39420418955217,0.07585193251583444,88.6,0.641350876613895
1306894159.51,7.6760069,4.7958088,16476.2800548,-0.0,3.4,54.6,-1.0,568.3225300665586,58190.03086050547,58190.03086050547,294.88942869854475,0.07848158543839397,88.69999999999999,0.6414572851878233
1306894306.87,8.0165903,4.9737151,16476.2800548,-0.0,3.3,54.6,-1.0,568.0635089373985,59653.2646135813,59653.2646135813,293.82077528125865,0.08157839833648108,90.3,0.6415432541292057
1306894328.3,8.0645805,4.998604,16476.2800548,-0.0,3.3,54.9,-1.0,550.247924341167,60945.42573395834,60945.42573395834,294.86118955476815,0.08090410672119538,90.3,0.6416116924494156
1306894386.0,8.1940495,5.0655297,16476.2800548,-0.0,3.3,55.0,-1.0,550.5183573182112,60973.54177910939,60973.54177910939,295.2071869270877,0.0782935170146271,90.69999999999999,0.6416644374187945
1306894410.62,8.2493571,5.094022,16476.2800548,-0.0,3.1,55.0,-1.0,550.3539251186835,61013.84109147432,61013.84109147432,296.43650471544123,0.07788061643877836,88.89999999999999,0.6417032497547523
1306894410.83,8.2498381,5.0942695,16482.8089264,-0.0,1.4,55.0,-1.0,560.2781036831518,59799.26573514944,59799.26573514944,294.5626988123943,0.0779565017411589,88.60000000000001,0.6417452773138075
1306894411.04,8.2503034,5.094509,16481.857482800002,-0.0,-1.2,55.0,-1.0,543.4898260272888,56536.499967185504,56536.499967185504,293.8927592610783,0.07925527779718954,90.10000000000001,0.6417582913120577
1306894411.67,8.2517371,5.0952465,16467.848296,-0.0,-4.2,55.0,-1.0,556.8178425703513,57032.56135773179,57032.56135773179,293.87309609512863,0.07677265417251339,89.60000000000001,0.6417386172088207
1306894411.88,8.2521976,5.0954832,16459.3837288,-0.0,-4.7,55.0,-1.0,538.688799777656,56800.55848985763,56800.55848985763,296.2875463686724,0.07650741728520404,89.0,0.6416991924494156
1306894412.09,8.2526646,5.0957232,16449.0162744,-0.0,-5.0,55.0,-1.0,545.8578620761497,61055.19903993617,61055.19903993617,295.23110945390397,0.07750833465354473,88.99999999999999,0.6416355769638514
1306894412.3,8.2531406,5.0959675,16436.7131244,-0.0,-5.3,55.0,-1.0,555.5153242638783,66082.96255499344,66082.96255499344,296.3089833280304,0.07561698100732879,90.10000000000001,0.6415432541292057
1306894413.14,8.2550244,5.0969328,16374.016272,-0.0,-6.0,55.0,-1.0,550.7919115676605,67594.30127265453,67594.30127265453,298.21768138882135,0.0722200047248819,88.5,0.6413046386436413
1306894413.36,8.2555142,5.0971831,16354.757741200001,-0.0,-6.1,55.0,-1.0,547.7193297972908,66652.3043136186,66652.3043136186,296.8285701036385,0.07164824668513828,86.6,0.6410210865876483
1306894413.78,8.256463,5.0976673,16314.731493199999,-0.0,-6.3,55.0,-1.0,555.2490632865808,63340.31639146575,63340.31639146575,297.1404038640376,0.07154604717361136,85.69999999999999,0.6406441399559774
1306894414.41,8.2578862,5.0983915,16249.409968799999,-0.0,-6.6,55.0,-1.0,555.3984025512252,56740.75010672144,56740.75010672144,295.2470999302027,0.06973712206927114,86.1,0.6401147764389169
1306894415.88,8.2612214,5.1000778,16080.0858164,-0.0,-7.0,55.0,-1.0,557.4674846232291,51945.06086096331,51945.06086096331,296.4476808242655,0.06831552377564834,84.89999999999999,0.6391750892123202
1306894416.51,8.2626507,5.1007957,16003.3797772,-0.0,-7.1,55.0,-1.0,556.887996560655,52794.82325198803,52794.82325198803,298.56353199734866,0.07013575116972807,82.80000000000001,0.6380586412683132
1306894417.35,8.2645573,5.101749,15898.852214800001,-0.0,-7.2,55.0,-1.0,556.7083684729157,51654.58220701743,51654.58220701743,299.4921817795172,0.06974127715140094,86.4,0.6367309837879983
1306894418.2,8.2665295,5.1027298,15789.1409252,-0.0,-7.3,55.0,-1.0,567.2603928407851,54694.483573810205,54694.483573810205,299.4161144549463,0.06758942029247943,85.9,0.6351670839629765
1306894419.04,8.2684493,5.1036797,15681.4637564,-0.0,-7.3,55.0,-1.0,558.611579311762,56384.517921679115,56384.517921679115,299.8008188888762,0.06789227874337042,86.0,0.6333761281449537
1306894421.35,8.2737793,5.106291,15381.365321599998,-0.0,-7.2,54.9,-1.0,561.9301500322903,56408.20816794729,56408.20816794729,297.7599487345713,0.07006606808585814,86.4,0.6309136500172197
1306894423.03,8.2775952,5.1081374,15167.159278,-0.0,-7.1,54.9,-1.0,551.748631037145,56665.938150458285,56665.938150458285,296.0319402045744,0.0734820247230021,90.0,0.6280976504546649
1306894424.71,8.2813693,5.1099459,14956.52935,-0.0,-7.0,54.9,-1.0,544.4864886991472,57878.31817422327,57878.31817422327,296.9684734109029,0.07193958849137236,93.30000000000001,0.6248351176462661
1306894427.05,8.2865468,5.1124003,14669.7511256,-0.0,-7.0,54.8,-1.0,535.1541488284415,58756.84784168716,58756.84784168716,297.5892644768234,0.07477672745075656,92.40000000000002,0.6209968302446912
1306894429.78,8.2924825,5.1151802,14343.996522000001,-0.0,-6.7,54.8,-1.0,524.6954856557309,59518.523637956554,59518.523637956554,298.20056464614277,0.07681070605911104,94.70000000000003,0.6165508656777621
1306894430.83,8.294737,5.1162276,14221.030638799999,-0.0,-6.7,54.7,-1.0,517.3446855388456,59490.24967982934,59490.24967982934,298.1295155283674,0.07601078449212137,95.50000000000001,0.6122130704021715
1306894432.73,8.2987931,5.1181012,14000.7878496,-0.0,-6.7,54.7,-1.0,513.8330990654821,59128.03508545997,59128.03508545997,296.898649885787,0.07487345635777856,94.60000000000002,0.6075403560539651
1306894435.04,8.3036263,5.1203181,13739.797027600001,-0.0,-6.4,54.7,-1.0,503.3544178846173,58036.360327874005,58036.360327874005,297.38203031501155,0.07734124747705681,94.00000000000001,0.6025025607783746
1306894436.96,8.3075881,5.122124,13526.8705116,-0.0,-6.3,54.5,-1.0,496.1636525160497,56049.274809509945,56049.274809509945,297.2015362796339,0.08005841330823493,92.7,0.5972239299822241
1306894438.23,8.3101852,5.1233031,13387.7300872,-0.0,-6.3,54.5,-1.0,491.45750595884,54317.82298170883,54317.82298170883,297.3105390806476,0.0779153945023546,90.4,0.5918718849253563
