flight id:a01
flight code:F-16A
origin:US
date:2011-06-01
from:krymsk
to:sochi-adler
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893650⋅71,3⋅9200714,5⋅4381005,927⋅7887436000001,-47⋅4,13⋅0,240⋅0,-1⋅0,424⋅0617613172789,192162⋅01397166803,295⋅1235974008451,0⋅08021991036064126,3⋅877850992731177,89⋅5,0⋅3099124410334919
1306893651⋅15,3⋅9191857,5⋅4377583,970⋅5380888,-52⋅8,11⋅7,239⋅0,-1⋅0,421⋅766461522223,192079⋅96185814711,296⋅23110206762453,0⋅07703841511820893,3⋅7475227854803155,88⋅9,0⋅31064107182964235
1306893651⋅58,3⋅9183352,5⋅4374177,1009⋅1863840000001,-54⋅6,10⋅4,238⋅1,-1⋅0,417⋅31672034363265,187423⋅4882060101,297⋅3152547377456,0⋅07883073787424232,3⋅7585524410117954,89⋅80000000000001,0⋅31141578749018484
1306893652⋅0,3⋅9175062,5⋅4370761,1043⋅6680124,-55⋅8,9⋅5,237⋅5,-1⋅0,418⋅68240630178366,179570⋅0122067328,295⋅2312313762564,0⋅07567322284661185,3⋅7265092440159537,89⋅7,0⋅31222219606411306
1306893652⋅43,3⋅9166651,5⋅4367202,1075⋅2296932000002,-57⋅5,8⋅9,236⋅7,-1⋅0,416⋅93751746155976,169609⋅50608530134,296⋅18461880694167,0⋅07535291366699458,3⋅729705639472929,90⋅8,0⋅3130492739293799
1306893652⋅85,3⋅9158427,5⋅4363616,1102⋅7231324,-58⋅3,8⋅4,235⋅9,-1⋅0,420⋅24878111583126,160975⋅2488620972,296⋅2961549993986,0⋅07768596930207888,3⋅674961921299175,91⋅4,0⋅31388102152343067
1306893653⋅28,3⋅9150228,5⋅4359917,1127⋅0013483999999,-58⋅7,8⋅0,234⋅9,-1⋅0,412⋅52802149458813,154463⋅97954698635,296⋅29024915955597,0⋅07854788828053343,3⋅6098070717753106,88⋅9,0⋅3147079462828357
1306893653⋅72,3⋅9141849,5⋅4355987,1148⋅786126,-59⋅3,7⋅7,233⋅8,-1⋅0,416⋅3155841443427,150100⋅71700143057,296⋅35252927849405,0⋅07527755979396572,3⋅6471641479572665,88⋅60000000000001,0⋅31550777130470803
1306893654⋅14,3⋅913406,5⋅435217,1166⋅5682788,-59⋅6,7⋅5,232⋅5,-1⋅0,410⋅78813854051504,147336⋅98352150124,296⋅14706314551864,0⋅07768732739405715,3⋅578113954475977,88⋅60000000000001,0⋅31626281286201335
1306893654⋅56,3⋅9126385,5⋅4348229,1181⋅92261,-59⋅6,7⋅5,231⋅1,-1⋅0,410⋅9752636245115,145389⋅05663790047,296⋅85613568152445,0⋅07627765232412875,3⋅466862225969142,88⋅5,0⋅3169543154866853
1306893654⋅99,3⋅911881,5⋅4344132,1195⋅2428204,-59⋅9,7⋅5,229⋅6,-1⋅0,403⋅38589040709564,141635⋅45521619523,297⋅2580022681954,0⋅07498256352859207,3⋅4167191602656866,91⋅5,0⋅31757837497924873
1306893655⋅41,3⋅9111465,5⋅4339934,1206⋅52891,-59⋅9,7⋅5,227⋅9,-1⋅0,408⋅77496734728,136855⋅65909748306,295⋅19392587100936,0⋅07515078045327267,3⋅5403815154101212,90⋅6,0⋅31812902021109474
1306893655⋅84,3⋅9104388,5⋅4335646,1216⋅1089628,-60⋅1,7⋅5,226⋅2,-1⋅0,394⋅0122017201903,132675⋅00848101417,292⋅675761413765,0⋅0747987939224951,3⋅4989765166269677,92⋅0,0⋅3186118395461779
1306893656⋅26,3⋅9097553,5⋅4331242,1224⋅245446,-60⋅1,7⋅5,224⋅3,-1⋅0,400⋅0157073594652,127283⋅00148501353,292⋅63943063237735,0⋅07684645494191597,3⋅5195957459677407,90⋅49999999999999,0⋅31903318687776133
1306893656⋅68,3⋅9090966,5⋅4326717,1231⋅1680184,-60⋅1,7⋅5,222⋅4,-1⋅0,397⋅27791525725365,123632⋅11255866954,292⋅08886390596007,0⋅07660235562213263,3⋅5497864852588323,90⋅7,0⋅3193970429582513
1306893656⋅89,3⋅9087763,5⋅4324405,1234⋅252008,-60⋅1,7⋅5,221⋅4,-1⋅0,395⋅9338055094001,122189⋅7794247272,292⋅5214892595738,0⋅07303457504617177,3⋅536251806817088,92⋅1,0⋅31970394365816385
1306893657⋅32,3⋅9081543,5⋅4319669,1239⋅6982024000001,-60⋅1,7⋅5,219⋅2,-1⋅0,386⋅30270148065273,121165⋅03252337893,291⋅54002853992745,0⋅07145708928636944,3⋅5173009039698417,94⋅9,0⋅3199669029757491
1306893657⋅74,3⋅9075652,5⋅4314846,1244⋅2913784,-60⋅1,7⋅6,217⋅1,-1⋅0,389⋅6008632512323,121697⋅73819809101,292⋅9303248471635,0⋅07098719464308431,3⋅5124451816092472,96⋅20000000000002,0⋅3201897485575514
1306893658⋅18,3⋅906991,5⋅4309765,1248⋅3268116,-60⋅1,7⋅7,214⋅7,-1⋅0,379⋅74821402739815,124351⋅08663542756,293⋅4039907222479,0⋅06981374066393313,3⋅624295947672287,95⋅1,0⋅32038051846131343
1306893658⋅61,3⋅906473,5⋅4304794,1251⋅64046,-60⋅1,7⋅9,212⋅4,-1⋅0,369⋅01923980609183,126296⋅11819698024,292⋅83135503861985,0⋅07257208642249893,3⋅744981823473435,93⋅4,0⋅32054319343944115
1306893659⋅05,3⋅9059684,5⋅4299515,1254⋅5604076,-60⋅1,7⋅9,209⋅9,-1⋅0,372⋅002972477926,126417⋅72393990176,294⋅5187212247382,0⋅07109866401587814,3⋅7221782841259476,91⋅20000000000002,0⋅3206816011384788
1306893659⋅48,3⋅9055154,5⋅4294319,1257⋅0210376,-60⋅1,8⋅2,207⋅3,-1⋅0,364⋅77521171272844,128883⋅65412697823,295⋅45570458370594,0⋅07211317137458989,3⋅6058892357022323,90⋅3,0⋅32079941609910867
1306893659⋅9,3⋅905104,5⋅4289124,1259⋅1535836,-60⋅1,8⋅4,204⋅9,-1⋅0,364⋅33608528700404,129756⋅6528319986,297⋅0508919795442,0⋅07049349659723327,3⋅666776878818759,89⋅7,0⋅320899853544428
1306893660⋅33,3⋅9047242,5⋅4283804,1261⋅0236624000001,-60⋅1,8⋅6,202⋅3,-1⋅0,356⋅1148817606966,131798⋅40177377575,298⋅59773438400066,0⋅0707738584418033,3⋅7341622933349257,90⋅10000000000001,0⋅32098566937994855
1306893660⋅75,3⋅9043934,5⋅4278621,1262⋅6640824,-60⋅1,8⋅8,199⋅7,-1⋅0,348⋅2290757117609,134907⋅24462938958,300⋅01102743969915,0⋅07213382732878743,3⋅7628484730176726,91⋅10000000000001,0⋅32105916019359687
1306893661⋅17,3⋅9040969,5⋅4273375,1264⋅1732688,-60⋅1,9⋅0,197⋅1,-1⋅0,345⋅963802454146,137867⋅93641869715,300⋅81121837767824,0⋅07478168669739219,3⋅80556993336545,87⋅39999999999999,0⋅32112897646656274
1306893661⋅6,3⋅9038312,5⋅4267977,1265⋅5512216,-60⋅1,9⋅2,194⋅3,-1⋅0,341⋅99086928032864,139022⋅2335027614,300⋅2142727656398,0⋅07593729464216586,3⋅8469153718809315,87⋅1,0⋅32118930017609904
1306893662⋅03,3⋅9036043,5⋅4262565,1266⋅8307492,-59⋅6,9⋅2,191⋅6,-1⋅0,337⋅8902661209594,140069⋅01258406808,299⋅3732958057276,0⋅07841954393566523,3⋅8312135789687867,84⋅69999999999999,0⋅32124189203961606
1306893662⋅5,3⋅9033985,5⋅4256669,1268⋅5039775999999,-28⋅6,7⋅6,189⋅1,-1⋅0,332⋅7893134093741,139578⋅80709902965,299⋅10187027642684,0⋅07809849955782998,3⋅7487490850347354,85⋅8,0⋅32128897209210955
1306893662⋅94,3⋅9032265,5⋅4251204,1271⋅4567336,7⋅9,6⋅5,189⋅1,-1⋅0,327⋅94885799510575,138184⋅6968260371,299⋅2296896125726,0⋅07720861501367693,3⋅710305496104933,87⋅10000000000001,0⋅32133521006236326
1306893663⋅36,3⋅903062,5⋅4246053,1275⋅0656576,19⋅8,6⋅5,189⋅2,-1⋅0,324⋅0914748600277,136844⋅47470672432,297⋅3347916767171,0⋅07972531594186508,3⋅698504058068426,87⋅30000000000001,0⋅3213830556441655
1306893663⋅79,3⋅9028862,5⋅4240825,1279⋅0682824,28⋅3,6⋅8,190⋅0,-1⋅0,322⋅3260874032772,133795⋅14192170012,296⋅4410318308684,0⋅08185136550844589,3⋅7560410408904232,90⋅60000000000001,0⋅3214344992137194
1306893664⋅22,3⋅9027011,5⋅4235696,1282⋅9396736,40⋅4,7⋅6,191⋅1,-1⋅0,317⋅5180908525824,130574⋅8091551773,296⋅2223094123223,0⋅08471737974023119,3⋅7598785158725128,87⋅80000000000001,0⋅32149000008861
1306893664⋅65,3⋅9024979,5⋅4230595,1286⋅6798312,46⋅1,8⋅3,192⋅7,-1⋅0,317⋅9465794465547,125952⋅57189685757,295⋅6537134937194,0⋅08266481465155516,3⋅6939562884675836,87⋅9,0⋅32154986448056105
1306893665⋅07,3⋅9022759,5⋅4225607,1290⋅19033,49⋅0,8⋅7,194⋅5,-1⋅0,320⋅9755643449728,120981⋅67486066259,294⋅83411002353347,0⋅0828587130728722,3⋅654603414359962,85⋅6,0⋅3216140923895724
1306893665⋅49,3⋅9020364,5⋅4220792,1293⋅3727448000002,52⋅6,9⋅4,196⋅5,-1⋅0,313⋅5147362412234,117376⋅51687585385,295⋅64114619598007,0⋅08300034723043676,3⋅5592598171464296,87⋅7,0⋅3216822244980589
1306893665⋅91,3⋅9017747,5⋅4216099,1296⋅2926924,55⋅0,9⋅9,198⋅8,-1⋅0,309⋅9692793592298,113291⋅81603755533,298⋅0535798651326,0⋅08060102251535423,3⋅5574459978082524,85⋅30000000000001,0⋅3217539545942968
1306893666⋅35,3⋅9014681,5⋅4211207,1299⋅1798316,56⋅2,10⋅1,201⋅3,-1⋅0,313⋅6496207897123,109249⋅92301816423,297⋅89803461990226,0⋅07918960763849686,3⋅4979442640366925,84⋅80000000000001,0⋅3218294357841481
1306893666⋅77,3⋅9011466,5⋅4206625,1301⋅7060784,57⋅4,10⋅3,203⋅9,-1⋅0,314⋅095625334485,105798⋅45039433696,298⋅0353419475862,0⋅08077691548759218,3⋅5516830267547337,84⋅20000000000002,0⋅32190690735020233
1306893667⋅21,3⋅9007816,5⋅4201964,1304⋅1667084,58⋅3,10⋅5,206⋅6,-1⋅0,312⋅35639754176566,101111⋅09625263259,296⋅4423252693577,0⋅07789034966599385,3⋅568018393107164,86⋅4,0⋅3219832306222933
1306893667⋅65,3⋅9003793,5⋅4197355,1306⋅430488,58⋅8,10⋅5,209⋅5,-1⋅0,317⋅2851300966169,95834⋅22756241464,296⋅7988801714853,0⋅07643851900703676,3⋅673093330126695,88⋅20000000000002,0⋅3220564152242181
1306893705⋅11,3⋅8843074,5⋅4397128,1393⋅7336404,35⋅6,6⋅3,86⋅8,-1⋅0,143⋅04816790561202,92283⋅11538376632,298⋅0480791022477,0⋅07440271801179059,3⋅7128859712833293,87⋅70000000000002,0⋅32232396771765637
1306893705⋅32,3⋅884644,5⋅4397351,1393⋅7664488,33⋅4,6⋅2,87⋅5,-1⋅0,295⋅18700020549477,84641⋅19980504568,298⋅8324862749786,0⋅07292084016666558,3⋅714797216846063,90⋅20000000000002,0⋅3225825635181813
1306893705⋅54,3⋅8849856,5⋅4397551,1393⋅7664488,31⋅4,6⋅1,88⋅0,-1⋅0,285⋅19477523757706,116745⋅05691321434,297⋅66039350846575,0⋅07304359844052119,3⋅7305163836640993,89⋅10000000000001,0⋅3228324322845855
1306893705⋅75,3⋅8853272,5⋅4397725,1393⋅7664488,29⋅5,6⋅0,88⋅5,-1⋅0,299⋅0645617219825,174471⋅80601672846,298⋅13099581166955,0⋅07116187421466347,3⋅6888728880825115,89⋅10000000000001,0⋅32307410988738516
1306893705⋅97,3⋅885669,5⋅4397877,1393⋅7664488,27⋅6,5⋅9,89⋅0,-1⋅0,285⋅59473246525636,237155⋅58957667823,296⋅1632665662046,0⋅07078527155341237,3⋅7780863256030432,87⋅30000000000001,0⋅32330836185588907
1306893706⋅19,3⋅8860283,5⋅4398013,1393⋅7992571999998,25⋅8,5⋅9,89⋅4,-1⋅0,300⋅131836713477,295820⋅41724817536,295⋅06557309904736,0⋅07088675290423699,3⋅7435985183736693,89⋅80000000000001,0⋅32353587716647525
1306893706⋅4,3⋅8863543,5⋅4398117,1393⋅8320655999999,24⋅0,5⋅8,89⋅9,-1⋅0,285⋅152269510175,275573⋅2231314106,296⋅4895885913673,0⋅0730979359130817,3⋅8409114961224793,90⋅50000000000001,0⋅3237567323720746
1306893706⋅63,3⋅88672,5⋅4398214,1393⋅9304908,22⋅3,5⋅8,90⋅3,-1⋅0,292⋅38602890736826,175841⋅89773181095,296⋅54858299487324,0⋅07069784715297658,3⋅8304758534104657,88⋅9,0⋅32397192266078856
1306893706⋅84,3⋅8870666,5⋅4398288,1394⋅028916,20⋅8,5⋅8,90⋅6,-1⋅0,303⋅2584960938682,81947⋅35362495169,298⋅62954244361475,0⋅0731250405958518,3⋅7984999690348116,86⋅39999999999999,0⋅3241816011384788
1306893707⋅05,3⋅8873909,5⋅4398342,1394⋅1601496,19⋅4,5⋅7,90⋅9,-1⋅0,283⋅6321650811229,6015⋅915208135975,297⋅5902552469891,0⋅07521280729684592,3⋅684482592864652,84⋅4,0⋅3243863036756617
1306893707⋅26,3⋅8877359,5⋅4398385,1394⋅3241916,18⋅0,5⋅7,91⋅2,-1⋅0,302⋅03597533504177,91142⋅04212977653,296⋅7550727849041,0⋅0764824727637407,3⋅7009176558332366,82⋅1,0⋅3243876816284175
1306893707⋅48,3⋅8880776,5⋅4398415,1394⋅521042,16⋅6,5⋅7,91⋅5,-1⋅0,285⋅4130187336558,89542⋅80808515375,294⋅4422869886737,0⋅07630375627014753,3⋅6884035898194543,83⋅0,0⋅32438944234582784
1306893707⋅7,3⋅8884209,5⋅4398432,1394⋅7507008,15⋅3,5⋅7,91⋅8,-1⋅0,287⋅0742046225041,91281⋅75418794788,295⋅5708041098668,0⋅07620864745726834,3⋅628938309974131,82⋅69999999999999,0⋅3243917389337544
1306893707⋅91,3⋅8887642,5⋅4398437,1395⋅013168,14⋅2,5⋅7,92⋅0,-1⋅0,300⋅4038974490205,93010⋅91735079439,295⋅41953117860123,0⋅07956633792810314,3⋅6207421927599652,83⋅80000000000001,0⋅32439464794512796
1306893708⋅12,3⋅8890931,5⋅4398432,1395⋅3084436000001,13⋅0,5⋅6,92⋅2,-1⋅0,287⋅9492384818352,92646⋅56442200912,296⋅33143954501423,0⋅07851928777954263,3⋅5804068456592826,84⋅2,0⋅32439824593287947
1306893708⋅34,3⋅8894394,5⋅4398417,1395⋅669336,11⋅9,5⋅6,92⋅4,-1⋅0,289⋅66283599020784,91937⋅59864347128,295⋅5018029886471,0⋅08056089099354297,3⋅668568043655045,82⋅1,0⋅32440260944993987
1306893708⋅56,3⋅8898016,5⋅4398392,1396⋅0302284,10⋅9,5⋅6,92⋅6,-1⋅0,302⋅7665275478296,94218⋅68572599076,295⋅68616440984476,0⋅07793905239042787,3⋅6029934486186974,83⋅1,0⋅3244077384963091
1306893708⋅77,3⋅8901287,5⋅4398361,1396⋅4239292,10⋅0,6⋅0,92⋅8,-1⋅0,286⋅5586271569653,90140⋅7747147572,295⋅4890007094826,0⋅07831831544279579,3⋅6001929731761777,83⋅8,0⋅3244135565190562
1306893708⋅99,3⋅8904749,5⋅4398321,1397⋅0144804,9⋅1,7⋅2,92⋅9,-1⋅0,289⋅57311742548495,90584⋅86066283581,294⋅449078357192,0⋅07910069836794534,3⋅5237683679621945,83⋅49999999999999,0⋅32442052283576667
1306893709⋅21,3⋅8908192,5⋅4398272,1398⋅0315408,8⋅2,9⋅1,93⋅1,-1⋅0,288⋅3316273586325,94183⋅78476573201,297⋅0073853035797,0⋅07915696932968536,3⋅5248692839184983,85⋅19999999999999,0⋅32442955608161095
1306893709⋅42,3⋅8911614,5⋅4398214,1399⋅9672363999998,7⋅4,11⋅7,93⋅3,-1⋅0,299⋅873867888128,92075⋅14852325732,296⋅5818455156611,0⋅07774130584493742,3⋅527658662764918,87⋅69999999999999,0⋅32444272318572287
1306893709⋅63,3⋅8914977,5⋅4398147,1403⋅2480764,6⋅6,14⋅7,93⋅6,-1⋅0,294⋅96581273004057,93656⋅83796631207,297⋅6573523802748,0⋅07573494137390156,3⋅445688054524128,84⋅69999999999999,0⋅324463086265338
1306893709⋅84,3⋅8918167,5⋅4398075,1408⋅1037196,5⋅8,17⋅1,93⋅8,-1⋅0,280⋅1664109522748,94982⋅94900347352,298⋅64343467814996,0⋅07710172094269392,3⋅527725387491474,86⋅5,0⋅32449424330820753
1306893710⋅06,3⋅8921631,5⋅4397985,1415⋅6496516,5⋅0,19⋅5,94⋅0,-1⋅0,291⋅4143664205983,93784⋅30526853885,298⋅95867476631423,0⋅07730961977085583,3⋅504892902684049,88⋅4,0⋅3245423951017334
1306893710⋅27,3⋅8924912,5⋅4397892,1425⋅2953212,4⋅3,21⋅1,94⋅2,-1⋅0,289⋅5011184559951,93424⋅62404752031,299⋅47523160519523,0⋅07719306918224042,3⋅5618287029223334,90⋅80000000000001,0⋅3246123644805611
1306893710⋅48,3⋅8928151,5⋅4397792,1437⋅2375788,3⋅5,22⋅6,94⋅4,-1⋅0,287⋅019956250474,95126⋅69315707147,301⋅102391671746,0⋅07742760111430917,3⋅5773396768314503,92⋅20000000000002,0⋅3247093570439905
1306893710⋅69,3⋅8931362,5⋅4397688,1451⋅4764244,2⋅9,23⋅8,94⋅5,-1⋅0,285⋅8086349193058,95835⋅10365267897,300⋅2725190015335,0⋅08023766003213288,3⋅5470122718061123,92⋅9,0⋅324838731497184
1306893710⋅9,3⋅8934518,5⋅4397581,1467⋅8150076,2⋅2,24⋅9,94⋅6,-1⋅0,282⋅49088893407776,95948⋅98945659914,300⋅6760052335447,0⋅08085790176203579,3⋅4989699500939384,95⋅80000000000001,0⋅3250053106747868
