flight id:c01
flight code:F-16A
origin:US
date:2011-06-01
from:kutaisi
to:kobuleti
motor(s):1
mass aircraft:19518
mass fuel:19518
lift coef:2.2203235305245417
drag coef:0.01657331436821066

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893630⋅87,7⋅6321843,5⋅5124095,1416⋅4042448,-1⋅0,2⋅5,-1⋅0,-1⋅0,148⋅149797268568,138018⋅55886654145,301⋅4734185298998,0⋅07088441108330397,3⋅6810380262936433,87⋅6,0⋅2932406571789992
1306893631⋅1,7⋅6323579,5⋅5124744,1416⋅5354783999999,-1⋅0,3⋅9,-1⋅0,-1⋅0,152⋅07374019586112,103535⋅66180495011,301⋅87873802209356,0⋅06975849308245405,3⋅6885058860185307,84⋅6,0⋅29655356181591963
1306893631⋅32,7⋅6325276,5⋅5125377,1416⋅6339036000002,-1⋅0,4⋅9,-1⋅0,-1⋅0,155⋅79829167275173,69071⋅85966984382,301⋅3719478437427,0⋅06963735282338743,3⋅6331453169046384,85⋅0,0⋅29986669611163264
1306893631⋅74,7⋅6328502,5⋅5126582,1416⋅7651372,-1⋅0,6⋅4,-1⋅0,-1⋅0,155⋅31918992283553,34668⋅914406710916,300⋅8049643054946,0⋅06743345005628334,3⋅5692506814937923,85⋅80000000000001,0⋅30318013661906923
1306893632⋅16,7⋅6331888,5⋅5127846,1416⋅830754,-1⋅0,7⋅4,-1⋅0,-1⋅0,162⋅950955363447,3771⋅875853779939,300⋅7674096827384,0⋅06694517666470114,3⋅507545266140293,85⋅0,0⋅3064937302323676
1306893632⋅58,7⋅6335234,5⋅5129096,1416⋅8963708,-1⋅0,8⋅0,-1⋅0,-1⋅0,161⋅26286492175805,4086⋅411366641154,300⋅1692956378637,0⋅06538917503759537,3⋅5428611523859064,85⋅69999999999999,0⋅30649564405563967
1306893633⋅01,7⋅6338784,5⋅5130422,1416⋅9619876,-1⋅0,8⋅4,-1⋅0,-1⋅0,167⋅00996080229535,4720⋅9559257738165,299⋅38159103101526,0⋅06617247132239842,3⋅5250757278864735,89⋅2,0⋅3064977109847736
1306893634⋅5,7⋅6351697,5⋅5135244,1418⋅9633,-1⋅0,9⋅7,-1⋅0,-1⋅0,175⋅37002213246387,5521⋅763415093849,297⋅67290050109887,0⋅06808373624269898,3⋅6138836732033033,87⋅8,0⋅3065044476426913
1306893634⋅92,7⋅6355449,5⋅5136647,1421⋅1942712,-1⋅0,9⋅9,-1⋅0,-1⋅0,180⋅80507929919267,6435⋅441415625448,297⋅4417204745836,0⋅06653413522506975,3⋅608253692573071,87⋅8,0⋅30651638989990915
1306893635⋅36,7⋅6359497,5⋅5138162,1424⋅7703867999999,-1⋅0,10⋅1,-1⋅0,-1⋅0,186⋅46072015312143,7321⋅7543059571235,297⋅3159856927447,0⋅0693178443613717,3⋅5930803250137604,84⋅69999999999999,0⋅306536217109008
1306893639⋅24,7⋅6398505,5⋅5152964,1519⋅7835132,0⋅3,10⋅1,-1⋅0,-1⋅0,205⋅08989885997,8168⋅912599692902,300⋅03259398828004,0⋅06846060420778578,3⋅6988725937849303,87⋅1,0⋅30677743539422236
1306893640⋅51,7⋅6413142,5⋅5158665,1581⋅0367959999999,0⋅3,10⋅1,-1⋅0,-1⋅0,238⋅148661278838,9157⋅5048444412,297⋅830469099627,0⋅07147192974752287,3⋅698203894592095,90⋅00000000000001,0⋅30716127178967295
1306893640⋅95,7⋅6418431,5⋅5160751,1606⋅0696051999998,0⋅7,10⋅1,-1⋅0,-1⋅0,247⋅57043717147783,10286⋅464130304737,298⋅01601885479033,0⋅07423189880103431,3⋅775923385999276,88⋅60000000000001,0⋅30760328841259504
1306893641⋅37,7⋅6423562,5⋅5162788,1631⋅6273488,0⋅7,10⋅2,63⋅1,-1⋅0,252⋅1000483793817,12028⋅894580311315,298⋅79191997099554,0⋅07548588238380943,3⋅883829543429026,90⋅4,0⋅308104633556952
1306893641⋅79,7⋅6428882,5⋅5164914,1659⋅28483,1⋅0,10⋅2,63⋅1,-1⋅0,262⋅3922545560899,14612⋅893705614366,299⋅11751100330946,0⋅07804559306107262,3⋅956208105088241,90⋅10000000000001,0⋅3086703597161821
1306893642⋅22,7⋅6434345,5⋅516711,1688⋅81239,1⋅2,10⋅3,63⋅1,-1⋅0,263⋅53012456272444,17775⋅38849118455,299⋅20607950548435,0⋅08115675355313488,3⋅899948296578597,89⋅9,0⋅30930483040734574
1306893642⋅64,7⋅6439808,5⋅516932,1719⋅1273516,1⋅4,10⋅2,63⋅1,-1⋅0,270⋅5708425088767,21547⋅568711879554,301⋅21930784776634,0⋅08361990513549761,3⋅8215542299798626,86⋅2,0⋅310009882900784
1306893643⋅06,7⋅644539,5⋅5171592,1750⋅2297148,1⋅6,10⋅1,63⋅1,-1⋅0,277⋅2458905911093,25654⋅043881190133,301⋅10621458202274,0⋅08260452504835587,3⋅723251216324999,89⋅0,0⋅31078283784391614
1306893643⋅48,7⋅6451043,5⋅5173906,1781⋅2664611999999,1⋅9,9⋅8,63⋅1,-1⋅0,280⋅67570826607977,29392⋅57587195852,300⋅28764510091383,0⋅0825672114753125,3⋅760976393160452,91⋅9,0⋅31162300626036404
1306893643⋅9,7⋅6456854,5⋅5176298,1812⋅0735488000003,2⋅2,9⋅3,63⋅1,-1⋅0,288⋅71896280410385,32863⋅0051573984,300⋅04497748270273,0⋅08246359016469632,3⋅765857189813409,93⋅4,0⋅31252671360944545
1306893644⋅33,7⋅6462861,5⋅5178782,1842⋅0932348000001,2⋅5,8⋅7,63⋅4,-1⋅0,291⋅2979504119059,35836⋅20965054215,297⋅9832955182896,0⋅0804530626829016,3⋅7368858433436087,91⋅3,0⋅3132787696024463
1306893644⋅75,7⋅6468945,5⋅5181309,1870⋅1444167999998,2⋅8,8⋅3,63⋅4,-1⋅0,301⋅88322567680893,38366⋅045513595134,299⋅0782183437109,0⋅07968418173579984,3⋅6417441229237313,89⋅5,0⋅31395335402939295
1306893645⋅18,7⋅6475349,5⋅5183977,1896⋅7848376,3⋅2,7⋅9,63⋅5,-1⋅0,310⋅05371421395944,40485⋅198759250685,298⋅0301252781401,0⋅07766702604453833,3⋅518670771881436,88⋅6,0⋅3146316895499529
1306893645⋅62,7⋅6481955,5⋅5186731,1921⋅0630535999999,3⋅7,7⋅7,63⋅5,-1⋅0,312⋅2335245132479,42656⋅246066798856,297⋅3427774837417,0⋅07783983711421674,3⋅4739031209722926,88⋅2,0⋅31530703950620836
1306893646⋅04,7⋅6488451,5⋅5189426,1941⋅8307708,4⋅1,7⋅5,63⋅6,-1⋅0,320⋅8817923520862,45079⋅24249633704,297⋅58160506380807,0⋅07798729356524403,3⋅404392313822824,88⋅7,0⋅3159663133469783
1306893646⋅47,7⋅649527,5⋅5192241,1960⋅7940259999998,4⋅4,7⋅6,63⋅6,-1⋅0,327⋅9928652620085,47831⋅001401475856,298⋅6053190237477,0⋅07437604924492486,3⋅4653091773126463,85⋅4,0⋅31660093714400367
1306893646⋅89,7⋅6502209,5⋅5195086,1978⋅1824780000002,4⋅4,7⋅9,63⋅6,-1⋅0,341⋅5360655209975,50915⋅22681417473,298⋅6443284631455,0⋅07406938131006792,3⋅5307589215813557,86⋅2,0⋅3172053990862609
1306893647⋅31,7⋅6509145,5⋅5197911,1994⋅75072,4⋅7,8⋅3,63⋅6,-1⋅0,340⋅4711163796493,54281⋅24462478575,300⋅8176686034847,0⋅07520340878076778,3⋅6734390877400624,85⋅60000000000001,0⋅31777594808013665
1306893647⋅73,7⋅6516324,5⋅5200812,2012⋅0407467999999,4⋅8,8⋅7,64⋅0,-1⋅0,352⋅1191098645828,58636⋅00373028761,300⋅9802435049837,0⋅07466391104096465,3⋅6989973230477484,84⋅0,0⋅31831442139597216
1306893648⋅15,7⋅6523609,5⋅5203731,2030⋅3150256000001,4⋅8,9⋅1,64⋅1,-1⋅0,357⋅0564196179166,62763⋅87575438187,301⋅6698061872429,0⋅07127815749111342,3⋅6694635077886915,81⋅7,0⋅31882365149221015
1306893648⋅58,7⋅6531318,5⋅5206794,2050⋅9187008,4⋅8,9⋅4,64⋅1,-1⋅0,368⋅541524541648,67920⋅22649796726,302⋅70797766018904,0⋅07290684269566658,3⋅7190320078085835,83⋅19999999999999,0⋅31931091089728453
1306893649⋅0,7⋅6538824,5⋅5209751,2072⋅4410112,5⋅5,11⋅9,64⋅4,-1⋅0,366⋅9192704921186,73320⋅7357643219,301⋅1535788819643,0⋅07262786042575195,3⋅7426060905314085,82⋅0,0⋅319782936269113
1306893649⋅44,7⋅6546939,5⋅5212903,2100⋅3609596,20⋅8,14⋅0,65⋅0,-1⋅0,378⋅7376141750413,79429⋅00359114341,301⋅2294666197705,0⋅07234372543918718,3⋅8597328039255676,83⋅89999999999999,0⋅32025794720524603
1306893649⋅86,7⋅6554773,5⋅5215813,2133⋅0053176,38⋅0,15⋅7,66⋅5,-1⋅0,380⋅6837578208878,85392⋅25142226164,301⋅8601009758524,0⋅07210323647907123,3⋅8521058802576778,85⋅3,0⋅3207524791387544
1306893650⋅29,7⋅656306,5⋅5218648,2171⋅8504632,42⋅4,15⋅6,68⋅4,-1⋅0,389⋅28582110515396,91826⋅64904568692,301⋅60371003839816,0⋅07055332016673452,3⋅9510489296749634,84⋅50000000000001,0⋅3212891917371795
1306893650⋅71,7⋅6571064,5⋅5221163,2211⋅3517768,46⋅0,13⋅6,69⋅8,-1⋅0,380⋅8630739637437,98079⋅35452897886,301⋅00099465409727,0⋅07105559915280457,3⋅866928934404224,86⋅60000000000001,0⋅3218738264703379
1306893651⋅15,7⋅6579488,5⋅5223642,2251⋅9685759999998,52⋅0,12⋅1,71⋅0,-1⋅0,379⋅2714426507109,104573⋅71186067554,298⋅4324266529434,0⋅07044460954121601,3⋅776482414165573,87⋅5,0⋅32251266067856194
1306893651⋅58,7⋅6587706,5⋅5225929,2288⋅9108343999997,54⋅4,10⋅8,72⋅0,-1⋅0,375⋅62516463845725,111671⋅14669391286,298⋅34155034877523,0⋅06974966908174154,3⋅751041731348453,89⋅1,0⋅3231990342568645
1306893652⋅0,7⋅6595821,5⋅5228083,2322⋅01451,55⋅5,9⋅7,72⋅7,-1⋅0,377⋅01572639419055,118616⋅532840945,298⋅607243226118,0⋅07285152842711713,3⋅7768520267618277,89⋅3,0⋅3239223063478532
1306893652⋅43,7⋅6604156,5⋅5230199,2352⋅2966632000002,57⋅2,9⋅1,73⋅5,-1⋅0,376⋅090609852151,125311⋅44431331186,298⋅3238617736072,0⋅07377599783831429,3⋅7898458339613033,92⋅80000000000001,0⋅3246735968115452
1306893652⋅85,7⋅6612418,5⋅5232193,2378⋅6746168,58⋅2,8⋅7,74⋅4,-1⋅0,379⋅2754145832564,130698⋅30644894077,299⋅3648102083829,0⋅07442795748780819,3⋅749872738282587,92⋅4,0⋅3254383605910728
1306893653⋅28,7⋅6620783,5⋅5234092,2401⋅8701556,58⋅6,8⋅3,75⋅5,-1⋅0,372⋅8764608159827,134798⋅05458392124,301⋅29513236627616,0⋅07385421923263524,3⋅7675663654633222,94⋅0,0⋅32620702857007544
1306893653⋅72,7⋅6629485,5⋅523593,2422⋅6378728,59⋅2,8⋅0,76⋅7,-1⋅0,376⋅8398547918728,138047⋅06436231302,302⋅3437787007919,0⋅0742423190009182,3⋅755277094096351,95⋅4,0⋅32695900801014544
1306893654⋅14,7⋅6637739,5⋅5237525,2439⋅468582,59⋅5,8⋅0,78⋅0,-1⋅0,372⋅15866631982203,140626⋅81770987238,302⋅17691788374464,0⋅07517570855670608,3⋅7172217729918766,92⋅2,0⋅32767408893752953
1306893654⋅56,7⋅6646051,5⋅5238973,2454⋅0027032000003,59⋅7,7⋅7,79⋅4,-1⋅0,372⋅79065940742294,142976⋅68496092182,300⋅8116276030409,0⋅07409868085945315,3⋅693877800223797,93⋅8,0⋅3283324441431288
1306893654⋅99,7⋅6654459,5⋅524026,2466⋅4698952,59⋅9,7⋅7,81⋅0,-1⋅0,366⋅4740832585398,146074⋅6011849211,300⋅25738861729184,0⋅07512515086654124,3⋅781160720308696,92⋅4,0⋅3289277197336799
1306893655⋅41,7⋅6662833,5⋅5241353,2477⋅0013916,60⋅0,7⋅7,82⋅7,-1⋅0,372⋅376912785444,149304⋅55126765487,300⋅2930223760108,0⋅07624558673440367,3⋅862867603315419,92⋅30000000000001,0⋅32945279628661084
1306893655⋅84,7⋅6671137,5⋅524224,2485⋅8596596,60⋅1,7⋅7,84⋅6,-1⋅0,359⋅3305610563934,151823⋅9183430453,298⋅90331520508454,0⋅07507353619796282,3⋅794126114782344,89⋅10000000000001,0⋅32991234353070525
1306893656⋅26,7⋅667941,5⋅5242916,2493⋅3399748,60⋅1,7⋅7,86⋅5,-1⋅0,365⋅6602493731934,155013⋅74374555357,299⋅1671687037212,0⋅07422386014971699,3⋅8212846561675677,87⋅80000000000001,0⋅33031210293577973
1306893656⋅68,7⋅6687652,5⋅5243374,2499⋅6391876,60⋅1,7⋅9,88⋅5,-1⋅0,363⋅8725848295554,156877⋅43522861967,298⋅06295661062506,0⋅07539619609748464,3⋅8359510630331712,85⋅4,0⋅33065590214837814
1306893656⋅89,7⋅6691766,5⋅5243519,2502⋅4279016,60⋅1,7⋅9,89⋅5,-1⋅0,363⋅20708182679107,158167⋅87583666554,296⋅1397148707889,0⋅07451802433040071,3⋅784135678190173,87⋅4,0⋅33094465980367116
1306893657⋅32,7⋅6699987,5⋅5243632,2507⋅3491616,60⋅1,8⋅1,91⋅8,-1⋅0,354⋅9428064388178,160036⋅259729995,294⋅1831589817244,0⋅07368210530495012,3⋅7960531664018586,87⋅9,0⋅3311907774764621
1306893657⋅74,7⋅670809,5⋅5243505,2511⋅48302,60⋅1,8⋅2,94⋅1,-1⋅0,358⋅87202393424474,161494⋅68754958134,293⋅69403372153096,0⋅07518910099925058,3⋅7611695598123775,87⋅0,0⋅331398082813295
1306893658⋅18,7⋅6716342,5⋅524312,2515⋅0591356,60⋅1,8⋅4,96⋅5,-1⋅0,350⋅9656255606256,162304⋅33088675502,292⋅4430533562227,0⋅07555006926833893,3⋅764001472663484,89⋅4,0⋅3315744607660509
1306893658⋅61,7⋅6724146,5⋅5242504,2517⋅9790832,60⋅1,8⋅6,98⋅9,-1⋅0,341⋅9919223127316,163889⋅06025757606,295⋅30389363017366,0⋅07765800419771518,3⋅8174459941246055,86⋅5,0⋅33172373898127405
1306893659⋅05,7⋅6732149,5⋅5241604,2520⋅5709468,60⋅1,8⋅8,101⋅5,-1⋅0,345⋅60459245413284,165485⋅6233831731,295⋅5676782641542,0⋅0759779056023425,3⋅734963617879933,86⋅0,0⋅33184997476430117
1306893659⋅48,7⋅6739752,5⋅524048,2522⋅7363011999996,60⋅1,9⋅0,104⋅1,-1⋅0,340⋅1767982555121,164231⋅82449697368,295⋅18743558106706,0⋅07348651636940043,3⋅761792698888956,88⋅0,0⋅3319566895499529
1306893659⋅9,7⋅6747091,5⋅5239131,2524⋅5735716,60⋅1,9⋅2,106⋅7,-1⋅0,340⋅7975390770089,163352⋅05378518743,295⋅1314053680446,0⋅07532959451787523,3⋅733462671562769,90⋅6,0⋅33204702200839564
1306893660⋅33,7⋅6754339,5⋅5237524,2526⋅2468,60⋅1,9⋅4,109⋅3,-1⋅0,334⋅4367588202242,160347⋅25727412,294⋅607325189221,0⋅0727344854507738,3⋅658609478504869,90⋅5,0⋅33212380459807184
1306893660⋅75,7⋅6761148,5⋅5235744,2527⋅6903696,60⋅1,9⋅7,112⋅0,-1⋅0,328⋅13826679992616,156005⋅07754803775,295⋅5323797087382,0⋅0731601178654824,3⋅564335705469181,89⋅39999999999999,0⋅3321892573539774
1306893661⋅17,7⋅6767791,5⋅5233736,2529⋅0027056,60⋅1,9⋅9,114⋅8,-1⋅0,327⋅32321400375423,151471⋅022786799,296⋅7748141053512,0⋅07343818912853578,3⋅6236041319375123,89⋅10000000000001,0⋅33225126522799314
1306893661⋅6,7⋅6774366,5⋅5231455,2530⋅2166164,60⋅1,10⋅2,117⋅7,-1⋅0,324⋅9712654944137,147089⋅7590617587,296⋅71050742305306,0⋅07313318302374397,3⋅6084130271663133,89⋅20000000000002,0⋅332304622620819
1306893662⋅03,7⋅6780696,5⋅5228954,2531⋅3649103999996,60⋅1,10⋅4,120⋅5,-1⋅0,322⋅31730584978334,141440⋅6877425182,296⋅23405970133797,0⋅07244816031531233,3⋅6392873375491575,90⋅4,0⋅3323510136969346
1306893662⋅5,7⋅6787296,5⋅5225987,2532⋅5460128,60⋅1,10⋅7,123⋅8,-1⋅0,318⋅68004244332604,135750⋅70275032945,296⋅59272920226846,0⋅07037197201650267,3⋅677869492079009,88⋅30000000000001,0⋅3323918164090955
1306893662⋅94,7⋅6793147,5⋅5223004,2533⋅5958816,60⋅1,11⋅0,126⋅8,-1⋅0,314⋅7142031323522,129402⋅62072827891,294⋅77585773160536,0⋅07009546673036204,3⋅5593449687959886,89⋅4,0⋅3324282556041962
1306893663⋅36,7⋅6798432,5⋅5219979,2534⋅5801336,60⋅1,11⋅2,129⋅8,-1⋅0,311⋅521857379792,122089⋅28051538538,294⋅11519012525133,0⋅07161102606891961,3⋅627385753218059,89⋅7,0⋅3324609437056835
1306893663⋅79,7⋅6803567,5⋅5216691,2535⋅5315772,60⋅1,11⋅4,132⋅7,-1⋅0,310⋅1615315589542,115181⋅43837592122,296⋅3966839062127,0⋅07389632873772996,3⋅5594043772808357,89⋅6,0⋅3324907993487281
1306893664⋅22,7⋅680838,5⋅5213241,2536⋅4830208,60⋅1,11⋅4,135⋅9,-1⋅0,307⋅61603609419006,107947⋅44200623629,297⋅6912650326762,0⋅07139093047861808,3⋅62713666947237,88⋅00000000000001,0⋅33251858806263884
1306893664⋅65,7⋅6812957,5⋅5209567,2537⋅401656,60⋅1,11⋅4,138⋅9,-1⋅0,310⋅5111609033691,101244⋅76497352519,297⋅60405285426543,0⋅07232629715820801,3⋅61541924890116,89⋅0,0⋅33254461605913926
1306893665⋅07,7⋅6817222,5⋅5205728,2538⋅3530996,60⋅1,11⋅4,141⋅9,-1⋅0,316⋅79787120639065,94983⋅46043875432,297⋅4833118626731,0⋅07062452029035392,3⋅6311067765243665,90⋅5,0⋅33256949576167644
1306893665⋅49,7⋅6821135,5⋅5201776,2539⋅2717348,60⋅1,11⋅3,144⋅8,-1⋅0,313⋅12142809902065,89235⋅29886194362,295⋅8371744722704,0⋅06979304470170344,3⋅6389512675028963,87⋅7,0⋅332593456829043
1306893665⋅91,7⋅6824735,5⋅5197688,2540⋅19037,60⋅1,11⋅2,147⋅8,-1⋅0,312⋅98444993842133,84983⋅6085551019,297⋅42498510442874,0⋅07165445807925913,3⋅6339896410440997,87⋅00000000000001,0⋅33261672892003163
1306893666⋅35,7⋅6828238,5⋅5193178,2541⋅174622,60⋅1,11⋅1,150⋅9,-1⋅0,318⋅4317857299933,82448⋅45338777099,297⋅9084879781252,0⋅07144586365196569,3⋅6524560353188154,84⋅4,0⋅3326396182463658
1306893666⋅77,7⋅6831252,5⋅5188741,2542⋅0932572,60⋅1,11⋅1,153⋅9,-1⋅0,319⋅1236936116279,81999⋅67414807164,296⋅90829490798376,0⋅07260253436459156,3⋅6218196514169234,85⋅7,0⋅33266189514925304
1306893667⋅21,7⋅6834026,5⋅5184022,2543⋅0775092,60⋅1,11⋅1,156⋅9,-1⋅0,316⋅3515913962894,83229⋅85327235893,297⋅95962829379783,0⋅0706268004475377,3⋅7155385642659198,87⋅70000000000002,0⋅33268401894627836
1306893667⋅65,7⋅6836457,5⋅5179144,2544⋅0617611999996,60⋅1,11⋅1,160⋅0,-1⋅0,319⋅661029511709,85276⋅47346502496,297⋅33041066412113,0⋅0703449364255519,3⋅601912871977498,89⋅80000000000001,0⋅3327061427433038
1306893705⋅11,7⋅6863616,5⋅4776163,2658⋅8255443999997,0⋅8,11⋅1,160⋅0,-1⋅0,293⋅82460333618184,88599⋅72499525528,295⋅5046110914764,0⋅06663967730286345,3⋅5716206507937236,88⋅00000000000001,0⋅33299382865756444
1306893705⋅97,7⋅6870303,5⋅476727,2660⋅8268568,0⋅9,11⋅1,160⋅0,-1⋅0,318⋅9706195288551,91007⋅90217727933,294⋅69492142827704,0⋅06587106502496534,3⋅5731024730608154,87⋅20000000000002,0⋅33328396426561346
1306893706⋅63,7⋅6875453,5⋅4760408,2662⋅3688516,0⋅9,11⋅1,150⋅6,-1⋅0,320⋅54423648376473,88764⋅578134953,295⋅8642322044815,0⋅0684217004856511,3⋅652640266817548,87⋅10000000000002,0⋅3335755543793492
1306893707⋅48,7⋅6882099,5⋅4751537,2664⋅370164,0⋅9,11⋅1,150⋅6,-1⋅0,321⋅421674188921,85654⋅77948599431,296⋅13820917334203,0⋅07146329065342219,3⋅6027972456873942,89⋅50000000000001,0⋅33386959418687323
1306893708⋅12,7⋅6887064,5⋅4744895,2665⋅8793504,1⋅0,11⋅1,150⋅7,-1⋅0,319⋅7497226230325,80440⋅99696401495,297⋅0325030888406,0⋅07111372057983592,3⋅5465887644251834,90⋅2,0⋅3341650119471533
1306893708⋅99,7⋅6893815,5⋅4735848,2667⋅9134712,1⋅0,11⋅1,150⋅7,-1⋅0,320⋅1214513104056,73162⋅32701279542,297⋅6374284524125,0⋅07109201633377277,3⋅536579208231136,90⋅2,0⋅33446303250708326
1306893709⋅63,7⋅6898821,5⋅4729127,2669⋅4226576,1⋅0,11⋅1,150⋅8,-1⋅0,322⋅8984557057517,67877⋅40353115172,297⋅011934624871,0⋅07010113444602559,3⋅435936798521327,89⋅4,0⋅3347622779139074
1306893709⋅84,7⋅6900393,5⋅4727014,2669⋅8819752,0⋅9,11⋅1,150⋅8,-1⋅0,310⋅5408657932687,65668⋅91894241802,299⋅25009480781875,0⋅07012427169790164,3⋅4614155534242372,90⋅9,0⋅3350604515796992
1306893710⋅48,7⋅6905382,5⋅4720299,2671⋅3911616,0⋅9,11⋅1,150⋅8,-1⋅0,322⋅51584141152193,62788⋅05489801963,299⋅23862159082086,0⋅07000011428139619,3⋅4920471749652546,90⋅60000000000001,0⋅33535985009238517
1306893711⋅11,7⋅6910243,5⋅4713747,2672⋅8675396000003,0⋅9,11⋅1,150⋅9,-1⋅0,319⋅8111631936704,63243⋅360218167676,299⋅7706338958796,0⋅07020981452463007,3⋅492722472518853,91⋅20000000000002,0⋅33566039689903426
1306893712⋅18,7⋅6918452,5⋅4702658,2675⋅360978,0⋅9,11⋅1,150⋅9,-1⋅0,318⋅61207391310757,64775⋅88045699114,299⋅5454976480618,0⋅07161876834818134,3⋅487726967835474,90⋅90000000000002,0⋅33569897957619965
1306893712⋅61,7⋅6921827,5⋅4698091,2676⋅3780384,0⋅9,11⋅1,151⋅0,-1⋅0,325⋅8902464490893,63341⋅25792642906,300⋅2641376328569,0⋅07368897707862195,3⋅431874312690197,91⋅30000000000001,0⋅33573526566543843
1306893713⋅04,7⋅6925068,5⋅46937,2677⋅3622904,0⋅8,11⋅1,151⋅0,-1⋅0,314⋅1216919864641,64173⋅927314602726,301⋅26753557906113,0⋅0700985408344838,3⋅4103676467990565,93⋅2,0⋅3357702503548523
1306893713⋅68,7⋅6930007,5⋅4687002,2678⋅8714768,0⋅8,11⋅1,151⋅0,-1⋅0,321⋅3671780555842,65454⋅54275585475,301⋅17829980644694,0⋅06986328607271872,3⋅417172074349687,92⋅6,0⋅33580408675030293
1306893714⋅32,7⋅6934979,5⋅4680248,2680⋅3806632,0⋅8,11⋅1,151⋅1,-1⋅0,323⋅6425595482957,66537⋅37367911836,302⋅2467324338698,0⋅06887497496768963,3⋅3865133637087914,95⋅10000000000001,0⋅3358379231457535
1306893715⋅18,7⋅6941542,5⋅467132,2682⋅3819756000003,0⋅7,11⋅1,151⋅1,-1⋅0,318⋅6900795385156,68070⋅81202338265,301⋅6877460485448,0⋅06915923707305077,3⋅4159639762155374,95⋅5,0⋅33587168298827325
1306893715⋅61,7⋅6944832,5⋅4666838,2683⋅3662276,0⋅7,11⋅1,151⋅1,-1⋅0,319⋅84487405900296,69058⋅35578606818,300⋅9216473039611,0⋅07028174303328387,3⋅507118719039127,97⋅60000000000001,0⋅3359042179838987
1306893716⋅24,7⋅6949653,5⋅4660265,2684⋅8426056000003,0⋅7,11⋅1,151⋅2,-1⋅0,320⋅0056643810206,68466⋅85083516763,301⋅58973991083263,0⋅06881302971673717,3⋅48514785157831,96⋅4,0⋅3359391261203817
1306893717⋅33,7⋅6958057,5⋅4648787,2687⋅4344692,0⋅6,11⋅1,151⋅2,-1⋅0,322⋅6996435369808,69053⋅69607572973,300⋅75591628646407,0⋅07242701912788778,3⋅467206217356856,96⋅3,0⋅33597656050358377
