flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:gudauta
to:beslan
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893739.44,5.9466693,3.9456639,188.89,0.5,8.1,78.1,-1.0,123.69619505670559,3319843.4132917696,3319843.4132917696,3319843.4132917696,3319843.4132917696,18.678799363740733,7.475424092411868,24482.95467054218,93.80000000000001,32.980854402864225
1306893740.92,5.9488007,3.94607,196.05,0.6,8.1,78.1,-1.0,124.28591778525566,3164829.2932262276,3164829.2932262276,3164829.2932262276,3164829.2932262276,20.425478523163278,7.484658513363018,24512.995956258554,93.50000000000001,33.01693379918969
1306893741.13,5.9490975,3.9461266,197.06,0.6,8.1,78.1,-1.0,122.12337951099484,3306456.640186014,3306456.640186014,3306456.640186014,3306456.640186014,22.023726592558216,7.362892719816127,24157.815771893627,91.70000000000002,33.048902303126695
1306893741.99,5.9503361,3.9463638,201.35,0.6,8.1,78.2,-1.0,124.32055445108887,6375285.546869989,6375285.546869989,6375285.546869989,6375285.546869989,21.54621873585497,7.306742405875025,23998.8228228598,89.90000000000002,33.08005934599634
1306893742.62,5.9512506,3.9465399,204.56,0.7,8.1,78.2,-1.0,125.3160203030781,8371425.3400177015,8371425.3400177015,8371425.3400177015,8371425.3400177015,23.993457318576734,7.172780166530194,24399.96885481984,90.39999999999999,33.11182115701996
1306893743.26,5.9521757,3.9467188,207.85,0.7,8.1,78.2,-1.0,124.88650347108648,10519597.551236805,10519597.551236805,10519597.551236805,10519597.551236805,23.699176023604156,7.382237440198864,24268.756783115292,92.3,33.14157728125443
1306893743.69,5.9528047,3.9468405,210.11,0.8,8.1,78.2,-1.0,126.43456912414604,13597572.147934979,13597572.147934979,13597572.147934979,13597572.147934979,26.641003193133866,7.51515382664596,24677.664461228705,91.19999999999999,33.169695172767995
1306893743.91,5.9531262,3.9469027,211.28,0.8,8.1,78.3,-1.0,126.13080250195101,12651337.618069632,12651337.618069632,12651337.618069632,12651337.618069632,24.74519507263693,7.391493972312321,24651.01159261036,91.1,33.19723126200684
1306893744.57,5.9540805,3.9470867,214.75,0.9,8.1,78.3,-1.0,124.91244247326406,10060738.430666313,10060738.430666313,10060738.430666313,10060738.430666313,24.834563096459487,7.258459368818752,24475.652258209506,90.19999999999999,33.220135898927225
1306893745.0,5.9547097,3.9472078,217.07,0.9,8.1,78.3,-1.0,126.26450457045655,8947910.827729901,8947910.827729901,8947910.827729901,8947910.827729901,26.777018332414897,7.305873946747406,25349.457558057926,88.2,33.24329316051953
1306893745.42,5.9553223,3.9473255,219.34,0.9,8.1,78.4,-1.0,126.04143936284589,6725779.185495881,6725779.185495881,6725779.185495881,6725779.185495881,26.79471982031494,7.50462137751718,24930.000834988943,89.8,33.266603527973594
1306893745.84,5.9559418,3.9474442,221.65,1.0,8.1,78.4,-1.0,127.3091510998907,5269403.886905854,5269403.886905854,5269403.886905854,5269403.886905854,26.379603248330625,7.468636704787631,24755.91415252343,89.4,33.2862010782798
1306893746.5,5.9569117,3.9476296,225.3,1.0,8.1,78.4,-1.0,126.85903944038817,5980938.406661285,5980938.406661285,5980938.406661285,5980938.406661285,26.06450133308264,7.528637909344711,25002.244103075293,88.4,33.30781962596134
1306893746.72,5.9572336,3.947691,226.52,1.0,8.1,78.5,-1.0,126.30111236155547,5552835.685617474,5552835.685617474,5552835.685617474,5552835.685617474,28.097133171914646,7.515148676961491,25835.884224555513,88.60000000000002,33.32708799866475
1306893748.04,5.959185,3.9480616,234.01,1.0,8.1,78.6,-1.0,127.60404309066719,5626164.212930708,5626164.212930708,5626164.212930708,5626164.212930708,27.408930912125385,7.700519067726711,26053.351131424493,88.30000000000001,33.34963283680998
1306893748.89,5.9604382,3.9482982,238.89,0.9,8.1,78.6,-1.0,127.23977147580253,6283148.940073736,6283148.940073736,6283148.940073736,6283148.940073736,26.761408936355597,7.575302736756313,26724.12084642039,84.9,33.37339486655627
1306893750.2,5.9623776,3.9486623,246.56,0.8,8.1,78.6,-1.0,127.71025231481563,6804224.407516561,6804224.407516561,6804224.407516561,6804224.407516561,25.95109664695892,7.554764187198496,26886.232725625698,87.2,33.40129840986335
1306893751.06,5.9636698,3.9489037,251.74,0.7,8.1,78.6,-1.0,129.54251015076903,8123322.30052362,8123322.30052362,8123322.30052362,8123322.30052362,27.56610280889551,7.416053779677727,27071.77499638695,85.69999999999999,33.432271725698875
1306893751.91,5.9649297,3.9491383,256.85,0.6,8.1,78.6,-1.0,127.81059230764366,8646128.898523856,8646128.898523856,8646128.898523856,8646128.898523856,27.52720651006849,7.630442523542648,27266.26947513345,87.19999999999999,33.46450050960088
1306893752.77,5.9662199,3.9493778,262.14,0.5,8.1,78.6,-1.0,129.3272404556147,8573818.582020974,8573818.582020974,8573818.582020974,8573818.582020974,27.956995223285045,7.356668892596696,26452.54639025287,88.09999999999998,33.49900291555014
1306893754.06,5.9681591,3.9497368,270.18,0.3,8.1,78.6,-1.0,129.61599367359386,8316522.274793185,8316522.274793185,8316522.274793185,8316522.274793185,28.590642301607172,7.376036452368741,26457.268685702384,89.5,33.537922425611384
1306893754.91,5.9694485,3.9499751,275.6,0.2,8.1,78.6,-1.0,130.73898627348177,7285097.09846976,7285097.09846976,7285097.09846976,7285097.09846976,28.22253449503458,7.2143684941480535,26314.88497511742,87.4,33.57922273182311
1306893755.34,5.9700935,3.9500942,278.32,0.2,8.0,78.6,-1.0,129.2938947312348,6732138.581439193,6732138.581439193,6732138.581439193,6732138.581439193,26.259828888200847,7.297329144042092,26506.73358871636,90.8,33.619811095777614
1306893755.76,5.9707378,3.9502131,281.06,0.1,8.0,78.6,-1.0,132.20161826948697,7579528.819322023,7579528.819322023,7579528.819322023,7579528.819322023,24.42280050463584,7.677285244480023,26607.2127137589,90.10000000000001,33.66156306428155
1306893759.98,5.9771517,3.9513968,308.93,-0.2,8.0,78.6,-1.0,131.01308672168292,6441016.95713473,6441016.95713473,6441016.95713473,6441016.95713473,24.83768004527774,7.400237097345009,26408.732432243254,87.9,33.71891652009957
1306893776.92,6.0035546,3.9563025,433.14,-0.2,8.0,78.9,-1.0,134.41604496844582,5967787.493033353,5967787.493033353,5967787.493033353,5967787.493033353,26.729458582515463,7.4804329383993675,26406.938282481184,88.4,33.86762058834104
1306893778.2,6.0055752,3.9566777,443.13,-0.1,8.5,78.9,-1.0,136.14769837144556,5751100.473119979,5751100.473119979,5751100.473119979,5751100.473119979,27.34467197702415,7.215235897285728,26303.150525268156,88.30000000000001,34.01810068457902
1306893778.63,6.0062622,3.9568058,446.89,-10.5,13.7,78.7,-1.0,137.87364369133647,4414760.189432404,4414760.189432404,4414760.189432404,4414760.189432404,26.978440261250768,7.310452830676139,25825.172255404268,90.50000000000001,34.16749372919844
1306893779.05,6.0069263,3.9569355,451.98,-25.5,15.7,77.6,-1.0,137.01673064631925,3676922.3773773303,3676922.3773773303,3676922.3773773303,3676922.3773773303,26.154659485219454,7.238736809547528,25532.94963485379,91.0,34.316871463231685
1306893779.47,6.0075721,3.9570752,458.45,-30.1,17.0,76.0,-1.0,134.4396508765131,4491503.558057519,4491503.558057519,4491503.558057519,4491503.558057519,25.225072245875744,7.186760595326836,25776.034121228287,90.19999999999999,34.46715252184936
1306893779.9,6.0082456,3.9572382,466.66,-33.2,17.9,74.2,-1.0,138.45387580942892,7717922.050701116,7717922.050701116,7717922.050701116,7717922.050701116,26.279566353585107,7.153863813555456,26607.08976721796,89.10000000000001,34.61756372044953
1306893780.32,6.0088718,3.9574073,475.49,-38.0,18.6,72.4,-1.0,133.69368139129944,10634911.884778772,10634911.884778772,10634911.884778772,10634911.884778772,25.267979206704783,7.470177062654199,26748.42381782648,92.5,34.77058537399284
1306893780.53,6.0091882,3.9574999,480.34,-39.5,18.7,71.4,-1.0,136.41077611317414,19662908.375519395,19662908.375519395,19662908.375519395,19662908.375519395,26.97293402756429,7.338870217649656,26359.07650812885,89.2,34.92523760496396
