flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:krasnodar center
to:novorossiysk
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893709.21,5.9068687,3.9381601,89.5,0.7,7.3,77.3,639155.81,-316668.13,-1.0,102.52747481703074,4931222.389338355,4931222.389338355,4931222.389338355,4931222.389338355,23.85582419897471,7.999252997231876,26031.669115800534,91.80000000000001,29.65967186735621
1306893709.42,5.9071305,3.9382076,89.29,0.7,7.8,77.3,639177.0,-316660.56,-1.0,107.39863405679675,1400636.2206865763,1400636.2206865763,1400636.2206865763,1400636.2206865763,23.76355074846391,7.699600038965629,26305.728968926243,93.4,29.653723704626554
1306893709.63,5.9073892,3.9382543,89.3,0.6,8.3,77.3,639197.94,-316653.13,-1.0,106.06145307475794,1193972.7373702915,1193972.7373702915,1193972.7373702915,1193972.7373702915,24.131884754630214,7.756620035711991,26204.906402173325,92.10000000000001,29.648250170068373
1306893709.84,5.9076359,3.9382989,89.52,0.6,8.8,77.3,639217.88,-316646.03,-1.0,101.05431531376114,1417117.1185647105,1417117.1185647105,1417117.1185647105,1417117.1185647105,23.855713885237154,7.460806923480514,26101.653481786445,91.9,29.644039758869777
1306893710.06,5.907906,3.9383477,90.0,0.5,9.2,77.3,639239.75,-316638.25,-1.0,105.78674602448923,1113528.8787754655,1113528.8787754655,1113528.8787754655,1113528.8787754655,26.122633150528525,7.592883575336059,25363.626177064685,93.50000000000003,29.64079391460031
1306893710.27,5.908164,3.9383942,90.7,0.4,9.4,77.3,639260.63,-316630.84,-1.0,105.81291928869382,2760845.369233943,2760845.369233943,2760845.369233943,2760845.369233943,25.051518274957232,7.708371006150683,25196.954900811572,93.8,29.639308787741165
1306893710.48,5.9084208,3.9384406,91.61,0.3,9.6,77.4,639281.38,-316623.44,-1.0,105.24323415432733,552746.2222801106,552746.2222801106,552746.2222801106,552746.2222801106,25.64823805009439,7.79564558008978,25241.591179519997,95.80000000000001,29.639140371293223
1306893710.69,5.9086776,3.938487,92.71,0.3,9.7,77.4,639302.19,-316616.06,-1.0,105.53012721784435,1119798.7315859483,1119798.7315859483,1119798.7315859483,1119798.7315859483,25.061889423069754,7.669933978748211,24357.717404423114,95.0,29.64041114994589
1306893710.9,5.9089318,3.938533,93.98,0.2,9.8,77.4,639322.75,-316608.72,-1.0,104.38059527129442,1472111.0645541977,1472111.0645541977,1472111.0645541977,1472111.0645541977,25.943645373522834,7.653548472172314,24847.08379966627,91.9,29.643128778992256
1306893711.32,5.9094375,3.9386247,96.95,0.1,9.7,77.4,639363.63,-316594.13,-1.0,103.83739859333976,1429868.122640893,1429868.122640893,1429868.122640893,1429868.122640893,25.70258889832922,7.714536950914508,24882.474078331914,91.2,29.648533415912645
1306893711.54,5.9096998,3.9386725,98.68,0.0,9.6,77.4,639384.88,-316586.53,-1.0,103.13010231243595,6838877.336923874,6838877.336923874,6838877.336923874,6838877.336923874,25.705963142284617,7.715568341257116,24822.89120792313,89.3,29.655560974967763
1306893711.76,5.9099741,3.9387226,100.6,0.0,9.5,77.4,639407.06,-316578.59,-1.0,107.67801857578677,7281661.424363685,7281661.424363685,7281661.424363685,7281661.424363685,26.63273587664733,7.636134668523627,24217.673552227163,86.39999999999999,29.664219111450706
1306893711.97,5.9102324,3.9387699,102.5,-0.1,9.4,77.4,639427.94,-316571.09,-1.0,106.27057015632236,4321943.601392761,4321943.601392761,4321943.601392761,4321943.601392761,26.10506938121811,7.538366618257603,24356.90777228445,88.4,29.67432409832734
1306893712.18,5.9104771,3.9388149,104.37,-0.1,9.3,77.4,639447.69,-316563.97,-1.0,100.60490525647921,6724805.494075812,6724805.494075812,6724805.494075812,6724805.494075812,27.36714558576392,7.556584217394151,24248.143045149303,88.30000000000001,29.685692208563566
1306893712.39,5.9107375,3.9388629,106.4,-0.1,9.1,77.4,639468.75,-316556.34,-1.0,107.32202865973278,8497562.820090542,8497562.820090542,8497562.820090542,8497562.820090542,26.057551303855377,7.407539375186939,24173.731270866276,86.5,29.698246889228482
1306893712.61,5.9110073,3.9389129,108.56,-0.2,9.0,77.4,639490.56,-316548.44,-1.0,106.11775821976853,3301563.432185725,3301563.432185725,3301563.432185725,3301563.432185725,25.771619437199274,7.18465574862576,23815.479342704246,85.9,29.711919242684296
1306893712.82,5.9112613,3.9389601,110.61,-0.2,8.8,77.4,639511.13,-316541.0,-1.0,104.84499285744884,3332760.007911558,3332760.007911558,3332760.007911558,3332760.007911558,26.140146629179885,7.169302200078568,24295.32786884951,84.9,29.72646429955219
1306893713.04,5.9115163,3.9390076,112.67,-0.2,8.6,77.4,639531.75,-316533.5,-1.0,100.39554718753314,5703466.1407219805,5703466.1407219805,5703466.1407219805,5703466.1407219805,26.59422905653817,7.125497127830929,24295.240832276453,84.60000000000001,29.741744264556562
1306893713.26,5.9117882,3.9390585,114.84,-0.2,8.4,77.4,639553.69,-316525.47,-1.0,106.85807985559315,7235424.350935158,7235424.350935158,7235424.350935158,7235424.350935158,25.126019420582548,6.964378395810293,23845.704649394447,87.10000000000001,29.757713205938888
1306893713.47,5.9120469,3.9391071,116.82,-0.3,8.1,77.4,639574.63,-316517.81,-1.0,106.79938124739994,5043606.448458028,5043606.448458028,5043606.448458028,5043606.448458028,25.19323716166828,6.95682679631011,23782.71447327869,86.9,29.77292427330547
1306893713.68,5.9122922,3.9391535,118.61,-0.3,7.8,77.4,639594.44,-316510.53,-1.0,101.06686162096754,7816532.798347052,7816532.798347052,7816532.798347052,7816532.798347052,24.29561400207009,6.82347142375237,24136.57879117042,86.4,29.78818127243058
1306893713.89,5.9125523,3.9392028,120.38,-0.3,7.6,77.4,639615.44,-316502.78,-1.0,107.11534774805992,9721313.93096079,9721313.93096079,9721313.93096079,9721313.93096079,24.505947901927687,7.090388491324503,25042.330614084258,86.6,29.803323442159364
1306893714.11,5.912821,3.939254,122.05,-0.3,7.3,77.4,639637.13,-316494.75,-1.0,105.59096727375388,4583002.0350230485,4583002.0350230485,4583002.0350230485,4583002.0350230485,24.52506590592733,6.916333118582364,24936.376147024617,85.6,29.818289540147116
1306893714.32,5.9130755,3.9393026,123.46,-0.3,7.0,77.3,639657.69,-316487.13,-1.0,104.81408954726314,4967287.629462283,4967287.629462283,4967287.629462283,4967287.629462283,22.044204636902123,7.214309820898102,25531.065206360887,85.30000000000001,29.832903494652804
1306893714.53,5.9133279,3.9393509,124.68,-0.2,6.8,77.3,639678.06,-316479.56,-1.0,103.8270133910237,5542710.282512412,5542710.282512412,5542710.282512412,5542710.282512412,23.08622989165854,7.455560763084123,25580.11342058817,85.00000000000001,29.84689737041833
1306893714.75,5.9135929,3.9394018,125.75,-0.2,6.6,77.3,639699.5,-316471.59,-1.0,104.26541812660405,4768219.919441429,4768219.919441429,4768219.919441429,4768219.919441429,22.744417710966935,7.61042512305317,25872.82037117347,87.70000000000002,29.860056819237226
1306893714.97,5.9138548,3.9394522,126.6,-0.2,6.4,77.3,639720.63,-316463.72,-1.0,102.74402346120162,4569630.497026005,4569630.497026005,4569630.497026005,4569630.497026005,19.991216417695234,7.494843159609938,25683.749671242713,86.70000000000002,29.87229763288552
1306893715.18,5.914116,3.9395025,127.26,-0.2,6.3,77.3,639741.75,-316455.88,-1.0,107.5032713221326,10387014.778744416,10387014.778744416,10387014.778744416,10387014.778744416,20.512061394157904,7.592507795748715,25783.906559497005,87.00000000000001,29.883466705501448
1306893715.61,5.9146413,3.9396038,128.08,-0.1,6.4,77.3,639784.13,-316440.03,-1.0,105.41278290377686,6724855.555979398,6724855.555979398,6724855.555979398,6724855.555979398,22.921060735972034,7.732863688522791,25996.47278929393,86.7,29.89360231355044
1306893715.82,5.9149018,3.9396539,128.3,-0.1,6.5,77.3,639805.19,-316432.19,-1.0,107.19016780807283,3518488.767626687,3518488.767626687,3518488.767626687,3518488.767626687,24.840234296859343,7.489817748847522,25593.06886337359,85.20000000000002,29.902390590015884
1306893716.03,5.9151629,3.9397042,128.41,-0.1,6.6,77.3,639826.25,-316424.31,-1.0,107.24429041168776,2891858.494714626,2891858.494714626,2891858.494714626,2891858.494714626,23.5439144589559,7.2923435334715405,24860.857708328876,85.8,29.909892777242476
1306893716.24,5.915416,3.9397529,128.44,-0.0,6.8,77.3,639846.69,-316416.72,-1.0,104.01098915620678,9335368.41205126,9335368.41205126,9335368.41205126,9335368.41205126,23.323044783373735,7.068656207098098,24385.10727930512,88.00000000000001,29.916062943471697
1306893716.46,5.9156932,3.9398062,128.41,-0.0,6.9,77.3,639869.06,-316408.38,-1.0,108.69020486743281,9479032.455733372,9479032.455733372,9479032.455733372,9479032.455733372,26.053573976627746,7.08913347357435,24820.178849077187,88.00000000000001,29.920931709875898
1306893716.67,5.9159499,3.9398554,128.33,0.1,7.0,77.3,639889.81,-316400.66,-1.0,105.60579051024803,9638575.104314044,9638575.104314044,9638575.104314044,9638575.104314044,26.986855659778143,7.024819494767133,24442.489017935575,88.60000000000002,29.924659837609934
1306893716.9,5.9162321,3.9399096,128.21,0.1,7.1,77.3,639912.63,-316392.19,-1.0,106.01458124803405,4884328.582266878,4884328.582266878,4884328.582266878,4884328.582266878,26.238659681236047,6.764670823277902,24929.640668106018,90.20000000000002,29.927362156070128
1306893717.11,5.9164938,3.9399597,128.08,0.1,7.2,77.3,639933.75,-316384.34,-1.0,107.47365067092414,1037310.7618908243,1037310.7618908243,1037310.7618908243,1037310.7618908243,26.56736436197421,6.685697873535059,25187.734026886872,88.30000000000001,29.929145839359716
1306893717.33,5.9167811,3.9400146,127.92,0.2,7.2,77.3,639956.94,-316375.72,-1.0,112.63031948565727,3418326.035621794,3418326.035621794,3418326.035621794,3418326.035621794,27.793139696383722,6.929217127327437,24821.29196166371,88.89999999999999,29.930156338047382
1306893717.54,5.9170365,3.9400634,127.77,0.2,7.3,77.3,639977.56,-316368.09,-1.0,104.88805119645824,3107228.583667308,3107228.583667308,3107228.583667308,3107228.583667308,27.08704456872196,7.118013164351977,24801.479159183094,90.1,29.930546757994886
1306893717.75,5.9173063,3.940115,127.61,0.2,7.4,77.3,639999.38,-316360.0,-1.0,110.99732017892659,987249.8729538321,987249.8729538321,987249.8729538321,987249.8729538321,26.527100813301665,7.060483721509518,24946.789797322406,88.2,29.930186959219732
1306893717.96,5.9175654,3.9401644,127.46,0.3,7.5,77.4,640020.31,-316352.25,-1.0,106.46775347097662,6332948.050410716,6332948.050410716,6332948.050410716,6332948.050410716,24.870701164380023,7.082021195933944,25331.71119365945,90.7,29.92954391460031
1306893718.59,5.9183634,3.9403164,127.1,0.3,7.7,77.4,640084.75,-316328.41,-1.0,109.2464745618632,6943973.107679251,6943973.107679251,6943973.107679251,6943973.107679251,26.050524321568474,7.418006265891988,25733.22935330468,90.0,29.928541071205732
1306893719.02,5.9189079,3.9404199,126.96,0.4,7.7,77.4,640128.75,-316312.19,-1.0,109.24710684371225,1655886.0725087572,1655886.0725087572,1655886.0725087572,1655886.0725087572,25.38514653334029,7.712496532884863,25659.96826762579,88.8,29.927408087828656
1306893719.44,5.9194405,3.9405209,126.96,0.4,8.0,77.4,640171.81,-316296.31,-1.0,109.46233167873005,2927861.123903456,2927861.123903456,2927861.123903456,2927861.123903456,22.787826637076684,7.913092190296814,25634.9963266979,89.3,29.926298070330844
1306893719.65,5.9197127,3.9405725,126.96,0.4,8.1,77.4,640193.75,-316288.19,-1.0,111.58253158856003,5964467.698095683,5964467.698095683,5964467.698095683,5964467.698095683,24.71509319847125,7.6744586095211735,25526.647876888863,88.7,29.92524929517774
1306893719.88,5.9199995,3.9406268,127.04,0.4,8.2,77.4,640216.94,-316279.66,-1.0,107.62646856664415,8234107.193630847,8234107.193630847,8234107.193630847,8234107.193630847,25.44229813863866,7.675197342193062,25277.801617505957,86.80000000000001,29.924353625886404
1306893720.09,5.9202739,3.9406787,127.15,0.4,8.3,77.4,640239.13,-316271.5,-1.0,112.77615387830963,9015338.499096602,9015338.499096602,9015338.499096602,9015338.499096602,26.144667368327067,7.761873049246962,25113.195130449025,88.50000000000001,29.923641683629185
1306893720.3,5.9205489,3.9407307,127.3,0.4,8.4,77.4,640261.31,-316263.34,-1.0,112.73167748026337,477090.4589247517,477090.4589247517,477090.4589247517,477090.4589247517,24.93214309567788,7.591270998000857,25305.957938498923,88.3,29.923167055457704
1306893720.51,5.9208127,3.9407806,127.48,0.4,8.5,77.4,640282.63,-316255.5,-1.0,108.36878573864765,1505973.9263868895,1505973.9263868895,1505973.9263868895,1505973.9263868895,25.22658605860877,7.503458616820346,25819.461217736523,88.4,29.922945051958138
1306893720.95,5.9213881,3.9408892,128.02,0.4,8.5,77.5,640329.13,-316238.41,-1.0,112.79103657417355,2270952.3485565106,2270952.3485565106,2270952.3485565106,2270952.3485565106,24.507035303922684,7.362657249019197,25460.117816993035,88.1,29.923258918974756
1306893721.37,5.9219278,3.940991,128.65,0.4,8.4,77.5,640372.75,-316222.38,-1.0,110.85152495405801,2153292.8175383313,2153292.8175383313,2153292.8175383313,2153292.8175383313,25.941199187685612,7.526931642491646,25052.375435717866,87.70000000000002,29.924169898852274
1306893722.01,5.9227501,3.9411461,129.81,0.4,8.3,77.5,640439.19,-316197.97,-1.0,110.80572939515851,447056.3326394068,447056.3326394068,447056.3326394068,447056.3326394068,27.154624087582107,7.337867858699257,25260.190785156403,89.80000000000001,29.926244483279223
1306893722.66,5.9235995,3.9413063,131.14,0.4,8.2,77.5,640507.81,-316172.78,-1.0,112.66933644393804,7748318.083209259,7748318.083209259,7748318.083209259,7748318.083209259,25.988630829061048,7.106443497042918,25056.579818755672,91.7,29.929444395790156
1306893723.51,5.9247183,3.9415172,133.02,0.4,8.2,77.6,640598.19,-316139.59,-1.0,113.48555489143473,10006737.419492498,10006737.419492498,10006737.419492498,10006737.419492498,28.225977965340086,7.098194302895282,24945.164501546744,89.60000000000001,29.93408350340171
1306893723.72,5.9249947,3.9415694,133.5,0.4,8.1,77.6,640620.56,-316131.38,-1.0,113.68682079400998,7502617.9588927245,7502617.9588927245,7502617.9588927245,7502617.9588927245,25.41392854169165,7.312140262433771,25155.075960981798,91.0,29.939090065081494
1306893724.98,5.9266557,3.9418832,136.44,0.4,8.1,77.6,640754.75,-316082.03,-1.0,113.68668478418519,9775097.594814623,9775097.594814623,9775097.594814623,9775097.594814623,24.436528010461277,7.525524625204071,24757.769254828345,92.20000000000002,29.94628604058456
1306893726.47,5.9286492,3.9422599,140.2,0.4,8.1,77.7,640915.81,-316022.78,-1.0,115.39065868345453,5352178.779950643,5352178.779950643,5352178.779950643,5352178.779950643,23.08461695728893,7.310193515400058,24236.643958402005,90.20000000000002,29.956276198064877
1306893728.18,5.93095,3.9426942,144.97,0.4,8.1,77.7,641101.69,-315954.44,-1.0,116.03636020972351,1624104.370667962,1624104.370667962,1624104.370667962,1624104.370667962,24.99682109979358,7.210753802839221,24147.593523288626,90.00000000000003,29.969803100952017
1306893729.46,5.9326953,3.9430227,148.92,0.4,8.1,77.8,641242.69,-315902.69,-1.0,117.57028552953714,2920657.8503275607,2920657.8503275607,2920657.8503275607,2920657.8503275607,25.541446107432808,7.045222355576961,24132.788127639906,88.4,29.98621604933347
1306893731.35,5.9352955,3.9435133,155.3,0.4,8.1,77.8,641452.75,-315825.5,-1.0,118.64280361849478,2304634.419162549,2304634.419162549,2304634.419162549,2304634.419162549,26.598093551422416,6.980832523085317,24323.74672076685,91.50000000000001,30.007099688878526
1306893732.82,5.9373202,3.9438942,160.65,0.4,8.1,77.9,641616.38,-315765.47,-1.0,118.81117667797223,2737065.146168811,2737065.146168811,2737065.146168811,2737065.146168811,25.79129225727371,7.013611773763934,24787.758472335532,90.9,30.031596626761292
1306893733.45,5.9382029,3.9440604,163.07,0.3,8.1,77.9,641687.69,-315739.31,-1.0,120.8140239777668,3416753.203642071,3416753.203642071,3416753.203642071,3416753.203642071,24.1912006434377,7.25161071869159,24512.03644424625,88.60000000000001,30.05705813157319
1306893734.93,5.9402798,3.9444519,168.98,0.3,8.1,77.9,641855.44,-315677.66,-1.0,121.00573305562074,3121236.69526524,3121236.69526524,3121236.69526524,3121236.69526524,26.0046186240638,7.4049530036795925,24590.974273574335,85.1,30.08602576061956
1306893735.99,5.941762,3.9447322,173.38,0.4,8.1,77.9,641975.19,-315633.56,-1.0,120.64038850334565,2972648.839168332,2972648.839168332,2972648.839168332,2972648.839168332,25.89188488970249,7.211111238084919,24310.4707487908,85.80000000000001,30.11692252352419
1306893736.44,5.9423976,3.9448525,175.31,0.4,8.1,78.0,642026.56,-315614.63,-1.0,121.91307746863218,3068523.2131687347,3068523.2131687347,3068523.2131687347,3068523.2131687347,28.06162754512972,7.1151329769675105,24580.959262701865,85.00000000000001,30.148929303926643
1306893738.57,5.9454272,3.9454275,184.83,0.4,8.1,78.0,642271.25,-315524.25,-1.0,122.7185922222865,2721092.46020222,2721092.46020222,2721092.46020222,2721092.46020222,29.166989555249323,7.085154951337794,25554.20687749209,86.20000000000002,30.18597326718124
1306893739.0,5.9460384,3.9455438,186.82,0.5,8.1,78.0,642320.63,-315506.0,-1.0,122.68875349466781,2741260.9673244106,2741260.9673244106,2741260.9673244106,2741260.9673244106,29.610960285220862,7.267165439499164,25406.393916962417,87.0,30.22166224355919
1306893739.44,5.9466693,3.9456639,188.89,0.5,8.1,78.1,642371.56,-315487.13,-1.0,123.69619505670559,3319843.4132917696,3319843.4132917696,3319843.4132917696,3319843.4132917696,30.075785893290867,7.416205839168842,25035.71973030448,87.60000000000001,30.25528429080328
1306893740.92,5.9488007,3.94607,196.05,0.6,8.1,78.1,642543.69,-315423.38,-1.0,124.28591778525566,3164829.2932262276,3164829.2932262276,3164829.2932262276,3164829.2932262276,29.324337080268727,7.507617361223258,25239.602832532924,87.9,30.291363687128744
1306893741.13,5.9490975,3.9461266,197.06,0.6,8.1,78.1,642567.69,-315414.5,-1.0,122.12337951099484,3306456.640186014,3306456.640186014,3306456.640186014,3306456.640186014,27.16692189038526,7.5359101060775355,25706.57943880515,85.2,30.323332191065752
1306893741.99,5.9503361,3.9463638,201.35,0.6,8.1,78.2,642667.69,-315377.31,-1.0,124.32055445108887,6375285.546869989,6375285.546869989,6375285.546869989,6375285.546869989,27.714273350845765,7.424469570797416,24922.170802925408,84.4,30.354489233935393
1306893742.62,5.9512506,3.9465399,204.56,0.7,8.1,78.2,642741.5,-315349.75,-1.0,125.3160203030781,8371425.3400177015,8371425.3400177015,8371425.3400177015,8371425.3400177015,28.853909361743924,7.037291518313403,25309.106054616725,86.2,30.386251044959014
1306893743.26,5.9521757,3.9467188,207.85,0.7,8.1,78.2,642816.19,-315321.75,-1.0,124.88650347108648,10519597.551236805,10519597.551236805,10519597.551236805,10519597.551236805,28.157739438210594,6.891963511923903,25390.62810208238,86.1,30.416007169193485
1306893743.69,5.9528047,3.9468405,210.11,0.8,8.1,78.2,642867.0,-315302.72,-1.0,126.43456912414604,13597572.147934979,13597572.147934979,13597572.147934979,13597572.147934979,27.60649326276734,6.983212132104449,25906.39407729633,88.69999999999999,30.444125060707044
1306893743.91,5.9531262,3.9469027,211.28,0.8,8.1,78.3,642892.94,-315293.03,-1.0,126.13080250195101,12651337.618069632,12651337.618069632,12651337.618069632,12651337.618069632,25.708402061753585,7.20919189346804,25189.40519738349,89.80000000000001,30.47166114994589
1306893744.57,5.9540805,3.9470867,214.75,0.9,8.1,78.3,642970.0,-315264.22,-1.0,124.91244247326406,10060738.430666313,10060738.430666313,10060738.430666313,10060738.430666313,25.52436853390246,6.998545834530016,24690.76460352653,89.80000000000001,30.494565786866275
1306893745.0,5.9547097,3.9472078,217.07,0.9,8.1,78.3,643020.75,-315245.25,-1.0,126.26450457045655,8947910.827729901,8947910.827729901,8947910.827729901,8947910.827729901,25.677078229297276,6.917393030114471,25489.670456700995,88.70000000000002,30.517723048458578
1306893745.42,5.9553223,3.9473255,219.34,0.9,8.1,78.4,643070.25,-315226.81,-1.0,126.04143936284589,6725779.185495881,6725779.185495881,6725779.185495881,6725779.185495881,24.484818000834895,6.831891339585236,25811.879501470405,86.20000000000002,30.541033415912644
1306893745.84,5.9559418,3.9474442,221.65,1.0,8.1,78.4,643120.25,-315208.19,-1.0,127.3091510998907,5269403.886905854,5269403.886905854,5269403.886905854,5269403.886905854,23.326217775866073,6.82098185346755,25734.610338645565,87.30000000000001,30.560630966218856
1306893746.5,5.9569117,3.9476296,225.3,1.0,8.1,78.4,643198.56,-315179.09,-1.0,126.85903944038817,5980938.406661285,5980938.406661285,5980938.406661285,5980938.406661285,24.32693870521716,6.818235162412325,25168.438020215686,89.89999999999999,30.582249513900393
1306893746.72,5.9572336,3.947691,226.52,1.0,8.1,78.5,643224.56,-315169.47,-1.0,126.30111236155547,5552835.685617474,5552835.685617474,5552835.685617474,5552835.685617474,24.183845818816437,6.662847673692603,25632.780464127856,89.10000000000001,30.60151788660381
1306893748.04,5.959185,3.9480616,234.01,1.0,8.1,78.6,643382.19,-315111.22,-1.0,127.60404309066719,5626164.212930708,5626164.212930708,5626164.212930708,5626164.212930708,22.90205341140142,6.762389713925309,24813.14796710395,88.80000000000001,30.62406272474904
1306893748.89,5.9604382,3.9482982,238.89,0.9,8.1,78.6,643483.44,-315073.94,-1.0,127.23977147580253,6283148.940073736,6283148.940073736,6283148.940073736,6283148.940073736,23.967939486632417,6.971113230443278,24562.40270362299,90.0,30.64782475449532
1306893750.2,5.9623776,3.9486623,246.56,0.8,8.1,78.6,643640.13,-315016.5,-1.0,127.71025231481563,6804224.407516561,6804224.407516561,6804224.407516561,6804224.407516561,23.35714174897706,6.965309533058388,23844.421235319212,89.7,30.675728297802408
1306893751.06,5.9636698,3.9489037,251.74,0.7,8.1,78.6,643744.5,-314978.34,-1.0,129.54251015076903,8123322.30052362,8123322.30052362,8123322.30052362,8123322.30052362,25.624948826790472,6.712173434812135,24104.980059385107,90.0,30.70670161363793
1306893751.91,5.9649297,3.9491383,256.85,0.6,8.1,78.6,643846.31,-314941.25,-1.0,127.81059230764366,8646128.898523856,8646128.898523856,8646128.898523856,8646128.898523856,24.377138350136576,6.93632837704962,24011.166407542034,90.19999999999999,30.738930397539942
1306893752.77,5.9662199,3.9493778,262.14,0.5,8.1,78.6,643950.56,-314903.34,-1.0,129.3272404556147,8573818.582020974,8573818.582020974,8573818.582020974,8573818.582020974,25.814803165703566,6.960045772937473,24013.820604466197,89.7,30.773432803489197
1306893754.06,5.9681591,3.9497368,270.18,0.3,8.1,78.6,644107.31,-314846.44,-1.0,129.61599367359386,8316522.274793185,8316522.274793185,8316522.274793185,8316522.274793185,26.0148129858749,7.174754367046103,24158.915267156244,93.10000000000001,30.81235231355044
1306893754.91,5.9694485,3.9499751,275.6,0.2,8.1,78.6,644211.5,-314808.66,-1.0,130.73898627348177,7285097.09846976,7285097.09846976,7285097.09846976,7285097.09846976,26.98383769790531,7.116326830414668,24093.666512793363,91.90000000000002,30.85365261976217
1306893755.34,5.9700935,3.9500942,278.32,0.2,8.0,78.6,644263.63,-314789.78,-1.0,129.2938947312348,6732138.581439193,6732138.581439193,6732138.581439193,6732138.581439193,26.578821028466038,7.270972128122622,23886.009902744834,89.00000000000001,30.89424098371667
