flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:krymsk
to:maykop-khanskaya
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893716.24,5.915416,3.9397529,128.44,-0.0,6.8,77.3,-1.0,104.01098915620678,9335368.41205126,9335368.41205126,9335368.41205126,9335368.41205126,27.527502889968105,7.623951246012095,24816.643939313377,86.60000000000002,34.88733427170872
1306893716.46,5.9156932,3.9398062,128.41,-0.0,6.9,77.3,-1.0,108.69020486743281,9479032.455733372,9479032.455733372,9479032.455733372,9479032.455733372,27.701724561858374,7.678275219890445,25142.009947355953,88.30000000000001,34.89220303811291
1306893716.67,5.9159499,3.9398554,128.33,0.1,7.0,77.3,-1.0,105.60579051024803,9638575.104314044,9638575.104314044,9638575.104314044,9638575.104314044,28.312720327844083,7.654175997424629,24891.246213436116,86.4,34.895931165846946
1306893716.9,5.9162321,3.9399096,128.21,0.1,7.1,77.3,-1.0,106.01458124803405,4884328.582266878,4884328.582266878,4884328.582266878,4884328.582266878,27.963316059362747,7.539377056548616,24544.9291571424,84.7,34.89863348430714
1306893717.11,5.9164938,3.9399597,128.08,0.1,7.2,77.3,-1.0,107.47365067092414,1037310.7618908243,1037310.7618908243,1037310.7618908243,1037310.7618908243,29.003976091577595,7.719550037177151,23939.548550099098,86.4,34.90041716759673
1306893717.33,5.9167811,3.9400146,127.92,0.2,7.2,77.3,-1.0,112.63031948565727,3418326.035621794,3418326.035621794,3418326.035621794,3418326.035621794,28.723638691456802,7.735321911756939,24417.068471680202,86.5,34.90142766628439
1306893717.54,5.9170365,3.9400634,127.77,0.2,7.3,77.3,-1.0,104.88805119645824,3107228.583667308,3107228.583667308,3107228.583667308,3107228.583667308,27.176844633791276,7.865241989687047,24359.420711105497,85.3,34.9018180862319
1306893717.75,5.9173063,3.940115,127.61,0.2,7.4,77.3,-1.0,110.99732017892659,987249.8729538321,987249.8729538321,987249.8729538321,987249.8729538321,26.154596700072474,7.600305000090719,23959.976125970992,83.1,34.90145828745675
1306893717.96,5.9175654,3.9401644,127.46,0.3,7.5,77.4,-1.0,106.46775347097662,6332948.050410716,6332948.050410716,6332948.050410716,6332948.050410716,26.28696043511109,7.653209267096796,23951.366944504687,83.49999999999999,34.900815242837325
1306893718.59,5.9183634,3.9403164,127.1,0.3,7.7,77.4,-1.0,109.2464745618632,6943973.107679251,6943973.107679251,6943973.107679251,6943973.107679251,25.649359393402605,7.4759083193599905,24099.836365396623,84.2,34.899812399442744
1306893719.02,5.9189079,3.9404199,126.96,0.4,7.7,77.4,-1.0,109.24710684371225,1655886.0725087572,1655886.0725087572,1655886.0725087572,1655886.0725087572,26.42261360688634,7.432072604683196,23468.515893631644,84.7,34.89867941606567
1306893719.44,5.9194405,3.9405209,126.96,0.4,8.0,77.4,-1.0,109.46233167873005,2927861.123903456,2927861.123903456,2927861.123903456,2927861.123903456,26.86491083846714,7.342623701499603,23582.030183548504,85.00000000000001,34.89756939856786
1306893719.65,5.9197127,3.9405725,126.96,0.4,8.1,77.4,-1.0,111.58253158856003,5964467.698095683,5964467.698095683,5964467.698095683,5964467.698095683,26.72176860525505,7.562885793769883,23835.878738639152,85.4,34.89652062341475
1306893719.88,5.9199995,3.9406268,127.04,0.4,8.2,77.4,-1.0,107.62646856664415,8234107.193630847,8234107.193630847,8234107.193630847,8234107.193630847,26.675982867421943,7.501586020081564,24138.56739948931,86.30000000000001,34.89562495412341
1306893720.09,5.9202739,3.9406787,127.15,0.4,8.3,77.4,-1.0,112.77615387830963,9015338.499096602,9015338.499096602,9015338.499096602,9015338.499096602,28.48447662344244,7.300634275109258,24534.530765197967,86.90000000000002,34.89491301186619
1306893720.3,5.9205489,3.9407307,127.3,0.4,8.4,77.4,-1.0,112.73167748026337,477090.4589247517,477090.4589247517,477090.4589247517,477090.4589247517,27.88258538145243,7.329254321171426,23777.180427455656,88.60000000000001,34.894438383694705
1306893720.51,5.9208127,3.9407806,127.48,0.4,8.5,77.4,-1.0,108.36878573864765,1505973.9263868895,1505973.9263868895,1505973.9263868895,1505973.9263868895,28.600838639122742,7.174749035340272,23963.65470206461,89.4,34.894216380195154
1306893720.95,5.9213881,3.9408892,128.02,0.4,8.5,77.5,-1.0,112.79103657417355,2270952.3485565106,2270952.3485565106,2270952.3485565106,2270952.3485565106,30.597354619924328,7.180425803862966,24094.509494976366,89.5,34.894530247211776
1306893721.37,5.9219278,3.940991,128.65,0.4,8.4,77.5,-1.0,110.85152495405801,2153292.8175383313,2153292.8175383313,2153292.8175383313,2153292.8175383313,30.511932478900373,7.363938655619725,24330.44248444244,87.19999999999999,34.895441227089286
1306893722.01,5.9227501,3.9411461,129.81,0.4,8.3,77.5,-1.0,110.80572939515851,447056.3326394068,447056.3326394068,447056.3326394068,447056.3326394068,30.680502992067627,7.3303711417773565,24008.346547279052,88.2,34.89751581151624
1306893722.66,5.9235995,3.9413063,131.14,0.4,8.2,77.5,-1.0,112.66933644393804,7748318.083209259,7748318.083209259,7748318.083209259,7748318.083209259,28.445684822999063,7.544014188011852,24522.22956120349,90.10000000000001,34.90071572402718
1306893723.51,5.9247183,3.9415172,133.02,0.4,8.2,77.6,-1.0,113.48555489143473,10006737.419492498,10006737.419492498,10006737.419492498,10006737.419492498,28.340840777224827,7.583491512726965,24704.46227402189,88.60000000000001,34.905354831638725
1306893723.72,5.9249947,3.9415694,133.5,0.4,8.1,77.6,-1.0,113.68682079400998,7502617.9588927245,7502617.9588927245,7502617.9588927245,7502617.9588927245,26.099360729855587,7.383730723375791,24795.639793911196,89.2,34.91036139331851
1306893724.98,5.9266557,3.9418832,136.44,0.4,8.1,77.6,-1.0,113.68668478418519,9775097.594814623,9775097.594814623,9775097.594814623,9775097.594814623,25.393870923151972,7.297102377386111,25195.56578277908,91.1,34.91755736882157
1306893726.47,5.9286492,3.9422599,140.2,0.4,8.1,77.7,-1.0,115.39065868345453,5352178.779950643,5352178.779950643,5352178.779950643,5352178.779950643,24.52046804709642,7.594984551214975,25341.389878639216,90.4,34.927547526301886
1306893728.18,5.93095,3.9426942,144.97,0.4,8.1,77.7,-1.0,116.03636020972351,1624104.370667962,1624104.370667962,1624104.370667962,1624104.370667962,24.584591783324683,7.569680326523092,26237.752968437642,88.5,34.94107442918903
1306893729.46,5.9326953,3.9430227,148.92,0.4,8.1,77.8,-1.0,117.57028552953714,2920657.8503275607,2920657.8503275607,2920657.8503275607,2920657.8503275607,24.480107286334054,7.724735174236647,26308.442259611238,87.3,34.95748737757048
1306893731.35,5.9352955,3.9435133,155.3,0.4,8.1,77.8,-1.0,118.64280361849478,2304634.419162549,2304634.419162549,2304634.419162549,2304634.419162549,24.258954279713496,7.834683128507672,26506.857566619892,86.7,34.978371017115535
1306893732.82,5.9373202,3.9438942,160.65,0.4,8.1,77.9,-1.0,118.81117667797223,2737065.146168811,2737065.146168811,2737065.146168811,2737065.146168811,24.59148857745869,7.899586319936382,26182.927582933196,89.10000000000001,35.0028679549983
1306893733.45,5.9382029,3.9440604,163.07,0.3,8.1,77.9,-1.0,120.8140239777668,3416753.203642071,3416753.203642071,3416753.203642071,3416753.203642071,24.317641837172385,8.028195214718366,26768.38132469839,88.00000000000001,35.0283294598102
1306893734.93,5.9402798,3.9444519,168.98,0.3,8.1,77.9,-1.0,121.00573305562074,3121236.69526524,3121236.69526524,3121236.69526524,3121236.69526524,24.439086897032702,7.994928731761771,26618.998899236838,88.9,35.057297088856565
1306893735.99,5.941762,3.9447322,173.38,0.4,8.1,77.9,-1.0,120.64038850334565,2972648.839168332,2972648.839168332,2972648.839168332,2972648.839168332,25.80005261074642,8.054781930633483,26628.74374385052,89.2,35.088193851761204
1306893736.44,5.9423976,3.9448525,175.31,0.4,8.1,78.0,-1.0,121.91307746863218,3068523.2131687347,3068523.2131687347,3068523.2131687347,3068523.2131687347,25.693544388302467,8.063780431368453,26439.892954208834,89.2,35.12020063216366
1306893738.57,5.9454272,3.9454275,184.83,0.4,8.1,78.0,-1.0,122.7185922222865,2721092.46020222,2721092.46020222,2721092.46020222,2721092.46020222,25.38772118968852,8.243165493030736,26389.07503191399,85.80000000000001,35.15724459541825
1306893739.0,5.9460384,3.9455438,186.82,0.5,8.1,78.0,-1.0,122.68875349466781,2741260.9673244106,2741260.9673244106,2741260.9673244106,2741260.9673244106,24.281383781963925,7.906637084985811,25874.61173645353,86.2,35.1929335717962
1306893739.44,5.9466693,3.9456639,188.89,0.5,8.1,78.1,-1.0,123.69619505670559,3319843.4132917696,3319843.4132917696,3319843.4132917696,3319843.4132917696,25.96395007195904,7.7835540965692624,25029.751231809525,84.60000000000001,35.2265556190403
1306893740.92,5.9488007,3.94607,196.05,0.6,8.1,78.1,-1.0,124.28591778525566,3164829.2932262276,3164829.2932262276,3164829.2932262276,3164829.2932262276,26.355757001335533,7.745726441134664,25617.76965486404,85.7,35.26263501536575
1306893741.13,5.9490975,3.9461266,197.06,0.6,8.1,78.1,-1.0,122.12337951099484,3306456.640186014,3306456.640186014,3306456.640186014,3306456.640186014,26.238162506176582,7.7609436652193855,25068.738465214843,87.4,35.29460351930276
1306893741.99,5.9503361,3.9463638,201.35,0.6,8.1,78.2,-1.0,124.32055445108887,6375285.546869989,6375285.546869989,6375285.546869989,6375285.546869989,26.23450793368709,7.5003456969279085,25311.338959484838,87.9,35.325760562172405
1306893742.62,5.9512506,3.9465399,204.56,0.7,8.1,78.2,-1.0,125.3160203030781,8371425.3400177015,8371425.3400177015,8371425.3400177015,8371425.3400177015,25.69270195173519,7.295534735314362,25431.08929967094,87.30000000000001,35.357522373196026
1306893743.26,5.9521757,3.9467188,207.85,0.7,8.1,78.2,-1.0,124.88650347108648,10519597.551236805,10519597.551236805,10519597.551236805,10519597.551236805,27.666047024249533,7.11031424132984,25577.50731405637,84.7,35.3872784974305
1306893743.69,5.9528047,3.9468405,210.11,0.8,8.1,78.2,-1.0,126.43456912414604,13597572.147934979,13597572.147934979,13597572.147934979,13597572.147934979,27.64732363288624,7.123980759755504,25082.120231602767,84.10000000000001,35.41539638894406
1306893743.91,5.9531262,3.9469027,211.28,0.8,8.1,78.3,-1.0,126.13080250195101,12651337.618069632,12651337.618069632,12651337.618069632,12651337.618069632,27.318866415208902,7.196674464510023,25112.88696465663,85.60000000000001,35.442932478182904
1306893744.57,5.9540805,3.9470867,214.75,0.9,8.1,78.3,-1.0,124.91244247326406,10060738.430666313,10060738.430666313,10060738.430666313,10060738.430666313,28.574260883521845,7.004037318033297,24703.65257504076,87.4,35.46583711510329
1306893745.0,5.9547097,3.9472078,217.07,0.9,8.1,78.3,-1.0,126.26450457045655,8947910.827729901,8947910.827729901,8947910.827729901,8947910.827729901,30.36018722811313,7.315654916461314,24601.625639843627,89.20000000000002,35.48899437669559
1306893745.42,5.9553223,3.9473255,219.34,0.9,8.1,78.4,-1.0,126.04143936284589,6725779.185495881,6725779.185495881,6725779.185495881,6725779.185495881,30.851864949417426,7.233402573961353,24975.543791267763,89.30000000000001,35.51230474414966
1306893745.84,5.9559418,3.9474442,221.65,1.0,8.1,78.4,-1.0,127.3091510998907,5269403.886905854,5269403.886905854,5269403.886905854,5269403.886905854,30.384726329008544,6.97346705575786,24709.61614133441,89.60000000000001,35.531902294455875
1306893746.5,5.9569117,3.9476296,225.3,1.0,8.1,78.4,-1.0,126.85903944038817,5980938.406661285,5980938.406661285,5980938.406661285,5980938.406661285,28.736949576178674,6.778439992501341,24902.72068976489,89.80000000000001,35.55352084213741
1306893746.72,5.9572336,3.947691,226.52,1.0,8.1,78.5,-1.0,126.30111236155547,5552835.685617474,5552835.685617474,5552835.685617474,5552835.685617474,28.09658072055619,6.98200476142212,24629.416025380215,88.80000000000001,35.57278921484082
1306893748.04,5.959185,3.9480616,234.01,1.0,8.1,78.6,-1.0,127.60404309066719,5626164.212930708,5626164.212930708,5626164.212930708,5626164.212930708,28.63406427493507,7.141867557812495,24238.589112286012,91.20000000000002,35.595334052986054
1306893748.89,5.9604382,3.9482982,238.89,0.9,8.1,78.6,-1.0,127.23977147580253,6283148.940073736,6283148.940073736,6283148.940073736,6283148.940073736,26.875098087821883,7.376397178777486,24381.630875935254,92.8,35.61909608273234
1306893750.2,5.9623776,3.9486623,246.56,0.8,8.1,78.6,-1.0,127.71025231481563,6804224.407516561,6804224.407516561,6804224.407516561,6804224.407516561,26.932148234716216,7.336273289751944,24196.039439811182,94.5,35.646999626039424
1306893751.06,5.9636698,3.9489037,251.74,0.7,8.1,78.6,-1.0,129.54251015076903,8123322.30052362,8123322.30052362,8123322.30052362,8123322.30052362,27.492530599153387,7.365833245898285,23536.928260792803,92.60000000000002,35.67797294187494
1306893751.91,5.9649297,3.9491383,256.85,0.6,8.1,78.6,-1.0,127.81059230764366,8646128.898523856,8646128.898523856,8646128.898523856,8646128.898523856,25.5977737528466,7.624291903736482,23344.009668379975,94.0,35.71020172577695
1306893752.77,5.9662199,3.9493778,262.14,0.5,8.1,78.6,-1.0,129.3272404556147,8573818.582020974,8573818.582020974,8573818.582020974,8573818.582020974,24.149973150951304,7.413098623253363,23868.64773184692,94.00000000000003,35.74470413172621
1306893754.06,5.9681591,3.9497368,270.18,0.3,8.1,78.6,-1.0,129.61599367359386,8316522.274793185,8316522.274793185,8316522.274793185,8316522.274793185,21.77273358299498,7.282816888238928,24043.35032885504,95.2,35.78362364178745
1306893754.91,5.9694485,3.9499751,275.6,0.2,8.1,78.6,-1.0,130.73898627348177,7285097.09846976,7285097.09846976,7285097.09846976,7285097.09846976,20.452792978216866,7.2967234983771245,24057.07055661742,94.7,35.824923947999174
1306893755.34,5.9700935,3.9500942,278.32,0.2,8.0,78.6,-1.0,129.2938947312348,6732138.581439193,6732138.581439193,6732138.581439193,6732138.581439193,21.470672537223788,7.305874871745346,24528.891443401924,96.2,35.86551231195368
1306893755.76,5.9707378,3.9502131,281.06,0.1,8.0,78.6,-1.0,132.20161826948697,7579528.819322023,7579528.819322023,7579528.819322023,7579528.819322023,21.79810185956394,7.202663249127136,25130.627831993177,96.10000000000001,35.90726428045761
1306893759.98,5.9771517,3.9513968,308.93,-0.2,8.0,78.6,-1.0,131.01308672168292,6441016.95713473,6441016.95713473,6441016.95713473,6441016.95713473,23.072171467463825,7.36627755805624,25144.6128723275,94.1,35.964617736275635
1306893776.92,6.0035546,3.9563025,433.14,-0.2,8.0,78.9,-1.0,134.41604496844582,5967787.493033353,5967787.493033353,5967787.493033353,5967787.493033353,22.86035418684285,7.267119601804042,24719.09219784393,92.3,36.113321804517106
1306893778.2,6.0055752,3.9566777,443.13,-0.1,8.5,78.9,-1.0,136.14769837144556,5751100.473119979,5751100.473119979,5751100.473119979,5751100.473119979,23.161401102825497,7.26922993773635,24543.16328647348,89.9,36.26380190075508
1306893778.63,6.0062622,3.9568058,446.89,-10.5,13.7,78.7,-1.0,137.87364369133647,4414760.189432404,4414760.189432404,4414760.189432404,4414760.189432404,23.185373737522532,7.3064570863782015,24582.289331916032,90.0,36.41319494537451
1306893779.05,6.0069263,3.9569355,451.98,-25.5,15.7,77.6,-1.0,137.01673064631925,3676922.3773773303,3676922.3773773303,3676922.3773773303,3676922.3773773303,22.377778534726538,7.265758489189088,25247.38934597046,89.0,36.56257267940775
1306893779.47,6.0075721,3.9570752,458.45,-30.1,17.0,76.0,-1.0,134.4396508765131,4491503.558057519,4491503.558057519,4491503.558057519,4491503.558057519,22.276767339497816,7.299901941388338,25468.667658107486,87.8,36.71285373802542
1306893779.9,6.0082456,3.9572382,466.66,-33.2,17.9,74.2,-1.0,138.45387580942892,7717922.050701116,7717922.050701116,7717922.050701116,7717922.050701116,23.21706267902403,7.3549916608618915,24898.158984313708,86.50000000000001,36.8632649366256
1306893780.32,6.0088718,3.9574073,475.49,-38.0,18.6,72.4,-1.0,133.69368139129944,10634911.884778772,10634911.884778772,10634911.884778772,10634911.884778772,23.266755668525832,7.696206806501603,24531.787985407205,86.5,37.0162865901689
1306893780.53,6.0091882,3.9574999,480.34,-39.5,18.7,71.4,-1.0,136.41077611317414,19662908.375519395,19662908.375519395,19662908.375519395,19662908.375519395,24.272559127016315,8.009593357405981,23733.87808544463,87.00000000000001,37.170938821140034
