flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:anapa-vityazevo
to:novorossiysk
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306894850.71,6.0375438,4.2431334,17.45,0.0,1.1,320.3,646387.44,-281621.06,-1.0,3.237550734435449,13005.2741029931,13005.2741029931,13005.2741029931,13005.2741029931,25.40540362041445,7.788015398876052,24740.750163123994,89.5,32.86839751675874
1306894850.29,6.0375507,4.2431271,17.45,0.0,1.1,320.2,646388.13,-281621.72,-1.0,3.252142634994084,7724.688107938044,7724.688107938044,7724.688107938044,7724.688107938044,26.201864599654034,7.906304737928595,24787.861639968905,88.80000000000001,32.86839751675874
1306894849.87,6.0375578,4.2431206,17.45,0.0,1.2,320.2,646388.75,-281622.38,-1.0,3.2613138343166703,3929.8178121230685,3929.8178121230685,3929.8178121230685,3929.8178121230685,25.694610103899123,8.143899196537088,24119.1157921098,87.80000000000001,32.86840517205183
1306894849.45,6.0375648,4.2431141,17.45,0.0,1.2,320.0,646389.44,-281623.03,-1.0,3.255643823304779,2711.8024191006934,2711.8024191006934,2711.8024191006934,2711.8024191006934,26.04202751182185,7.927875858331339,24365.57280620533,86.70000000000002,32.86841282734492
1306894848.61,6.0375789,4.2431011,17.45,0.0,1.2,319.5,646390.75,-281624.34,-1.0,3.249537793670353,2989.814263599459,2989.814263599459,2989.814263599459,2989.814263599459,23.534071462310543,7.635219961249648,24888.820433289846,86.70000000000002,32.86841282734492
1306894848.19,6.0375858,4.2430947,17.45,0.0,1.2,319.3,646391.38,-281625.0,-1.0,3.4053995194576387,2620.367495932371,2620.367495932371,2620.367495932371,2620.367495932371,24.798917681425205,7.725917828675877,25434.54894513055,87.00000000000001,32.86841282734492
1306894847.77,6.0375929,4.2430889,17.45,0.0,1.2,318.8,646392.06,-281625.59,-1.0,3.4626971996494302,5225.476941225938,5225.476941225938,5225.476941225938,5225.476941225938,25.712630943893547,7.513474291760224,24987.169027229356,88.00000000000001,32.86841282734492
1306894847.35,6.0376001,4.2430831,17.45,0.0,1.1,318.4,646392.69,-281626.16,-1.0,3.4039114729012856,21117.148084393655,21117.148084393655,21117.148084393655,21117.148084393655,23.043349800505542,7.448411836381745,25083.5656174096,87.2,32.86841282734492
1306894846.93,6.0376071,4.2430773,17.45,0.0,1.1,318.4,646393.38,-281626.75,-1.0,3.417794035678787,48922.64389451363,48922.64389451363,48922.64389451363,48922.64389451363,24.220058194868297,7.554017796702824,24629.18688119341,87.4,32.86841282734492
1306894846.51,6.0376142,4.2430713,17.45,0.0,1.1,318.0,646394.0,-281627.34,-1.0,3.4514496131062504,84506.82811052904,84506.82811052904,84506.82811052904,84506.82811052904,24.55554713243589,7.413630598192247,24759.089748304497,84.5,32.86841282734492
1306894846.09,6.0376212,4.2430655,17.45,0.0,1.2,317.6,646394.69,-281627.91,-1.0,3.346872000670642,129327.78063303557,129327.78063303557,129327.78063303557,129327.78063303557,26.69377510960666,7.406507392227834,24579.09361062189,85.0,32.86841282734492
1306894845.67,6.0376284,4.2430596,17.46,0.0,1.2,317.6,646395.31,-281628.53,-1.0,3.3801445426218244,186839.5416361934,186839.5416361934,186839.5416361934,186839.5416361934,27.449163282609963,7.379600667781255,25122.74625507483,84.80000000000001,32.86841282734492
1306894845.25,6.0376354,4.2430537,17.46,0.0,1.2,317.3,646396.0,-281629.13,-1.0,3.486471300469989,241474.17387053705,241474.17387053705,241474.17387053705,241474.17387053705,27.12794612447791,7.233169174563958,25939.13000110336,84.2,32.86840517205183
1306894844.83,6.0376425,4.2430479,17.45,0.0,1.2,316.8,646396.63,-281629.69,-1.0,3.3711012873710873,249480.51787003936,249480.51787003936,249480.51787003936,249480.51787003936,26.114247834024425,7.5095930114153076,26167.374336377696,85.2,32.86839751675874
1306894844.4,6.0376499,4.2430417,17.45,0.0,1.2,316.6,646397.31,-281630.31,-1.0,3.415769074659916,214925.42653593014,214925.42653593014,214925.42653593014,214925.42653593014,27.685915822404986,7.764450627894146,26538.128803509295,86.50000000000001,32.86839751675874
1306894843.97,6.0376571,4.2430357,17.45,0.0,1.2,316.2,646398.0,-281630.91,-1.0,3.089631483554692,118526.48875065733,118526.48875065733,118526.48875065733,118526.48875065733,27.00381664784007,7.791591676154307,25748.039125546195,85.10000000000001,32.86839751675874
1306894843.55,6.0376661,4.2430287,17.45,0.0,1.2,315.2,646398.81,-281631.63,-1.0,2.832576940515874,141195.79286899167,141195.79286899167,141195.79286899167,141195.79286899167,26.735457644216407,7.761013654131542,26065.45696176659,84.30000000000001,32.86839751675874
1306894843.13,6.0376806,4.2430187,17.45,0.0,1.2,314.1,646400.13,-281632.59,-1.0,2.721256527535588,273354.4498066973,273354.4498066973,273354.4498066973,273354.4498066973,28.988802360116043,8.001272867385625,25687.943139919542,85.0,32.86839751675874
1306894842.71,6.0376994,4.2430055,17.45,0.0,1.2,312.3,646401.81,-281633.91,-1.0,3.6577636880546263,374317.1600467075,374317.1600467075,374317.1600467075,374317.1600467075,26.88486285329467,7.969899740297265,26295.679142653116,83.19999999999999,32.86839751675874
1306894842.29,6.0377242,4.2429893,17.45,0.0,1.2,309.9,646404.06,-281635.5,-1.0,4.673159063655966,407620.2540915914,407620.2540915914,407620.2540915914,407620.2540915914,27.558742325588028,7.781372829183438,26879.142018990144,85.19999999999999,32.86839751675874
1306894841.87,6.0377541,4.2429723,17.45,0.0,1.2,305.4,646406.75,-281637.09,-1.0,5.836754300605601,372521.8540164495,372521.8540164495,372521.8540164495,372521.8540164495,27.48272340276743,7.7802222067775055,27014.343672256517,84.4,32.86839751675874
1306894841.45,6.0377904,4.2429553,17.45,0.0,1.2,300.9,646409.94,-281638.69,-1.0,6.2872818969212485,323900.9739242327,323900.9739242327,323900.9739242327,323900.9739242327,26.151145222555638,7.70589179638829,27264.750418965814,87.60000000000001,32.86839751675874
1306894841.03,6.037828,4.2429407,17.45,0.0,1.2,295.4,646413.25,-281639.97,-1.0,5.791133643617806,277779.09805325454,277779.09805325454,277779.09805325454,277779.09805325454,27.273930467397435,7.700183955514795,26624.894878806354,90.30000000000001,32.86839751675874
1306894840.61,6.0378626,4.2429297,17.45,0.0,1.2,289.7,646416.19,-281640.88,-1.0,5.930952010625078,226152.1592058969,226152.1592058969,226152.1592058969,226152.1592058969,27.382011418874992,7.751798901054006,25880.486158171512,90.20000000000002,32.86839751675874
1306894840.19,6.0378947,4.2429227,17.45,0.0,1.2,283.5,646418.94,-281641.38,-1.0,5.479876890970431,191521.72027115308,191521.72027115308,191521.72027115308,191521.72027115308,27.608517203008404,7.810989177119609,25034.225269487957,90.00000000000001,32.86839751675874
1306894839.77,6.0379197,4.2429188,17.45,0.0,1.2,277.4,646421.06,-281641.53,-1.0,5.476937698410012,153167.20183077338,153167.20183077338,153167.20183077338,153167.20183077338,27.191874584620905,7.7490610869405,25852.39423114614,88.30000000000001,32.86839751675874
1306894839.35,6.0379426,4.2429175,17.45,0.0,1.2,269.7,646422.94,-281641.53,-1.0,6.0647894439137255,114646.95774248692,114646.95774248692,114646.95774248692,114646.95774248692,26.604820139906458,7.648722846684784,25549.56694165442,89.30000000000001,32.86839751675874
1306894838.93,6.037964,4.2429187,17.45,0.0,1.2,262.4,646424.75,-281641.22,-1.0,6.164283517633049,96581.36503259756,96581.36503259756,96581.36503259756,96581.36503259756,25.176386530576835,7.561712161693518,25782.9569683163,86.20000000000002,32.86839751675874
1306894838.51,6.0379818,4.2429219,17.45,0.0,1.2,255.1,646426.13,-281640.72,-1.0,6.604200985452939,94013.94921263047,94013.94921263047,94013.94921263047,94013.94921263047,27.876894569432043,7.42581810379335,25931.206061990295,88.10000000000001,32.86839751675874
1306894838.09,6.0380002,4.2429262,17.45,0.0,1.2,251.5,646427.63,-281640.06,-1.0,6.669579908771105,88076.40392116728,88076.40392116728,88076.40392116728,88076.40392116728,27.527222533327624,7.457513710671446,26046.61357045739,88.2,32.86839751675874
1306894837.67,6.0380178,4.2429313,17.45,0.0,1.2,247.2,646429.0,-281639.34,-1.0,7.0617393309934915,100073.60173706927,100073.60173706927,100073.60173706927,100073.60173706927,27.002917031280294,7.263070817369955,25993.83592549774,88.00000000000001,32.86839751675874
1306894837.25,6.0380345,4.2429382,17.45,0.0,1.2,244.0,646430.31,-281638.44,-1.0,7.30024547524914,142607.83206269762,142607.83206269762,142607.83206269762,142607.83206269762,28.47345274597479,7.510413105062286,26065.45402816213,87.19999999999999,32.86839751675874
1306894836.83,6.0380518,4.2429456,17.45,0.0,1.2,240.5,646431.63,-281637.44,-1.0,7.225729353079089,223428.2019447486,223428.2019447486,223428.2019447486,223428.2019447486,26.53931278823371,7.679313891505748,26848.715916357105,87.39999999999999,32.86839751675874
1306894836.41,6.0380687,4.242953,17.45,0.0,1.2,237.5,646432.94,-281636.47,-1.0,7.296045657208411,331763.60873561236,331763.60873561236,331763.60873561236,331763.60873561236,27.76492680456524,7.518200883478335,27601.32797023703,89.1,32.86839751675874
1306894835.99,6.0380855,4.2429607,17.45,0.0,1.2,235.6,646434.25,-281635.47,-1.0,7.436744979713096,433689.68802305235,433689.68802305235,433689.68802305235,433689.68802305235,27.367586513803285,7.452252964080401,27804.620884579013,88.10000000000001,32.86839751675874
1306894835.57,6.0381028,4.2429689,17.45,0.0,1.2,233.9,646435.56,-281634.41,-1.0,7.560603816052521,507385.23475522565,507385.23475522565,507385.23475522565,507385.23475522565,28.462502083195226,7.370032018987451,27422.3909418787,88.50000000000001,32.86839751675874
1306894835.15,6.0381202,4.2429773,17.45,0.0,1.2,232.8,646436.94,-281633.31,-1.0,7.812326077119427,475853.5934640753,475853.5934640753,475853.5934640753,475853.5934640753,29.29324093534653,7.587602913973548,26993.119248160943,88.30000000000001,32.86839751675874
1306894834.73,6.0381374,4.2429871,17.45,0.0,1.2,232.3,646438.25,-281632.09,-1.0,7.876067680395156,381138.84901048493,381138.84901048493,381138.84901048493,381138.84901048493,29.02373416009657,7.638617240700585,26717.75820212258,88.9,32.86839751675874
1306894834.28,6.0381559,4.2429977,17.45,0.0,1.2,232.2,646439.63,-281630.75,-1.0,7.882804921601978,242897.5244057036,242897.5244057036,242897.5244057036,242897.5244057036,26.82290074837863,7.665750798430376,25976.228642662936,89.70000000000002,32.86839751675874
1306894833.86,6.038173,4.2430074,17.45,0.0,1.2,232.0,646440.94,-281629.5,-1.0,8.18841898769311,106358.09859046208,106358.09859046208,106358.09859046208,106358.09859046208,25.652713421953816,7.684570628091757,25179.65515110081,87.50000000000001,32.86839751675874
1306894833.44,6.0381915,4.2430183,17.45,0.0,1.2,231.9,646442.31,-281628.13,-1.0,9.279256793414254,26756.559916617018,26756.559916617018,26756.559916617018,26756.559916617018,25.90731666812565,7.923630276993065,24967.981605114805,88.4,32.86839751675874
1306894833.02,6.0382159,4.2430319,17.45,0.0,1.2,231.6,646444.19,-281626.41,-1.0,10.568934492252138,235.07556608999474,235.07556608999474,235.07556608999474,235.07556608999474,25.54136781430295,7.97924478279071,24534.623076967153,87.0,32.86839751675874
1306894832.6,6.0382451,4.2430494,17.45,0.0,1.2,231.4,646446.38,-281624.22,-1.0,11.299779904520753,2342.971210706949,2342.971210706949,2342.971210706949,2342.971210706949,25.156205395728087,8.019122069805782,23814.19860997319,85.4,32.86839751675874
1306894832.18,6.0382785,4.2430678,17.45,0.0,1.2,231.6,646448.94,-281621.84,-1.0,11.332347938478039,4485.064420465223,4485.064420465223,4485.064420465223,4485.064420465223,23.064921964021735,8.049621840749818,23412.0686971607,82.9,32.86839751675874
1306894831.76,6.0383131,4.2430866,17.45,0.0,1.2,231.5,646451.56,-281619.47,-1.0,11.627298401052872,10090.690877822233,10090.690877822233,10090.690877822233,10090.690877822233,21.540242464967903,8.010190087677602,23857.09416081182,85.50000000000001,32.86839751675874
1306894831.34,6.0383479,4.2431062,17.45,0.0,1.2,231.5,646454.19,-281616.97,-1.0,11.23984940340839,18766.25579377131,18766.25579377131,18766.25579377131,18766.25579377131,20.864931245042893,7.991318187183811,23644.809958818412,88.80000000000001,32.86839751675874
1306894830.91,6.038383,4.2431249,17.45,0.0,1.2,231.6,646456.88,-281614.59,-1.0,11.530165440240545,13854.450453293697,13854.450453293697,13854.450453293697,13854.450453293697,20.821209961197173,7.956346129028954,23903.754410514208,88.10000000000001,32.86839751675874
1306894830.49,6.0384173,4.2431442,17.45,0.0,1.2,231.5,646459.5,-281612.13,-1.0,11.233628123601052,18282.06438453091,18282.06438453091,18282.06438453091,18282.06438453091,22.65155519710501,7.737207062518882,23701.852258403735,88.20000000000002,32.86839751675874
1306894830.07,6.0384516,4.2431628,17.45,0.0,1.2,231.6,646462.06,-281609.78,-1.0,11.398017982556869,26661.18269119321,26661.18269119321,26661.18269119321,26661.18269119321,23.164035025988227,7.730599217313768,24591.649308237123,86.00000000000001,32.86839751675874
1306894829.65,6.0384863,4.2431813,17.45,0.0,1.2,231.6,646464.75,-281607.41,-1.0,11.56499386473822,8212.967220288205,8212.967220288205,8212.967220288205,8212.967220288205,22.77230454931052,7.776756398464448,25161.725771516663,86.1,32.86839751675874
1306894829.23,6.0385207,4.2432011,17.45,0.0,1.2,231.4,646467.31,-281604.91,-1.0,11.52293019136461,3088.0451282480267,3088.0451282480267,3088.0451282480267,3088.0451282480267,20.737987849765744,7.471126648581481,24710.674323161606,83.80000000000001,32.86839751675874
1306894828.39,6.03859,4.2432394,17.45,0.0,1.2,231.5,646472.63,-281600.03,-1.0,11.347939395269053,5285.297632407463,5285.297632407463,5285.297632407463,5285.297632407463,20.522150947400007,7.429736725223151,24772.251774017408,82.70000000000002,32.86839751675874
1306894827.55,6.0386593,4.2432766,17.45,0.0,1.2,231.5,646477.88,-281595.28,-1.0,11.266546924392786,405.03011419854016,405.03011419854016,405.03011419854016,405.03011419854016,22.464082212211167,7.2688966544340445,25113.61580301942,83.20000000000002,32.86839751675874
1306894827.13,6.0386936,4.2432951,17.45,0.0,1.2,231.5,646480.5,-281592.94,-1.0,11.297760213312365,15962.051749389575,15962.051749389575,15962.051749389575,15962.051749389575,24.210861064135322,7.153519391991483,25456.54388174941,84.0,32.86839751675874
1306894826.71,6.0387278,4.2433134,17.45,0.0,1.2,231.6,646483.13,-281590.59,-1.0,11.304071964871632,7631.305433606971,7631.305433606971,7631.305433606971,7631.305433606971,26.566565317269433,7.198073743516845,25065.6266809141,84.4,32.86839751675874
1306894825.87,6.0387966,4.2433505,17.45,0.0,1.2,231.6,646488.38,-281585.88,-1.0,11.354302480756854,10245.875105755227,10245.875105755227,10245.875105755227,10245.875105755227,28.55627807133222,7.280328386070996,24792.408578926887,82.5,32.86839751675874
1306894825.45,6.0388314,4.2433691,17.45,0.0,1.2,231.6,646491.0,-281583.5,-1.0,11.341602073085218,6919.6675760755015,6919.6675760755015,6919.6675760755015,6919.6675760755015,27.378378411254886,7.1831057591924825,24765.833305209115,82.2,32.86839751675874
1306894825.03,6.0388656,4.2433876,17.45,0.0,1.2,231.6,646493.63,-281581.13,-1.0,11.222710627463307,16093.420378341896,16093.420378341896,16093.420378341896,16093.420378341896,25.8242787157049,7.203899386911019,25190.12360139175,81.3,32.86839751675874
1306894824.61,6.0388998,4.2434058,17.45,0.0,1.1,231.6,646496.25,-281578.81,-1.0,11.407426013070358,24105.579816866513,24105.579816866513,24105.579816866513,24105.579816866513,26.691243201241402,7.350745560107641,24575.922070643548,81.1,32.86839751675874
1306894824.19,6.0389347,4.2434247,17.45,0.0,1.1,231.6,646498.88,-281576.41,-1.0,11.363803784559432,26911.704175674437,26911.704175674437,26911.704175674437,26911.704175674437,28.381460910261683,7.2872435578266685,24413.798111974305,84.2,32.86839751675874
1306894823.33,6.0390054,4.2434627,17.45,0.0,1.1,231.6,646504.25,-281571.53,-1.0,11.28215180945862,20000.740633226967,20000.740633226967,20000.740633226967,20000.740633226967,28.33720644750137,7.514594671356505,25208.523795181867,87.0,32.86839751675874
1306894822.49,6.0390742,4.2434997,17.45,0.0,1.1,231.6,646509.5,-281566.84,-1.0,11.346882450527945,9745.166754724969,9745.166754724969,9745.166754724969,9745.166754724969,26.534282738156243,7.344859632715935,25526.605570141688,88.30000000000001,32.86840517205183
1306894822.06,6.0391095,4.2435185,17.45,0.0,1.1,231.5,646512.19,-281564.41,-1.0,11.561496796091253,6750.255384954063,6750.255384954063,6750.255384954063,6750.255384954063,24.786964058842315,7.42487429268194,25453.245064064984,87.50000000000001,32.86841282734492
1306894821.63,6.0391448,4.2435387,17.45,0.0,1.1,231.5,646514.88,-281561.88,-1.0,11.288470137564657,11821.602897909097,11821.602897909097,11821.602897909097,11821.602897909097,24.313110169763792,7.339067277464127,25217.5538454092,86.50000000000003,32.868420482638
1306894821.21,6.0391791,4.2435569,17.45,0.0,1.1,231.5,646517.5,-281559.53,-1.0,11.368311681956513,13506.035316761225,13506.035316761225,13506.035316761225,13506.035316761225,22.70926771289841,7.1194042879250095,24838.863027030202,83.60000000000001,32.86842813793109
1306894820.78,6.0392145,4.2435761,17.45,0.0,1.1,232.0,646520.19,-281557.09,-1.0,11.282638161198717,6064.893769879355,6064.893769879355,6064.893769879355,6064.893769879355,20.210354996552685,7.2317776022465186,25438.839728982246,85.60000000000001,32.86843579322418
1306894820.35,6.0392498,4.243595,17.45,0.0,1.1,232.0,646522.88,-281554.69,-1.0,11.313324278240744,4195.974277203918,4195.974277203918,4195.974277203918,4195.974277203918,20.844922834491232,7.4968677297179385,25307.124378200835,86.0,32.86844344851727
1306894819.07,6.0393543,4.2436514,17.45,0.0,1.1,232.0,646530.88,-281547.5,-1.0,11.347941563151688,4364.004047729514,4364.004047729514,4364.004047729514,4364.004047729514,21.59870938672576,7.467309475637264,25133.411965875315,88.50000000000003,32.86845110381036
1306894818.23,6.0394237,4.2436886,17.45,0.0,1.1,232.1,646536.13,-281542.75,-1.0,11.20080622068742,828.9383233101775,828.9383233101775,828.9383233101775,828.9383233101775,22.130940674640595,7.292471576819521,24899.862239207465,89.20000000000002,32.86845875910345
1306894817.81,6.0394576,4.2437067,17.45,0.0,1.2,232.2,646538.75,-281540.44,-1.0,11.39393721810304,4750.73828879108,4750.73828879108,4750.73828879108,4750.73828879108,20.78138350616037,7.651386621307263,24870.408597501064,87.4,32.868466414396536
1306894816.96,6.0395279,4.2437446,17.46,0.0,1.2,232.3,646544.06,-281535.59,-1.0,11.341602073104879,9062.672024429039,9062.672024429039,9062.672024429039,9062.672024429039,23.20142136477848,7.762597252735809,24242.0126808242,84.30000000000001,32.868474069689626
1306894816.54,6.0395622,4.2437631,17.46,0.0,1.2,232.7,646546.69,-281533.22,-1.0,11.266542630968432,21009.470149507826,21009.470149507826,21009.470149507826,21009.470149507826,24.022902442485243,7.934808339796114,23767.56158427779,83.4,32.868474069689626
1306894816.12,6.0395966,4.2437817,17.46,0.0,1.2,232.7,646549.31,-281530.88,-1.0,11.297764526598545,28885.200668195874,28885.200668195874,28885.200668195874,28885.200668195874,25.166713622329617,7.919398327921781,24193.283098115353,82.4,32.868474069689626
1306894815.7,6.0396308,4.2437999,17.46,0.0,1.2,232.7,646551.94,-281528.53,-1.0,11.211593358151193,38141.31413474737,38141.31413474737,38141.31413474737,38141.31413474737,23.824865789090598,8.23381232799725,24034.36940779688,83.80000000000001,32.868474069689626
1306894815.28,6.0396649,4.2438183,17.46,0.0,1.2,232.8,646554.5,-281526.19,-1.0,11.363534403398521,37277.98633213191,37277.98633213191,37277.98633213191,37277.98633213191,25.891581257921676,8.507254100899951,24164.522911602256,87.0,32.868474069689626
1306894814.86,6.0396996,4.2438369,17.46,0.0,1.2,232.9,646557.13,-281523.81,-1.0,11.342793244495535,17454.01645009637,17454.01645009637,17454.01645009637,17454.01645009637,28.11565149311192,8.230873018949435,23908.05417233872,84.6,32.868474069689626
1306894812.76,6.0398723,4.2439298,17.46,0.0,1.2,232.9,646570.31,-281511.97,-1.0,11.322604125538726,7727.699929342372,7727.699929342372,7727.699929342372,7727.699929342372,26.643668881605407,7.982847592825059,24562.59869827135,84.5,32.868474069689626
1306894811.91,6.0399419,4.2439672,17.46,0.0,1.2,233.4,646575.63,-281507.19,-1.0,11.315035978748382,5234.249540215149,5234.249540215149,5234.249540215149,5234.249540215149,25.225181294944637,8.00276503266603,24094.42203417024,82.89999999999999,32.868474069689626
1306894811.07,6.0400105,4.2440041,17.46,0.0,1.2,233.4,646580.88,-281502.47,-1.0,11.266546924265173,13307.18007222329,13307.18007222329,13307.18007222329,13307.18007222329,24.40739538286732,8.167155340263385,24651.194207459434,84.9,32.868474069689626
1306894810.65,6.0400453,4.2440225,17.46,0.0,1.2,233.4,646583.5,-281500.13,-1.0,11.1664202623197,12663.865741599371,12663.865741599371,12663.865741599371,12663.865741599371,24.55249601214267,8.066020047576055,24376.935649043142,87.20000000000002,32.868474069689626
1306894810.23,6.0400793,4.2440403,17.46,0.0,1.2,233.6,646586.13,-281497.84,-1.0,11.079538978766514,8030.675206647769,8030.675206647769,8030.675206647769,8030.675206647769,24.128235000488065,7.914046430792322,24587.29663616015,88.70000000000002,32.868474069689626
1306894809.81,6.0401135,4.2440581,17.46,0.0,1.2,233.8,646588.69,-281495.56,-1.0,11.267242854580985,9642.178654886588,9642.178654886588,9642.178654886588,9642.178654886588,25.63808791372429,7.657665303100135,24803.207740185426,90.30000000000001,32.868474069689626
1306894809.39,6.0401483,4.2440763,17.46,0.0,1.2,234.3,646591.38,-281493.25,-1.0,11.172653993787938,4052.5183951806607,4052.5183951806607,4052.5183951806607,4052.5183951806607,24.19821053030623,7.735965563531698,24655.100419674796,91.20000000000002,32.868474069689626
1306894808.55,6.0402167,4.244112,17.46,0.0,1.2,234.3,646596.63,-281488.66,-1.0,11.013617048479885,8993.582054484144,8993.582054484144,8993.582054484144,8993.582054484144,24.916010932733556,7.752068153787787,24306.17360251705,93.0,32.868474069689626
1306894808.13,6.0402506,4.2441297,17.46,0.0,1.2,234.4,646599.19,-281486.41,-1.0,11.354389551957288,11064.582141714482,11064.582141714482,11064.582141714482,11064.582141714482,22.370914055564857,7.554679304916608,25147.588945361913,91.9,32.868474069689626
1306894807.71,6.0402855,4.2441479,17.46,0.0,1.2,234.6,646601.88,-281484.06,-1.0,11.20080622068742,18734.500068022233,18734.500068022233,18734.500068022233,18734.500068022233,20.556118130880417,7.678828759103479,24689.145325892816,90.60000000000001,32.868474069689626
1306894807.29,6.0403202,4.2441661,17.46,0.0,1.2,234.8,646604.5,-281481.75,-1.0,11.154348654209702,32682.67134683515,32682.67134683515,32682.67134683515,32682.67134683515,22.88733027029875,7.836485722246674,24024.438064095404,91.60000000000001,32.868474069689626
1306894806.86,6.0403552,4.2441843,17.46,0.0,1.2,235.1,646607.19,-281479.41,-1.0,11.079543152171933,31771.970825245502,31771.970825245502,31771.970825245502,31771.970825245502,25.35193626664803,7.865210097965076,24668.077793534616,90.80000000000001,32.868474069689626
1306894806.44,6.0403893,4.2442021,17.46,0.0,1.2,235.1,646609.75,-281477.13,-1.0,11.289014034722305,74644.40672560807,74644.40672560807,74644.40672560807,74644.40672560807,24.492525942142766,7.638632586889213,24638.92272847382,90.5,32.868474069689626
1306894806.02,6.0404238,4.2442202,17.46,0.0,1.2,235.3,646612.44,-281474.81,-1.0,11.0795389787449,81961.67417128335,81961.67417128335,81961.67417128335,81961.67417128335,24.806054988480675,7.657744050627668,24731.614134343014,87.0,32.868474069689626
1306894805.6,6.040458,4.244238,17.46,0.0,1.2,235.5,646615.0,-281472.53,-1.0,11.144562058295575,59413.70222330469,59413.70222330469,59413.70222330469,59413.70222330469,23.74959567196746,7.514939125230882,24899.85320052415,88.5,32.868474069689626
1306894805.18,6.0404922,4.2442559,17.46,0.0,1.2,235.7,646617.63,-281470.25,-1.0,11.301409490158683,65649.24191836784,65649.24191836784,65649.24191836784,65649.24191836784,21.56610954298867,7.5895394727423895,25217.922568225484,88.5,32.868474069689626
1306894804.74,6.0405285,4.2442749,17.46,0.0,1.2,235.9,646620.44,-281467.81,-1.0,11.214339831039974,91564.48441969238,91564.48441969238,91564.48441969238,91564.48441969238,23.800930181203846,7.60898100137649,24934.89600996242,86.8,32.86846641439654
1306894804.11,6.0405802,4.2443019,17.46,0.0,1.2,236.2,646624.38,-281464.34,-1.0,10.83979836810386,162733.31144276616,162733.31144276616,162733.31144276616,162733.31144276616,25.08235341549456,7.639202896080842,25711.462581591913,85.5,32.868458759103454
