timestamp,longitude,latitude,altitude,roll,pitch,yaw,u,v,heading,air_speed,engine_0,engine_1,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893708.12,5.9055605,3.9379211,92.64,1.0,6.0,77.2,639050.06,-316706.06,-1.0,103.46033258753401,13433897.00190994,13433897.00190994,13433897.00190994,13433897.00190994,28.702607204857248,7.204162562699205,25653.605955700477,93.4,27.37793672887193
1306893708.34,5.9058213,3.937969,91.83,0.9,6.1,77.2,639071.13,-316698.47,-1.0,102.10009792450819,3552435.467431008,3552435.467431008,3552435.467431008,3552435.467431008,29.11607342590065,7.122396104944861,25613.91118789625,92.8,27.449000814611214
1306893708.56,5.906095,3.9380192,91.05,0.9,6.3,77.2,639093.25,-316690.5,-1.0,107.16151099176727,7450487.564722869,7450487.564722869,7450487.564722869,7450487.564722869,28.14359714772349,7.277151395626736,25902.04654385892,93.80000000000001,27.442455539020667
1306893708.77,5.906343,3.9380645,90.43,0.9,6.5,77.2,639113.31,-316683.31,-1.0,101.76230976474069,5406610.325064779,5406610.325064779,5406610.325064779,5406610.325064779,26.14820664998467,7.303786157460094,25566.487506321384,92.9,27.435864331671585
1306893708.99,5.9066061,3.9381124,89.89,0.8,6.9,77.2,639134.63,-316675.72,-1.0,103.15059666991547,5191246.720046033,5191246.720046033,5191246.720046033,5191246.720046033,24.653626495699704,7.446944323903906,25414.04061800088,93.0,27.429165950219268
1306893709.21,5.9068687,3.9381601,89.5,0.7,7.3,77.3,639155.81,-316668.13,-1.0,102.52747481703074,4931222.389338355,4931222.389338355,4931222.389338355,4931222.389338355,24.722724431934843,7.550026857193098,25456.012245591475,94.0,27.42292688635225
1306893709.42,5.9071305,3.9382076,89.29,0.7,7.8,77.3,639177.0,-316660.56,-1.0,107.39863405679675,1400636.2206865763,1400636.2206865763,1400636.2206865763,1400636.2206865763,26.034910499668285,7.651922770013263,25811.326904882844,90.7,27.41697872362259
1306893709.63,5.9073892,3.9382543,89.3,0.6,8.3,77.3,639197.94,-316653.13,-1.0,106.06145307475794,1193972.7373702915,1193972.7373702915,1193972.7373702915,1193972.7373702915,27.830182199536917,7.553785545443407,25898.288877710056,90.7,27.411505189064414
1306893709.84,5.9076359,3.9382989,89.52,0.6,8.8,77.3,639217.88,-316646.03,-1.0,101.05431531376114,1417117.1185647105,1417117.1185647105,1417117.1185647105,1417117.1185647105,25.79857045563143,7.551041014687986,25997.390267252726,92.2,27.407294777865815
1306893710.06,5.907906,3.9383477,90.0,0.5,9.2,77.3,639239.75,-316638.25,-1.0,105.78674602448923,1113528.8787754655,1113528.8787754655,1113528.8787754655,1113528.8787754655,25.62360975147702,7.503141915166561,25100.35045782172,92.3,27.40404893359634
1306893710.27,5.908164,3.9383942,90.7,0.4,9.4,77.3,639260.63,-316630.84,-1.0,105.81291928869382,2760845.369233943,2760845.369233943,2760845.369233943,2760845.369233943,25.46713956431503,7.715381340228409,24322.94273382258,92.20000000000002,27.402563806737195
1306893710.48,5.9084208,3.9384406,91.61,0.3,9.6,77.4,639281.38,-316623.44,-1.0,105.24323415432733,552746.2222801106,552746.2222801106,552746.2222801106,552746.2222801106,25.320747128303456,7.737661144301294,24883.816040047837,92.2,27.402395390289257
1306893710.69,5.9086776,3.938487,92.71,0.3,9.7,77.4,639302.19,-316616.06,-1.0,105.53012721784435,1119798.7315859483,1119798.7315859483,1119798.7315859483,1119798.7315859483,24.988566789788575,7.650931638186471,24315.45937676741,90.00000000000001,27.403666168941925
1306893710.9,5.9089318,3.938533,93.98,0.2,9.8,77.4,639322.75,-316608.72,-1.0,104.38059527129442,1472111.0645541977,1472111.0645541977,1472111.0645541977,1472111.0645541977,27.504611941820084,7.753045032331576,24017.651367770195,90.2,27.40638379798829
1306893711.32,5.9094375,3.9386247,96.95,0.1,9.7,77.4,639363.63,-316594.13,-1.0,103.83739859333976,1429868.122640893,1429868.122640893,1429868.122640893,1429868.122640893,26.764772568295204,7.689777088916999,24310.821129921893,89.1,27.411788434908683
1306893711.54,5.9096998,3.9386725,98.68,0.0,9.6,77.4,639384.88,-316586.53,-1.0,103.13010231243595,6838877.336923874,6838877.336923874,6838877.336923874,6838877.336923874,25.763747699434084,7.736674191694069,23764.568157570076,85.8,27.418815993963797
1306893711.76,5.9099741,3.9387226,100.6,0.0,9.5,77.4,639407.06,-316578.59,-1.0,107.67801857578677,7281661.424363685,7281661.424363685,7281661.424363685,7281661.424363685,23.921839879139636,7.43421880661554,23021.398999579666,87.0,27.42747413044674
1306893711.97,5.9102324,3.9387699,102.5,-0.1,9.4,77.4,639427.94,-316571.09,-1.0,106.27057015632236,4321943.601392761,4321943.601392761,4321943.601392761,4321943.601392761,23.026702193937066,7.537120749530864,22935.836539344764,86.60000000000001,27.437579117323377
1306893712.18,5.9104771,3.9388149,104.37,-0.1,9.3,77.4,639447.69,-316563.97,-1.0,100.60490525647921,6724805.494075812,6724805.494075812,6724805.494075812,6724805.494075812,23.56168006654855,7.613396184722487,22906.857976889005,86.20000000000002,27.4489472275596
1306893712.39,5.9107375,3.9388629,106.4,-0.1,9.1,77.4,639468.75,-316556.34,-1.0,107.32202865973278,8497562.820090542,8497562.820090542,8497562.820090542,8497562.820090542,23.19180913487851,7.473190653150502,23590.560122536863,86.39999999999999,27.461501908224516
1306893712.61,5.9110073,3.9389129,108.56,-0.2,9.0,77.4,639490.56,-316548.44,-1.0,106.11775821976853,3301563.432185725,3301563.432185725,3301563.432185725,3301563.432185725,23.313023800761048,7.301977218999289,23897.948960353813,84.80000000000001,27.47517426168033
1306893712.82,5.9112613,3.9389601,110.61,-0.2,8.8,77.4,639511.13,-316541.0,-1.0,104.84499285744884,3332760.007911558,3332760.007911558,3332760.007911558,3332760.007911558,24.52866859739668,7.2309598625207725,23933.86739331824,86.9,27.489719318548225
1306893713.04,5.9115163,3.9390076,112.67,-0.2,8.6,77.4,639531.75,-316533.5,-1.0,100.39554718753314,5703466.1407219805,5703466.1407219805,5703466.1407219805,5703466.1407219805,25.80938796658573,7.298457099262794,24483.73189805995,86.00000000000001,27.5049992835526
1306893713.26,5.9117882,3.9390585,114.84,-0.2,8.4,77.4,639553.69,-316525.47,-1.0,106.85807985559315,7235424.350935158,7235424.350935158,7235424.350935158,7235424.350935158,23.973221791958213,7.288741100204116,24834.80014406136,86.2,27.520968224934926
1306893713.47,5.9120469,3.9391071,116.82,-0.3,8.1,77.4,639574.63,-316517.81,-1.0,106.79938124739994,5043606.448458028,5043606.448458028,5043606.448458028,5043606.448458028,25.445277161029086,7.4517605605316755,24231.727979806208,87.0,27.536179292301508
1306893713.68,5.9122922,3.9391535,118.61,-0.3,7.8,77.4,639594.44,-316510.53,-1.0,101.06686162096754,7816532.798347052,7816532.798347052,7816532.798347052,7816532.798347052,24.6535204708097,7.590827248910016,24123.46556159388,90.39999999999999,27.551436291426615
1306893713.89,5.9125523,3.9392028,120.38,-0.3,7.6,77.4,639615.44,-316502.78,-1.0,107.11534774805992,9721313.93096079,9721313.93096079,9721313.93096079,9721313.93096079,26.99953182320103,7.731932369979539,24915.953705610256,90.2,27.5665784611554
1306893714.11,5.912821,3.939254,122.05,-0.3,7.3,77.4,639637.13,-316494.75,-1.0,105.59096727375388,4583002.0350230485,4583002.0350230485,4583002.0350230485,4583002.0350230485,25.726236050333572,7.541167505279192,25077.002745487647,90.90000000000002,27.581544559143154
1306893714.32,5.9130755,3.9393026,123.46,-0.3,7.0,77.3,639657.69,-316487.13,-1.0,104.81408954726314,4967287.629462283,4967287.629462283,4967287.629462283,4967287.629462283,27.07859831799326,7.691621659163714,24798.171840416755,91.20000000000002,27.596158513648838
1306893714.53,5.9133279,3.9393509,124.68,-0.2,6.8,77.3,639678.06,-316479.56,-1.0,103.8270133910237,5542710.282512412,5542710.282512412,5542710.282512412,5542710.282512412,26.7061953743658,7.846276950001216,25060.77262905233,89.00000000000001,27.610152389414367
1306893714.75,5.9135929,3.9394018,125.75,-0.2,6.6,77.3,639699.5,-316471.59,-1.0,104.26541812660405,4768219.919441429,4768219.919441429,4768219.919441429,4768219.919441429,25.11806944446454,8.048500693832638,24926.217209820814,89.60000000000001,27.623311838233267
1306893714.97,5.9138548,3.9394522,126.6,-0.2,6.4,77.3,639720.63,-316463.72,-1.0,102.74402346120162,4569630.497026005,4569630.497026005,4569630.497026005,4569630.497026005,23.83505945241091,7.967850748009093,24165.27566291554,88.90000000000002,27.63555265188156
1306893715.18,5.914116,3.9395025,127.26,-0.2,6.3,77.3,639741.75,-316455.88,-1.0,107.5032713221326,10387014.778744416,10387014.778744416,10387014.778744416,10387014.778744416,23.034512325966936,7.711156788684896,23937.28710849444,90.10000000000001,27.646721724497485
1306893715.61,5.9146413,3.9396038,128.08,-0.1,6.4,77.3,639784.13,-316440.03,-1.0,105.41278290377686,6724855.555979398,6724855.555979398,6724855.555979398,6724855.555979398,24.749906579952064,7.456188389258904,23752.475167336503,90.0,27.65685733254648
1306893715.82,5.9149018,3.9396539,128.3,-0.1,6.5,77.3,639805.19,-316432.19,-1.0,107.19016780807283,3518488.767626687,3518488.767626687,3518488.767626687,3518488.767626687,24.82574713260812,7.501691999783797,23943.157192219962,92.0,27.665645609011918
1306893716.03,5.9151629,3.9397042,128.41,-0.1,6.6,77.3,639826.25,-316424.31,-1.0,107.24429041168776,2891858.494714626,2891858.494714626,2891858.494714626,2891858.494714626,24.90642787731059,7.374137846692902,24162.177326022327,91.9,27.673147796238514
1306893716.24,5.915416,3.9397529,128.44,-0.0,6.8,77.3,639846.69,-316416.72,-1.0,104.01098915620678,9335368.41205126,9335368.41205126,9335368.41205126,9335368.41205126,23.782059990947143,7.417657495304143,23331.255368621223,94.10000000000002,27.679317962467735
1306893716.46,5.9156932,3.9398062,128.41,-0.0,6.9,77.3,639869.06,-316408.38,-1.0,108.69020486743281,9479032.455733372,9479032.455733372,9479032.455733372,9479032.455733372,23.49071105144047,7.465993961920825,23171.2489199193,94.30000000000001,27.684186728871932
1306893716.67,5.9159499,3.9398554,128.33,0.1,7.0,77.3,639889.81,-316400.66,-1.0,105.60579051024803,9638575.104314044,9638575.104314044,9638575.104314044,9638575.104314044,22.29654250908006,7.519548236387161,23457.383922313704,92.30000000000001,27.687914856605964
1306893716.9,5.9162321,3.9399096,128.21,0.1,7.1,77.3,639912.63,-316392.19,-1.0,106.01458124803405,4884328.582266878,4884328.582266878,4884328.582266878,4884328.582266878,23.23916045471787,7.544385914989745,22824.507017179512,94.10000000000001,27.69061717506616
1306893717.11,5.9164938,3.9399597,128.08,0.1,7.2,77.3,639933.75,-316384.34,-1.0,107.47365067092414,1037310.7618908243,1037310.7618908243,1037310.7618908243,1037310.7618908243,22.616181790551888,7.564645855350225,23074.24132419348,91.8,27.692400858355747
1306893717.33,5.9167811,3.9400146,127.92,0.2,7.2,77.3,639956.94,-316375.72,-1.0,112.63031948565727,3418326.035621794,3418326.035621794,3418326.035621794,3418326.035621794,22.388135451774012,7.5845792712480895,23762.273252558378,90.3,27.693411357043413
1306893717.54,5.9170365,3.9400634,127.77,0.2,7.3,77.3,639977.56,-316368.09,-1.0,104.88805119645824,3107228.583667308,3107228.583667308,3107228.583667308,3107228.583667308,23.164076414378997,7.783301908337037,24310.190616760345,89.19999999999999,27.693801776990917
1306893717.75,5.9173063,3.940115,127.61,0.2,7.4,77.3,639999.38,-316360.0,-1.0,110.99732017892659,987249.8729538321,987249.8729538321,987249.8729538321,987249.8729538321,21.40551588658136,7.870758216539483,24990.18511306202,90.5,27.693441978215766
1306893717.96,5.9175654,3.9401644,127.46,0.3,7.5,77.4,640020.31,-316352.25,-1.0,106.46775347097662,6332948.050410716,6332948.050410716,6332948.050410716,6332948.050410716,22.032509749434507,7.544948042930914,25211.310446602107,89.2,27.692798933596343
1306893718.59,5.9183634,3.9403164,127.1,0.3,7.7,77.4,640084.75,-316328.41,-1.0,109.2464745618632,6943973.107679251,6943973.107679251,6943973.107679251,6943973.107679251,24.261340441981417,7.678608280139123,25586.905756250828,88.20000000000002,27.691796090201763
1306893719.02,5.9189079,3.9404199,126.96,0.4,7.7,77.4,640128.75,-316312.19,-1.0,109.24710684371225,1655886.0725087572,1655886.0725087572,1655886.0725087572,1655886.0725087572,24.818372542039533,7.702089912138425,26085.555505575157,86.80000000000001,27.690663106824687
1306893719.44,5.9194405,3.9405209,126.96,0.4,8.0,77.4,640171.81,-316296.31,-1.0,109.46233167873005,2927861.123903456,2927861.123903456,2927861.123903456,2927861.123903456,26.67020988307727,7.71015047148048,26946.54797193555,86.20000000000002,27.68955308932688
1306893719.65,5.9197127,3.9405725,126.96,0.4,8.1,77.4,640193.75,-316288.19,-1.0,111.58253158856003,5964467.698095683,5964467.698095683,5964467.698095683,5964467.698095683,25.86461384518566,7.740177299694256,27100.54032855349,88.70000000000002,27.688504314173777
1306893719.88,5.9199995,3.9406268,127.04,0.4,8.2,77.4,640216.94,-316279.66,-1.0,107.62646856664415,8234107.193630847,8234107.193630847,8234107.193630847,8234107.193630847,24.49729478024724,7.8908785164390185,27710.8159684898,90.80000000000001,27.687608644882438
1306893720.09,5.9202739,3.9406787,127.15,0.4,8.3,77.4,640239.13,-316271.5,-1.0,112.77615387830963,9015338.499096602,9015338.499096602,9015338.499096602,9015338.499096602,26.924517765306234,7.832184171403133,27313.942364647555,93.10000000000001,27.686896702625216
1306893720.3,5.9205489,3.9407307,127.3,0.4,8.4,77.4,640261.31,-316263.34,-1.0,112.73167748026337,477090.4589247517,477090.4589247517,477090.4589247517,477090.4589247517,29.414294037002467,8.166461440351966,26523.132335084407,94.90000000000002,27.686422074453738
1306893720.51,5.9208127,3.9407806,127.48,0.4,8.5,77.4,640282.63,-316255.5,-1.0,108.36878573864765,1505973.9263868895,1505973.9263868895,1505973.9263868895,1505973.9263868895,28.977765817657236,8.163550552646548,26334.071048664162,97.20000000000002,27.686200070954172
1306893720.95,5.9213881,3.9408892,128.02,0.4,8.5,77.5,640329.13,-316238.41,-1.0,112.79103657417355,2270952.3485565106,2270952.3485565106,2270952.3485565106,2270952.3485565106,28.923625799077556,8.235373186914874,26099.6488314795,94.00000000000001,27.686513937970794
1306893721.37,5.9219278,3.940991,128.65,0.4,8.4,77.5,640372.75,-316222.38,-1.0,110.85152495405801,2153292.8175383313,2153292.8175383313,2153292.8175383313,2153292.8175383313,27.1706665604195,8.565822577718054,25997.32368114134,93.2,27.687424917848315
1306893722.01,5.9227501,3.9411461,129.81,0.4,8.3,77.5,640439.19,-316197.97,-1.0,110.80572939515851,447056.3326394068,447056.3326394068,447056.3326394068,447056.3326394068,26.709161383890756,8.289469312654164,25420.918874142004,93.1,27.689499502275254
1306893722.66,5.9235995,3.9413063,131.14,0.4,8.2,77.5,640507.81,-316172.78,-1.0,112.66933644393804,7748318.083209259,7748318.083209259,7748318.083209259,7748318.083209259,27.190838918669094,8.223701169159408,25569.066133917753,92.3,27.69269941478619
1306893723.51,5.9247183,3.9415172,133.02,0.4,8.2,77.6,640598.19,-316139.59,-1.0,113.48555489143473,10006737.419492498,10006737.419492498,10006737.419492498,10006737.419492498,26.054785639568745,8.453834993094771,25022.528575597742,93.6,27.69733852239774
1306893723.72,5.9249947,3.9415694,133.5,0.4,8.1,77.6,640620.56,-316131.38,-1.0,113.68682079400998,7502617.9588927245,7502617.9588927245,7502617.9588927245,7502617.9588927245,26.084565257065414,8.148158922361695,24746.993447581564,90.5,27.702345084077535
1306893724.98,5.9266557,3.9418832,136.44,0.4,8.1,77.6,640754.75,-316082.03,-1.0,113.68668478418519,9775097.594814623,9775097.594814623,9775097.594814623,9775097.594814623,27.50023807646414,7.932687785171585,24600.98345534682,87.8,27.709541059580598
1306893726.47,5.9286492,3.9422599,140.2,0.4,8.1,77.7,640915.81,-316022.78,-1.0,115.39065868345453,5352178.779950643,5352178.779950643,5352178.779950643,5352178.779950643,25.08835666973442,7.641992682293669,25282.28253829444,88.60000000000001,27.71953121706091
1306893728.18,5.93095,3.9426942,144.97,0.4,8.1,77.7,641101.69,-315954.44,-1.0,116.03636020972351,1624104.370667962,1624104.370667962,1624104.370667962,1624104.370667962,24.232617896218528,7.3326971807159165,25885.09629970282,88.60000000000001,27.733058119948055
1306893729.46,5.9326953,3.9430227,148.92,0.4,8.1,77.8,641242.69,-315902.69,-1.0,117.57028552953714,2920657.8503275607,2920657.8503275607,2920657.8503275607,2920657.8503275607,24.75062102542027,7.3140702462014255,25653.63257479822,87.10000000000001,27.749471068329505
1306893731.35,5.9352955,3.9435133,155.3,0.4,8.1,77.8,641452.75,-315825.5,-1.0,118.64280361849478,2304634.419162549,2304634.419162549,2304634.419162549,2304634.419162549,25.267030609875214,7.091213430701264,25235.36270488375,88.2,27.770354707874557
1306893732.82,5.9373202,3.9438942,160.65,0.4,8.1,77.9,641616.38,-315765.47,-1.0,118.81117667797223,2737065.146168811,2737065.146168811,2737065.146168811,2737065.146168811,25.34869944905531,7.123991472191474,25457.16339527873,89.30000000000001,27.794851645757326
1306893733.45,5.9382029,3.9440604,163.07,0.3,8.1,77.9,641687.69,-315739.31,-1.0,120.8140239777668,3416753.203642071,3416753.203642071,3416753.203642071,3416753.203642071,24.78065658550848,7.093631083048508,25526.02698421083,89.20000000000002,27.820313150569223
1306893734.93,5.9402798,3.9444519,168.98,0.3,8.1,77.9,641855.44,-315677.66,-1.0,121.00573305562074,3121236.69526524,3121236.69526524,3121236.69526524,3121236.69526524,23.62071884110094,7.056841793091813,24917.60205456924,91.20000000000002,27.84928077961559
1306893735.99,5.941762,3.9447322,173.38,0.4,8.1,77.9,641975.19,-315633.56,-1.0,120.64038850334565,2972648.839168332,2972648.839168332,2972648.839168332,2972648.839168332,23.18872910984708,6.900732366956413,25114.822001762015,90.60000000000001,27.88017754252023
1306893736.44,5.9423976,3.9448525,175.31,0.4,8.1,78.0,642026.56,-315614.63,-1.0,121.91307746863218,3068523.2131687347,3068523.2131687347,3068523.2131687347,3068523.2131687347,23.909632629401187,7.1101830195164,25652.04599530344,90.00000000000001,27.912184322922677
1306893738.57,5.9454272,3.9454275,184.83,0.4,8.1,78.0,642271.25,-315524.25,-1.0,122.7185922222865,2721092.46020222,2721092.46020222,2721092.46020222,2721092.46020222,24.330219293179567,7.110304368976713,25776.896839356777,89.80000000000001,27.949228286177274
1306893739.0,5.9460384,3.9455438,186.82,0.5,8.1,78.0,642320.63,-315506.0,-1.0,122.68875349466781,2741260.9673244106,2741260.9673244106,2741260.9673244106,2741260.9673244106,24.30275265675757,7.144381963709257,25636.164715826562,90.50000000000001,27.984917262555225
1306893739.44,5.9466693,3.9456639,188.89,0.5,8.1,78.1,642371.56,-315487.13,-1.0,123.69619505670559,3319843.4132917696,3319843.4132917696,3319843.4132917696,3319843.4132917696,23.719284081480964,7.417242575113483,25653.83722507984,89.80000000000001,28.018539309799316
1306893740.92,5.9488007,3.94607,196.05,0.6,8.1,78.1,642543.69,-315423.38,-1.0,124.28591778525566,3164829.2932262276,3164829.2932262276,3164829.2932262276,3164829.2932262276,23.70624497450394,7.434951795620878,25324.69674661771,91.0,28.054618706124774
1306893741.13,5.9490975,3.9461266,197.06,0.6,8.1,78.1,642567.69,-315414.5,-1.0,122.12337951099484,3306456.640186014,3306456.640186014,3306456.640186014,3306456.640186014,23.094428518933313,7.6459613935863775,25810.69465185992,90.80000000000001,28.086587210061786
1306893741.99,5.9503361,3.9463638,201.35,0.6,8.1,78.2,642667.69,-315377.31,-1.0,124.32055445108887,6375285.546869989,6375285.546869989,6375285.546869989,6375285.546869989,24.03424922004705,7.65366414069171,25762.551186411783,88.3,28.117744252931423
1306893742.62,5.9512506,3.9465399,204.56,0.7,8.1,78.2,642741.5,-315349.75,-1.0,125.3160203030781,8371425.3400177015,8371425.3400177015,8371425.3400177015,8371425.3400177015,23.95846094219,7.647569462387596,25875.948082982934,86.1,28.149506063955048
1306893743.26,5.9521757,3.9467188,207.85,0.7,8.1,78.2,642816.19,-315321.75,-1.0,124.88650347108648,10519597.551236805,10519597.551236805,10519597.551236805,10519597.551236805,23.949832024099575,7.603242811876636,25954.333617495373,84.9,28.17926218818952
1306893743.69,5.9528047,3.9468405,210.11,0.8,8.1,78.2,642867.0,-315302.72,-1.0,126.43456912414604,13597572.147934979,13597572.147934979,13597572.147934979,13597572.147934979,26.219617496009462,7.535795473760597,26140.276195854596,85.0,28.20738007970308
1306893743.91,5.9531262,3.9469027,211.28,0.8,8.1,78.3,642892.94,-315293.03,-1.0,126.13080250195101,12651337.618069632,12651337.618069632,12651337.618069632,12651337.618069632,27.354671404223595,7.622003927969287,25796.973394040375,85.89999999999999,28.234916168941922
1306893744.57,5.9540805,3.9470867,214.75,0.9,8.1,78.3,642970.0,-315264.22,-1.0,124.91244247326406,10060738.430666313,10060738.430666313,10060738.430666313,10060738.430666313,27.769315699442352,7.708664787995018,25434.80833585227,87.2,28.257820805862305
1306893745.0,5.9547097,3.9472078,217.07,0.9,8.1,78.3,643020.75,-315245.25,-1.0,126.26450457045655,8947910.827729901,8947910.827729901,8947910.827729901,8947910.827729901,29.675780162089964,7.787694627583379,24726.92991949012,85.39999999999999,28.28097806745461
1306893745.42,5.9553223,3.9473255,219.34,0.9,8.1,78.4,643070.25,-315226.81,-1.0,126.04143936284589,6725779.185495881,6725779.185495881,6725779.185495881,6725779.185495881,30.86893418032343,7.645006253156363,24546.073400240344,83.89999999999999,28.304288434908678
1306893745.84,5.9559418,3.9474442,221.65,1.0,8.1,78.4,643120.25,-315208.19,-1.0,127.3091510998907,5269403.886905854,5269403.886905854,5269403.886905854,5269403.886905854,29.216518638951115,7.477247193644588,25204.616759348533,84.2,28.32388598521489
1306893746.5,5.9569117,3.9476296,225.3,1.0,8.1,78.4,643198.56,-315179.09,-1.0,126.85903944038817,5980938.406661285,5980938.406661285,5980938.406661285,5980938.406661285,28.955510788010976,7.254560455174766,25201.033160311916,83.60000000000001,28.345504532896435
1306893746.72,5.9572336,3.947691,226.52,1.0,8.1,78.5,643224.56,-315169.47,-1.0,126.30111236155547,5552835.685617474,5552835.685617474,5552835.685617474,5552835.685617474,27.46052666381701,7.121181467628497,25046.373546791336,86.50000000000001,28.36477290559984
1306893748.04,5.959185,3.9480616,234.01,1.0,8.1,78.6,643382.19,-315111.22,-1.0,127.60404309066719,5626164.212930708,5626164.212930708,5626164.212930708,5626164.212930708,27.80207100768505,7.314503268298055,24937.608646675788,87.20000000000002,28.387317743745076
1306893748.89,5.9604382,3.9482982,238.89,0.9,8.1,78.6,643483.44,-315073.94,-1.0,127.23977147580253,6283148.940073736,6283148.940073736,6283148.940073736,6283148.940073736,27.22524534951337,7.4919667371405865,25609.15020900216,87.0,28.411079773491352
1306893750.2,5.9623776,3.9486623,246.56,0.8,8.1,78.6,643640.13,-315016.5,-1.0,127.71025231481563,6804224.407516561,6804224.407516561,6804224.407516561,6804224.407516561,25.967274174169003,7.540892778791057,24923.165733338046,85.7,28.43898331679844
1306893751.06,5.9636698,3.9489037,251.74,0.7,8.1,78.6,643744.5,-314978.34,-1.0,129.54251015076903,8123322.30052362,8123322.30052362,8123322.30052362,8123322.30052362,25.53701631501989,7.583076708419418,24504.491502169036,87.70000000000002,28.469956632633963
1306893751.91,5.9649297,3.9491383,256.85,0.6,8.1,78.6,643846.31,-314941.25,-1.0,127.81059230764366,8646128.898523856,8646128.898523856,8646128.898523856,8646128.898523856,25.449117418148752,7.592754020251607,24839.125306834,86.0,28.502185416535976
1306893752.77,5.9662199,3.9493778,262.14,0.5,8.1,78.6,643950.56,-314903.34,-1.0,129.3272404556147,8573818.582020974,8573818.582020974,8573818.582020974,8573818.582020974,26.17152274258055,7.650875457867662,25379.270233407377,83.9,28.53668782248523
1306893754.06,5.9681591,3.9497368,270.18,0.3,8.1,78.6,644107.31,-314846.44,-1.0,129.61599367359386,8316522.274793185,8316522.274793185,8316522.274793185,8316522.274793185,25.91810464474378,7.565153480623406,25597.063733422667,85.00000000000001,28.575607332546475
1306893754.91,5.9694485,3.9499751,275.6,0.2,8.1,78.6,644211.5,-314808.66,-1.0,130.73898627348177,7285097.09846976,7285097.09846976,7285097.09846976,7285097.09846976,25.058148466737794,7.715479909914345,25688.995302226194,83.60000000000001,28.6169076387582
1306893755.34,5.9700935,3.9500942,278.32,0.2,8.0,78.6,644263.63,-314789.78,-1.0,129.2938947312348,6732138.581439193,6732138.581439193,6732138.581439193,6732138.581439193,26.791613725665368,7.85544828937405,25477.90420828156,84.9,28.657496002712705
1306893755.76,5.9707378,3.9502131,281.06,0.1,8.0,78.6,644315.69,-314770.91,-1.0,132.20161826948697,7579528.819322023,7579528.819322023,7579528.819322023,7579528.819322023,27.813860365472575,7.85114211034469,25414.002275746505,85.80000000000001,28.699247971216643
1306893759.98,5.9771517,3.9513968,308.93,-0.2,8.0,78.6,644834.06,-314583.13,-1.0,131.01308672168292,6441016.95713473,6441016.95713473,6441016.95713473,6441016.95713473,28.131776408538048,7.876001229770924,26076.619674151,85.7,28.756601427034667
