flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:maykop-khanskaya
to:anapa-vityazevo
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,pitch,yaw,heading,air_speed,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893711.76,9.0287525,3.6445646,798.97,9.6,352.4,-1.0,137.23747689925585,34590820.80819266,25.56051745261549,7.359925287549305,25738.713915212993,90.6,39.71602669190234
1306893711.97,9.0286968,3.6448343,799.17,9.6,353.7,-1.0,135.46788335044772,36181258.14612111,24.468503579421537,7.523201148264275,25875.249192551986,90.4,39.71752712934766
1306893712.18,9.0286516,3.6450906,799.35,9.6,355.1,-1.0,127.67473427527915,35898364.21821362,24.929564217014907,7.386569732052406,25349.656568074475,89.60000000000001,39.719004600913706
1306893712.39,9.0286114,3.6453641,799.54,9.6,356.3,-1.0,136.39624591799193,38041533.70802842,23.72438266622308,7.324151737813045,25734.106765021017,91.80000000000001,39.72047441718668
1306893712.61,9.0285786,3.6456481,799.74,9.6,357.7,-1.0,134.99655407199842,36193668.52099894,22.566938929007584,7.228023286352531,25570.84685604961,93.1,39.721951888752734
1306893712.82,9.028556,3.6459158,799.93,9.6,359.1,-1.0,132.91503810198017,37293543.51948467,20.838422172232182,7.250481330091051,25138.01855874361,93.80000000000001,39.72342936031878
1306893713.04,9.0285414,3.6461849,800.12,9.6,0.5,-1.0,127.04996766653592,41377470.090016626,22.14110840938467,7.218734984621463,25040.89850443292,96.60000000000001,39.72490683188484
1306893713.26,9.0285346,3.6464718,800.33,9.6,1.9,-1.0,135.99682245060333,43735505.42881547,23.484310149271117,7.1358666812588485,25547.450321510012,97.60000000000001,39.726399614037064
1306893713.47,9.0285365,3.6467445,800.52,9.6,3.1,-1.0,135.50207008308365,43615319.73889822,25.77801880193723,7.352308504227877,25173.332841595602,98.6,39.7278923961893
1306893713.68,9.0285462,3.6470028,800.7,9.5,4.5,-1.0,127.77846790260834,46908496.30159611,25.68455180939297,7.153718425397823,24973.7155858928,98.5,39.72936986775535
1306893713.89,9.0285643,3.647276,800.89,9.3,5.7,-1.0,136.11029480921405,49171666.44371406,25.885141103696693,7.30911458976617,24824.22852099444,95.7,39.730839684028325
1306893714.11,9.0285914,3.6475576,801.09,8.9,7.0,-1.0,133.9172567166138,45674389.8056162,26.626862019899168,7.053780673735065,25304.556661183622,96.1,39.732309500301284
1306893714.32,9.0286243,3.6478233,801.27,8.4,8.2,-1.0,132.66485575751918,47622127.70736319,25.465027232787428,7.358964227889685,25176.086953721162,95.89999999999999,39.73377931657425
1306893714.53,9.0286634,3.6480858,801.43,8.0,9.2,-1.0,131.15489818338807,49731157.56857047,27.670081536871542,7.24772081320129,24999.30572826438,92.69999999999999,39.735226166967955
1306893714.75,9.0287108,3.6483601,801.59,7.6,10.2,-1.0,131.2526744946197,49639624.08011734,27.981020998532884,7.3764823319101875,24629.765894393327,91.49999999999999,39.736642396189296
1306893714.97,9.0287634,3.6486299,801.74,7.3,11.2,-1.0,129.35507976135227,50774909.34156341,27.731010298445437,7.354000538041575,25279.236720386038,91.29999999999998,39.738028004238295
1306893715.18,9.0288211,3.6488976,801.87,7.0,12.1,-1.0,135.18561592954572,57075946.1208247,28.370170233162906,7.485648991110903,25044.82283771193,91.3,39.73936768052876
1306893715.39,9.0288837,3.6491646,801.99,6.7,12.8,-1.0,135.23888778589705,55442106.69519736,27.616691172895514,7.50039584899903,24462.651537276077,89.1,39.74063845918143
1306893715.61,9.0289513,3.649432,802.09,6.5,13.6,-1.0,129.15412869978024,53039850.10444769,27.498301452519613,7.264356329552464,24167.22365950157,88.5,39.7418403401963
1306893715.82,9.0290221,3.6496949,802.18,6.3,14.3,-1.0,133.90085503821845,55441059.490513206,29.27865652839023,7.443599152235857,24438.43807494911,88.0,39.74297332357337
1306893716.03,9.0290968,3.6499571,802.27,6.2,14.8,-1.0,133.78877709441093,51529300.47803406,27.256575073640743,7.520101170319739,23822.353597444184,89.50000000000001,39.74402975401957
1306893716.24,9.0291724,3.65021,802.34,6.0,15.4,-1.0,129.01273866466278,50587586.81619925,26.994971520676017,7.552333848731375,23622.02952484581,90.30000000000001,39.74498666565562
1306893716.46,9.0292584,3.6504856,802.42,5.9,16.0,-1.0,135.02981174508122,54372110.61243185,28.820502616289573,7.241038672495238,24254.59756056911,88.60000000000001,39.74586702436077
1306893716.67,9.029341,3.6507396,802.49,5.8,16.5,-1.0,130.38527525447046,53724465.502158746,27.83171189161306,7.532868981444402,24288.596466369585,90.29999999999998,39.74667848542815
1306893716.9,9.0294347,3.6510175,802.56,5.8,17.0,-1.0,130.54038916925836,54524486.01692512,29.290413000437354,7.59644779115644,24960.069266105165,90.59999999999998,39.74742104885772
1306893717.11,9.029524,3.651274,802.63,5.7,17.4,-1.0,132.38160920248077,57647857.674437,30.306026921419708,7.537309458447387,24303.760471452828,88.0,39.74810236994258
1306893717.33,9.0296246,3.6515542,802.71,5.6,17.9,-1.0,138.81406394050785,55377414.021304645,28.34014297591181,7.5823318576654835,24920.62539755107,85.5,39.748745414562
1306893717.54,9.029716,3.6518023,802.79,5.6,18.2,-1.0,128.3859274259597,51367980.43099407,28.259812487969675,7.446221770324272,25369.499030796283,85.89999999999999,39.74935783800907
1306893717.75,9.0298144,3.6520632,802.88,5.6,18.5,-1.0,135.6759133095802,54482978.20840459,28.487345230615357,7.375828959117723,26019.982662515147,88.2,39.74996260616305
1306893717.96,9.0299105,3.6523128,802.97,5.5,18.9,-1.0,129.62785957979355,50650790.36687587,28.38596044008738,7.192280609145701,26214.844421927646,88.8,39.750567374317036
1306893718.17,9.0300092,3.6525643,803.07,5.5,19.1,-1.0,131.06266263985262,50407534.860022135,29.508112307365298,7.0781548934336715,26684.228305643213,87.7,39.7511797977641
1306893718.59,9.030215,3.6530758,803.31,5.5,19.6,-1.0,133.74741141473814,54612656.7986567,30.77061954415873,7.361619409846863,26384.62212101161,84.80000000000001,39.75192236119368
1306893719.02,9.0304289,3.6535919,803.58,5.5,20.1,-1.0,132.0481164205321,54016387.89219637,30.675282166009488,7.408288418700776,25954.517580990447,86.7,39.75281037519193
1306893719.44,9.0306416,3.6540936,803.87,5.5,20.4,-1.0,131.71993362801607,54536929.18421877,31.083500744134856,7.400078986810192,26075.778264191766,85.0,39.75386680563812
1306893719.65,9.0307515,3.6543489,804.03,5.5,20.6,-1.0,134.26613494164116,55574334.67264795,29.93110700225684,7.29281954019562,25513.714024188466,85.3,39.754992133722105
1306893719.88,9.0308679,3.654617,804.21,5.5,20.7,-1.0,128.81831398181603,52987739.004719615,30.012710992987724,7.340804109793256,25878.418252333104,85.39999999999999,39.756201670030066
1306893720.09,9.0309799,3.654873,804.39,5.5,20.8,-1.0,135.1010131834904,51080564.52283392,32.77543014679771,7.110634540994527,25497.791452647547,86.4,39.75748775926891
1306893720.3,9.0310926,3.6551288,804.57,5.5,21.0,-1.0,134.9769082428339,50985300.796760954,31.140452547853634,7.1200896648826975,25455.697022791435,88.7,39.75885040143864
1306893720.51,9.0312011,3.6553737,804.75,5.5,21.0,-1.0,128.98185236427324,47619524.858540386,30.107311461308196,7.418671404553532,25480.522509662587,88.0,39.76028194124617
1306893720.74,9.0313224,3.6556459,804.95,5.5,21.1,-1.0,131.10783585999297,50054469.88988154,30.382035577935103,7.401175524329051,25267.591730765154,86.7,39.761797689277664
1306893720.95,9.0314388,3.655906,805.15,5.5,21.2,-1.0,137.85142360955695,50029285.39976547,29.93871105526166,7.2596622312095205,24760.91496811953,87.30000000000001,39.76338999024005
1306893721.16,9.0315498,3.6561529,805.34,5.5,21.3,-1.0,130.33423932371386,47520963.064636655,30.27703505164972,7.240504283750208,24531.986982335584,87.39999999999999,39.76494401473699
1306893721.37,9.0316626,3.6564033,805.53,5.5,21.3,-1.0,132.37620735128684,50889899.848543845,28.547350755419153,7.320862823346342,24982.840037047863,87.4,39.76643679688922
1306893721.58,9.0317774,3.6566571,805.73,5.5,21.4,-1.0,134.49260400465008,50880951.063295126,29.407524798606307,7.211955248660839,25293.44948259492,90.70000000000002,39.767860681403654
1306893721.79,9.0318869,3.656899,805.92,5.5,21.4,-1.0,127.62608332914277,47620967.42324889,28.86720021918635,7.027104548374096,26017.043883487237,89.80000000000001,39.76930753179735
1306893722.01,9.0320042,3.6571575,806.13,5.5,21.4,-1.0,130.44307170446186,52500633.15653082,27.441472518192885,6.989969795882157,26351.188271734623,91.80000000000001,39.77077734807032
1306893722.22,9.0321222,3.6574172,806.33,5.5,21.4,-1.0,137.7014625085077,53114782.04454176,26.555029397729225,7.185796734154492,26783.950201596752,93.00000000000001,39.772262474929455
1306893722.44,9.0322397,3.6576757,806.54,5.5,21.4,-1.0,130.5055115556239,48790945.607832946,27.05429430700015,7.139590360280029,26381.17221010666,92.90000000000002,39.77377056766787
1306893722.66,9.0323567,3.6579329,806.75,5.5,21.4,-1.0,129.79785351525953,51353892.33649191,27.97979488670815,6.93445647213398,25979.377613708162,90.9,39.77530162628554
1306893722.87,9.0324732,3.6581889,806.95,5.5,21.4,-1.0,135.65983922554025,51387667.56193363,27.709398076178296,6.977150460523899,25358.670740977606,89.7,39.77683268490321
1306893723.08,9.0325891,3.6584438,807.16,5.5,21.4,-1.0,135.17939635551548,44921508.30711039,27.289962595198517,7.0100718633696495,25576.49376863241,90.0,39.778371398813974
1306893723.3,9.0327044,3.6586974,807.37,5.5,21.4,-1.0,127.8924614215083,46173914.39377768,26.93975496964277,6.92727412036267,26002.784010195006,90.8,39.77992542331091
