flight id:201
flight code:MiG-23MLD
origin:RU
date:2011-06-01
from:maykop-khanskaya
to:anapa-vityazevo
motor(s):1
mass aircraft:10550.096328
mass fuel:10550.096328
lift coef:1.9060340730520209
drag coef:0.012773573396515615

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,engine_0,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893646.04,9.0328917,3.6231447,576.93,-1.1,8.8,143.4,-1.0,26604221.74173424,28.200086558602962,7.866269898746142,24394.194809555014,91.00000000000001,37.7124986954019
1306893646.47,9.0332681,3.6227478,583.83,-1.1,8.8,143.3,-1.0,28456975.126458347,26.436417956545327,7.919337845225305,24868.977436806555,92.00000000000001,37.78977122383584
1306893646.89,9.0336485,3.6223465,590.36,-1.4,8.4,143.3,-1.0,29974525.899245497,26.460625405405754,7.903535304391726,25221.508091472733,92.7,37.85964873914643
1306893647.31,9.0340264,3.6219477,596.39,-1.5,8.3,143.3,-1.0,31508959.683108624,25.765151116199593,7.9093298972512045,25479.46518351999,92.0,37.926410550170054
1306893648.15,9.0348089,3.6211221,607.49,-1.8,8.3,143.3,-1.0,32747895.011912953,26.073369068634467,7.739414596428838,25948.15660962923,94.4,37.9928278730047
1306893648.58,9.0352237,3.6206848,612.75,-1.9,8.4,143.3,-1.0,34159013.338413745,26.19524898501406,7.768657412563717,26133.09488697499,95.50000000000001,38.0482904714299
1306893649.0,9.0356265,3.6202607,617.67,-1.9,8.6,143.1,-1.0,35953880.586408764,26.392886935773504,7.645924838408484,25627.7770304328,97.30000000000001,38.10200000773786
1306893649.44,9.0360637,3.6198018,623.0,-1.9,8.9,143.1,-1.0,37440862.226023436,25.580233164674794,7.410976787588989,26033.67538264906,96.9,38.15418614072124
1306893649.86,9.0364889,3.6193572,628.31,-1.9,9.1,143.1,-1.0,39352547.13583582,26.233602797474568,7.375073282578513,25615.99415889429,94.19999999999999,38.204649832759735
1306893650.29,9.0369415,3.6188857,634.18,-1.9,9.3,142.9,-1.0,41449936.16889154,27.96940990695192,7.544887490266544,26121.56043323161,91.39999999999999,38.25384274614556
1306893650.71,9.0373823,3.6184282,640.17,-1.9,9.5,142.9,-1.0,43724629.553091384,27.58399648572607,7.586283851864605,26378.721493042038,90.69999999999999,38.30225481963637
1306893651.15,9.0378512,3.6179435,646.84,-1.9,9.6,142.9,-1.0,45787813.64204387,29.749034379966556,7.498307704166705,26216.76759276932,89.1,38.350490821386146
1306893651.58,9.0383142,3.6174667,653.69,-1.9,9.6,142.7,-1.0,48149856.22372473,28.32172801673501,7.428652378776069,25736.772665668545,86.99999999999999,38.398971792514764
1306893652.0,9.0387772,3.6169917,660.76,-1.9,9.6,142.7,-1.0,49881919.48636253,28.609354788799582,7.42419298167521,25554.300131817403,87.89999999999999,38.44824891412456
1306893652.43,9.0392588,3.6164993,668.34,-3.8,11.0,142.7,-1.0,51322552.26866075,29.232816980027454,7.228727911442527,24822.056880437776,86.6,38.494831372567255
1306893652.85,9.0397416,3.6160099,676.63,-21.8,11.5,142.2,-1.0,52870746.75083262,28.268382608654832,7.3507252174124815,24724.453350830423,87.89999999999999,38.543733384815724
1306893653.28,9.0402392,3.6155191,685.55,-38.4,10.4,141.3,-1.0,54460108.424613886,26.73772165877454,7.449803942205553,24898.360249921214,86.4,38.59569751429954
1306893653.72,9.0407678,3.6150159,694.55,-41.7,9.1,140.4,-1.0,55599776.40521969,28.538332683209937,7.6166119632684985,24936.388860012143,87.6,38.65047113634678
1306893654.14,9.0412772,3.6145454,702.36,-46.4,8.3,139.7,-1.0,56151160.68717506,27.19810343720612,7.321877545900139,25604.68798365436,87.60000000000001,38.707158581666114
1306893654.56,9.0417976,3.6140785,709.38,-52.0,8.1,138.9,-1.0,56033612.68793489,26.89193962600819,7.29075096503994,25953.387543544257,87.60000000000001,38.764726385690615
1306893654.99,9.0423332,3.6136152,715.64,-54.0,7.7,137.9,-1.0,54770911.130202785,27.441607227120166,7.225805392698822,25271.981035506964,87.69999999999999,38.8225008826285
1306893655.41,9.0428772,3.6131633,721.08,-55.3,7.4,136.7,-1.0,53061654.955508985,24.89761787082179,7.253257614802456,25105.051127443374,88.1,38.87933377851651
1306893655.84,9.043429,3.6127249,725.76,-57.1,7.4,135.4,-1.0,51470660.670362666,25.701336421345733,7.110501892355053,25299.295242222594,88.1,38.93450547580435
1306893656.26,9.043994,3.6122987,729.81,-58.1,7.4,133.9,-1.0,50199317.71778992,26.174558451356358,7.171520614585189,25353.005429804027,85.39999999999999,38.9873652745795
1306893656.68,9.0445743,3.6118851,733.31,-58.5,7.4,132.3,-1.0,49031175.294123024,25.603471963579047,7.366185498741008,25273.12460979752,87.8,39.0371017137746
1306893656.89,9.0448714,3.6116829,734.88,-58.8,7.4,131.5,-1.0,48120582.25429735,25.974620811106277,7.287807816266807,24871.871998420174,86.4,39.08169379601432
1306893657.32,9.0454812,3.611288,737.7,-59.3,7.4,129.7,-1.0,46969923.71334404,25.613981421635827,7.313933807400343,25543.235225339522,89.2,39.12161614947014
1306893657.74,9.0461051,3.6109114,740.12,-59.5,7.4,127.7,-1.0,46401281.41424698,24.177316116913104,7.13173444441904,25567.986260775455,87.3,39.15650132007382
1306893658.18,9.0467658,3.6105421,742.26,-59.7,7.4,125.6,-1.0,46001786.82809651,23.688830544790648,7.178123318212674,25623.086397871935,87.0,39.187045939496386
1306893658.61,9.047416,3.6102073,744.03,-59.9,7.4,123.6,-1.0,47028099.30729991,21.43449316419782,6.99277625539227,24745.407337574183,90.10000000000001,39.21357153004757
1306893659.05,9.0481097,3.6098802,745.62,-59.9,7.5,121.3,-1.0,49861370.692326345,20.86203177058155,7.3276161996484275,24822.84586814916,91.9,39.23652209872648
1306893659.48,9.0487954,3.6095865,746.95,-59.9,7.6,118.9,-1.0,52333086.336336724,23.173772056622898,7.247809375079517,24668.35241877517,90.20000000000002,39.256326341946085
1306893659.9,9.0494832,3.6093202,748.08,-59.9,7.7,116.6,-1.0,56210540.15950665,22.46328136180325,7.292111891615934,24092.25008091682,89.30000000000001,39.27341295611931
1306893660.33,9.0501892,3.6090757,749.09,-60.1,7.8,114.2,-1.0,59787928.7305261,20.49394893952906,7.549903105728546,24132.08284281835,89.10000000000001,39.28817236119367
1306893660.75,9.0508787,3.6088643,749.95,-60.1,8.0,111.8,-1.0,63155495.70683216,21.02200041290488,7.431705332453407,24850.12201333881,86.0,39.30091076889271
1306893661.17,9.0515785,3.6086769,750.72,-60.1,8.1,109.3,-1.0,66586348.62600379,22.505656970247863,7.159931901400959,24664.676756314515,85.60000000000001,39.31303675314469
1306893661.6,9.0523006,3.6085116,751.42,-60.1,8.3,106.7,-1.0,70546518.91966484,24.852700534270383,6.856955472951151,24252.919931025182,85.80000000000001,39.32353981526192
1306893662.03,9.0530269,3.6083737,752.06,-60.1,8.5,104.1,-1.0,73547324.19159411,26.30882945111079,6.937193128925314,23585.44563978721,87.90000000000002,39.33268023520943
1306893662.5,9.0538215,3.608255,752.7,-60.1,8.7,101.1,-1.0,76340668.02611083,27.610859727749425,6.902097632191133,23504.5554499914,87.9,39.34067236119368
1306893662.94,9.0545627,3.6081747,753.24,-60.1,8.9,98.3,-1.0,78363576.79849051,30.108311584241708,6.8603177049876205,24173.265649743887,86.0,39.347722886128054
1306893663.36,9.0552657,3.6081255,753.73,-60.1,9.0,95.6,-1.0,79317115.42312591,31.814784549716965,6.735197308702501,24394.40681518662,85.9,39.353931328822725
1306893663.79,9.0559825,3.6081028,754.2,-60.1,9.2,92.8,-1.0,80324640.71881776,31.992572321833862,6.637969124190008,24468.910521288806,86.6,39.35948141631179
1306893664.22,9.0566877,3.608108,754.65,-60.1,9.5,89.9,-1.0,80602659.0419168,33.737939692739545,6.644762247045959,24666.038875395927,89.5,39.36451094387084
1306893664.65,9.057391,3.608141,755.08,-60.1,9.7,87.1,-1.0,80939193.0574701,34.46260123462006,6.541923094372847,23986.85837190302,92.2,39.36909646443077
1306893665.07,9.058079,3.608201,755.5,-59.9,9.7,84.2,-1.0,80640996.95656097,33.135989511487445,6.761951258890891,23548.074599469957,91.89999999999999,39.37334515209481
1306893665.49,9.0587424,3.6082858,755.89,-59.5,9.7,81.4,-1.0,79122455.7871277,31.387941351837473,6.8816486802555685,24112.01890138584,91.4,39.3773029386215
1306893665.91,9.0593873,3.6083942,756.27,-59.0,9.7,78.6,-1.0,77669320.06708081,28.836025022390302,7.038841349905358,24401.94373278509,89.60000000000001,39.381015755769354
1306893666.35,9.0600577,3.6085348,756.65,-58.4,9.7,75.6,-1.0,75738769.85586546,28.493367179960753,6.869043039110256,24887.75432862107,89.10000000000001,39.38452953529691
1306893666.77,9.060684,3.6086926,757.0,-57.9,9.7,72.9,-1.0,73240765.13200514,28.857801357693454,6.862433401422312,25054.712936464395,92.60000000000001,39.387821311324906
1306893667.21,9.0613209,3.6088802,757.35,-57.4,9.7,70.1,-1.0,70982688.64251783,28.553114473342767,6.883968416458183,24900.08240854691,91.89999999999999,39.390967636784225
1306893667.65,9.061952,3.609094,757.69,-57.0,9.7,67.3,-1.0,68208141.67180946,26.383478020671227,6.738423398266621,24977.832106587994,88.5,39.39399913284721
1306893705.11,9.0342818,3.6372321,792.35,56.6,9.7,310.9,-1.0,64059180.27223281,26.15118898661847,6.844992198535224,25078.289388545876,88.7,39.42320407597932
1306893705.32,9.0340075,3.6374138,792.6,56.7,9.7,312.2,-1.0,56983740.70559762,23.612078658703652,7.055291999660012,25487.27965775113,85.7,39.452255913249665
1306893705.54,9.0337345,3.6376026,792.86,56.8,9.7,313.6,-1.0,26057004.790095553,22.649612267656103,6.951523750368915,25590.588125224163,85.3,39.48117761053751
1306893705.75,9.033467,3.6377959,793.1,56.9,9.7,314.8,-1.0,9525006.64292095,23.21311102134709,6.885556543883622,26056.832832214084,87.2,39.50996151254975
1306893705.97,9.0332052,3.6379936,793.35,56.9,9.7,316.1,-1.0,45730745.25235304,23.502706244083633,6.814879556393672,26023.074242212693,88.6,39.538638240458766
1306893706.19,9.0329363,3.6382061,793.6,57.0,9.7,317.5,-1.0,80179394.0981808,25.187616607212743,6.7854568258858645,25175.678374226267,86.8,39.56721544955763
1306893706.4,9.0326981,3.6384028,793.82,57.0,9.7,318.9,-1.0,92285521.11483055,25.59837010305074,6.988154753521515,25378.14261622135,85.39999999999999,39.59567017396707
1306893706.63,9.0324374,3.638628,794.07,57.1,9.7,320.2,-1.0,78526885.37496832,24.43770016386377,7.203691897864795,25120.05480548076,83.7,39.62404834544564
1306893706.84,9.032197,3.6388457,794.3,57.1,9.7,321.6,-1.0,60638652.14811044,22.598792712311912,7.351541180602483,24632.45296018116,85.8,39.652334653407145
1306893707.05,9.031978,3.639053,794.51,57.1,9.7,322.8,-1.0,40433269.48047305,23.66450680840059,7.5224810432760965,24218.432397127523,85.4,39.6805214425585
1306893707.26,9.0317515,3.6392772,794.73,57.2,9.7,324.2,-1.0,16761347.526549576,23.981531247556156,7.705299616018257,24381.65117155399,85.6,39.682343402313535
1306893707.48,9.031534,3.639503,794.95,57.2,9.7,325.6,-1.0,16417306.29821889,26.605211420302968,7.80689574089795,24592.35817405704,88.4,39.6841423961893
1306893707.7,9.0313223,3.6397333,795.17,57.2,9.7,326.9,-1.0,13848979.46903423,28.774226620523134,7.738770258506821,24534.6084667815,87.20000000000002,39.68591076889271
1306893707.91,9.0311175,3.6399671,795.38,57.2,9.7,328.2,-1.0,11512312.034232426,27.261091439212457,7.874613751362685,24607.674696334063,86.30000000000001,39.68765617571686
1306893708.12,9.0309281,3.6401944,795.58,57.2,9.7,329.6,-1.0,9790168.400187567,29.144824764844095,7.833693204474469,24222.88789947645,86.9,39.68936330607556
1306893708.34,9.0307358,3.6404368,795.8,57.3,9.7,330.9,-1.0,9348209.605828576,29.405745333108566,7.759597734033709,24487.23257985131,88.9,39.691047470555006
1306893708.56,9.0305426,3.6406937,796.02,57.3,9.7,332.3,-1.0,8539005.504216319,28.354293872122128,7.78913815492861,24255.63578923903,89.2,39.69273163503444
1306893708.77,9.0303752,3.6409286,796.21,57.3,9.7,333.6,-1.0,7994125.498767435,28.731745310221005,7.824543877654672,24299.152147709694,89.60000000000001,39.69436986775536
1306893708.99,9.0302055,3.64118,796.42,57.3,9.6,335.0,-1.0,9050409.229792433,29.534215763282877,7.986191488214137,24385.506475295835,88.5,39.69599278989009
1306893709.21,9.0300444,3.6414329,796.62,57.3,9.6,336.3,-1.0,11545852.634441247,30.27873028420493,7.794034220813638,24980.932407135595,92.4,39.69760805673173
1306893709.42,9.0298917,3.6416873,796.83,57.3,9.6,337.7,-1.0,12043654.523676349,27.437000364492935,7.685039850650349,25298.8199084738,91.2,39.69921566828029
1306893709.63,9.0297489,3.6419404,797.03,57.3,9.6,339.1,-1.0,14169557.339143667,26.633567006755726,7.650835160163307,24936.954766254676,89.00000000000001,39.70080796924267
1306893709.84,9.0296198,3.6421836,797.21,57.3,9.6,340.4,-1.0,16778544.993302282,25.596924977276448,7.769198808631116,24940.314171094837,90.4,39.7023696490327
1306893710.06,9.0294867,3.6424518,797.42,57.3,9.6,341.7,-1.0,17755863.092462126,26.838877426219145,7.543770269365092,24942.014605987297,92.30000000000001,39.70393132882272
1306893710.27,9.0293675,3.6427099,797.62,57.3,9.6,343.0,-1.0,18693004.304351076,25.333618636429083,7.741117197203781,24786.560152773636,90.5,39.70549300861275
1306893710.48,9.0292566,3.6429685,797.81,57.3,9.6,344.4,-1.0,21306074.248005632,25.367639150903038,7.91105058811647,25183.794597720957,89.4,39.70703172252352
1306893710.69,9.0291535,3.6432287,798.0,57.3,9.6,345.6,-1.0,23539241.883930657,27.27225023915197,7.798373425133346,25394.691247480565,90.10000000000001,39.708547470555004
1306893710.9,9.0290591,3.6434879,798.19,57.3,9.6,347.0,-1.0,25085128.922963914,25.897497365922828,7.57311603000735,25176.187385576297,88.60000000000001,39.7100632185865
1306893711.11,9.0289723,3.6437485,798.38,57.3,9.6,348.3,-1.0,26661106.503252044,25.961130440047434,7.478473330210377,25415.455423069827,89.30000000000001,39.71156365603182
1306893711.32,9.0288941,3.6440077,798.57,57.3,9.6,349.7,-1.0,30406817.402449746,24.204415866026856,7.5766177922105165,25485.18952086654,86.0,39.713056438184054
1306893711.54,9.0288206,3.6442793,798.77,57.3,9.6,351.0,-1.0,32177857.874358222,25.162570591406073,7.666179795731149,25297.98756069025,88.2,39.7145415650432
1306893711.76,9.0287525,3.6445646,798.97,57.3,9.6,352.4,-1.0,34590820.80819266,25.56051745261549,7.359925287549305,25738.713915212993,90.6,39.71602669190234
1306893711.97,9.0286968,3.6448343,799.17,57.3,9.6,353.7,-1.0,36181258.14612111,24.468503579421537,7.523201148264275,25875.249192551986,90.4,39.71752712934766
1306893712.18,9.0286516,3.6450906,799.35,57.3,9.6,355.1,-1.0,35898364.21821362,24.929564217014907,7.386569732052406,25349.656568074475,89.60000000000001,39.719004600913706
1306893712.39,9.0286114,3.6453641,799.54,57.3,9.6,356.3,-1.0,38041533.70802842,23.72438266622308,7.324151737813045,25734.106765021017,91.80000000000001,39.72047441718668
1306893712.61,9.0285786,3.6456481,799.74,57.3,9.6,357.7,-1.0,36193668.52099894,22.566938929007584,7.228023286352531,25570.84685604961,93.1,39.721951888752734
1306893712.82,9.028556,3.6459158,799.93,57.3,9.6,359.1,-1.0,37293543.51948467,20.838422172232182,7.250481330091051,25138.01855874361,93.80000000000001,39.72342936031878
1306893713.04,9.0285414,3.6461849,800.12,57.3,9.6,0.5,-1.0,41377470.090016626,22.14110840938467,7.218734984621463,25040.89850443292,96.60000000000001,39.72490683188484
1306893713.26,9.0285346,3.6464718,800.33,57.3,9.6,1.9,-1.0,43735505.42881547,23.484310149271117,7.1358666812588485,25547.450321510012,97.60000000000001,39.726399614037064
1306893713.47,9.0285365,3.6467445,800.52,57.2,9.6,3.1,-1.0,43615319.73889822,25.77801880193723,7.352308504227877,25173.332841595602,98.6,39.7278923961893
1306893713.68,9.0285462,3.6470028,800.7,57.0,9.5,4.5,-1.0,46908496.30159611,25.68455180939297,7.153718425397823,24973.7155858928,98.5,39.72936986775535
1306893713.89,9.0285643,3.647276,800.89,56.2,9.3,5.7,-1.0,49171666.44371406,25.885141103696693,7.30911458976617,24824.22852099444,95.7,39.730839684028325
1306893714.11,9.0285914,3.6475576,801.09,54.8,8.9,7.0,-1.0,45674389.8056162,26.626862019899168,7.053780673735065,25304.556661183622,96.1,39.732309500301284
1306893714.32,9.0286243,3.6478233,801.27,52.8,8.4,8.2,-1.0,47622127.70736319,25.465027232787428,7.358964227889685,25176.086953721162,95.89999999999999,39.73377931657425
1306893714.53,9.0286634,3.6480858,801.43,50.8,8.0,9.2,-1.0,49731157.56857047,27.670081536871542,7.24772081320129,24999.30572826438,92.69999999999999,39.735226166967955
1306893714.75,9.0287108,3.6483601,801.59,48.6,7.6,10.2,-1.0,49639624.08011734,27.981020998532884,7.3764823319101875,24629.765894393327,91.49999999999999,39.736642396189296
1306893714.97,9.0287634,3.6486299,801.74,46.4,7.3,11.2,-1.0,50774909.34156341,27.731010298445437,7.354000538041575,25279.236720386038,91.29999999999998,39.738028004238295
1306893715.18,9.0288211,3.6488976,801.87,44.2,7.0,12.1,-1.0,57075946.1208247,28.370170233162906,7.485648991110903,25044.82283771193,91.3,39.73936768052876
1306893715.39,9.0288837,3.6491646,801.99,42.1,6.7,12.8,-1.0,55442106.69519736,27.616691172895514,7.50039584899903,24462.651537276077,89.1,39.74063845918143
1306893715.61,9.0289513,3.649432,802.09,39.8,6.5,13.6,-1.0,53039850.10444769,27.498301452519613,7.264356329552464,24167.22365950157,88.5,39.7418403401963
1306893715.82,9.0290221,3.6496949,802.18,37.5,6.3,14.3,-1.0,55441059.490513206,29.27865652839023,7.443599152235857,24438.43807494911,88.0,39.74297332357337
1306893716.03,9.0290968,3.6499571,802.27,35.5,6.2,14.8,-1.0,51529300.47803406,27.256575073640743,7.520101170319739,23822.353597444184,89.50000000000001,39.74402975401957
1306893716.24,9.0291724,3.65021,802.34,33.3,6.0,15.4,-1.0,50587586.81619925,26.994971520676017,7.552333848731375,23622.02952484581,90.30000000000001,39.74498666565562
1306893716.46,9.0292584,3.6504856,802.42,31.2,5.9,16.0,-1.0,54372110.61243185,28.820502616289573,7.241038672495238,24254.59756056911,88.60000000000001,39.74586702436077
1306893716.67,9.029341,3.6507396,802.49,29.4,5.8,16.5,-1.0,53724465.502158746,27.83171189161306,7.532868981444402,24288.596466369585,90.29999999999998,39.74667848542815
1306893716.9,9.0294347,3.6510175,802.56,27.3,5.8,17.0,-1.0,54524486.01692512,29.290413000437354,7.59644779115644,24960.069266105165,90.59999999999998,39.74742104885772
1306893717.11,9.029524,3.651274,802.63,25.6,5.7,17.4,-1.0,57647857.674437,30.306026921419708,7.537309458447387,24303.760471452828,88.0,39.74810236994258
1306893717.33,9.0296246,3.6515542,802.71,23.6,5.6,17.9,-1.0,55377414.021304645,28.34014297591181,7.5823318576654835,24920.62539755107,85.5,39.748745414562
1306893717.54,9.029716,3.6518023,802.79,22.0,5.6,18.2,-1.0,51367980.43099407,28.259812487969675,7.446221770324272,25369.499030796283,85.89999999999999,39.74935783800907
1306893717.75,9.0298144,3.6520632,802.88,20.5,5.6,18.5,-1.0,54482978.20840459,28.487345230615357,7.375828959117723,26019.982662515147,88.2,39.74996260616305
1306893717.96,9.0299105,3.6523128,802.97,19.0,5.5,18.9,-1.0,50650790.36687587,28.38596044008738,7.192280609145701,26214.844421927646,88.8,39.750567374317036
1306893718.17,9.0300092,3.6525643,803.07,17.6,5.5,19.1,-1.0,50407534.860022135,29.508112307365298,7.0781548934336715,26684.228305643213,87.7,39.7511797977641
1306893718.59,9.030215,3.6530758,803.31,15.0,5.5,19.6,-1.0,54612656.7986567,30.77061954415873,7.361619409846863,26384.62212101161,84.80000000000001,39.75192236119368
1306893719.02,9.0304289,3.6535919,803.58,12.5,5.5,20.1,-1.0,54016387.89219637,30.675282166009488,7.408288418700776,25954.517580990447,86.7,39.75281037519193
1306893719.44,9.0306416,3.6540936,803.87,10.3,5.5,20.4,-1.0,54536929.18421877,31.083500744134856,7.400078986810192,26075.778264191766,85.0,39.75386680563812
1306893719.65,9.0307515,3.6543489,804.03,9.4,5.5,20.6,-1.0,55574334.67264795,29.93110700225684,7.29281954019562,25513.714024188466,85.3,39.754992133722105
1306893719.88,9.0308679,3.654617,804.21,8.3,5.5,20.7,-1.0,52987739.004719615,30.012710992987724,7.340804109793256,25878.418252333104,85.39999999999999,39.756201670030066
1306893720.09,9.0309799,3.654873,804.39,7.5,5.5,20.8,-1.0,51080564.52283392,32.77543014679771,7.110634540994527,25497.791452647547,86.4,39.75748775926891
1306893720.3,9.0310926,3.6551288,804.57,6.6,5.5,21.0,-1.0,50985300.796760954,31.140452547853634,7.1200896648826975,25455.697022791435,88.7,39.75885040143864
1306893720.51,9.0312011,3.6553737,804.75,5.8,5.5,21.0,-1.0,47619524.858540386,30.107311461308196,7.418671404553532,25480.522509662587,88.0,39.76028194124617
1306893720.74,9.0313224,3.6556459,804.95,5.0,5.5,21.1,-1.0,50054469.88988154,30.382035577935103,7.401175524329051,25267.591730765154,86.7,39.761797689277664
1306893720.95,9.0314388,3.655906,805.15,4.2,5.5,21.2,-1.0,50029285.39976547,29.93871105526166,7.2596622312095205,24760.91496811953,87.30000000000001,39.76338999024005
1306893721.16,9.0315498,3.6561529,805.34,3.6,5.5,21.3,-1.0,47520963.064636655,30.27703505164972,7.240504283750208,24531.986982335584,87.39999999999999,39.76494401473699
1306893721.37,9.0316626,3.6564033,805.53,3.0,5.5,21.3,-1.0,50889899.848543845,28.547350755419153,7.320862823346342,24982.840037047863,87.4,39.76643679688922
1306893721.58,9.0317774,3.6566571,805.73,2.4,5.5,21.4,-1.0,50880951.063295126,29.407524798606307,7.211955248660839,25293.44948259492,90.70000000000002,39.767860681403654
1306893721.79,9.0318869,3.656899,805.92,1.9,5.5,21.4,-1.0,47620967.42324889,28.86720021918635,7.027104548374096,26017.043883487237,89.80000000000001,39.76930753179735
1306893722.01,9.0320042,3.6571575,806.13,1.3,5.5,21.4,-1.0,52500633.15653082,27.441472518192885,6.989969795882157,26351.188271734623,91.80000000000001,39.77077734807032
1306893722.22,9.0321222,3.6574172,806.33,0.8,5.5,21.4,-1.0,53114782.04454176,26.555029397729225,7.185796734154492,26783.950201596752,93.00000000000001,39.772262474929455
1306893722.44,9.0322397,3.6576757,806.54,0.3,5.5,21.4,-1.0,48790945.607832946,27.05429430700015,7.139590360280029,26381.17221010666,92.90000000000002,39.77377056766787
1306893722.66,9.0323567,3.6579329,806.75,-0.1,5.5,21.4,-1.0,51353892.33649191,27.97979488670815,6.93445647213398,25979.377613708162,90.9,39.77530162628554
1306893722.87,9.0324732,3.6581889,806.95,-0.5,5.5,21.4,-1.0,51387667.56193363,27.709398076178296,6.977150460523899,25358.670740977606,89.7,39.77683268490321
1306893723.08,9.0325891,3.6584438,807.16,-0.9,5.5,21.4,-1.0,44921508.30711039,27.289962595198517,7.0100718633696495,25576.49376863241,90.0,39.778371398813974
1306893723.3,9.0327044,3.6586974,807.37,-1.3,5.5,21.4,-1.0,46173914.39377768,26.93975496964277,6.92727412036267,26002.784010195006,90.8,39.77992542331091
1306893723.51,9.0328185,3.6589487,807.57,-1.6,5.5,21.4,-1.0,49315077.97299099,27.087077112554297,7.001195194821733,25804.363147392218,89.5,39.781487103100936
1306893723.72,9.032932,3.6591988,807.77,-1.9,5.5,21.4,-1.0,46469425.75631681,26.11406329467956,6.9523400897386605,25646.231477726054,87.2,39.78304878289096
1306893723.93,9.0330458,3.6594502,807.98,-2.2,5.5,21.3,-1.0,48850672.428995445,24.952550008729038,7.037024858717039,25386.1419295146,89.6,39.784625773267166
1306893724.14,9.033159,3.6597004,808.18,-2.5,5.5,21.3,-1.0,51686750.62098082,24.290724673301703,7.200123041668925,24896.640052158706,89.4,39.78619510835028
1306893724.35,9.0332719,3.6599507,808.38,-2.7,5.5,21.3,-1.0,48894541.38410887,22.617760129337164,7.126879603580471,24117.332057008378,88.89999999999999,39.787764443433396
1306893724.56,9.0333841,3.6601998,808.58,-3.0,5.5,21.2,-1.0,48439616.91482999,22.40727857359494,7.260929649616452,24418.203792647088,88.7,39.789326123223425
