flight id:401
flight code:Su-27
origin:RU
date:2011-06-01
from:kobuleti
to:kutaisi
motor(s):2
mass aircraft:17500.032952
mass fuel:17500.032952
lift coef:1.3276531002791723
drag coef:0.012475794761808172

timestamp,longitude,latitude,altitude,roll,yaw,heading,air_speed,engine_0,engine_1,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893697.34,2.0044378,6.5676253,103.85,-1.1,223.4,-1.0,128.14150783979048,11360273.521570373,11360273.521570373,24.46918729404011,7.508955418177626,25530.64343350123,90.80000000000001,27.26723149154945
1306893697.55,2.00422,6.5674715,106.81,-1.2,223.4,-1.0,119.18956403517551,13217071.95434229,13217071.95434229,25.612606096506017,7.552339657453393,25868.94791152112,90.4,27.303532891374473
1306893697.76,2.0039869,6.5673072,109.67,-1.4,223.4,-1.0,127.21667695325469,13351452.317930095,13351452.317930095,26.68070847186512,7.283705397911148,25710.07521069853,89.6,27.3398955335442
1306893697.97,2.0037481,6.5671391,112.33,-1.5,223.4,-1.0,129.96397739081814,15002871.685100129,15002871.685100129,28.42957695797689,7.347900542464707,26063.667809143913,89.80000000000001,27.37380848192565
1306893698.18,2.0035149,6.5669753,114.69,-1.6,223.4,-1.0,126.83224554711714,17266715.212779664,17266715.212779664,29.378538399290477,7.335703836168314,26134.316376809835,90.10000000000001,27.40452151779617
1306893698.39,2.0032729,6.5668053,116.94,-1.8,223.3,-1.0,131.38685346164874,16713155.723263659,16713155.723263659,27.80260147468057,7.109754079703586,25711.14732705374,91.4,27.434423092599317
1306893698.61,2.0030183,6.5666266,119.15,-1.9,223.3,-1.0,131.8267759133684,17534656.959672164,17534656.959672164,27.488856618261583,7.480591206145412,25491.326265319105,92.80000000000001,27.46058122908226
1306893698.83,2.0027591,6.5664448,121.27,-2.1,223.3,-1.0,134.10108889290066,18634431.85958213,18634431.85958213,28.08257262553086,7.607863539046348,25309.72780044903,92.10000000000002,27.485483897498707
1306893699.05,2.0024936,6.5662593,123.38,-2.2,223.3,-1.0,136.96748827782264,18030111.45478558,18030111.45478558,28.275662716813066,7.857021437788914,24862.20719228022,93.80000000000001,27.506030704147875
1306893699.26,2.0022449,6.5660863,125.32,-2.4,223.2,-1.0,134.1495475189523,18255594.603736736,18255594.603736736,27.239427418021954,7.961659536585023,24276.42193029018,91.40000000000002,27.525153626282606
1306893699.47,2.0019793,6.5659023,127.4,-2.5,223.2,-1.0,142.90681849758755,19337611.62496126,19337611.62496126,28.88556522302888,7.8763517035111645,24046.14876253334,93.80000000000003,27.543181841505707
1306893699.69,2.00171,6.5657164,129.55,-2.7,223.1,-1.0,138.0983684416116,19532424.071750343,19532424.071750343,29.23064722387977,8.013295363376338,23558.44498338283,94.00000000000001,27.56058997798864
1306893699.91,2.0014248,6.5655198,131.91,-2.9,223.1,-1.0,145.961423675196,19789754.026545312,19789754.026545312,27.92665841580067,8.3596117939818,23830.00125416746,91.2,27.57761534981716
1306893700.12,2.0011595,6.5653369,134.2,-3.0,223.0,-1.0,142.51132688364865,21661362.02009803,21661362.02009803,27.0101220641353,8.327135929741758,23414.893895350287,89.1,27.594357475801417
1306893700.33,2.0008902,6.5651512,136.64,-3.2,223.0,-1.0,144.53392767096756,21817078.74451607,21817078.74451607,27.35051927466363,8.106102197103983,23854.204866772023,90.8,27.611160844130374
1306893700.54,2.000617,6.5649625,139.23,-3.3,222.9,-1.0,146.80618138139425,22032318.21907376,22032318.21907376,27.2885291217245,8.068306963044563,24389.816260647167,90.3,27.628224492424337
1306893700.75,2.0003412,6.5647719,141.97,-3.5,222.8,-1.0,148.30857248474567,21803528.41177402,21803528.41177402,25.28867684096501,7.932194870688604,24786.480018898896,90.0,27.645693871251986
1306893700.96,2.0000602,6.5645776,144.89,-3.6,222.8,-1.0,151.21483997082714,21678130.752392445,21678130.752392445,24.398015464526154,7.543383574363492,24756.875997207095,88.6,27.6637756735267
1306893701.18,1.9997737,6.5643794,148.0,-3.8,222.7,-1.0,147.16411783605264,21982321.08021341,21982321.08021341,23.10799253750655,7.289005945683636,25354.892070275553,88.60000000000001,27.68262300511025
1306893701.39,1.9994833,6.5641783,151.28,-3.9,222.6,-1.0,156.32003250015595,20769093.59381817,20769093.59381817,23.03066083893287,7.306359650963316,25746.383172099017,91.60000000000001,27.70249614596764
1306893701.61,1.9991861,6.5639722,154.76,-4.0,222.6,-1.0,152.99815766265039,23644713.019448645,23644713.019448645,21.613433293606,7.512765163280845,25439.820062543346,90.40000000000002,27.723441027857408
1306893701.82,1.9989003,6.5637734,158.22,-4.1,222.5,-1.0,154.3483608753501,23226633.45067361,23226633.45067361,20.024932477305445,7.353941287893496,25556.398442088426,90.7,27.74538875314175
1306893702.03,1.9986082,6.5635696,161.84,-4.2,222.4,-1.0,157.96865878616364,24085740.963850196,24085740.963850196,20.84783477664744,7.303538375463457,25293.076658984934,92.0,27.768301045355223
1306893702.25,1.9982969,6.5633518,165.8,-4.3,222.4,-1.0,160.8750267880801,25391087.70017842,25391087.70017842,19.93348515834633,7.4103075586067995,25692.54916860608,92.69999999999999,27.792491771514456
1306893702.47,1.9979959,6.5631405,169.7,-4.4,222.3,-1.0,156.00057707165925,26530764.31710333,26530764.31710333,20.306235834851037,7.354849027150506,25840.339576168368,89.60000000000001,27.817800170464587
1306893702.68,1.9976867,6.562923,173.78,-4.5,222.2,-1.0,167.88559879809645,25021323.03174007,25021323.03174007,21.08571159492206,7.551879963704321,25748.165444517745,89.50000000000001,27.844249208084882
1306893702.89,1.9973867,6.5627112,177.78,-4.5,222.2,-1.0,163.33338631753887,28487412.685885575,28487412.685885575,22.01368400058464,7.611179228511281,25229.831042589514,91.2,27.871662812634316
1306893703.1,1.9970929,6.5625033,181.75,-4.6,222.1,-1.0,160.12353231408,29908926.94111134,29908926.94111134,22.766436886193652,7.9669653328073995,25155.194946588155,90.8,27.899880222958018
1306893703.31,1.9967796,6.5622809,186.01,-4.7,222.0,-1.0,170.94892970307637,27104117.055665795,27104117.055665795,21.99313672167943,8.19702291281414,25105.2230623478,91.69999999999999,27.928977991986898
1306893703.52,1.9964785,6.5620666,190.13,-4.7,222.0,-1.0,164.50464576796162,31320352.65336033,31320352.65336033,23.17490861359289,7.975463695853962,24486.666516585105,90.59999999999998,27.95871880563519
1306893703.74,1.9961544,6.5618355,194.59,-4.7,221.9,-1.0,169.22240089385866,30017735.601861518,30017735.601861518,22.062918716597718,7.722778568952485,24536.02490377791,91.8,27.989209838006143
1306893703.95,1.9958413,6.5616115,198.92,-4.7,221.9,-1.0,171.4822302733592,28054157.330641445,28054157.330641445,24.211054124328147,7.74374585535632,24298.884978726084,92.39999999999999,28.02036688087578
1306893704.16,1.995529,6.5613877,203.26,-4.7,221.8,-1.0,171.26972385335927,30460804.576854713,30460804.576854713,22.33651579248726,7.614418304500673,24991.298713505676,92.2,28.052075104847784
1306893704.37,1.9952198,6.5611657,207.76,-3.3,221.7,-1.0,169.8028188934702,31106772.026347622,31106772.026347622,22.291821062238213,7.6682725554558315,25004.173855746536,91.00000000000001,28.08419671464656
1306893704.58,1.9948943,6.5609313,212.84,0.8,221.7,-1.0,179.20643760648096,28144655.77962615,28144655.77962615,19.941981317847354,7.622336116028007,24999.383252686595,92.50000000000001,28.117221649029762
1306893704.79,1.9945833,6.5607075,217.88,5.1,221.7,-1.0,171.31147446253652,32963810.15364455,32963810.15364455,20.65523408716612,7.55716108078213,25133.71237474373,90.8,28.150981491549448
1306893705.0,1.9942561,6.5604724,223.27,9.8,221.8,-1.0,180.0031752682621,31407226.811624262,31407226.811624262,21.990303081889255,7.53437571493538,25614.379528450987,89.9,28.185805419808418
1306893718.42,1.9621198,6.5542836,648.5,81.4,308.8,-1.0,199.70852648192138,31073165.86072397,31073165.86072397,21.552147993206493,7.337237129559295,25815.50913484239,92.50000000000001,28.543116224707802
1306893718.84,1.9611669,6.5548838,663.02,81.8,315.5,-1.0,233.9859564726572,35420401.84557742,35420401.84557742,23.548220910111063,7.340331152010142,25469.214832841397,91.20000000000002,28.908281360315858
1306893719.28,1.9602658,6.5556036,678.46,82.0,322.8,-1.0,237.14907095819632,69416320.66563174,69416320.66563174,23.101482758097927,7.509699676539897,25955.670827561553,92.6,29.28211228769993
1306893747.6,1.9854642,6.6236065,1868.7,11.9,31.5,-1.0,270.66601591950797,107192469.20486805,107192469.20486805,23.85604548045008,7.576313747104011,26452.038016041395,93.10000000000001,30.56369255891603
1306893748.04,1.9865255,6.6246822,1877.72,11.0,31.6,-1.0,327.0683800859541,139259956.16991165,139259956.16991165,21.309030682838408,7.4634631566953935,26767.016435599766,94.10000000000001,31.848863162590575
1306893748.46,1.9875331,6.6256982,1886.2,10.4,31.8,-1.0,324.0951700333379,172066505.49778825,172066505.49778825,21.762674511420883,7.418151293606566,26248.126841957514,92.9,33.13720305760369
1306893748.89,1.9885707,6.6267396,1894.85,9.9,31.9,-1.0,325.0153437103597,160592933.37065628,160592933.37065628,23.981275710252405,7.331107437736411,26149.669749531276,95.50000000000001,34.42871989924849
1306893749.33,1.9896337,6.6278016,1903.64,9.5,31.9,-1.0,324.43131567176835,117285930.1298553,117285930.1298553,23.826559000773972,7.531807532698281,25653.348042455957,96.70000000000002,35.72307685462906
1306893749.76,1.9906928,6.6288549,1912.33,9.2,31.9,-1.0,329.8979185399561,99519152.4829752,99519152.4829752,22.51023719708672,7.461116339436871,25065.21691152055,97.6,37.02022799198689
1306893750.2,1.9917503,6.6299022,1920.93,8.9,32.3,-1.0,320.8503195540177,102379036.3628022,102379036.3628022,20.303178280482634,7.29376018153982,24253.308437899024,98.00000000000001,38.31983647842609
1306893750.63,1.9928135,6.6309508,1929.51,8.8,32.4,-1.0,329.31175657048516,127241473.01357588,127241473.01357588,19.724803104592485,7.337801478151897,24308.86045852673,96.00000000000001,39.3004871783386
1306893751.06,1.9938774,6.6319957,1938.04,8.8,32.5,-1.0,328.690072412183,131929854.80320352,131929854.80320352,20.150988059808228,7.403196012930192,24355.51351357801,96.30000000000001,40.27655235769117
1306893751.49,1.9949246,6.6330201,1946.38,8.6,32.5,-1.0,322.5389369297724,134102517.24478428,134102517.24478428,20.414688136821507,7.567532985707144,24417.228498248678,94.20000000000002,41.247182278951016
1306893751.91,1.9959575,6.6340266,1954.54,8.6,32.5,-1.0,324.9674751745962,143902614.03026095,143902614.03026095,19.861944644291984,7.695743544367606,23638.385450859954,94.10000000000001,41.31289531482154
1306893752.34,1.997023,6.6350608,1962.91,8.6,32.5,-1.0,326.6176115432589,142915799.61009002,142915799.61009002,20.23877901065138,7.7140101253549025,23520.259189959383,90.9,41.37811075664132
1306893752.77,1.998094,6.6360962,1971.27,8.7,33.0,-1.0,327.49263552183464,142393287.8508101,142393287.8508101,22.223222878181936,7.954357859380936,23739.021737183117,91.5,41.44323433494402
1306893753.2,1.999163,6.6371256,1979.56,8.7,33.1,-1.0,326.0112834610026,143536136.6365377,143536136.6365377,21.103679079040447,7.699908582429775,23989.73500847515,90.60000000000001,41.50808232269555
1306893753.63,2.0002401,6.6381585,1987.86,8.8,33.2,-1.0,327.6710945429207,143114064.78444433,143114064.78444433,21.24284521960963,7.552687382683295,23979.12496866981,88.7,41.57255520108576
1306893754.06,2.0013177,6.6391879,1996.12,8.8,33.3,-1.0,326.9953222089808,139813632.03351986,139813632.03351986,22.662740621769267,7.419594179458549,24345.251930110713,86.7,41.63669890187316
1306893754.48,2.0023933,6.6402112,2004.31,8.8,33.3,-1.0,333.46642389781374,140723974.52018276,140723974.52018276,25.25717226620663,7.6103141929157605,24945.62916065231,86.5,41.70052873564394
1306893754.91,2.0034695,6.6412308,2012.45,9.0,33.3,-1.0,354.1530116106263,138032666.29750022,138032666.29750022,26.224135762556887,7.488103814287839,25223.49298204126,88.5,41.76402173651883
1306893755.34,2.0045487,6.6422492,2020.56,9.0,33.7,-1.0,354.2095474038136,141302246.01841268,141302246.01841268,26.398136508873332,7.418100172646399,25249.511259558712,87.70000000000002,41.82719321508401
1306893755.76,2.0056284,6.6432639,2028.64,9.0,33.8,-1.0,361.3382126990418,149013113.9840713,149013113.9840713,27.870494483117646,7.0502021056270445,25183.33115155739,87.80000000000001,41.890165656028884
1306893756.19,2.0066985,6.6442655,2036.59,9.0,33.9,-1.0,349.6859684751603,156640197.8370878,156640197.8370878,28.83368913748268,7.106359883716015,25628.391488460347,86.6,41.952977335818915
1306893756.61,2.0077665,6.645261,2044.47,9.3,33.9,-1.0,355.8885197299815,171731563.33759043,171731563.33759043,29.051863075792408,7.140484160497852,25722.729826743176,90.19999999999999,42.01541390624761
1306893757.03,2.0088632,6.6462789,2052.52,9.4,33.9,-1.0,363.885789393726,183057982.13056296,183057982.13056296,26.69471131604316,7.102417238205051,25299.473029056382,92.4,42.07761316259057
1306893757.45,2.0099219,6.6472575,2060.25,9.4,34.3,-1.0,351.2451848814632,186787612.77885884,186787612.77885884,27.806504536244763,7.316402659340456,25353.87413183515,90.30000000000001,42.13938372252058
1306893757.87,2.0110145,6.6482632,2068.18,9.4,34.4,-1.0,360.7998422075359,193741649.9332783,193741649.9332783,28.117069563570304,7.36324107615791,25251.204195672406,89.2,42.200871036606316
1306893758.29,2.012087,6.6492462,2075.91,9.6,34.5,-1.0,353.70064016796766,193484419.3258518,193484419.3258518,28.562740094133552,7.3693495806842195,24980.508524662673,90.3,42.26195262015837
1306893758.71,2.0131756,6.6502397,2083.71,9.7,34.5,-1.0,357.73500913053994,189667997.06762704,189667997.06762704,26.000261674376777,7.265577797989737,25063.890359619465,90.6,42.322735647279984
1306893759.13,2.0142672,6.6512318,2091.49,9.7,34.8,-1.0,357.73450292458864,192110541.50200483,192110541.50200483,26.93008684597452,7.497989434324146,24729.89656045971,89.2,42.38324308385042
1306893759.55,2.0153542,6.6522155,2099.19,9.7,34.9,-1.0,355.444952803296,192673141.44609407,192673141.44609407,25.090461042773363,7.6052786277217965,24619.625570697077,88.7,42.44343665340422
1306893759.98,2.0164809,6.6532305,2107.11,9.9,34.9,-1.0,358.6085826407648,190760970.73200113,190760970.73200113,23.9188213676253,7.881487899265107,24593.39376432049,91.0,42.503507738268624
1306893760.4,2.017569,6.6542065,2114.72,10.0,34.9,-1.0,353.9320793535728,192310497.9559968,192310497.9559968,23.496629613813067,7.8353377126407375,24404.72811229947,90.89999999999999,42.563318543167995
1306893760.83,2.018705,6.6552209,2122.62,10.0,35.3,-1.0,359.49810384016945,192025484.5857384,192025484.5857384,25.386781163386253,7.863368232945042,24717.552969143675,90.2,42.62314465865356
1306893761.25,2.0198232,6.656215,2130.34,10.0,35.4,-1.0,361.17153776878564,188878988.82206693,188878988.82206693,26.845359436084486,7.790980215131748,25413.823541305897,89.5,42.68271814946722
1306893761.68,2.0209501,6.6572122,2138.08,10.2,35.4,-1.0,354.8897381915616,188797156.8782049,188797156.8782049,24.05789910340995,7.789798231197984,25581.96615543416,90.00000000000001,42.74229929557395
1306893762.1,2.0220485,6.6581799,2145.57,10.3,35.7,-1.0,353.31555736945916,187800975.1616851,187800975.1616851,24.72390622185253,7.796990877716434,25978.860489995437,93.60000000000001,42.8015436087848
1306893762.52,2.0231687,6.6591624,2153.16,10.3,35.8,-1.0,358.8852365344022,188978349.77653116,188978349.77653116,24.274873301228236,7.8769809945210065,25561.80231478912,94.30000000000001,42.86068074789241
1306893762.95,2.0243135,6.6601618,2160.87,10.3,35.8,-1.0,357.374110676254,187193030.07059735,187193030.07059735,26.721772033467715,7.818259018416411,25784.77477970795,92.30000000000001,42.919748989362226
1306893763.37,2.0254538,6.6611527,2168.5,10.5,36.1,-1.0,362.96817893864784,188106492.68859977,188106492.68859977,24.704773905304858,7.762620842135177,25711.28502663162,90.1,42.97870240143571
1306893764.21,2.0276827,6.6630763,2183.27,10.5,36.4,-1.0,353.8675212497434,186397781.51143727,186397781.51143727,23.71521425125002,7.577591172731562,26245.29607543869,88.9,43.04306810572268
1306893764.64,2.028852,6.6640783,2190.94,10.7,36.5,-1.0,360.62656041641753,182664593.29126832,182664593.29126832,22.748545556080213,7.5781456644864935,26565.18850634416,86.00000000000001,43.107242427682436
1306893765.07,2.0300032,6.6650602,2198.44,10.8,36.5,-1.0,354.4931746764556,179887181.87740228,179887181.87740228,21.98636159776136,7.462591077560762,26901.96175147512,88.40000000000002,43.171332541418224
1306893765.49,2.0311551,6.6660381,2205.9,10.8,36.8,-1.0,361.55048200171615,178546722.31379652,178546722.31379652,21.936924572711643,7.574404655229253,26341.367111614654,88.10000000000002,43.235085822258114
1306893766.33,2.0334313,6.6679566,2220.48,10.8,37.1,-1.0,356.0675877560983,175686782.85245222,175686782.85245222,22.435588697932385,7.547884227333597,25883.824775072793,89.50000000000001,43.30409063415662
1306893766.76,2.0346019,6.6689361,2227.91,10.8,37.2,-1.0,356.1646171798093,175950125.73835707,175950125.73835707,22.95561900187355,7.620808046261207,25440.8562417815,89.80000000000001,43.3728581319694
1306893767.18,2.0357705,6.6699093,2235.27,10.8,37.4,-1.0,362.5289652240343,177161441.50373197,177161441.50373197,21.812844232648118,7.560123339092804,25185.997072585895,88.50000000000001,43.44152611097202
1306893767.6,2.0369289,6.6708692,2242.52,11.3,37.5,-1.0,358.5740576232878,174714456.97453687,174714456.97453687,20.282027300227053,7.712076660628637,26123.912496278856,86.8,43.50993381000964
1306893768.02,2.0380716,6.6718114,2249.62,11.4,37.5,-1.0,353.04287382861065,174625233.86749732,174625233.86749732,17.65098684239692,7.688351145614258,25687.218144044593,89.30000000000001,43.57787453616887
1306893768.44,2.039237,6.6727677,2256.81,11.5,37.8,-1.0,358.63636465059056,175962380.88900205,175962380.88900205,19.915964424616064,7.6800726628432185,26069.93632878193,90.50000000000001,43.64547842943222
1306893768.86,2.040406,6.6737222,2263.97,11.6,37.8,-1.0,358.72569776768864,175995465.99027961,175995465.99027961,22.250420241684985,7.8421550807357026,25713.460024713375,93.7,43.70725664465531
1306893769.28,2.0415897,6.6746838,2271.17,11.7,38.1,-1.0,361.8880058546528,176022065.54501882,176022065.54501882,24.001839670378377,7.883117170960975,24890.27250294898,96.4,43.76867506110325
1306893769.7,2.0427435,6.6756165,2278.13,11.8,38.1,-1.0,352.3823072297127,177632746.97397184,177632746.97397184,25.30595921332321,7.8663346526787565,24184.347729764486,95.6,43.82968009172443
1306893770.12,2.0439261,6.6765675,2285.22,11.9,38.4,-1.0,359.6185072988155,176852664.16019127,176852664.16019127,24.263554013210673,7.7278264738935425,24260.08745697243,96.5,43.89040187650132
1306893770.54,2.0451095,6.6775144,2292.26,12.0,38.6,-1.0,358.8479241263769,174805112.12833938,174805112.12833938,24.705304469674832,7.8542287608720525,24498.855254972306,93.60000000000001,43.9453515702896
1306893770.97,2.0463192,6.6784772,2299.4,12.1,38.7,-1.0,357.2761277538163,174909805.36600444,174909805.36600444,26.012582713644473,7.850041534537438,24738.841503208423,93.49999999999999,44.00007926057832
