flight id:501
flight code:Tu-142
origin:RU
date:2011-06-01
from:batumi
to:gelendzhik
motor(s):4
mass aircraft:96000.025248
mass fuel:96000.025248
lift coef:1.5098032749390164
drag coef:0.017311591591697872

timestamp,longitude,latitude,altitude,roll,pitch,yaw,heading,air_speed,engine_0,engine_2,engine_3,temperature_in,humidity_in,pressure_in,heart_rate,oxygen_mask
1306893718.59,5.9183634,3.9403164,127.1,0.3,7.7,77.4,-1.0,109.2464745618632,6943973.107679251,6943973.107679251,6943973.107679251,24.345211660934936,7.142499013943585,23623.043930921696,90.80000000000001,28.951570478017395
1306893719.02,5.9189079,3.9404199,126.96,0.4,7.7,77.4,-1.0,109.24710684371225,1655886.0725087572,1655886.0725087572,1655886.0725087572,24.06368809521743,7.172829849859458,23914.30625642284,89.7,28.950437494640315
1306893719.44,5.9194405,3.9405209,126.96,0.4,8.0,77.4,-1.0,109.46233167873005,2927861.123903456,2927861.123903456,2927861.123903456,25.154715677690977,7.351073467961093,23855.717172572207,92.5,28.9493274771425
1306893719.65,5.9197127,3.9405725,126.96,0.4,8.1,77.4,-1.0,111.58253158856003,5964467.698095683,5964467.698095683,5964467.698095683,23.256970793197798,7.384683306451141,24505.13544561005,92.5,28.948278701989395
1306893719.88,5.9199995,3.9406268,127.04,0.4,8.2,77.4,-1.0,107.62646856664415,8234107.193630847,8234107.193630847,8234107.193630847,20.572177291770366,7.1642906525562,24712.026740548685,90.9,28.947383032698053
1306893720.09,5.9202739,3.9406787,127.15,0.4,8.3,77.4,-1.0,112.77615387830963,9015338.499096602,9015338.499096602,9015338.499096602,22.12322371418221,7.270066973776706,24511.844946646397,89.5,28.946671090440837
1306893720.3,5.9205489,3.9407307,127.3,0.4,8.4,77.4,-1.0,112.73167748026337,477090.4589247517,477090.4589247517,477090.4589247517,20.197262150761592,7.336669125268111,24728.151267873283,90.2,28.94619646226936
1306893720.51,5.9208127,3.9407806,127.48,0.4,8.5,77.4,-1.0,108.36878573864765,1505973.9263868895,1505973.9263868895,1505973.9263868895,20.792315803795297,7.653823884067402,24486.47560068959,87.4,28.945974458769797
1306893720.95,5.9213881,3.9408892,128.02,0.4,8.5,77.5,-1.0,112.79103657417355,2270952.3485565106,2270952.3485565106,2270952.3485565106,20.472854915816118,7.744189875470184,24652.156081205147,89.1,28.94628832578642
1306893721.37,5.9219278,3.940991,128.65,0.4,8.4,77.5,-1.0,110.85152495405801,2153292.8175383313,2153292.8175383313,2153292.8175383313,22.92038804303149,7.967888466898772,24942.754431018337,86.8,28.947199305663936
1306893722.01,5.9227501,3.9411461,129.81,0.4,8.3,77.5,-1.0,110.80572939515851,447056.3326394068,447056.3326394068,447056.3326394068,21.218523936263104,7.797109191148765,25465.818188796577,88.00000000000001,28.949273890090886
1306893722.66,5.9235995,3.9413063,131.14,0.4,8.2,77.5,-1.0,112.66933644393804,7748318.083209259,7748318.083209259,7748318.083209259,21.454403603645197,7.677383656469967,25887.228420315594,89.60000000000001,28.95247380260182
1306893723.51,5.9247183,3.9415172,133.02,0.4,8.2,77.6,-1.0,113.48555489143473,10006737.419492498,10006737.419492498,10006737.419492498,22.23886153344968,7.562047906606694,26078.129752582874,86.10000000000001,28.957112910213368
1306893723.72,5.9249947,3.9415694,133.5,0.4,8.1,77.6,-1.0,113.68682079400998,7502617.9588927245,7502617.9588927245,7502617.9588927245,23.046103179830826,7.518947232822396,25587.64462101673,85.8,28.96211947189316
1306893724.98,5.9266557,3.9418832,136.44,0.4,8.1,77.6,-1.0,113.68668478418519,9775097.594814623,9775097.594814623,9775097.594814623,23.887173078759425,7.457875916218287,25658.504299327633,89.0,28.969315447396216
1306893726.47,5.9286492,3.9422599,140.2,0.4,8.1,77.7,-1.0,115.39065868345453,5352178.779950643,5352178.779950643,5352178.779950643,23.782551525976167,7.556808076004535,25980.20262043161,89.9,28.97930560487653
1306893728.18,5.93095,3.9426942,144.97,0.4,8.1,77.7,-1.0,116.03636020972351,1624104.370667962,1624104.370667962,1624104.370667962,25.463697614297534,7.413807291496367,25684.77010405499,89.90000000000002,28.99283250776367
1306893729.46,5.9326953,3.9430227,148.92,0.4,8.1,77.8,-1.0,117.57028552953714,2920657.8503275607,2920657.8503275607,2920657.8503275607,26.676337655139488,7.309434832796763,25553.97289396433,92.60000000000001,29.009245456145123
1306893731.35,5.9352955,3.9435133,155.3,0.4,8.1,77.8,-1.0,118.64280361849478,2304634.419162549,2304634.419162549,2304634.419162549,25.082640587152543,7.320092697842886,25369.54123638331,93.60000000000001,29.030129095690185
1306893732.82,5.9373202,3.9438942,160.65,0.4,8.1,77.9,-1.0,118.81117667797223,2737065.146168811,2737065.146168811,2737065.146168811,24.29191289174445,7.225210810093284,25130.392617897603,93.6,29.054626033572948
1306893733.45,5.9382029,3.9440604,163.07,0.3,8.1,77.9,-1.0,120.8140239777668,3416753.203642071,3416753.203642071,3416753.203642071,24.30143879597467,7.469631858009006,24390.98558585164,91.5,29.080087538384838
1306893734.93,5.9402798,3.9444519,168.98,0.3,8.1,77.9,-1.0,121.00573305562074,3121236.69526524,3121236.69526524,3121236.69526524,25.485057798098637,7.68619427168468,23633.42287096199,91.9,29.109055167431215
1306893735.99,5.941762,3.9447322,173.38,0.4,8.1,77.9,-1.0,120.64038850334565,2972648.839168332,2972648.839168332,2972648.839168332,23.656791074467513,7.623259083329808,23607.74040045538,93.10000000000001,29.139951930335847
1306893736.44,5.9423976,3.9448525,175.31,0.4,8.1,78.0,-1.0,121.91307746863218,3068523.2131687347,3068523.2131687347,3068523.2131687347,24.450416619333193,7.549662458779901,23552.57109836681,92.80000000000001,29.171958710738302
1306893738.57,5.9454272,3.9454275,184.83,0.4,8.1,78.0,-1.0,122.7185922222865,2721092.46020222,2721092.46020222,2721092.46020222,25.269562387482935,7.6741717011251644,23300.332477671767,90.5,29.20900267399289
1306893739.0,5.9460384,3.9455438,186.82,0.5,8.1,78.0,-1.0,122.68875349466781,2741260.9673244106,2741260.9673244106,2741260.9673244106,24.02264267441553,7.593728199363825,23254.183680329133,91.10000000000001,29.244691650370847
1306893739.44,5.9466693,3.9456639,188.89,0.5,8.1,78.1,-1.0,123.69619505670559,3319843.4132917696,3319843.4132917696,3319843.4132917696,24.278319045129976,7.791269532570056,23612.02268454754,90.2,29.278313697614944
1306893740.92,5.9488007,3.94607,196.05,0.6,8.1,78.1,-1.0,124.28591778525566,3164829.2932262276,3164829.2932262276,3164829.2932262276,22.92282591255643,7.71079657030932,23551.818796155352,89.10000000000001,29.314393093940403
1306893741.13,5.9490975,3.9461266,197.06,0.6,8.1,78.1,-1.0,122.12337951099484,3306456.640186014,3306456.640186014,3306456.640186014,24.709729988165698,7.497506676308688,23498.779598612913,87.0,29.346361597877408
1306893741.99,5.9503361,3.9463638,201.35,0.6,8.1,78.2,-1.0,124.32055445108887,6375285.546869989,6375285.546869989,6375285.546869989,23.189277652088098,7.49184819735154,23891.309864232444,89.4,29.37751864074705
1306893742.62,5.9512506,3.9465399,204.56,0.7,8.1,78.2,-1.0,125.3160203030781,8371425.3400177015,8371425.3400177015,8371425.3400177015,24.52057347507817,7.483566780749895,24292.005571185222,89.9,29.409280451770677
1306893743.26,5.9521757,3.9467188,207.85,0.7,8.1,78.2,-1.0,124.88650347108648,10519597.551236805,10519597.551236805,10519597.551236805,24.01823564558888,7.358394889632661,24234.13842604644,90.1,29.439036576005147
1306893743.69,5.9528047,3.9468405,210.11,0.8,8.1,78.2,-1.0,126.43456912414604,13597572.147934979,13597572.147934979,13597572.147934979,24.500229715967716,7.350493390196331,24257.723624023212,89.80000000000001,29.46715446751871
1306893743.91,5.9531262,3.9469027,211.28,0.8,8.1,78.3,-1.0,126.13080250195101,12651337.618069632,12651337.618069632,12651337.618069632,24.41261492592894,7.231210276416784,24519.349120200688,90.90000000000002,29.49469055675755
1306893744.57,5.9540805,3.9470867,214.75,0.9,8.1,78.3,-1.0,124.91244247326406,10060738.430666313,10060738.430666313,10060738.430666313,24.5285704275355,7.471003076087358,25203.98974241295,92.70000000000002,29.517595193677934
1306893745.0,5.9547097,3.9472078,217.07,0.9,8.1,78.3,-1.0,126.26450457045655,8947910.827729901,8947910.827729901,8947910.827729901,26.45955723175263,7.471210305015468,25370.367585124157,90.89999999999999,29.540752455270237
1306893745.42,5.9553223,3.9473255,219.34,0.9,8.1,78.4,-1.0,126.04143936284589,6725779.185495881,6725779.185495881,6725779.185495881,26.137868245842036,7.4866152703383095,24720.374398948738,89.89999999999999,29.564062822724303
1306893745.84,5.9559418,3.9474442,221.65,1.0,8.1,78.4,-1.0,127.3091510998907,5269403.886905854,5269403.886905854,5269403.886905854,27.593920815004395,7.563834760434038,25170.60833738304,88.79999999999998,29.58366037303052
1306893746.5,5.9569117,3.9476296,225.3,1.0,8.1,78.4,-1.0,126.85903944038817,5980938.406661285,5980938.406661285,5980938.406661285,26.46566178033032,7.811313878195547,25756.728634217794,91.89999999999999,29.605278920712056
1306893746.72,5.9572336,3.947691,226.52,1.0,8.1,78.5,-1.0,126.30111236155547,5552835.685617474,5552835.685617474,5552835.685617474,27.68607392618522,8.004229098086034,26028.015636836997,91.19999999999999,29.624547293415468
1306893748.04,5.959185,3.9480616,234.01,1.0,8.1,78.6,-1.0,127.60404309066719,5626164.212930708,5626164.212930708,5626164.212930708,26.443823700747494,7.941521136801544,26030.652715224238,90.10000000000001,29.647092131560697
1306893748.89,5.9604382,3.9482982,238.89,0.9,8.1,78.6,-1.0,127.23977147580253,6283148.940073736,6283148.940073736,6283148.940073736,27.286494439661006,7.807156105301287,25973.993932937454,88.00000000000001,29.67085416130698
1306893750.2,5.9623776,3.9486623,246.56,0.8,8.1,78.6,-1.0,127.71025231481563,6804224.407516561,6804224.407516561,6804224.407516561,27.357182558099755,8.173476792193645,25452.807558349286,87.7,29.698757704614067
1306893751.06,5.9636698,3.9489037,251.74,0.7,8.1,78.6,-1.0,129.54251015076903,8123322.30052362,8123322.30052362,8123322.30052362,27.372826612539683,8.18520109905365,25481.898747464693,88.0,29.729731020449588
1306893751.91,5.9649297,3.9491383,256.85,0.6,8.1,78.6,-1.0,127.81059230764366,8646128.898523856,8646128.898523856,8646128.898523856,28.32527712505024,7.948550967925179,24996.572894315315,87.0,29.7619598043516
1306893752.77,5.9662199,3.9493778,262.14,0.5,8.1,78.6,-1.0,129.3272404556147,8573818.582020974,8573818.582020974,8573818.582020974,28.16910656434136,7.8715836609516385,25215.52817497073,86.2,29.79646221030086
1306893754.06,5.9681591,3.9497368,270.18,0.3,8.1,78.6,-1.0,129.61599367359386,8316522.274793185,8316522.274793185,8316522.274793185,27.451716457809646,7.612351638871002,25415.773787051116,86.5,29.8353817203621
1306893754.91,5.9694485,3.9499751,275.6,0.2,8.1,78.6,-1.0,130.73898627348177,7285097.09846976,7285097.09846976,7285097.09846976,26.18201470979705,7.597174959008445,24984.17705942283,89.2,29.876682026573825
1306893755.34,5.9700935,3.9500942,278.32,0.2,8.0,78.6,-1.0,129.2938947312348,6732138.581439193,6732138.581439193,6732138.581439193,25.469458349324732,7.52003457412411,24064.270263212988,87.7,29.917270390528326
1306893755.76,5.9707378,3.9502131,281.06,0.1,8.0,78.6,-1.0,132.20161826948697,7579528.819322023,7579528.819322023,7579528.819322023,26.519713129541845,7.462703759798588,23778.032980226955,89.0,29.95902235903226
1306893759.98,5.9771517,3.9513968,308.93,-0.2,8.0,78.6,-1.0,131.01308672168292,6441016.95713473,6441016.95713473,6441016.95713473,27.16602290250957,7.503525683773821,24069.678864470116,92.10000000000001,30.016375814850285
1306893776.92,6.0035546,3.9563025,433.14,-0.2,8.0,78.9,-1.0,134.41604496844582,5967787.493033353,5967787.493033353,5967787.493033353,26.73419741596683,7.556260145695677,24863.238346756225,92.3,30.16507988309176
1306893778.2,6.0055752,3.9566777,443.13,-0.1,8.5,78.9,-1.0,136.14769837144556,5751100.473119979,5751100.473119979,5751100.473119979,28.204477661246784,7.364854208350421,24666.032999619743,91.7,30.31555997932973
1306893778.63,6.0062622,3.9568058,446.89,-10.5,13.7,78.7,-1.0,137.87364369133647,4414760.189432404,4414760.189432404,4414760.189432404,28.677595624395753,7.395215169116543,24674.597487687464,92.30000000000001,30.464953023949153
1306893779.05,6.0069263,3.9569355,451.98,-25.5,15.7,77.6,-1.0,137.01673064631925,3676922.3773773303,3676922.3773773303,3676922.3773773303,28.299745272842483,7.415628879865462,24552.433851335325,91.90000000000002,30.6143307579824
1306893779.47,6.0075721,3.9570752,458.45,-30.1,17.0,76.0,-1.0,134.4396508765131,4491503.558057519,4491503.558057519,4491503.558057519,27.18761293512427,7.709476409475897,24646.78201145758,91.0,30.764611816600073
1306893779.9,6.0082456,3.9572382,466.66,-33.2,17.9,74.2,-1.0,138.45387580942892,7717922.050701116,7717922.050701116,7717922.050701116,27.763796223604004,7.9908766185780244,25048.049821924033,93.4,30.91502301520025
1306893780.32,6.0088718,3.9574073,475.49,-38.0,18.6,72.4,-1.0,133.69368139129944,10634911.884778772,10634911.884778772,10634911.884778772,27.260975548327185,7.8696676274352875,25201.93834209879,89.60000000000001,31.068044668743557
1306893780.53,6.0091882,3.9574999,480.34,-39.5,18.7,71.4,-1.0,136.41077611317414,19662908.375519395,19662908.375519395,19662908.375519395,28.34582991196318,7.713782248901202,25397.59926113822,91.20000000000002,31.222696899714684
1306893780.96,6.0098164,3.9576987,490.61,-40.9,18.5,69.4,-1.0,133.5478068468446,27150104.4615982,27150104.4615982,27150104.4615982,28.449819408951708,7.411432674836584,25684.188843378994,89.50000000000001,31.383113566381347
1306893781.38,6.0104256,3.9579103,501.21,-42.3,18.7,67.6,-1.0,134.43205765834327,33576630.09717365,33576630.09717365,33576630.09717365,27.86034685784943,7.255893189720311,25257.29499430328,88.60000000000002,31.53030954188441
1306893781.8,6.0110243,3.958137,512.14,-43.6,18.9,65.8,-1.0,134.10033092338773,39272085.936991274,39272085.936991274,39272085.936991274,28.400199546352418,7.483435281102996,25214.3233450399,87.2,31.590786357282482
1306893782.22,6.0116093,3.9583775,523.27,-44.3,18.9,64.0,-1.0,133.1745433541067,43154336.439251184,43154336.439251184,43154336.439251184,25.495095322351908,7.3219864863204505,25485.591070026814,90.2,31.652135876092636
1306893782.65,6.0121899,3.9586355,534.69,-44.7,18.9,62.2,-1.0,131.2885836741736,43986821.64778733,43986821.64778733,43986821.64778733,25.831909040370846,7.6178517986453524,25538.00610282686,90.80000000000001,31.71934934940847
1306893783.07,6.0127402,3.9588987,545.83,-45.2,18.9,60.4,-1.0,129.70773007335097,45004627.12644725,45004627.12644725,45004627.12644725,25.326289828102208,7.8286563211363625,26004.793132411483,89.10000000000001,31.791194275042766
1306893783.5,6.013297,3.9591846,557.42,-45.4,19.1,58.5,-1.0,130.82089519552045,46928933.95759203,46928933.95759203,46928933.95759203,26.365052031629165,7.746694278796449,26093.153924348102,90.5,31.866958710738302
1306893783.92,6.0138334,3.95948,568.89,-45.6,19.1,56.7,-1.0,131.68687499052047,46764228.15337416,46764228.15337416,46764228.15337416,26.377328925052584,7.764545728257824,26224.16206196853,89.8,31.94521877198065
1306893784.34,6.0143472,3.9597826,580.16,-45.8,19.1,54.9,-1.0,128.96811160138165,48022701.9668996,48022701.9668996,48022701.9668996,28.70661360488549,7.992421612298007,26499.313586125212,90.7,32.02534672473656
