1306893713.04,5.9115163,3.9390076,112.67,-0.2,8.6,77.4,639531.75,-316533.5,-1.0,100.39554718753314,5703466.1407219805,5703466.1407219805,5703466.1407219805,5703466.1407219805,24.004620807193703,7.200213383174708,25607.646974622778,86.20000000000002,29.05007110136716
1306893713.26,5.9117882,3.9390585,114.84,-0.2,8.4,77.4,639553.69,-316525.47,-1.0,106.85807985559315,7235424.350935158,7235424.350935158,7235424.350935158,7235424.350935158,23.93720996619794,6.8637207195613685,25836.069619432,87.10000000000002,29.06604004274949
1306893713.47,5.9120469,3.9391071,116.82,-0.3,8.1,77.4,639574.63,-316517.81,-1.0,106.79938124739994,5043606.448458028,5043606.448458028,5043606.448458028,5043606.448458028,23.188308748919958,6.879771051854611,26091.37529795061,88.80000000000001,29.08125111011607
1306893713.68,5.9122922,3.9391535,118.61,-0.3,7.8,77.4,639594.44,-316510.53,-1.0,101.06686162096754,7816532.798347052,7816532.798347052,7816532.798347052,7816532.798347052,23.528357381318635,6.834112909071452,25989.2630805357,90.7,29.096508109241178
1306893713.89,5.9125523,3.9392028,120.38,-0.3,7.6,77.4,639615.44,-316502.78,-1.0,107.11534774805992,9721313.93096079,9721313.93096079,9721313.93096079,9721313.93096079,23.12819434905679,6.817428624326709,26038.833122893644,91.60000000000001,29.11165027896996
1306893714.11,5.912821,3.939254,122.05,-0.3,7.3,77.4,639637.13,-316494.75,-1.0,105.59096727375388,4583002.0350230485,4583002.0350230485,4583002.0350230485,4583002.0350230485,25.291443114329844,6.840859987731106,26359.878090428792,91.20000000000002,29.12661637695771
1306893714.32,5.9130755,3.9393026,123.46,-0.3,7.0,77.3,639657.69,-316487.13,-1.0,104.81408954726314,4967287.629462283,4967287.629462283,4967287.629462283,4967287.629462283,26.88649429052152,7.151561039752435,25899.455289328056,93.30000000000001,29.141230331463397
1306893714.53,5.9133279,3.9393509,124.68,-0.2,6.8,77.3,639678.06,-316479.56,-1.0,103.8270133910237,5542710.282512412,5542710.282512412,5542710.282512412,5542710.282512412,25.778802227441567,7.024536168011045,25418.918736197582,92.5,29.155224207228926
1306893714.75,5.9135929,3.9394018,125.75,-0.2,6.6,77.3,639699.5,-316471.59,-1.0,104.26541812660405,4768219.919441429,4768219.919441429,4768219.919441429,4768219.919441429,23.112956632270368,6.715919707733381,25072.29576027962,94.2,29.168383656047823
1306893714.97,5.9138548,3.9394522,126.6,-0.2,6.4,77.3,639720.63,-316463.72,-1.0,102.74402346120162,4569630.497026005,4569630.497026005,4569630.497026005,4569630.497026005,22.795779144128232,6.6610405209431605,25484.679702456662,94.20000000000002,29.180624469696117
1306893715.18,5.914116,3.9395025,127.26,-0.2,6.3,77.3,639741.75,-316455.88,-1.0,107.5032713221326,10387014.778744416,10387014.778744416,10387014.778744416,10387014.778744416,22.39935556039302,6.60278038798179,25433.232947952245,96.40000000000003,29.19179354231204
1306893715.61,5.9146413,3.9396038,128.08,-0.1,6.4,77.3,639784.13,-316440.03,-1.0,105.41278290377686,6724855.555979398,6724855.555979398,6724855.555979398,6724855.555979398,23.969885834204533,6.796406084241125,24614.564951791475,95.10000000000002,29.201929150361032
1306893715.82,5.9149018,3.9396539,128.3,-0.1,6.5,77.3,639805.19,-316432.19,-1.0,107.19016780807283,3518488.767626687,3518488.767626687,3518488.767626687,3518488.767626687,23.189916021907106,6.750120805957145,24252.72816671897,93.8,29.210717426826477
1306893716.03,5.9151629,3.9397042,128.41,-0.1,6.6,77.3,639826.25,-316424.31,-1.0,107.24429041168776,2891858.494714626,2891858.494714626,2891858.494714626,2891858.494714626,22.12785638964159,6.7463002871139715,23758.775141966755,91.4,29.218219614053076
1306893716.24,5.915416,3.9397529,128.44,-0.0,6.8,77.3,639846.69,-316416.72,-1.0,104.01098915620678,9335368.41205126,9335368.41205126,9335368.41205126,9335368.41205126,22.696365978188886,6.734336293455961,23272.88063733479,92.3,29.224389780282298
1306893716.46,5.9156932,3.9398062,128.41,-0.0,6.9,77.3,639869.06,-316408.38,-1.0,108.69020486743281,9479032.455733372,9479032.455733372,9479032.455733372,9479032.455733372,20.161297463727703,6.753800727573847,23089.44717858445,92.2,29.2292585466865
1306893716.67,5.9159499,3.9398554,128.33,0.1,7.0,77.3,639889.81,-316400.66,-1.0,105.60579051024803,9638575.104314044,9638575.104314044,9638575.104314044,9638575.104314044,20.235479506360825,6.628258014367041,23029.928228169683,91.9,29.23298667442053
1306893716.9,5.9162321,3.9399096,128.21,0.1,7.1,77.3,639912.63,-316392.19,-1.0,106.01458124803405,4884328.582266878,4884328.582266878,4884328.582266878,4884328.582266878,22.184079235544488,6.6431879553426025,23492.644868846925,90.70000000000002,29.235688992880725
1306893717.11,5.9164938,3.9399597,128.08,0.1,7.2,77.3,639933.75,-316384.34,-1.0,107.47365067092414,1037310.7618908243,1037310.7618908243,1037310.7618908243,1037310.7618908243,22.974271929811866,6.739622607333601,23794.36457406482,87.50000000000001,29.237472676170313
1306893717.33,5.9167811,3.9400146,127.92,0.2,7.2,77.3,639956.94,-316375.72,-1.0,112.63031948565727,3418326.035621794,3418326.035621794,3418326.035621794,3418326.035621794,24.863176354231197,7.007810498410854,23071.927644363273,87.20000000000002,29.238483174857972
1306893717.54,5.9170365,3.9400634,127.77,0.2,7.3,77.3,639977.56,-316368.09,-1.0,104.88805119645824,3107228.583667308,3107228.583667308,3107228.583667308,3107228.583667308,25.327097722945094,7.157537775890933,22761.443931449492,84.19999999999999,29.238873594805483
1306893717.75,5.9173063,3.940115,127.61,0.2,7.4,77.3,639999.38,-316360.0,-1.0,110.99732017892659,987249.8729538321,987249.8729538321,987249.8729538321,987249.8729538321,24.09187984059758,7.34221446769495,22750.5553415617,82.8,29.23851379603033
1306893717.96,5.9175654,3.9401644,127.46,0.3,7.5,77.4,640020.31,-316352.25,-1.0,106.46775347097662,6332948.050410716,6332948.050410716,6332948.050410716,6332948.050410716,25.552951372732476,7.378007222647808,22515.11689405049,82.9,29.237870751410906
1306893718.59,5.9183634,3.9403164,127.1,0.3,7.7,77.4,640084.75,-316328.41,-1.0,109.2464745618632,6943973.107679251,6943973.107679251,6943973.107679251,6943973.107679251,26.034652401546168,7.316171770515762,22868.0933168406,82.4,29.23686790801633
1306893719.02,5.9189079,3.9404199,126.96,0.4,7.7,77.4,640128.75,-316312.19,-1.0,109.24710684371225,1655886.0725087572,1655886.0725087572,1655886.0725087572,1655886.0725087572,24.945943300359918,7.38043394462604,23126.992403966502,79.9,29.235734924639253
1306893719.44,5.9194405,3.9405209,126.96,0.4,8.0,77.4,640171.81,-316296.31,-1.0,109.46233167873005,2927861.123903456,2927861.123903456,2927861.123903456,2927861.123903456,26.46271352203144,7.5855251889078605,23374.32223269804,82.50000000000001,29.234624907141438
1306893719.65,5.9197127,3.9405725,126.96,0.4,8.1,77.4,640193.75,-316288.19,-1.0,111.58253158856003,5964467.698095683,5964467.698095683,5964467.698095683,5964467.698095683,26.755255202294887,7.402596578979262,23785.948366936016,80.19999999999999,29.23357613198833
1306893719.88,5.9199995,3.9406268,127.04,0.4,8.2,77.4,640216.94,-316279.66,-1.0,107.62646856664415,8234107.193630847,8234107.193630847,8234107.193630847,8234107.193630847,25.40357773184675,7.6509601904708475,23744.269679033714,81.1,29.23268046269699
1306893720.09,5.9202739,3.9406787,127.15,0.4,8.3,77.4,640239.13,-316271.5,-1.0,112.77615387830963,9015338.499096602,9015338.499096602,9015338.499096602,9015338.499096602,25.181525384572087,7.66414464222663,24302.69425910546,81.5,29.23196852043978
1306893720.3,5.9205489,3.9407307,127.3,0.4,8.4,77.4,640261.31,-316263.34,-1.0,112.73167748026337,477090.4589247517,477090.4589247517,477090.4589247517,477090.4589247517,24.91469680817879,7.300703807403309,25003.169383604883,81.2,29.231493892268297
1306893720.51,5.9208127,3.9407806,127.48,0.4,8.5,77.4,640282.63,-316255.5,-1.0,108.36878573864765,1505973.9263868895,1505973.9263868895,1505973.9263868895,1505973.9263868895,26.847965058574403,7.508675993214297,24976.289907733128,83.4,29.231271888768738
1306893720.95,5.9213881,3.9408892,128.02,0.4,8.5,77.5,640329.13,-316238.41,-1.0,112.79103657417355,2270952.3485565106,2270952.3485565106,2270952.3485565106,2270952.3485565106,26.95174355531474,7.44912857682363,25360.003308689513,83.9,29.231585755785364
1306893721.37,5.9219278,3.940991,128.65,0.4,8.4,77.5,640372.75,-316222.38,-1.0,110.85152495405801,2153292.8175383313,2153292.8175383313,2153292.8175383313,2153292.8175383313,26.51825746450464,7.414736095474565,25214.91029852802,84.0,29.232496735662878
1306893722.01,5.9227501,3.9411461,129.81,0.4,8.3,77.5,640439.19,-316197.97,-1.0,110.80572939515851,447056.3326394068,447056.3326394068,447056.3326394068,447056.3326394068,25.483267879552532,7.472978879903244,24693.64171694917,86.80000000000001,29.23457132008982
1306893722.66,5.9235995,3.9413063,131.14,0.4,8.2,77.5,640507.81,-316172.78,-1.0,112.66933644393804,7748318.083209259,7748318.083209259,7748318.083209259,7748318.083209259,25.997065102331277,7.691714939530164,25033.054709309607,86.60000000000001,29.237771232600757
1306893723.51,5.9247183,3.9415172,133.02,0.4,8.2,77.6,640598.19,-316139.59,-1.0,113.48555489143473,10006737.419492498,10006737.419492498,10006737.419492498,10006737.419492498,27.107218582425013,7.74716283332142,25236.300183173207,86.00000000000001,29.242410340212306
1306893723.72,5.9249947,3.9415694,133.5,0.4,8.1,77.6,640620.56,-316131.38,-1.0,113.68682079400998,7502617.9588927245,7502617.9588927245,7502617.9588927245,7502617.9588927245,25.506465894143904,7.98391053113313,25171.927331779327,89.39999999999999,29.247416901892095
1306893724.98,5.9266557,3.9418832,136.44,0.4,8.1,77.6,640754.75,-316082.03,-1.0,113.68668478418519,9775097.594814623,9775097.594814623,9775097.594814623,9775097.594814623,26.40836611476092,7.693111270198841,24882.318493257615,88.2,29.254612877395157
1306893726.47,5.9286492,3.9422599,140.2,0.4,8.1,77.7,640915.81,-316022.78,-1.0,115.39065868345453,5352178.779950643,5352178.779950643,5352178.779950643,5352178.779950643,25.699818596958966,7.740631855429308,24121.85823058823,89.5,29.26460303487547
1306893728.18,5.93095,3.9426942,144.97,0.4,8.1,77.7,641101.69,-315954.44,-1.0,116.03636020972351,1624104.370667962,1624104.370667962,1624104.370667962,1624104.370667962,26.316380594334703,8.103866892416836,23513.91281233842,89.30000000000001,29.27812993776261
1306893729.46,5.9326953,3.9430227,148.92,0.4,8.1,77.8,641242.69,-315902.69,-1.0,117.57028552953714,2920657.8503275607,2920657.8503275607,2920657.8503275607,2920657.8503275607,25.972655090347637,7.797952317074598,23612.939609782505,90.1,29.29454288614406
1306893731.35,5.9352955,3.9435133,155.3,0.4,8.1,77.8,641452.75,-315825.5,-1.0,118.64280361849478,2304634.419162549,2304634.419162549,2304634.419162549,2304634.419162549,27.391250679629344,7.705169147687902,23570.751401842288,92.69999999999999,29.31542652568912
1306893732.82,5.9373202,3.9438942,160.65,0.4,8.1,77.9,641616.38,-315765.47,-1.0,118.81117667797223,2737065.146168811,2737065.146168811,2737065.146168811,2737065.146168811,27.430099372199145,7.7232569703851315,24132.91013384194,94.99999999999999,29.339923463571886
1306893733.45,5.9382029,3.9440604,163.07,0.3,8.1,77.9,641687.69,-315739.31,-1.0,120.8140239777668,3416753.203642071,3416753.203642071,3416753.203642071,3416753.203642071,26.790335366653125,7.699962056450803,23906.146271167476,91.89999999999999,29.365384968383786
1306893734.93,5.9402798,3.9444519,168.98,0.3,8.1,77.9,641855.44,-315677.66,-1.0,121.00573305562074,3121236.69526524,3121236.69526524,3121236.69526524,3121236.69526524,27.537606627928444,7.65536863412777,23964.01537950293,94.80000000000001,29.394352597430156
1306893735.99,5.941762,3.9447322,173.38,0.4,8.1,77.9,641975.19,-315633.56,-1.0,120.64038850334565,2972648.839168332,2972648.839168332,2972648.839168332,2972648.839168332,27.143494373775294,7.327246494575393,23421.22915064009,96.50000000000001,29.42524936033479
1306893736.44,5.9423976,3.9448525,175.31,0.4,8.1,78.0,642026.56,-315614.63,-1.0,121.91307746863218,3068523.2131687347,3068523.2131687347,3068523.2131687347,3068523.2131687347,25.97944152439572,7.0852271675099985,23341.25202546903,94.70000000000002,29.457256140737236
1306893738.57,5.9454272,3.9454275,184.83,0.4,8.1,78.0,642271.25,-315524.25,-1.0,122.7185922222865,2721092.46020222,2721092.46020222,2721092.46020222,2721092.46020222,25.974836687239545,7.063939316079988,23653.022539789225,97.19999999999999,29.494300103991833
1306893739.0,5.9460384,3.9455438,186.82,0.5,8.1,78.0,642320.63,-315506.0,-1.0,122.68875349466781,2741260.9673244106,2741260.9673244106,2741260.9673244106,2741260.9673244106,28.590928787986734,7.13813463568655,24112.17568837547,96.4,29.529989080369784
1306893739.44,5.9466693,3.9456639,188.89,0.5,8.1,78.1,642371.56,-315487.13,-1.0,123.69619505670559,3319843.4132917696,3319843.4132917696,3319843.4132917696,3319843.4132917696,27.496413649021033,6.96729004164524,24237.747578696093,94.30000000000001,29.563611127613882
1306893740.92,5.9488007,3.94607,196.05,0.6,8.1,78.1,642543.69,-315423.38,-1.0,124.28591778525566,3164829.2932262276,3164829.2932262276,3164829.2932262276,3164829.2932262276,26.10547893793802,7.0156722840799794,24805.925203455725,93.1,29.599690523939337
1306893741.13,5.9490975,3.9461266,197.06,0.6,8.1,78.1,642567.69,-315414.5,-1.0,122.12337951099484,3306456.640186014,3306456.640186014,3306456.640186014,3306456.640186014,24.759359770671267,7.047162928705552,24786.788332822278,92.40000000000002,29.63165902787635
1306893741.99,5.9503361,3.9463638,201.35,0.6,8.1,78.2,642667.69,-315377.31,-1.0,124.32055445108887,6375285.546869989,6375285.546869989,6375285.546869989,6375285.546869989,23.012094360681203,7.072617057989478,24724.431519507685,89.4,29.66281607074599
1306893742.62,5.9512506,3.9465399,204.56,0.7,8.1,78.2,642741.5,-315349.75,-1.0,125.3160203030781,8371425.3400177015,8371425.3400177015,8371425.3400177015,8371425.3400177015,22.545824342780357,7.174017650040379,25516.72244834801,91.60000000000001,29.69457788176961
1306893743.26,5.9521757,3.9467188,207.85,0.7,8.1,78.2,642816.19,-315321.75,-1.0,124.88650347108648,10519597.551236805,10519597.551236805,10519597.551236805,10519597.551236805,23.767929109532098,7.182956991557493,24891.300185347405,90.2,29.72433400600408
1306893743.69,5.9528047,3.9468405,210.11,0.8,8.1,78.2,642867.0,-315302.72,-1.0,126.43456912414604,13597572.147934979,13597572.147934979,13597572.147934979,13597572.147934979,21.85000234270969,7.275814625885957,25219.349232663204,87.30000000000001,29.752451897517645
1306893743.91,5.9531262,3.9469027,211.28,0.8,8.1,78.3,642892.94,-315293.03,-1.0,126.13080250195101,12651337.618069632,12651337.618069632,12651337.618069632,12651337.618069632,21.839819010133283,7.438319275763626,25827.964319961808,89.20000000000002,29.779987986756492
1306893744.57,5.9540805,3.9470867,214.75,0.9,8.1,78.3,642970.0,-315264.22,-1.0,124.91244247326406,10060738.430666313,10060738.430666313,10060738.430666313,10060738.430666313,21.225297447433068,7.529976588823729,25532.667986691522,86.90000000000002,29.802892623676875
1306893745.0,5.9547097,3.9472078,217.07,0.9,8.1,78.3,643020.75,-315245.25,-1.0,126.26450457045655,8947910.827729901,8947910.827729901,8947910.827729901,8947910.827729901,20.043581367942004,7.50445862807907,25196.405431712406,86.39999999999999,29.826049885269175
1306893745.42,5.9553223,3.9473255,219.34,0.9,8.1,78.4,643070.25,-315226.81,-1.0,126.04143936284589,6725779.185495881,6725779.185495881,6725779.185495881,6725779.185495881,19.827319226897444,7.442963046462998,25437.64032034693,87.9,29.849360252723244
1306893745.84,5.9559418,3.9474442,221.65,1.0,8.1,78.4,643120.25,-315208.19,-1.0,127.3091510998907,5269403.886905854,5269403.886905854,5269403.886905854,5269403.886905854,19.634335267427797,7.559625975018852,25126.69549412797,88.9,29.86895780302946
1306893746.5,5.9569117,3.9476296,225.3,1.0,8.1,78.4,643198.56,-315179.09,-1.0,126.85903944038817,5980938.406661285,5980938.406661285,5980938.406661285,5980938.406661285,22.01699576190213,7.499150305157054,25112.71143814645,86.4,29.890576350710997
1306893746.72,5.9572336,3.947691,226.52,1.0,8.1,78.5,643224.56,-315169.47,-1.0,126.30111236155547,5552835.685617474,5552835.685617474,5552835.685617474,5552835.685617474,24.375220786398792,7.501431964085536,24957.194857450835,88.10000000000001,29.909844723414405
1306893748.04,5.959185,3.9480616,234.01,1.0,8.1,78.6,643382.19,-315111.22,-1.0,127.60404309066719,5626164.212930708,5626164.212930708,5626164.212930708,5626164.212930708,27.132602133295045,7.3648821361988865,24492.431188746403,89.60000000000001,29.932389561559635
1306893748.89,5.9604382,3.9482982,238.89,0.9,8.1,78.6,643483.44,-315073.94,-1.0,127.23977147580253,6283148.940073736,6283148.940073736,6283148.940073736,6283148.940073736,25.533032668972865,7.352027875066964,25341.140125641636,89.1,29.956151591305918
1306893750.2,5.9623776,3.9486623,246.56,0.8,8.1,78.6,643640.13,-315016.5,-1.0,127.71025231481563,6804224.407516561,6804224.407516561,6804224.407516561,6804224.407516561,25.55191380926798,7.472428427054255,25585.856479488073,91.60000000000001,29.98405513461301
1306893751.06,5.9636698,3.9489037,251.74,0.7,8.1,78.6,643744.5,-314978.34,-1.0,129.54251015076903,8123322.30052362,8123322.30052362,8123322.30052362,8123322.30052362,26.540490738745838,7.6035128760763735,25326.76546421415,91.60000000000002,30.015028450448526
1306893751.91,5.9649297,3.9491383,256.85,0.6,8.1,78.6,643846.31,-314941.25,-1.0,127.81059230764366,8646128.898523856,8646128.898523856,8646128.898523856,8646128.898523856,27.100894450647,7.83932959221514,25679.067600269198,94.9,30.047257234350536
1306893752.77,5.9662199,3.9493778,262.14,0.5,8.1,78.6,643950.56,-314903.34,-1.0,129.3272404556147,8573818.582020974,8573818.582020974,8573818.582020974,8573818.582020974,27.224439890307394,7.984292441261378,26230.357291109416,96.30000000000001,30.081759640299794
1306893754.06,5.9681591,3.9497368,270.18,0.3,8.1,78.6,644107.31,-314846.44,-1.0,129.61599367359386,8316522.274793185,8316522.274793185,8316522.274793185,8316522.274793185,27.244329563754743,7.986582032820587,26661.950014737293,97.50000000000001,30.120679150361035
1306893754.91,5.9694485,3.9499751,275.6,0.2,8.1,78.6,644211.5,-314808.66,-1.0,130.73898627348177,7285097.09846976,7285097.09846976,7285097.09846976,7285097.09846976,26.816807420744865,8.121235825979022,26265.731414278405,96.00000000000001,30.16197945657276
1306893755.34,5.9700935,3.9500942,278.32,0.2,8.0,78.6,644263.63,-314789.78,-1.0,129.2938947312348,6732138.581439193,6732138.581439193,6732138.581439193,6732138.581439193,26.338165108188385,8.08948038849591,26527.962878695096,99.10000000000001,30.20256782052726
1306893755.76,5.9707378,3.9502131,281.06,0.1,8.0,78.6,644315.69,-314770.91,-1.0,132.20161826948697,7579528.819322023,7579528.819322023,7579528.819322023,7579528.819322023,25.101323207913047,8.103766330607717,26105.470515738645,97.80000000000001,30.244319789031202
1306893759.98,5.9771517,3.9513968,308.93,-0.2,8.0,78.6,644834.06,-314583.13,-1.0,131.01308672168292,6441016.95713473,6441016.95713473,6441016.95713473,6441016.95713473,22.250071352690703,7.89668149837277,26319.638551571887,94.50000000000001,30.301673244849226
